Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
kok	37.0	c | मालकीहक्क	�	40.0	C | copyright	c | copyright	//ldml/annotations/annotation[@cp="©"]
kok	37.0	r | नोंदणीकृत	�	40.0	R | registered	r | registered	//ldml/annotations/annotation[@cp="®"]
kok	37.0	tm | चिन्न | वेपार चिन्न | वेपारचिन्न	�	40.0	mark | TM | trade mark | trademark	mark | tm | trade mark | trademark	//ldml/annotations/annotation[@cp="™"]
kok	37.0	m | वर्तुळ | वर्तुळ केल्लो M	�	40.0	circle | circled M | M	circle | circled M | m	//ldml/annotations/annotation[@cp="Ⓜ"]
kok	37.0	उखलिल्लो हात | हात	�	38.0	hand | high 5 | high five | raised hand	hand | raised hand	//ldml/annotations/annotation[@cp="✋"]
kok	37.0	? | चिन्न | प्रस्न | विरामचिन्न	�	38.0	? | mark | punctuation | question | red question mark	? | mark | punctuation | question	//ldml/annotations/annotation[@cp="❓"]
kok	37.0	प्रस्न चिन्न	�	38.0	red question mark	question mark	//ldml/annotations/annotation[@cp="❓"][@type="tts"]
kok	37.0	! | उद्गार | चिन्न | विरामचिन्न	�	38.0	! | exclamation | mark | punctuation | red exclamation mark	! | exclamation | mark | punctuation	//ldml/annotations/annotation[@cp="❗"]
kok	37.0	उद्गार चिन्न	�	38.0	red exclamation mark	exclamation mark	//ldml/annotations/annotation[@cp="❗"][@type="tts"]
kok	37.0	a | A बटण (रक्ताचो गट) | रक्ताचो गट	�	40.0	A | A button (blood type) | blood type	a | A button (blood type) | blood type	//ldml/annotations/annotation[@cp="🅰"]
kok	37.0	b | B बटण (रक्ताचो गट) | रक्ताचो गट	�	40.0	B | B button (blood type) | blood type	b | B button (blood type) | blood type	//ldml/annotations/annotation[@cp="🅱"]
kok	37.0	o | O बटण (रक्ताचो गट) | रक्ताचो गट	�	40.0	blood type | O | O button (blood type)	blood type | o | O button (blood type)	//ldml/annotations/annotation[@cp="🅾"]
