# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Compound Units	10p-15	narrow	ba	f{0}	ф{0}	modern
Units	Compound Units	10p-15	short	ba	f{0}	ф{0}	modern
Units	Compound Units	10p-18	long	ba	a{0}	атто{0}	modern
Units	Compound Units	10p-18	narrow	ba	a{0}	а{0}	modern
Units	Compound Units	10p-18	short	ba	a{0}	а{0}	modern
Units	Compound Units	10p-21	long	ba	z{0}	зепто{0}	modern
Units	Compound Units	10p-21	narrow	ba	z{0}	з{0}	modern
Units	Compound Units	10p-21	short	ba	z{0}	з{0}	modern
Units	Compound Units	10p-24	long	ba	y{0}	иокто{0}	modern
Units	Compound Units	10p-24	narrow	ba	y{0}	и{0}	modern
Units	Compound Units	10p-24	short	ba	y{0}	и{0}	modern
Units	Compound Units	10p-27	long	ba	r{0}	ронто{0}	modern
Units	Compound Units	10p-27	narrow	ba	r{0}	р{0}	modern
Units	Compound Units	10p-27	short	ba	r{0}	р{0}	modern
Units	Compound Units	10p-30	long	ba	q{0}	квекто{0}	modern
Units	Compound Units	10p-30	narrow	ba	q{0}	кв{0}	modern
Units	Compound Units	10p-30	short	ba	q{0}	кв{0}	modern
Units	Compound Units	10p1	long	ba	da{0}	дека{0}	modern
Units	Compound Units	10p1	narrow	ba	da{0}	да{0}	modern
Units	Compound Units	10p1	short	ba	da{0}	да{0}	modern
Units	Compound Units	10p2	long	ba	h{0}	гекто{0}	modern
Units	Compound Units	10p2	narrow	ba	h{0}	г{0}	modern
Units	Compound Units	10p2	short	ba	h{0}	г{0}	modern
Units	Compound Units	10p3	long	ba	k{0}	кило{0}	modern
Units	Compound Units	10p3	narrow	ba	k{0}	к{0}	modern
Units	Compound Units	10p3	short	ba	k{0}	к{0}	modern
Units	Compound Units	10p6	long	ba	M{0}	мега{0}	modern
Units	Compound Units	10p6	narrow	ba	M{0}	М{0}	modern
Units	Compound Units	10p6	short	ba	M{0}	М{0}	modern
Units	Compound Units	10p9	long	ba	G{0}	гига{0}	modern
Units	Compound Units	10p9	narrow	ba	G{0}	Г{0}	modern
Units	Compound Units	10p9	short	ba	G{0}	Г{0}	modern
Units	Compound Units	10p12	long	ba	T{0}	тера{0}	modern
Units	Compound Units	10p12	narrow	ba	T{0}	Т{0}	modern
Units	Compound Units	10p12	short	ba	T{0}	Т{0}	modern
Units	Compound Units	10p15	long	ba	P{0}	пета{0}	modern
Units	Compound Units	10p15	narrow	ba	P{0}	П{0}	modern
Units	Compound Units	10p15	short	ba	P{0}	П{0}	modern
Units	Compound Units	10p18	long	ba	E{0}	экса{0}	modern
Units	Compound Units	10p18	narrow	ba	E{0}	Э{0}	modern
Units	Compound Units	10p18	short	ba	E{0}	Э{0}	modern
Units	Compound Units	10p21	long	ba	Z{0}	зетта{0}	modern
Units	Compound Units	10p21	narrow	ba	Z{0}	З{0}	modern
Units	Compound Units	10p21	short	ba	Z{0}	З{0}	modern
Units	Compound Units	10p24	long	ba	Y{0}	иотта{0}	modern
Units	Compound Units	10p24	narrow	ba	Y{0}	И{0}	modern
Units	Compound Units	10p24	short	ba	Y{0}	И{0}	modern
Units	Compound Units	10p27	long	ba	R{0}	ронна{0}	modern
Units	Compound Units	10p27	narrow	ba	R{0}	Р{0}	modern
Units	Compound Units	10p27	short	ba	R{0}	Р{0}	modern
Units	Compound Units	10p30	long	ba	Q{0}	кветта{0}	modern
Units	Compound Units	10p30	narrow	ba	Q{0}	Кв{0}	modern
Units	Compound Units	10p30	short	ba	Q{0}	Кв{0}	modern
Units	Compound Units	1024p1	long	ba	Ki{0}	киби{0}	modern
Units	Compound Units	1024p1	narrow	ba	Ki{0}	Ки{0}	modern
Units	Compound Units	1024p1	short	ba	Ki{0}	Ки{0}	modern
Units	Compound Units	1024p2	long	ba	Mi{0}	меби{0}	modern
Units	Compound Units	1024p2	narrow	ba	Mi{0}	Ми{0}	modern
Units	Compound Units	1024p2	short	ba	Mi{0}	Ми{0}	modern
Units	Compound Units	1024p3	long	ba	Gi{0}	гиби{0}	modern
Units	Compound Units	1024p3	narrow	ba	Gi{0}	Ги{0}	modern
Units	Compound Units	1024p3	short	ba	Gi{0}	Ги{0}	modern
Units	Compound Units	1024p4	long	ba	Ti{0}	теби{0}	modern
Units	Compound Units	1024p4	narrow	ba	Ti{0}	Ти{0}	modern
Units	Compound Units	1024p4	short	ba	Ti{0}	Ти{0}	modern
Units	Compound Units	1024p5	long	ba	Pi{0}	пеби{0}	modern
Units	Compound Units	1024p5	narrow	ba	Pi{0}	Пи{0}	modern
Units	Compound Units	1024p5	short	ba	Pi{0}	Пи{0}	modern
Units	Compound Units	1024p6	long	ba	Ei{0}	эксби{0}	modern
Units	Compound Units	1024p6	narrow	ba	Ei{0}	Эи{0}	modern
Units	Compound Units	1024p6	short	ba	Ei{0}	Эи{0}	modern
Units	Compound Units	1024p7	long	ba	Zi{0}	зеби{0}	modern
Units	Compound Units	1024p7	narrow	ba	Zi{0}	Зи{0}	modern
Units	Compound Units	1024p7	short	ba	Zi{0}	Зи{0}	modern
Units	Compound Units	1024p8	long	ba	Yi{0}	йоби{0}	modern
Units	Compound Units	1024p8	narrow	ba	Yi{0}	Йи{0}	modern
Units	Compound Units	1024p8	short	ba	Yi{0}	Йи{0}	modern
Units	Compound Units	power2	long-other-nominative-dgender	ba	{0}²	квадрат {0}	modern
Units	Compound Units	power3	long-other-nominative-dgender	ba	{0}³	куб {0}	modern
Characters	Category	Pattern	strokes-other	ba	{0} strokes	{0} һыҙыҡтар	modern
Characters	Category	Pattern	all	ba	{0} — all	{0} — бөтәһе	modern
Characters	Category	Pattern	compatibility	ba	{0} — compatibility	{0} — ярашлылыҡ	modern
Characters	Category	Pattern	enclosed	ba	{0} — enclosed	{0} — эсендә	modern
Characters	Category	Pattern	extended	ba	{0} — extended	{0} — киңәйтелгән	modern
Characters	Category	Pattern	facing-left	ba	{0} facing left	{0} һулға ҡарай	modern
Characters	Category	Pattern	facing-right	ba	{0} facing right	{0} уңға ҡарай	modern
Characters	Category	Pattern	historic	ba	{0} — historic	{0} — тарихи	modern
Characters	Category	Pattern	miscellaneous	ba	{0} — miscellaneous	{0} — төрлө	modern
Characters	Category	Pattern	other	ba	{0} — other	{0} — башҡа	modern
Characters	Category	Pattern	scripts	ba	scripts — {0}	яҙмалар — {0}	modern
Characters	Category	Pattern	subscript	ba	subscript {0}	аҫҡы индекс {0}	modern
Characters	Category	Pattern	superscript	ba	superscript {0}	өҫкө индекс {0}	modern
Characters	Category	Label	activities	ba	activity	эшмәкәрлек	modern
Characters	Category	Label	african_scripts	ba	African script	Африка яҙмаһы	modern
Characters	Category	Label	american_scripts	ba	American script	Америка яҙмаһы	modern
Characters	Category	Label	animal	ba	animal	хайуан	modern
Characters	Category	Label	animals_nature	ba	animal or nature	хайуан йәки тәбиғәт	modern
Characters	Category	Label	arrows	ba	arrow	уҡтар	modern
Characters	Category	Label	body	ba	body	тән	modern
Characters	Category	Label	box_drawing	ba	box drawing	ҡумта һыҙмаһы	modern
Characters	Category	Label	braille	ba	braille	Брайль шрифты	modern
Characters	Category	Label	building	ba	building	бина	modern
Characters	Category	Label	bullets_stars	ba	bullet or star	маркер йәки йондоҙ	modern
Characters	Category	Label	consonantal_jamo	ba	consonantal jamo	тартынҡы джамо	modern
Characters	Category	Label	currency_symbols	ba	currency symbol	валюта символы	modern
Characters	Category	Label	dash_connector	ba	dash or connector	һыҙыҡ йәки тоташтырғыс	modern
Characters	Category	Label	digits	ba	digit	һан	modern
Characters	Category	Label	dingbats	ba	dingbat	дингбат	modern
Characters	Category	Label	divination_symbols	ba	divination symbol	күрәҙәлек символы	modern
Characters	Category	Label	downwards_arrows	ba	downwards arrow	аҫҡа табан уҡ	modern
Characters	Category	Label	downwards_upwards_arrows	ba	downwards upwards arrow	аҫҡа-өҫкә табан уҡ	modern
Characters	Category	Label	east_asian_scripts	ba	East Asian script	Көнсығыш Азия яҙмаһы	modern
Characters	Category	Label	emoji	ba	emoji	эмодзи	modern
Characters	Category	Label	european_scripts	ba	European script	Европа яҙмаһы	modern
Characters	Category	Label	female	ba	female	ҡатын-ҡыҙ	modern
Characters	Category	Label	flag	ba	flag	флаг	modern
Characters	Category	Label	flags	ba	flags	флагтар	modern
Characters	Category	Label	food_drink	ba	food &amp; drink	аҙыҡ-түлек һәм эсемлектәр	modern
Characters	Category	Label	format	ba	format	формат	modern
Characters	Category	Label	format_whitespace	ba	format &amp; whitespace	формат һәм буш урындар	modern
Characters	Category	Label	full_width_form_variant	ba	full-width variant	тулы киңлектәге вариант	modern
Characters	Category	Label	geometric_shapes	ba	geometric shape	геометрик форма	modern
Characters	Category	Label	half_width_form_variant	ba	half-width variant	ярты киңлектәге вариант	modern
Characters	Category	Label	han_characters	ba	Han character	Хан иероглифы	modern
Characters	Category	Label	han_radicals	ba	Han radical	Хан радикалдары	modern
Characters	Category	Label	hanja	ba	hanja	ханча	modern
Characters	Category	Label	hanzi_simplified	ba	Hanzi (simplified)	Ханзи (ябайлаштырылған)	modern
Characters	Category	Label	hanzi_traditional	ba	Hanzi (traditional)	Ханзи (традицион)	modern
Characters	Category	Label	heart	ba	heart	йөрәк	modern
Characters	Category	Label	historic_scripts	ba	historic script	тарихи яҙма	modern
Characters	Category	Label	ideographic_desc_characters	ba	ideographic desc. character	идеографик тасуирлау символы	modern
Characters	Category	Label	japanese_kana	ba	Japanese kana	япон канаһы	modern
Characters	Category	Label	kanbun	ba	kanbun	канбун	modern
Characters	Category	Label	kanji	ba	kanji	кандзи	modern
Characters	Category	Label	keycap	ba	keycap	клавиша	modern
Characters	Category	Label	leftwards_arrows	ba	leftwards arrow	һулға табан уҡ	modern
Characters	Category	Label	leftwards_rightwards_arrows	ba	leftwards rightwards arrow	һулға-уңға табан уҡ	modern
Characters	Category	Label	letterlike_symbols	ba	letterlike symbol	хәрефкә оҡшаш символ	modern
Characters	Category	Label	limited_use	ba	limited-use	сикләнгән ҡулланыу	modern
Characters	Category	Label	male	ba	male	ир-ат	modern
Characters	Category	Label	math_symbols	ba	math symbol	математик символ	modern
Characters	Category	Label	middle_eastern_scripts	ba	Middle Eastern script	Урта Көнсығыш яҙмаһы	modern
Characters	Category	Label	miscellaneous	ba	miscellaneous	төрлө	modern
Characters	Category	Label	modern_scripts	ba	modern script	заманса яҙма	modern
Characters	Category	Label	modifier	ba	modifier	модификаторҙар	modern
Characters	Category	Label	musical_symbols	ba	musical symbol	музыкаль символ	modern
Characters	Category	Label	nature	ba	nature	тәбиғәт	modern
Characters	Category	Label	nonspacing	ba	nonspacing	арауыҡһыҙ символдар	modern
Characters	Category	Label	numbers	ba	numbers	һандар	modern
Characters	Category	Label	objects	ba	object	объект	modern
Characters	Category	Label	other	ba	other	башҡа	modern
Characters	Category	Label	paired	ba	paired	парлы	modern
Characters	Category	Label	person	ba	person	кеше	modern
Characters	Category	Label	phonetic_alphabet	ba	phonetic alphabet	фонетик алфавит	modern
Characters	Category	Label	pictographs	ba	pictograph	пиктограмма	modern
Characters	Category	Label	place	ba	place	урын	modern
Characters	Category	Label	plant	ba	plant	үҫемлек	modern
Characters	Category	Label	punctuation	ba	punctuation	тыныш билдәләре	modern
Characters	Category	Label	rightwards_arrows	ba	rightwards arrow	уңға табан уҡ	modern
Characters	Category	Label	sign_standard_symbols	ba	sign or symbol	билдә йәки символ	modern
Characters	Category	Label	small_form_variant	ba	small variants	бәләкәй варианттар	modern
Characters	Category	Label	smiley	ba	smiley	смайлик	modern
Characters	Category	Label	smileys_people	ba	smiley or person	смайлик йәки кеше	modern
Characters	Category	Label	south_asian_scripts	ba	South Asian script	Көньяҡ Азия яҙмаһы	modern
Characters	Category	Label	southeast_asian_scripts	ba	Southeast Asian script	Көньяҡ-Көнсығыш Азия яҙмаһы	modern
Characters	Category	Label	spacing	ba	spacing	арауыҡтар	modern
Characters	Category	Label	sport	ba	sport	спорт	modern
Characters	Category	Label	symbols	ba	symbol	символ	modern
Characters	Category	Label	technical_symbols	ba	technical symbol	техник символ	modern
Characters	Category	Label	tone_marks	ba	tone mark	тон билдәһе	modern
Characters	Category	Label	travel	ba	travel	сәйәхәт	modern
Characters	Category	Label	travel_places	ba	travel or place	сәйәхәт йәки урын	modern
Characters	Category	Label	upwards_arrows	ba	upwards arrows	өҫкә табан уҡтар	modern
Characters	Category	Label	variant_forms	ba	variant	вариант	modern
Characters	Category	Label	vocalic_jamo	ba	vocalic jamo	һуҙынҡы джамо	modern
Characters	Category	Label	weather	ba	weather	һауа торошо	modern
Characters	Category	Label	western_asian_scripts	ba	Western Asian script	Көнбайыш Азия яҙмаһы	modern
Characters	Category	Label	whitespace	ba	whitespace	буш урындар	modern
Characters	Smileys & Emotion	face-smiling	😃 -name	ba	E10-839	ҙур күҙле йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😃 –keywords	ba	E10-839	асыҡ • ауыҙ • бәхетле • ҙур • иҫ киткес • йәй • йөҙ • йылмайыу • йылмайыусы • күҙҙәр • тештәр	modern
Characters	Smileys & Emotion	face-smiling	😄 -name	ba	E10-840	ҡыҫыҡ күҙле йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😄 –keywords	ba	E10-840	асыҡ • ауыҙ • бәхетле • йөҙ • йылмайыу • йылмайыусы • көлөү • күҙ • күҙҙәр • лол	modern
Characters	Smileys & Emotion	face-smiling	😁 -name	ba	E10-837	тештәре менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😁 –keywords	ba	E10-837	балҡыусы • бәхетле • йөҙ • йылмайыу • йылмайыусы • күҙ • күҙҙәр • тештәр • яҡшы	modern
Characters	Smileys & Emotion	face-smiling	😆 -name	ba	E10-842	ҡыҫылған күҙҙәр менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😆 –keywords	ba	E10-842	асыҡ • ауыҙ • бәхетле • йөҙ • йылмайыу • йылмайыусы • көлөү • күҙҙәр • ҡыҫылған • лол • рофл • ха-ха • ха-ха-ха • ябыҡ	modern
Characters	Smileys & Emotion	face-smiling	😅 -name	ba	E10-841	тирләгән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😅 –keywords	ba	E10-841	асыҡ • ауыҙ • йөҙ • йылмайыу • йылмайыусы • ҡуҙғытылған • нервылы • стресс • стресслы • тир • төшөнкөлөккә бирелгән • һыуыҡ	modern
Characters	Smileys & Emotion	face-smiling	🤣 -name	ba	E10-1029	иҙәндә көлөү	modern
Characters	Smileys & Emotion	face-smiling	🤣 –keywords	ba	E10-1029	иҙән • илау • йөҙ • көлдөргөс • көлкө • көлөү • күҙ йәше • күңел • күңелле • лол • рофл • тәгәрәү • хаха • хехе	modern
Characters	Smileys & Emotion	face-smiling	😂 -name	ba	E10-838	йәш түгеп шатланған йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😂 –keywords	ba	E10-838	бәхетле • илау • йәш • йөҙ • көлкөлө • көлөү • лол • рофл • рофлмао • тойғо • ха-ха • хе-хе • шатлыҡ	modern
Characters	Smileys & Emotion	face-smiling	🙂 -name	ba	E10-902	аҙ ғына йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	🙂 –keywords	ba	E10-902	аҙ ғына • бәхетле • йөҙ • йылмайыу • йылмайыусы	modern
Characters	Smileys & Emotion	face-smiling	🙃 -name	ba	E10-903	баштүбән йөҙ	modern
Characters	Smileys & Emotion	face-smiling	🙃 –keywords	ba	E10-903	баштүбән • йөҙ • йылмайыу • хехе	modern
Characters	Smileys & Emotion	face-smiling	🫠 -name	ba	E14-001	иреүсе йөҙ	modern
Characters	Smileys & Emotion	face-smiling	🫠 –keywords	ba	E14-001	иреү • йөҙ • йылы • йылылыҡ • шыйыҡса	modern
Characters	Smileys & Emotion	face-smiling	😉 -name	ba	E10-845	күҙ ҡыҫыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😉 –keywords	ba	E10-845	йөҙ • йөрәк өҙгөс • күҙ ҡыҫыу • күҙ ҡыҫыусы • мыҫҡыл итеү • сексуаль • флирт • шыуыу	modern
Characters	Smileys & Emotion	face-smiling	😊 -name	ba	E10-846	йылмайыусы күҙҙәр менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😊 –keywords	ba	E10-846	йөҙ • йылмайыу • йылмайыусы • күҙ • күҙҙәр • ҡәнәғәт • ҡыҙарыу • шат	modern
Characters	Smileys & Emotion	face-smiling	😇 -name	ba	E10-843	нимблы йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-smiling	😇 –keywords	ba	E10-843	әкиәт • бәхетле • ғәйепһеҙ • йөҙ • йылмайыу • йылмайыусы • нимб • рух • тыныс • фантазия • фәрештә • фәрештәләр	modern
Characters	Smileys & Emotion	face-affection	🥰 -name	ba	E11-012	йөрәктәр менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-affection	🥰 –keywords	ba	E11-012	йөҙ • йөрәк • йөрәктәр • йылмайыу • йылмайыусы • мөхәббәт • шат	modern
Characters	Smileys & Emotion	face-affection	😍 -name	ba	E10-849	йөрәк күҙҙәре менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-affection	😍 –keywords	ba	E10-849	xoxo • йөҙ • йөрәк күҙҙәре • йөрәктәр • йылмайыу • күҙ • мин һине яратам • мөхәббәт • романтик • романтика • тойғо • үбеүҙәр • һөйөклө	modern
Characters	Smileys & Emotion	face-affection	🤩 -name	ba	E10-1035	йондоҙҙар менән һуғылған	modern
Characters	Smileys & Emotion	face-affection	🤩 –keywords	ba	E10-1035	вау • йондоҙ • йондоҙҙар • йондоҙло • йөҙ • йылмайыу • күҙ • күҙҙәр • шат • шатлыҡ	modern
Characters	Smileys & Emotion	face-affection	😘 -name	ba	E10-860	һауа үбеүе ебәреүсе йөҙ	modern
Characters	Smileys & Emotion	face-affection	😘 –keywords	ba	E10-860	xoxo • ебәреү • йөҙ • йөрәк • мин һине яратам • мөхәббәт • муа • романтик • үбеү • флирт • һағыныу • һин • һөйәркә • һөйкөмлө • һөйөклө	modern
Characters	Smileys & Emotion	face-affection	😗 -name	ba	E10-859	үбеүсе йөҙ	modern
Characters	Smileys & Emotion	face-affection	😗 –keywords	ba	E10-859	xoxo • дата • йөҙ • мин һине яратам • мөхәббәт • танышыу • үбеү • үбеүҙәр • флирт • һин	modern
Characters	Smileys & Emotion	face-affection	☺ -name	ba	E10-061	йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-affection	☺ –keywords	ba	E10-061	йөҙ • йылмайыу • йылмайыусы	modern
Characters	Smileys & Emotion	face-affection	😚 -name	ba	E10-862	йомоҡ күҙҙәр менән үбеүсе йөҙ	modern
Characters	Smileys & Emotion	face-affection	😚 –keywords	ba	E10-862	xoxo • дата • йомоҡ • йөҙ • күҙ • күҙҙәр • ҡыҙарыу • мин һине яратам • танышыу • үбеү • үбеүҙәр • флирт • һөйөклө	modern
Characters	Smileys & Emotion	face-affection	😙 -name	ba	E10-861	йылмайыусы күҙҙәр менән үбеүсе йөҙ	modern
Characters	Smileys & Emotion	face-affection	😙 –keywords	ba	E10-861	дата • йөҙ • йылмайыу • йылмайыусы • күҙ • күҙҙәр • мин һине яратам • мөхәббәт • танышыу • төн • үбеү • үбеүҙәр • флирт • ябыҡ	modern
Characters	Smileys & Emotion	face-affection	🥲 -name	ba	E13-001	күҙ йәше менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-affection	🥲 –keywords	ba	E13-001	йөҙ • йөрәк • йылмайыу • йылмайыусы • күҙ йәше • шат	modern
Characters	Smileys & Emotion	face-tongue	😋 -name	ba	E10-847	ашамлыҡтан ләззәтләнеүсе йөҙ	modern
Characters	Smileys & Emotion	face-tongue	😋 –keywords	ba	E10-847	ас • ашамлыҡ • ашау • йөҙ • йылмайыу • йылмайыусы • ләззәтләнеү • тәмле • тулы • хм	modern
Characters	Smileys & Emotion	face-tongue	😛 -name	ba	E10-863	тел менән йөҙ	modern
Characters	Smileys & Emotion	face-tongue	😛 –keywords	ba	E10-863	иҫ киткес • йөҙ • кисә • сығарылған • татлы • тел • һалҡын • яҡшы	modern
Characters	Smileys & Emotion	face-tongue	😜 -name	ba	E10-864	тел менән күҙ ҡыҫыусы йөҙ	modern
Characters	Smileys & Emotion	face-tongue	😜 –keywords	ba	E10-864	аҡылһыҙ • йоло • йөҙ • кисә • көлкөлө • күҙ • күҙ ҡыҫыу • күҙ ҡыҫыусы • сәйер • сығарылған • тел • шаярыу • эпик	modern
Characters	Smileys & Emotion	face-tongue	🤪 -name	ba	E10-1036	аҡылһыҙ йөҙ	modern
Characters	Smileys & Emotion	face-tongue	🤪 –keywords	ba	E10-1036	аҡылһыҙ • бәләкәй • ҙур • йәнһеҙ • йөҙ • күҙ • күҙҙәр • тиле • тилереү	modern
Characters	Smileys & Emotion	face-tongue	😝 -name	ba	E10-865	тел менән ҡыҫылған йөҙ	modern
Characters	Smileys & Emotion	face-tongue	😝 –keywords	ba	E10-865	йоло • йөҙ • күҙ • күҙҙәр • ҡот осҡос • ҡыҫылған • нимә булһа ла • сығарылған • тәм • тел • тупаҫ • ябыҡ	modern
Characters	Smileys & Emotion	face-tongue	🤑 -name	ba	E10-1011	аҡса ауыҙлы йөҙ	modern
Characters	Smileys & Emotion	face-tongue	🤑 –keywords	ba	E10-1011	аҡса • аҡса ауыҙлы • ауыҙ • йөҙ • түләнгән	modern
Characters	Smileys & Emotion	face-hand	🤗 -name	ba	E10-1017	асыҡ ҡулдар менән йылмайыусы йөҙ	modern
Characters	Smileys & Emotion	face-hand	🤗 –keywords	ba	E10-1017	асыҡ • йөҙ • йылмайыусы • ҡосаҡлау • ҡулдар	modern
Characters	Smileys & Emotion	face-hand	🤭 -name	ba	E10-1039	ауыҙын ҡулы менән ҡаплаған йөҙ	modern
Characters	Smileys & Emotion	face-hand	🤭 –keywords	ba	E10-1039	ауыҙ • йөҙ • көлөмһөрәү • ҡул • сер • сюрприз • уйламағанда • хата • шаҡ ҡатыу	modern
Characters	Smileys & Emotion	face-hand	🫢 -name	ba	E14-002	асыҡ күҙле һәм ауыҙын ҡулы менән ҡаплаған йөҙ	modern
Characters	Smileys & Emotion	face-hand	🫢 –keywords	ba	E14-002	ауыҙ • ғәжәпләнеү • йөҙ • күҙ • ҡул • ҡурҡыу • шаҡ ҡатыу	modern
Characters	Smileys & Emotion	face-hand	🫣 -name	ba	E14-003	күҙ һалып торған йөҙ	modern
Characters	Smileys & Emotion	face-hand	🫣 –keywords	ba	E14-003	йәшенеп ҡарау • йәшенеү • йәшенеүсе • йөҙ • йыуаш • күҙ • күҙ һалыу • күҙ һалыусы • ҡурҡҡан • оят итеү • таң ҡалған • төбәлеү	modern
Characters	Smileys & Emotion	face-hand	🤫 -name	ba	E10-1037	шым бул йөҙө	modern
Characters	Smileys & Emotion	face-hand	🤫 –keywords	ba	E10-1037	йөҙ • шым • шым бул • шымлыҡ	modern
Characters	Smileys & Emotion	face-hand	🤔 -name	ba	E10-1014	уйланыусы йөҙ	modern
Characters	Smileys & Emotion	face-hand	🤔 –keywords	ba	E10-1014	йөҙ • ҡарау • ҡыҙыҡһыныу • уйланыу • хм • эйәк	modern
Characters	Smileys & Emotion	face-hand	🫡 -name	ba	E14-004	сәләмләүсе йөҙ	modern
Characters	Smileys & Emotion	face-hand	🫡 –keywords	ba	E14-004	йөҙ • сәләмләү • уңыш	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤐 -name	ba	E10-1010	эләктергес ауыҙлы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤐 –keywords	ba	E10-1010	ауыҙ • йөҙ • сер • тотоу • шым • эләктергес • эләктергесле ауыҙ • эләктереү • ябыу	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤨 -name	ba	E10-1034	күтәрелгән ҡашлы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤨 –keywords	ba	E10-1034	ғәжәпләнеү • йомшаҡ • йөҙ • күтәрелгән • ҡаш • нимә • ризаһыҙлыҡ • скептик • скептицизм • хм • ышанмау • эмодзи	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😐 -name	ba	E10-852	нейтраль йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😐 –keywords	ba	E10-852	бәхетһеҙ • буш • йөҙ • көнсөл • күләгә • ҡәнәғәтһеҙ • нейтраль • нимә булһа ла • оһ • тәьҫирләнмәгән • тура • уңайһыҙ • яҡшы	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😑 -name	ba	E10-853	хистәрһеҙ йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😑 –keywords	ba	E10-853	бәхетһеҙ • йөҙ • көнсөл • нимә булһа ла • тәьҫирләнмәгән • тура • уңайһыҙ • хистәрһеҙ • эх • юҡ • яҡшы	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😶 -name	ba	E10-890	ауыҙһыҙ йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😶 –keywords	ba	E10-890	ауыҙ • ауыҙһыҙ • буш • йөҙ • сер • тауышһыҙ • телһеҙ • тынлыҡ • тыныс • уңайһыҙ • хистәрһеҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🫥 -name	ba	E14-005	пунктир һыҙыҡлы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🫥 –keywords	ba	E14-005	йәшерен • йөҙ • пунктир • һыҙыҡ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😏 -name	ba	E10-851	мыҫҡыллы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😏 –keywords	ba	E10-851	дуҫ • йөҙ • күләгә • ҡарау • матур • мыҫҡыл • начальник • үҙ-үҙенә ышанған • флирт • хәйләкәр • һуғыу • шаярыу • шикле • шыма • яғымлы	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😒 -name	ba	E10-854	ҡәнәғәтһеҙ йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😒 –keywords	ba	E10-854	... • асыулы • баш сайҡау • бәхетһеҙ • йөҙ • көнсөл • күңелһеҙ • ҡәнәғәтһеҙ • нимә булһа ла • сәйер • эх • яҡшы	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙄 -name	ba	E10-904	күҙ әйләнеүсе йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙄 –keywords	ba	E10-904	әйләндереү • йөҙ • күҙ әйләндереү • күҙҙәр • күләгә • нимә булһа ла • эх	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😮‍💨 -name	ba	E13.1-001	һулыш сығарыусы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	😮‍💨 –keywords	ba	E13.1-001	арыған • еңеллек • йөҙ • йылмайыусы • өрөү • төтөн • һулыш • һулыш алыу • һулыш сығарыу • һыбыҙғы • ыңғырашыу	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤥 -name	ba	E10-1031	алдаусы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🤥 –keywords	ba	E10-1031	алдаҡсы • алдау • алдаусы • йөҙ • пиноккио	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🫨 -name	ba	E15-001	ҡалтыраусы йөҙ	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🫨 –keywords	ba	E15-001	ер тетрәү • йөҙ • ҡалтырау • ҡурҡыу • шаҡ ҡатыу	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙂‍↔ -name	ba	E15.1-001	горизонталь баш сайҡау	modern
