# Count	Section	Page	Subhead	Code

136	Timezones	Oceania	Cities and Regions	Enderbury
132	Locale Display Names	Keys	calendar	calendar-gregorian-core
128	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-relative
128	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	full-relative
127	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	long-relative
127	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	6-digits-short-other
126	Locale Display Names	Keys	collation	collation-standard-core
126	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	5-digits-short-other
126	Characters	Emoji Symbols	keycap	9⃣ -name
125	Characters	Emoji Symbols	keycap	0⃣ -name
125	Characters	Emoji Symbols	keycap	1⃣ -name
125	Characters	Emoji Symbols	keycap	2⃣ -name
125	Characters	Emoji Symbols	keycap	3⃣ -name
125	Characters	Emoji Symbols	keycap	4⃣ -name
125	Characters	Emoji Symbols	keycap	5⃣ -name
125	Characters	Emoji Symbols	keycap	6⃣ -name
125	Characters	Emoji Symbols	keycap	7⃣ -name
125	Characters	Emoji Symbols	keycap	8⃣ -name
124	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	4-digits-short-other
124	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name
124	Special	Deprecated	decimal	pattern-short-100000
123	Currencies	North America (C)	Caribbean: Curaçao	XCG-name
123	Characters	Emoji Symbols	keycap	0⃣ –keywords
123	Characters	Emoji Symbols	keycap	9⃣ –keywords
123	Special	Deprecated	decimal	pattern-short-10000
122	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	7-digits-short-other
122	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	8-digits-short-other
122	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	9-digits-short-other
122	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name-other
122	Characters	Emoji Symbols	keycap	1⃣ –keywords
122	Characters	Emoji Symbols	keycap	2⃣ –keywords
122	Characters	Emoji Symbols	keycap	3⃣ –keywords
122	Characters	Emoji Symbols	keycap	4⃣ –keywords
122	Characters	Emoji Symbols	keycap	5⃣ –keywords
122	Characters	Emoji Symbols	keycap	6⃣ –keywords
122	Characters	Emoji Symbols	keycap	7⃣ –keywords
122	Characters	Emoji Symbols	keycap	8⃣ –keywords
121	Special	Deprecated	decimal	pattern-short-1000
120	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-relative
120	Locale Display Names	Languages (K-N)	K	Kurdish ► ku-extension
120	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	13-digits-short-other
120	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	14-digits-short-other
120	Numbers	Compact Decimal Formatting (Other Numbering Systems)	Short Formats using Tolong Siki Digits (tols)	15-digits-short-other
120	Currencies	North America (C)	Caribbean: Curaçao	XCG-name-other
119	Locale Display Names	Languages (K-N)	K	Kurdish ► ku-core
118	Units	Other Units Metric Per	part-per-1e6	long-other-nominative
118	Special	Deprecated	decimal	pattern-short-1000000
118	Special	Deprecated	decimal	pattern-short-10000000
118	Special	Deprecated	decimal	pattern-short-100000000
117	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	medium-relative
116	Locale Display Names	Keys	calendar	calendar-islamic-civil-core
116	Special	Deprecated	decimal	pattern-short-1000000000000
116	Special	Deprecated	decimal	pattern-short-10000000000000
116	Special	Deprecated	decimal	pattern-short-100000000000000
115	Locale Display Names	Keys	Measurement System	ms-uksystem-core
114	Locale Display Names	Keys	calendar	calendar-islamic-core
114	Locale Display Names	Keys	calendar	calendar-roc-core
114	Locale Display Names	Keys	Measurement System	ms-ussystem-core
113	Locale Display Names	Keys	calendar	calendar-ethiopic-amete-alem-core
113	Locale Display Names	Keys	collation	collation-ducet-core
113	Locale Display Names	Keys	Emoji Presentation	em-emoji-core
113	Locale Display Names	Keys	Line Break	lb-loose-core
113	Locale Display Names	Keys	lw	lw-keepall-core
113	Locale Display Names	Keys	lw	lw-phrase-core
113	Locale Display Names	Keys	Measurement System	ms-metric-core
113	Characters	Objects2	money	🪎 –keywords
112	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	short-relative
112	Locale Display Names	Keys	calendar	calendar-buddhist-core
112	Locale Display Names	Keys	calendar	calendar-chinese-core
112	Locale Display Names	Keys	calendar	calendar-coptic-core
112	Locale Display Names	Keys	calendar	calendar-dangi-core
112	Locale Display Names	Keys	calendar	calendar-ethiopic-core
112	Locale Display Names	Keys	calendar	calendar-japanese-core
112	Locale Display Names	Keys	calendar	calendar-persian-core
112	Locale Display Names	Keys	Currency Format	cf-account-core
112	Locale Display Names	Keys	Currency Format	cf-standard-core
112	Locale Display Names	Keys	Hour Cycle	hc-h11-core
112	Locale Display Names	Keys	Hour Cycle	hc-h12-core
112	Locale Display Names	Keys	Hour Cycle	hc-h23-core
112	Locale Display Names	Keys	Hour Cycle	hc-h24-core
112	Locale Display Names	Keys	Line Break	lb-normal-core
112	Locale Display Names	Keys	lw	lw-breakall-core
112	Locale Display Names	Keys	Sentence Break Suppressions	ss-none-core
112	Locale Display Names	Keys	Sentence Break Suppressions	ss-standard-core
112	Characters	Smileys & Emotion	emotion	🫯 –keywords
111	Locale Display Names	Keys	calendar	calendar-hebrew-core
111	Locale Display Names	Keys	Line Break	lb-strict-core
111	Locale Display Names	Keys	lw	lw-normal-core
111	Characters	Smileys & Emotion	emotion	🫯 -name
111	Characters	People & Body 2	person-activity	🧑‍🩰 -name
111	Characters	Animals & Nature	animal-marine	🫍 –keywords
111	Characters	Travel & Places	place-geographic	🛘 –keywords
111	Characters	Objects	musical-instrument	🪊 –keywords
110	Locale Display Names	Keys	Emoji Presentation	em-default-core
110	Locale Display Names	Keys	Emoji Presentation	em-text-core
110	Locale Display Names	Keys	lw	lw
110	Characters	People & Body 2	person-activity	🧑‍🩰 –keywords
110	Characters	Travel & Places	place-geographic	🛘 -name
110	Characters	Objects2	money	🪎 -name
109	Locale Display Names	Territories (Europe)	Northern Europe	CQ
109	Locale Display Names	Keys	calendar	calendar-islamic-umalqura-core
109	Locale Display Names	Keys	collation	collation-search-core
109	Locale Display Names	Keys	Emoji Presentation	em
109	Units	Other Units	permillion	long-other-nominative
109	Characters	People & Body 2	person-fantasy	🫈 –keywords
109	Characters	Animals & Nature	animal-marine	🫍 -name
109	Characters	Objects	musical-instrument	🪊 -name
108	Locale Display Names	Keys	collation	collation-big5han
108	Locale Display Names	Keys	Sentence Break Suppressions	ss
108	Characters	Smileys & Emotion	face-concerned	🫪 -name
108	Characters	People & Body 2	person-fantasy	🫈 -name
107	Locale Display Names	Keys	collation	collation-gb2312han
107	Characters	Smileys & Emotion	face-concerned	🫪 –keywords
106	Units	Other Units Metric Per	part-per-1e6	long-displayName
104	Numbers	Number Formatting Patterns	Miscellaneous Patterns using Tolong Siki Digits (tols)	atLeast
104	Units	Energy and Power	calorie-it	long-displayName
104	Units	Other Units Metric	ofglucose	short-displayName
103	Units	Energy and Power	calorie-it	short-displayName
103	Units	Other Units Metric	tesla	long-displayName
102	Units	Electrical and Frequency	farad	long-displayName
102	Units	Electrical and Frequency	siemens	long-displayName
102	Units	Other Units Metric	part	long-displayName
102	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMEd
101	Units	Electrical and Frequency	henry	long-displayName
101	Units	Other Units Metric	part	long-other-nominative
101	Units	Other Units Metric	steradian	long-displayName
100	Units	Energy and Power	calorie-it	narrow-displayName
100	Units	Other Units Metric	ofglucose	long-displayName
100	Units	Other Units Metric	ofglucose	narrow-displayName
100	Units	Other Units Metric	ofglucose	long-other-nominative
100	Units	Other Units Metric	katal	long-displayName
100	Units	Other Units Metric	weber	long-displayName
100	Units	Other Units Metric	weber	long-other-nominative
100	Units	Other Units Metric Per	part-per-1e9	long-other-nominative
99	Units	Energy and Power	gray	long-displayName
99	Units	Other Units Metric	kilogram-force	long-displayName
99	Units	Other Units	permillion	long-displayName
98	Units	Energy and Power	sievert	long-displayName
98	Units	Energy and Power	gray	long-other-nominative
98	Units	Electrical and Frequency	coulomb	long-displayName
98	Units	Weather	ofhg	long-displayName
98	Units	Other Units Metric	kilogram-force	long-other-nominative
98	Units	Other Units Metric Per	part-per-1e9	long-displayName
97	Units	Other Units Metric	steradian	long-other-nominative
97	Units	Other Units Metric Per	part-per-1e6	long-one-nominative
97	Units	Other Units	portion-per-1e9	long-displayName
96	Units	Energy and Power	calorie-it	long-other-nominative
96	Units	Energy and Power	becquerel	long-displayName
96	Units	Energy and Power	becquerel	long-other-nominative
96	Units	Energy and Power	sievert	long-other-nominative
96	Units	Electrical and Frequency	siemens	long-other-nominative
96	Units	Other Units Metric	katal	long-other-nominative
96	Units	Other Units Metric	tesla	long-other-nominative
96	Units	Other Units	portion-per-1e9	long-other-nominative
95	Date & Time	Generic	Formats - Flexible - Date Formats	GyMEd
95	Units	Volume Metric	fluid-ounce-metric	long-displayName
95	Units	Electrical and Frequency	coulomb	long-other-nominative
95	Units	Electrical and Frequency	farad	long-other-nominative
95	Units	Electrical and Frequency	henry	long-other-nominative
95	Units	Other Units Metric	part	short-other-nominative
94	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name-one
93	Currencies	North America (C)	Caribbean: Curaçao	XCG-name-one
93	Units	Volume Metric	fluid-ounce-metric	long-other-nominative
93	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyM
92	Units	Other Units Metric	part	short-displayName
92	Units	Other Units	permillion	long-one-nominative
91	Units	Weather	ofhg	long-other-nominative
91	Units	Other Units Metric	part	narrow-other-nominative
90	Units	Other Units Metric Per	part-per-1e9	short-displayName
89	Units	Other Units Metric	part	narrow-displayName
87	Units	Other Units Metric Per	part-per-1e6	short-displayName
83	Units	Other Units Metric	ofglucose	long-one-nominative
83	Units	Other Units	portion-per-1e9	short-displayName
82	Date & Time	Generic	Formats - Flexible - Date Formats	GyM
82	Units	Other Units Metric	kilogram-force	long-one-nominative
81	Units	Energy and Power	calorie-it	long-one-nominative
81	Units	Other Units Metric Per	part-per-1e9	long-one-nominative
81	Units	Other Units	portion-per-1e9	long-one-nominative
80	Units	Other Units Metric	weber	long-one-nominative
79	Units	Energy and Power	becquerel	long-one-nominative
79	Units	Energy and Power	sievert	long-one-nominative
79	Units	Electrical and Frequency	farad	long-one-nominative
79	Units	Electrical and Frequency	henry	long-one-nominative
79	Units	Electrical and Frequency	siemens	long-one-nominative
79	Units	Other Units Metric	steradian	long-one-nominative
79	Units	Other Units Metric	tesla	long-one-nominative
78	Units	Energy and Power	gray	long-one-nominative
78	Units	Other Units Metric	part	long-one-nominative
78	Units	Other Units Metric	katal	long-one-nominative
77	Special	Deprecated	percent	pattern-standard-standard
77	Special	Deprecated	latn	currencies-count=other
77	Units	Electrical and Frequency	coulomb	long-one-nominative
76	Numbers	Number Formatting Patterns	Standard Patterns using Tolong Siki Digits (tols)	standard-percent
76	Units	Energy and Power	calorie-it	short-other-nominative
76	Units	Other Units Metric	part	short-one-nominative
75	Numbers	Number Formatting Patterns	Currency Unit Patterns using Tolong Siki Digits (tols)	currencies-other
75	Units	Other Units	permillion	short-displayName
73	Units	Weather	ofhg	long-one-nominative
73	Units	Other Units Metric	part	narrow-one-nominative
70	Timezones	Oceania	Cities and Regions	Kanton
70	Units	Volume Metric	fluid-ounce-metric	long-one-nominative
65	Units	Weather	ofhg	short-other-nominative
64	Date & Time	Gregorian	Formats - Flexible - 24 Hour Time Formats	Hv
64	Units	Other Units Metric	kilogram-force	short-other-nominative
63	Units	Energy and Power	calorie-it	short-one-nominative
63	Units	Other Units Metric	ofglucose	short-other-nominative
61	Timezones	South America	Cities and Regions	Coyhaique
60	Date & Time	Generic	Formats - Flexible - 24 Hour Time Formats	Hv
59	Units	Energy and Power	calorie-it	narrow-other-nominative
59	Units	Other Units Metric Per	part-per-1e9	narrow-other-nominative
58	Units	Energy and Power	sievert	short-other-nominative
57	Units	Other Units Metric	katal	short-other-nominative
57	Units	Energy and Power	becquerel	short-other-nominative
56	Units	Volume Metric	fluid-ounce-metric	short-other-nominative
56	Units	Weather	ofhg	narrow-other-nominative
56	Units	Other Units	portion-per-1e9	narrow-other-nominative
56	Units	Energy and Power	gray	short-other-nominative
56	Units	Other Units Metric	steradian	short-other-nominative
55	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-other
55	Units	Other Units Metric	tesla	short-other-nominative
55	Units	Other Units Metric	weber	short-other-nominative
55	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-other
54	Units	Electrical and Frequency	henry	short-other-nominative
53	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-other
53	Units	Other Units Metric	ofglucose	short-one-nominative
53	Units	Electrical and Frequency	coulomb	short-other-nominative
52	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-other-alphaNextToNumber
52	Units	Other Units Metric Per	part-per-1e9	narrow-displayName
52	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-other
52	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-other-alphaNextToNumber
52	Units	Electrical and Frequency	farad	short-other-nominative
52	Units	Other Units Metric Per	part-per-1e6	narrow-other-nominative
51	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other-alphaNextToNumber
51	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other
51	Units	Electrical and Frequency	siemens	short-other-nominative
51	Units	Weather	ofhg	short-one-nominative
50	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-other-alphaNextToNumber
50	Units	Other Units Metric	katal	short-one-nominative
50	Units	Other Units Metric	kilogram-force	short-one-nominative
50	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-other
50	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-other
50	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-other-alphaNextToNumber
49	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-other-alphaNextToNumber
49	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-other-alphaNextToNumber
49	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-other
49	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-other
48	Locale Display Names	Languages (A-D)	B	Baluchi ► bal
48	Units	Other Units Metric	kilogram-force	narrow-other-nominative
48	Locale Display Names	Keys	collation	collation-dictionary-core
48	Locale Display Names	Keys	collation	collation-stroke-core
48	Locale Display Names	Keys	collation	collation-unihan-core
48	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-other
47	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-other-alphaNextToNumber
47	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-other-alphaNextToNumber
47	Units	Other Units Metric Per	part-per-1e9	narrow-one-nominative
47	Units	Other Units	portion-per-1e9	narrow-one-nominative
47	Locale Display Names	Keys	collation	collation-phonebook-core
47	Locale Display Names	Keys	collation	collation-phonetic-core
47	Locale Display Names	Keys	collation	collation-pinyin-core
47	Locale Display Names	Keys	collation	collation-traditional-core
47	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-other
47	Units	Energy and Power	sievert	short-one-nominative
47	Special	Deprecated	Turkey	generic-long
47	Special	Deprecated	Turkey	standard-long
47	Special	Deprecated	Turkey	daylight-long
46	Units	Energy and Power	calorie-it	narrow-one-nominative
46	Units	Other Units Metric Per	part-per-1e6	narrow-displayName
46	Units	Other Units Metric Per	part-per-1e9	short-other-nominative
46	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	fr976
46	Locale Display Names	Keys	collation	collation-compat-core
46	Locale Display Names	Keys	collation	collation-zhuyin-core
46	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-other
46	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-other-alphaNextToNumber
46	Units	Energy and Power	becquerel	short-one-nominative
45	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-other-alphaNextToNumber
45	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-other-alphaNextToNumber
45	Units	Other Units Metric	ofglucose	narrow-other-nominative
45	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency-noCurrency
45	Units	Energy and Power	gray	short-one-nominative
45	Units	Weather	ofhg	short-displayName
44	Units	Other Units Metric Per	part-per-1e6	short-other-nominative
44	Units	Other Units	portion-per-1e9	narrow-displayName
44	Units	Electrical and Frequency	henry	short-one-nominative
44	Units	Other Units Metric	weber	short-one-nominative
44	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-one
44	Units	Other Units Metric	steradian	short-one-nominative
44	Units	Other Units	permillion	narrow-other-nominative
43	Units	Weather	ofhg	narrow-one-nominative
43	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-one
43	Units	Other Units Metric	katal	narrow-other-nominative
43	Units	Other Units Metric	tesla	short-one-nominative
43	Units	Electrical and Frequency	coulomb	short-one-nominative
42	Units	Volume Metric	fluid-ounce-metric	short-one-nominative
42	Units	Volume Metric	fluid-ounce-metric	narrow-other-nominative
42	Units	Electrical and Frequency	farad	short-one-nominative
41	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-one
41	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	EBh
41	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-one
41	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-one
41	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-one
41	Units	Electrical and Frequency	siemens	short-one-nominative
41	Units	Weather	ofhg	narrow-displayName
40	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-one
40	Units	Other Units Metric Per	part-per-1e6	narrow-one-nominative
39	Units	Energy and Power	gray	narrow-other-nominative
39	Units	Other Units Metric	tesla	narrow-other-nominative
39	Locale Display Names	Keys	calendar	calendar-islamic-tbla-core
39	Units	Energy and Power	sievert	narrow-other-nominative
38	Units	Other Units Metric	ofglucose	narrow-one-nominative
38	Units	Other Units Metric	weber	narrow-other-nominative
38	Units	Other Units	portion-per-1e9	short-other-nominative
38	Units	Other Units Metric	katal	narrow-one-nominative
38	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-one
38	Units	Energy and Power	becquerel	narrow-other-nominative
38	Numbers	Number Formatting Patterns	Miscellaneous Patterns using Tolong Siki Digits (tols)	range
37	Units	Volume Metric	fluid-ounce-metric	short-displayName
37	Units	Other Units Metric	kilogram-force	narrow-one-nominative
37	Units	Other Units Metric	steradian	narrow-other-nominative
36	Units	Other Units	permillion	narrow-displayName
36	Numbers	Symbols	Symbols using Tolong Siki Digits (tols)	nan
36	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-one
36	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-one
36	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-one
36	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-one
35	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-one-alphaNextToNumber
35	Units	Volume Metric	fluid-ounce-metric	narrow-displayName
35	Units	Other Units	permillion	narrow-one-nominative
35	Units	Other Units	portion-per-1e9	short-one-nominative
35	Units	Other Units Metric	kilogram-force	short-displayName
35	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-one-alphaNextToNumber
35	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	EBh
34	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-one-alphaNextToNumber
34	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-one-alphaNextToNumber
34	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-one-alphaNextToNumber
34	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-one-alphaNextToNumber
34	Units	Electrical and Frequency	coulomb	narrow-other-nominative
34	Special	Deprecated	latn	symbols-nan
33	Units	Electrical and Frequency	farad	narrow-other-nominative
33	Units	Electrical and Frequency	henry	narrow-other-nominative
33	Units	Other Units	permillion	short-other-nominative
33	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	Eh
33	Units	Other Units Metric	kilogram-force	narrow-displayName
33	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-one-alphaNextToNumber
33	Units	Speed and Acceleration	light-speed	narrow-other-nominative
33	Units	Other Units Metric Per	part-per-1e6	long-gender
33	Units	Other Units	permillion	long-gender
32	Units	Volume Metric	fluid-ounce-metric	narrow-one-nominative
32	Units	Electrical and Frequency	siemens	narrow-other-nominative
32	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	hv
32	Units	Speed and Acceleration	light-speed	long-other-nominative
32	Units	Other Units	portion-per-1e9	long-gender
31	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-one-alphaNextToNumber
31	Units	Other Units Metric	weber	narrow-one-nominative
31	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-one-alphaNextToNumber
31	Units	Speed and Acceleration	light-speed	long-displayName
31	Units	Speed and Acceleration	light-speed	short-other-nominative
31	Units	Other Units Metric Per	part-per-1e9	long-gender
31	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	Eh
30	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-one-alphaNextToNumber
30	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-one-alphaNextToNumber
30	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-one-alphaNextToNumber
30	Units	Energy and Power	gray	narrow-one-nominative
30	Units	Other Units Metric	katal	short-displayName
30	Units	Speed and Acceleration	light-speed	short-displayName
30	Units	Speed and Acceleration	light-speed	narrow-displayName
30	Units	Energy and Power	sievert	narrow-one-nominative
30	Numbers	Number Formatting Patterns	Standard Patterns using Tolong Siki Digits (tols)	standard-decimal
30	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd
29	Units	Other Units Metric	tesla	narrow-one-nominative
