# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Transform	am_Ethi↔︎d0_Morse	_backwardAlias	▷missing◁	am-Ethi-t-s0-morse
Supplemental	Transform	am_Ethi↔︎d0_Morse	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn	_alias	▷missing◁	Ethiopic-Latin und-Latn-t-und-ethi
Supplemental	Transform	Ethi↔︎Latn	_backwardAlias	▷missing◁	Latin-Ethiopic und-Ethi-t-und-lant
Supplemental	Transform	Ethi↔︎Latn	_visibility	▷missing◁	external
Supplemental	Transform	gz_Ethi↔︎Sarb	_alias	▷missing◁	Geez-Musnad und-Sarb-t-gz-ethi
Supplemental	Transform	gz_Ethi↔︎Sarb	_backwardAlias	▷missing◁	Geez-Ethiopic gz-Ethi-t-und-sarb
Supplemental	Transform	gz_Ethi↔︎Sarb	_visibility	▷missing◁	external
Supplemental	Transform	Latn↔︎Ethi	_alias	Latin-Ethiopic und-Ethi-t-und-latn	▷removed◁
Supplemental	Transform	Latn↔︎Ethi	_backwardAlias	Ethiopic-Latin und-Latn-t-und-ethi	▷removed◁
Supplemental	Transform	Latn↔︎Ethi	_visibility	external	▷removed◁
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	_alias	▷missing◁	Ethiopic-Latin/Xaleget byn-Latn-t-byn-ethi-m0-xaleget
Supplemental	Transform	byn_Ethi→byn_Latn/Xaleget	_visibility	▷missing◁	external
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Tekie_Alibekit	_alias	▷missing◁	Ethiopic-Latin/Tekie_Alibekit byn-Latn-t-byn-ethi-m0-tekieali
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Tekie_Alibekit	_backwardAlias	▷missing◁	Latin-Ethiopic/Tekie_Alibekit byn-Ethi-t-byn-latn-m0-tekieali
Supplemental	Transform	byn_Ethi↔︎byn_Latn/Tekie_Alibekit	_visibility	▷missing◁	external
Supplemental	Transform	Ethi→Latn/ES3842	_alias	▷missing◁	Ethiopic-Latin/ES3842 und-Latn-t-und-ethi-m0-es3842
Supplemental	Transform	Ethi→Latn/ES3842	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Cyrl/Gutgarts	_alias	▷missing◁	Ethiopic-Cyrillic/Gutgarts und-Cyrl-t-und-ethi-m0-gutgarts
Supplemental	Transform	Ethi↔︎Cyrl/Gutgarts	_backwardAlias	▷missing◁	Cyrillic-Ethiopic/Gutgarts und-Ethi-t-und-cyrl-m0-gutgarts
Supplemental	Transform	Ethi↔︎Cyrl/Gutgarts	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/Aethiopi	_alias	▷missing◁	Ethiopic-Latin/Aethiopica und-Latn-t-und-ethi-m0-aethiopi
Supplemental	Transform	Ethi↔︎Latn/Aethiopi	_backwardAlias	▷missing◁	Latin-Ethiopic/Aethiopica und-Ethi-t-und-latn-m0-aethiopi
Supplemental	Transform	Ethi↔︎Latn/Aethiopi	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/ALALOC	_alias	▷missing◁	Ethiopic-Latin/ALALOC und-Latn-t-und-ethi-m0-alaloc
Supplemental	Transform	Ethi↔︎Latn/ALALOC	_backwardAlias	▷missing◁	Latin-Ethiopic/ALALOC und-Ethi-t-und-latn-m0-alaloc
Supplemental	Transform	Ethi↔︎Latn/ALALOC	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/Beta_Metsehaf	_alias	▷missing◁	Ethiopic-Latin/Beta_Metsehaf und-Latn-t-und-ethi-m0-betamets
Supplemental	Transform	Ethi↔︎Latn/Beta_Metsehaf	_backwardAlias	▷missing◁	Latin-Ethiopic/Beta_Metsehaf und-Ethi-t-und-latn-m0-betamets
Supplemental	Transform	Ethi↔︎Latn/Beta_Metsehaf	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/IES_JES_1964	_alias	▷missing◁	Ethiopic-Latin/IES_JES_1964 und-Latn-t-und-ethi-m0-iesjes-1964
Supplemental	Transform	Ethi↔︎Latn/IES_JES_1964	_backwardAlias	▷missing◁	Latin-Ethiopic/IES_JES_1964 und-Ethi-t-und-latn-m0-iesjes-1964
Supplemental	Transform	Ethi↔︎Latn/IES_JES_1964	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/Lambdin	_alias	▷missing◁	Ethiopic-Latin/Lambdin und-Latn-t-und-ethi-m0-lambdin
Supplemental	Transform	Ethi↔︎Latn/Lambdin	_backwardAlias	▷missing◁	Latin-Ethiopic/Lambdin und-Ethi-t-und-latn-m0-lambdin
Supplemental	Transform	Ethi↔︎Latn/Lambdin	_visibility	▷missing◁	external
Supplemental	Transform	Ethi↔︎Latn/SERA	_alias	▷missing◁	Ethiopic-Latin/SERA und-Latn-t-und-ethi-m0-sera
Supplemental	Transform	Ethi↔︎Latn/SERA	_backwardAlias	▷missing◁	Latin-Ethiopic/SERA und-Ethi-t-und-latn-m0-sera
Supplemental	Transform	Ethi↔︎Latn/SERA	_visibility	▷missing◁	external
Supplemental	Transform	Latn↔︎Ethi/Williamson	_alias	▷missing◁	Latin-Ethiopic/Williamson und-Ethi-t-und-latn-m0-williams
Supplemental	Transform	Latn↔︎Ethi/Williamson	_backwardAlias	▷missing◁	Ethiopic-Latin/Williamson und-Latn-t-und-ethi-m0-williams
Supplemental	Transform	Latn↔︎Ethi/Williamson	_visibility	▷missing◁	external
Supplemental	Transform	sgw_Ethi↔︎Ethi/Gurage_2013	_alias	▷missing◁	Ethiopic-Ethiopic/Gurage und-Ethi-t-sgw-ethi-m0-gurage-2013
Supplemental	Transform	sgw_Ethi↔︎Ethi/Gurage_2013	_backwardAlias	▷missing◁	Gurage-Ethiopic sgw-Ethi-t-und-ethi-m0-gurage-2013
Supplemental	Transform	sgw_Ethi↔︎Ethi/Gurage_2013	_visibility	▷missing◁	external
Supplemental	Units	mass/default	001	…	… • tonne
Supplemental	Units	IdComponent	and-values	▷missing◁	and
Supplemental	Units	IdComponent	per-values	▷missing◁	per
Supplemental	Units	IdComponent	power-values	▷missing◁	cubic
Supplemental	Units	IdComponent	power-values	▷missing◁	pow10
Supplemental	Units	IdComponent	power-values	▷missing◁	pow11
Supplemental	Units	IdComponent	power-values	▷missing◁	pow12
Supplemental	Units	IdComponent	power-values	▷missing◁	pow13
Supplemental	Units	IdComponent	power-values	▷missing◁	pow14
Supplemental	Units	IdComponent	power-values	▷missing◁	pow15
Supplemental	Units	IdComponent	power-values	▷missing◁	pow2
Supplemental	Units	IdComponent	power-values	▷missing◁	pow3
Supplemental	Units	IdComponent	power-values	▷missing◁	pow4
Supplemental	Units	IdComponent	power-values	▷missing◁	pow5
Supplemental	Units	IdComponent	power-values	▷missing◁	pow6
Supplemental	Units	IdComponent	power-values	▷missing◁	pow7
Supplemental	Units	IdComponent	power-values	▷missing◁	pow8
Supplemental	Units	IdComponent	power-values	▷missing◁	pow9
Supplemental	Units	IdComponent	power-values	▷missing◁	square
Supplemental	Units	IdComponent	prefix-values	▷missing◁	arc
Supplemental	Units	IdComponent	prefix-values	▷missing◁	british
Supplemental	Units	IdComponent	prefix-values	▷missing◁	curr
Supplemental	Units	IdComponent	prefix-values	▷missing◁	dessert
Supplemental	Units	IdComponent	prefix-values	▷missing◁	fluid
Supplemental	Units	IdComponent	prefix-values	▷missing◁	light
Supplemental	Units	IdComponent	prefix-values	▷missing◁	nautical
Supplemental	Units	IdComponent	prefix-values	▷missing◁	x
Supplemental	Units	IdComponent	prefix-values	▷missing◁	xxx
Supplemental	Units	IdComponent	suffix-values	▷missing◁	force
Supplemental	Units	IdComponent	suffix-values	▷missing◁	imperial
Supplemental	Units	IdComponent	suffix-values	▷missing◁	luminosity
Supplemental	Units	IdComponent	suffix-values	▷missing◁	mass
Supplemental	Units	IdComponent	suffix-values	▷missing◁	metric
Supplemental	Units	IdComponent	suffix-values	▷missing◁	person
Supplemental	Units	IdComponent	suffix-values	▷missing◁	radius
Supplemental	Units	IdComponent	suffix-values	▷missing◁	scandinavian
Supplemental	Units	IdComponent	suffix-values	▷missing◁	troy
Supplemental	Units	IdComponent	suffix-values	▷missing◁	unit
Supplemental	Units	IdComponent	suffix-values	▷missing◁	us
Supplemental	Units	Constant	meters_per_AU-value	▷missing◁	149597870700
Supplemental	Units	Constant	sec_per_julian_year-value	▷missing◁	31557600
Supplemental	Units	Constant	speed_of_light_meters_per_second-value	▷missing◁	299792458
Supplemental	Units	Convert	metric-ton-baseUnit	kilogram	▷removed◁
Supplemental	Units	Convert	quarter-baseUnit	▷missing◁	year
Supplemental	Units	Convert	tonne-baseUnit	▷missing◁	kilogram
Supplemental	Units	Convert	astronomical-unit-factor	…	meters_per_AU
Supplemental	Units	Convert	light-year-factor	…	speed_of_light_meters_per_second*sec_per_julian_year
Supplemental	Units	Convert	metric-ton-factor	1000	▷removed◁
Supplemental	Units	Convert	parsec-factor	…	meters_per_AU*60*60*180/PI
Supplemental	Units	Convert	quarter-factor	▷missing◁	1/4
Supplemental	Units	Convert	tonne-factor	▷missing◁	1000
Supplemental	Units	Convert	metric-ton-systems	metric	▷removed◁
Supplemental	Units	Convert	quarter-systems	▷missing◁	metric
Supplemental	Units	Convert	tonne-systems	▷missing◁	metric
Supplemental	Likely	Subtag	ajt	▷missing◁	ajt_Arab_TN
Supplemental	Likely	Subtag	ann	…	ann_Latn_NG
Supplemental	Likely	Subtag	oc_ES	▷missing◁	oc_Latn_ES
Supplemental	Likely	Subtag	pis	▷missing◁	pis_Latn_SB
Supplemental	Likely	Subtag	smd	▷missing◁	smd_Latn_AO
Supplemental	Likely	Subtag	snb	▷missing◁	snb_Latn_MY
Supplemental	Likely	Subtag	tok	▷missing◁	tok_Latn_001
Supplemental	LanguageInfo	AU/hnj	populationPercent	▷missing◁	0.0086
Supplemental	LanguageInfo	BR/vec	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	BR/vec	populationPercent	▷missing◁	0.24
Supplemental	LanguageInfo	CM/ken	populationPercent	▷missing◁	0.25
Supplemental	LanguageInfo	CN/hnj	populationPercent	▷missing◁	0.004
Supplemental	LanguageInfo	DE/frr	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	ES/oc	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	ES/oc	populationPercent	▷missing◁	0.0099
Supplemental	LanguageInfo	ET/gez	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	FI/sms	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	FR/hnj	populationPercent	▷missing◁	0.19
Supplemental	LanguageInfo	GB/en_Shaw	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	GF/hnj	populationPercent	▷missing◁	2.4
Supplemental	LanguageInfo	HR/vec	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	HR/vec	populationPercent	▷missing◁	0.7
Supplemental	LanguageInfo	IT/vec	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	LA/hnj	populationPercent	▷missing◁	3
Supplemental	LanguageInfo	MM/hnj	populationPercent	▷missing◁	0.022
Supplemental	LanguageInfo	MX/vec	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	MX/vec	populationPercent	▷missing◁	0.0019
Supplemental	LanguageInfo	NG/ann	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	PK/bal	populationPercent	…	2.6
Supplemental	LanguageInfo	PK/hno	populationPercent	…	1.7
Supplemental	LanguageInfo	PK/ps	populationPercent	…	16
Supplemental	LanguageInfo	PK/sd	populationPercent	…	15
Supplemental	LanguageInfo	PK/skr	populationPercent	…	12
Supplemental	LanguageInfo	PL/prg	populationPercent	▷missing◁	0.0001
Supplemental	LanguageInfo	SB/pis	populationPercent	▷missing◁	82
Supplemental	LanguageInfo	SI/vec	officialStatus	▷missing◁	official_regional
Supplemental	LanguageInfo	SI/vec	populationPercent	▷missing◁	1.4
Supplemental	LanguageInfo	SR/hnj	populationPercent	▷missing◁	0.38
Supplemental	LanguageInfo	TH/hnj	populationPercent	▷missing◁	0.098
Supplemental	LanguageInfo	US/hnj	populationPercent	▷missing◁	0.035
Supplemental	LanguageInfo	US/io	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	US/jbo	populationPercent	▷missing◁	0
Supplemental	LanguageInfo	VN/blt	populationPercent	▷missing◁	0.69
Supplemental	LanguageInfo	VN/hnj	populationPercent	▷missing◁	0.17
Supplemental	LanguageGroup	aav	parent-child	…	… • sct • …
Supplemental	LanguageGroup	afa	parent-child	…	…
Supplemental	LanguageGroup	alg	parent-child	…	… • crm • crr • …
Supplemental	LanguageGroup	alv	parent-child	…	… • aha • … • cbq • … • cry • … • dds • … • djm • … • kdx • … • sfw • sg • …
Supplemental	LanguageGroup	ath	parent-child	…	… • scs • …
Supplemental	LanguageGroup	aus	parent-child	…	… • amy • … • avm • … • dwy • … • xgg • … • yty • …
Supplemental	LanguageGroup	bnt	parent-child	…	… • bmv • … • ktu • … • mkk • … • nql • … • okc • … • pnd • …
Supplemental	LanguageGroup	ccs	parent-child	…	… • oge • …
Supplemental	LanguageGroup	cdc	parent-child	…	… • bcy • … • cky • …
Supplemental	LanguageGroup	cmc	parent-child	…	… • ocm • …
Supplemental	LanguageGroup	cpe	parent-child	…	… • icr • … • tch • …
Supplemental	LanguageGroup	dmn	parent-child	…	… • gnj • …
Supplemental	LanguageGroup	dra	parent-child	…	… • kfe • … • ptq • … • tcx • … • xis • …
Supplemental	LanguageGroup	esx	parent-child	…	… • esi • …
Supplemental	LanguageGroup	fiu	parent-child	…	…
Supplemental	LanguageGroup	fox	parent-child	…	…
Supplemental	LanguageGroup	grk	parent-child	…	cpg • …
Supplemental	LanguageGroup	hmx	parent-child	…	… • bmt • … • neo • …
Supplemental	LanguageGroup	inc	parent-child	…	… • bha • … • dwz • … • rjs • … • rsb • … • rwr • … • sjp • …
Supplemental	LanguageGroup	ine	parent-child	…	… • aat • …
Supplemental	LanguageGroup	iro	parent-child	…	…
Supplemental	LanguageGroup	kar	parent-child	…	… • eky • … • jkm • …
Supplemental	LanguageGroup	khi	parent-child	…	… • kwz • …
Supplemental	LanguageGroup	map	parent-child	…	… • bew • … • coa • … • iba • … • pea • …
Supplemental	LanguageGroup	mkh	parent-child	…	… • hkn • … • pbv • … • ukk • …
Supplemental	LanguageGroup	mno	parent-child	…	… • mta
Supplemental	LanguageGroup	nah	parent-child	…	… • nsu • …
Supplemental	LanguageGroup	ngf	parent-child	…	… • bwk • bxz • … • dof • … • hhy • … • kdw • … • luf • … • mgu • … • mso • … • mze • … • ytw
Supplemental	LanguageGroup	nic	parent-child	…	… • syx • …
Supplemental	LanguageGroup	omq	parent-child	…	… • mtu • … • zoo • …
Supplemental	LanguageGroup	paa	parent-child	…	… • adb • … • agl • … • ail • … • beo • … • etr • … • kkc • … • kxw • … • yde • … • ygl • …
Supplemental	LanguageGroup	phi	parent-child	…	… • btw • … • ebk • … • ilp • … • mtw • obk • … • rbk • … • rol • … • srg • … • tgn • … • vbk • …
Supplemental	LanguageGroup	poz	parent-child	…	… • nrz • …
Supplemental	LanguageGroup	pqe	parent-child	…	adz • aek • … • aji • … • ane • … • aok • … • aqr • … • axx • … • bpk • … • bwa • … • cam • … • cir • … • dhv • … • duf • … • fwa • … • hvk • iai • … • jaz • … • kdk • … • kud • … • mkt • … • mrk • … • msq • … • nee • nek • nem • nen • … • npx • … • ntu • nua • … • piz • … • pme • … • pop • … • pri • … • sih • … • tkv • … • wgo • … • wmn • … • yly • …
Supplemental	LanguageGroup	pqw	parent-child	…	… • srk • …
Supplemental	LanguageGroup	pra	parent-child	…	pgd • …
Supplemental	LanguageGroup	sdv	parent-child	…	… • lth • … • mhi • … • pko • … • ukv • …
Supplemental	LanguageGroup	sem	parent-child	…	… • ayn • … • egy • … • myz • oar • …
Supplemental	LanguageGroup	sgn	parent-child	…	…
Supplemental	LanguageGroup	sla	parent-child	…	rsk • …
Supplemental	LanguageGroup	ssa	parent-child	…	… • txj • …
Supplemental	LanguageGroup	tai	parent-child	…	… • nod • … • nut • … • shn • … • tyz • zch • … • zln • zlq
Supplemental	LanguageGroup	tbq	parent-child	…	… • kkf • …
Supplemental	LanguageGroup	tup	parent-child	…	aan • … • ama • … • asn • asu • aux • avv • … • awt • … • cod • eme • gn • gnw • gub • gui • gun • guq • gvj • … • gyr • jor • jua • … • kay • kgk • … • kuq • … • kyz • … • mdz • … • omg • oym • paf • pah • pak • … • psm • pta • pto • … • srq • … • taf • tpj • … • tpw • tqb • twt • urb • urz • wir • … • xaj • xiy • xmo • yrl • yuq
Supplemental	LanguageGroup	tuw	parent-child	…	…
Supplemental	LanguageGroup	urj	parent-child	…	… • hu • kca • mns • omk • rts • … • xcv • ykg • yux • …
Supplemental	Metazone	Asia/Amman	-∞..2022-10-27 22:00	▷missing◁	Europe_Eastern
Supplemental	Metazone	Asia/Amman	-∞..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Asia/Damascus	-∞..2022-10-27 21:00	▷missing◁	Europe_Eastern
Supplemental	Metazone	Asia/Damascus	-∞..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Uzhgorod	1990-06-30 23:00-1991-03-31 02:00	Europe_Central	▷removed◁
Supplemental	Metazone	Europe/Uzhgorod	1990-06-30 22:00..∞	▷missing◁	Europe_Eastern
Supplemental	Metazone	Europe/Uzhgorod	1991-03-31 02:00..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Uzhgorod	-∞..1990-06-30 22:00	▷missing◁	Moscow
Supplemental	Metazone	Europe/Uzhgorod	-∞..1990-06-30 23:00	Moscow	▷removed◁
Supplemental	Metazone	Europe/Zaporozhye	1990-06-30 22:00..∞	▷missing◁	Europe_Eastern
Supplemental	Metazone	Europe/Zaporozhye	1991-03-30 23:00..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Zaporozhye	-∞..1990-06-30 22:00	▷missing◁	Moscow
Supplemental	Metazone	Europe/Zaporozhye	-∞..1991-03-30 23:00	Moscow	▷removed◁
Supplemental	Metazone	metazones	Europe_Eastern-JO	Asia/Amman	▷removed◁
Supplemental	Metazone	metazones	Europe_Eastern-SY	Asia/Damascus	▷removed◁
Supplemental	Metazone	yuko	deprecated	▷missing◁	false
Supplemental	Metazone	yuko	longId	▷missing◁	Yukon
Supplemental	NumberSystem	kawi	digits	▷missing◁	𑽐𑽑𑽒𑽓𑽔𑽕𑽖𑽗𑽘𑽙
Supplemental	NumberSystem	kawi	type	▷missing◁	numeric
Supplemental	NumberSystem	nagm	digits	▷missing◁	𞓰𞓱𞓲𞓳𞓴𞓵𞓶𞓷𞓸𞓹
Supplemental	NumberSystem	nagm	type	▷missing◁	numeric
Supplemental	Plural	cardinal-ca	many	▷missing◁	e = 0 and i != 0 and i % 1000000 = 0 and v = 0 or e != 0..5 @integer 1000000, 1c6, 2c6, 3c6, 4c6, 5c6, 6c6, … @decimal 1.0000001c6, 1.1c6, 2.0000001c6, 2.1c6, 3.0000001c6, 3.1c6, …
Supplemental	Plural	cardinal-ca	other	…	@integer 0, 2~16, 100, 1000, 10000, 100000, 1c3, 2c3, 3c3, 4c3, 5c3, 6c3, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 1.0001c3, 1.1c3, 2.0001c3, 2.1c3, 3.0001c3, 3.1c3, …
Supplemental	Plural	cardinal-he	many	v = 0 and n != 0..10 and n % 10 = 0 @integer 20, 30, 40, 50, 60, 70, 80, 90, 100, 1000, 10000, 100000, 1000000, …	▷removed◁
Supplemental	Plural	cardinal-he	one	…	i = 1 and v = 0 or i = 0 and v != 0 @integer 1 @decimal 0.0~0.9, 0.00~0.05
Supplemental	Plural	cardinal-he	other	…	@integer 0, 3~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.0~2.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-is	one	…	t = 0 and i % 10 = 1 and i % 100 != 11 or t % 10 = 1 and t % 100 != 11 @integer 1, 21, 31, 41, 51, 61, 71, 81, 101, 1001, … @decimal 0.1, 1.0, 1.1, 2.1, 3.1, 4.1, 5.1, 6.1, 7.1, 10.1, 100.1, 1000.1, …
Supplemental	Plural	cardinal-is	other	…	@integer 0, 2~16, 100, 1000, 10000, 100000, 1000000, … @decimal 0.0, 0.2~0.9, 1.2~1.8, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-iw	many	v = 0 and n != 0..10 and n % 10 = 0 @integer 20, 30, 40, 50, 60, 70, 80, 90, 100, 1000, 10000, 100000, 1000000, …	▷removed◁
Supplemental	Plural	cardinal-iw	one	…	i = 1 and v = 0 or i = 0 and v != 0 @integer 1 @decimal 0.0~0.9, 0.00~0.05
Supplemental	Plural	cardinal-iw	other	…	@integer 0, 3~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.0~2.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-mo	few	…	v != 0 or n = 0 or n != 1 and n % 100 = 1..19 @integer 0, 2~16, 101, 1001, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-mt	few	…	n = 0 or n % 100 = 3..10 @integer 0, 3~10, 103~109, 1003, … @decimal 0.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 103.0, 1003.0, …
Supplemental	Plural	cardinal-mt	two	▷missing◁	n = 2 @integer 2 @decimal 2.0, 2.00, 2.000, 2.0000
Supplemental	Plural	cardinal-ro	few	…	v != 0 or n = 0 or n != 1 and n % 100 = 1..19 @integer 0, 2~16, 101, 1001, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-vec	many	▷missing◁	e = 0 and i != 0 and i % 1000000 = 0 and v = 0 or e != 0..5 @integer 1000000, 1c6, 2c6, 3c6, 4c6, 5c6, 6c6, … @decimal 1.0000001c6, 1.1c6, 2.0000001c6, 2.1c6, 3.0000001c6, 3.1c6, …
Supplemental	Plural	cardinal-vec	one	▷missing◁	i = 1 and v = 0 @integer 1
Supplemental	Plural	cardinal-vec	other	▷missing◁	@integer 0, 2~16, 100, 1000, 10000, 100000, 1c3, 2c3, 3c3, 4c3, 5c3, 6c3, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 1.0001c3, 1.1c3, 2.0001c3, 2.1c3, 3.0001c3, 3.1c3, …
Supplemental	Plural	ordinal-ast	other	▷missing◁	@integer 0~15, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-vec	many	▷missing◁	n = 11,8,80,800 @integer 8, 11, 80, 800
Supplemental	Plural	ordinal-vec	other	▷missing◁	@integer 0~7, 9, 10, 12~17, 100, 1000, 10000, 100000, 1000000, …
Supplemental	PluralRange	he	many–many	many	▷removed◁
Supplemental	PluralRange	he	many–other	many	▷removed◁
Supplemental	PluralRange	he	one–many	many	▷removed◁
Supplemental	PluralRange	he	other–many	many	▷removed◁
Supplemental	PluralRange	he	two–many	other	▷removed◁
Supplemental	Currency	SL	SLE–2022-04-01..∞	false	▷removed◁
Supplemental	Calendar	Preference	AL	▷missing◁	gregorian
Supplemental	Calendar	Preference	AL	▷missing◁	islamic-civil
Supplemental	Calendar	Preference	AL	▷missing◁	islamic-tbla
Supplemental	Calendar	Preference	AZ	▷missing◁	gregorian
Supplemental	Calendar	Preference	AZ	▷missing◁	islamic-civil
Supplemental	Calendar	Preference	AZ	▷missing◁	islamic-tbla
Supplemental	Calendar	Preference	BD	▷missing◁	gregorian
Supplemental	Calendar	Preference	BD	▷missing◁	islamic
Supplemental	Calendar	Preference	BD	▷missing◁	islamic-civil
Supplemental	Calendar	Preference	BD	▷missing◁	islamic-tbla
Supplemental	Calendar	Preference	ID	▷missing◁	gregorian
Supplemental	Calendar	Preference	ID	▷missing◁	islamic
Supplemental	Calendar	Preference	ID	▷missing◁	islamic-civil
