#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
my	Burmese	Myanmar	modern	modern	?	yrl			Locale Display Names	Languages (K-N)	N	Nheengatu ► yrl	http://st.unicode.org/cldr-apps/v#/my//df32d85bf0c2b46	
nn	Norwegian Nynorsk	Latin	modern	modern	?				Supplemental	Plural	ordinal-nn	other	http://st.unicode.org/cldr-apps/v#/nn//cbcf1d9b1bb08cf	
nn	Norwegian Nynorsk	Latin	modern	modern	?	null			Units	Duration	day-person	long-gender	http://st.unicode.org/cldr-apps/v#/nn//54e36e844ec917df	
nn	Norwegian Nynorsk	Latin	modern	modern	?	{0} in²			Units	Area	square-inch	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/nn//1f4fd8d0861be4b6	
no	Norwegian	Latin	modern	core	?				Supplemental	Unknown	supplementalMetadata	defaultContent	http://st.unicode.org/cldr-apps/v#/no//4126299d76006a6d	
no	Norwegian	Latin	modern	core	?				na	n/a	n/a	//supplementalData/territoryInfo	http://st.unicode.org/cldr-apps/v#/no//76b76a53c20d3f3a	
no	Norwegian	Latin	modern	modern	?	null			Units	Duration	day-person	long-gender	http://st.unicode.org/cldr-apps/v#/no//54e36e844ec917df	
no	Norwegian	Latin	modern	modern	?	miles²			Units	Area	square-mile	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//31fe647c7de4b2a7	
no	Norwegian	Latin	modern	modern	?	{0}/mile²			Units	Area	square-mile	narrow-per	http://st.unicode.org/cldr-apps/v#/no//8d87409b09a0cb2	
no	Norwegian	Latin	modern	modern	?	{0} kt			Units	Other Units	karat	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//143b9083ca0b5b32	
no	Norwegian	Latin	modern	modern	?	{0} kt			Units	Other Units	karat	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//4d17cd98cf67f29	
no	Norwegian	Latin	modern	modern	?	{0} item			Units	Other Units	item	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//624beea1429b00d	
no	Norwegian	Latin	modern	modern	?	{0} item			Units	Other Units	item	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//3ddca03e7d10438d	
no	Norwegian	Latin	modern	modern	?	promille			Units	Other Units	permille	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//28648704ea6aff96	
no	Norwegian	Latin	modern	modern	?	{0} PB			Units	Digital	petabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2045abcaec290ce5	
no	Norwegian	Latin	modern	modern	?	{0} PB			Units	Digital	petabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//b67d482ed9f37e6	
no	Norwegian	Latin	modern	modern	?	{0} TB			Units	Digital	terabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//272f8112f240f2f2	
no	Norwegian	Latin	modern	modern	?	{0} TB			Units	Digital	terabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//68b37074add69a75	
no	Norwegian	Latin	modern	modern	?	{0} Tb			Units	Digital	terabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//292380dcc4ebc038	
no	Norwegian	Latin	modern	modern	?	{0} Tb			Units	Digital	terabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1f702390ce196573	
no	Norwegian	Latin	modern	modern	?	{0} GB			Units	Digital	gigabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//222d960af6e779d2	
no	Norwegian	Latin	modern	modern	?	{0} GB			Units	Digital	gigabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//7608653e831b91ce	
no	Norwegian	Latin	modern	modern	?	{0} Gb			Units	Digital	gigabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//bbdc7019d499228	
no	Norwegian	Latin	modern	modern	?	{0} Gb			Units	Digital	gigabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1675d4575da441c	
no	Norwegian	Latin	modern	modern	?	{0} MB			Units	Digital	megabyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5000948c0a209491	
no	Norwegian	Latin	modern	modern	?	{0} MB			Units	Digital	megabyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//36be0a1859b04cbe	
no	Norwegian	Latin	modern	modern	?	{0} Mb			Units	Digital	megabit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//1d6156e3249f832d	
no	Norwegian	Latin	modern	modern	?	{0} Mb			Units	Digital	megabit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//189d98effcdcf0e0	
no	Norwegian	Latin	modern	modern	?	{0} kB			Units	Digital	kilobyte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//4d00505d70d2ca28	
no	Norwegian	Latin	modern	modern	?	{0} kB			Units	Digital	kilobyte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//2e5de4c3443c9415	
no	Norwegian	Latin	modern	modern	?	{0} kb			Units	Digital	kilobit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7c408290f1b27eaa	
no	Norwegian	Latin	modern	modern	?	{0} kb			Units	Digital	kilobit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//741341236c3b0b4	
no	Norwegian	Latin	modern	modern	?	{0} B			Units	Digital	byte	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//aa85c16d26dd250	
no	Norwegian	Latin	modern	modern	?	{0} B			Units	Digital	byte	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1dfbb3183a1c8470	
no	Norwegian	Latin	modern	modern	?	{0} bit			Units	Digital	bit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//24a80316794abdc2	
no	Norwegian	Latin	modern	modern	?	{0} bit			Units	Digital	bit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//3e850c41aa927fe	
no	Norwegian	Latin	modern	modern	?	{0} A			Units	Electrical and Frequency	ampere	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7c63ea5028642a96	
no	Norwegian	Latin	modern	modern	?	{0} A			Units	Electrical and Frequency	ampere	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5d4079b4546e6ee1	
no	Norwegian	Latin	modern	modern	?	{0} mA			Units	Electrical and Frequency	milliampere	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5e2ff5d9504ea7ad	
no	Norwegian	Latin	modern	modern	?	{0} mA			Units	Electrical and Frequency	milliampere	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//9b573a6d8dca9df	
no	Norwegian	Latin	modern	modern	?	{0} Ω			Units	Electrical and Frequency	ohm	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5f78dfbfb7fca73	
no	Norwegian	Latin	modern	modern	?	{0} Ω			Units	Electrical and Frequency	ohm	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//169193e8e2ec6de	
no	Norwegian	Latin	modern	modern	?	{0} V			Units	Electrical and Frequency	volt	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//11afea5ccd2b9b47	
no	Norwegian	Latin	modern	modern	?	{0} V			Units	Electrical and Frequency	volt	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6e90c039bcbc5b87	
no	Norwegian	Latin	modern	modern	?	{0} kcal			Units	Energy and Power	kilocalorie	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//1f639b22bddc282b	
no	Norwegian	Latin	modern	modern	?	{0} kcal			Units	Energy and Power	kilocalorie	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//18562181218a9f48	
no	Norwegian	Latin	modern	modern	?	{0} cal			Units	Energy and Power	calorie	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//48dac9dd3d52c247	
no	Norwegian	Latin	modern	modern	?	{0} cal			Units	Energy and Power	calorie	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//787fac087c5bfb73	
no	Norwegian	Latin	modern	modern	?	{0} cal			Units	Energy and Power	foodcalorie	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5ee6127b738eaa1e	
no	Norwegian	Latin	modern	modern	?	{0} cal			Units	Energy and Power	foodcalorie	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//724da8c03f82626e	
no	Norwegian	Latin	modern	modern	?	{0} kJ			Units	Energy and Power	kilojoule	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//788013d315858770	
no	Norwegian	Latin	modern	modern	?	{0} kJ			Units	Energy and Power	kilojoule	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//87c91c974910be7	
no	Norwegian	Latin	modern	modern	?	{0} J			Units	Energy and Power	joule	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//4f1ef254d2ba971c	
no	Norwegian	Latin	modern	modern	?	{0} J			Units	Energy and Power	joule	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//32b95af08795eab9	
no	Norwegian	Latin	modern	modern	?	{0} kWh			Units	Energy and Power	kilowatt-hour	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2e37c9973ada824e	
no	Norwegian	Latin	modern	modern	?	{0} kWh			Units	Energy and Power	kilowatt-hour	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6ba1b693a3ce1e9b	
no	Norwegian	Latin	modern	modern	?	{0} eV			Units	Energy and Power	electronvolt	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//92e64fcea2b6290	
no	Norwegian	Latin	modern	modern	?	{0} eV			Units	Energy and Power	electronvolt	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1370c2b8d99fbb60	
no	Norwegian	Latin	modern	modern	?	{0} Btu			Units	Energy and Power	british-thermal-unit	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7243e43a50c11c3c	
no	Norwegian	Latin	modern	modern	?	{0} Btu			Units	Energy and Power	british-thermal-unit	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//58740ccaed4e8d39	
no	Norwegian	Latin	modern	modern	?	{0} therm			Units	Energy and Power	therm-us	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//90c2e29e27705de	
no	Norwegian	Latin	modern	modern	?	{0} therm			Units	Energy and Power	therm-us	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5d6980a5db9b1c23	
no	Norwegian	Latin	modern	modern	?	pound-force			Units	Other Units	pound-force	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//5f9c5dc2159cb59b	
no	Norwegian	Latin	modern	modern	?	{0} GHz			Units	Electrical and Frequency	gigahertz	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2f5e42a0d9aa85a0	
no	Norwegian	Latin	modern	modern	?	{0} GHz			Units	Electrical and Frequency	gigahertz	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//ee4c02ae00667d6	
no	Norwegian	Latin	modern	modern	?	{0} MHz			Units	Electrical and Frequency	megahertz	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7a92d86632de4015	
no	Norwegian	Latin	modern	modern	?	{0} MHz			Units	Electrical and Frequency	megahertz	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//62ecd526abcaf660	
no	Norwegian	Latin	modern	modern	?	{0} kHz			Units	Electrical and Frequency	kilohertz	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//45acdc78d0a6a50	
no	Norwegian	Latin	modern	modern	?	{0} kHz			Units	Electrical and Frequency	kilohertz	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//7732c530b5d52093	
no	Norwegian	Latin	modern	modern	?	{0} Hz			Units	Electrical and Frequency	hertz	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5b63958890ec4515	
no	Norwegian	Latin	modern	modern	?	{0} Hz			Units	Electrical and Frequency	hertz	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1ed815a1d5d8dc3c	
no	Norwegian	Latin	modern	modern	?	{0} cd			Units	Other Units	candela	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5ff3a3091df55a0f	
no	Norwegian	Latin	modern	modern	?	{0} cd			Units	Other Units	candela	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6cbb0703b2a9aec4	
no	Norwegian	Latin	modern	modern	?	tonn			Units	Mass and Weight	metric-ton	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//6b0da3ab9ab7b151	
no	Norwegian	Latin	modern	modern	?	{0} am. tn.			Units	Mass and Weight	ton	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//30366a0fe9e69225	
no	Norwegian	Latin	modern	modern	?	{0} am. tn.			Units	Mass and Weight	ton	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//ef603f763757243	
no	Norwegian	Latin	modern	modern	?	{0} st			Units	Mass and Weight	stone	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//22e7d2cb07e39849	
no	Norwegian	Latin	modern	modern	?	{0} st			Units	Mass and Weight	stone	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//291b68206aa7d186	
no	Norwegian	Latin	modern	modern	?	{0} oz tr			Units	Mass and Weight	ounce-troy	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//6982c5d76268df37	
no	Norwegian	Latin	modern	modern	?	{0} oz tr			Units	Mass and Weight	ounce-troy	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6749d9e99a1586f0	
no	Norwegian	Latin	modern	modern	?	{0} c			Units	Mass and Weight	carat	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//ba9179a3a6707dd	
no	Norwegian	Latin	modern	modern	?	{0} c			Units	Mass and Weight	carat	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//2dbd499d3cf66f8b	
no	Norwegian	Latin	modern	modern	?	{0} Da			Units	Mass and Weight	dalton	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//4b93c8e2f32f6960	
no	Norwegian	Latin	modern	modern	?	{0} Da			Units	Mass and Weight	dalton	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1913c1bb4672f716	
no	Norwegian	Latin	modern	modern	?	{0} M⊕			Units	Mass and Weight	earth-mass	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//262946c3272dbe6d	
no	Norwegian	Latin	modern	modern	?	{0} M⊕			Units	Mass and Weight	earth-mass	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//151ada951561105e	
no	Norwegian	Latin	modern	modern	?	{0} M☉			Units	Mass and Weight	solar-mass	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5720be7e5088250e	
no	Norwegian	Latin	modern	modern	?	{0} M☉			Units	Mass and Weight	solar-mass	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//2a0dc84f053887ce	
no	Norwegian	Latin	modern	modern	?	grain			Units	Mass and Weight	grain	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//6b4747017dab646d	
no	Norwegian	Latin	modern	modern	?	{0} grain			Units	Mass and Weight	grain	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7146da7614312803	
no	Norwegian	Latin	modern	modern	?	{0} grain			Units	Mass and Weight	grain	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//4b432447a4a8fdf4	
no	Norwegian	Latin	modern	modern	?	{0} GW			Units	Energy and Power	gigawatt	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//78f689965763d9b1	
no	Norwegian	Latin	modern	modern	?	{0} GW			Units	Energy and Power	gigawatt	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//221b9a36413df67a	
no	Norwegian	Latin	modern	modern	?	{0} MW			Units	Energy and Power	megawatt	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//3bebeb2adb714175	
no	Norwegian	Latin	modern	modern	?	{0} MW			Units	Energy and Power	megawatt	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//42fbeb56940db70e	
no	Norwegian	Latin	modern	modern	?	{0} mW			Units	Energy and Power	milliwatt	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2f17b76399ec1143	
no	Norwegian	Latin	modern	modern	?	{0} mW			Units	Energy and Power	milliwatt	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//429f56638d420d94	
no	Norwegian	Latin	modern	modern	?	{0} bar			Units	Weather	bar	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2ced553ba8a0926d	
no	Norwegian	Latin	modern	modern	?	{0} bar			Units	Weather	bar	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//79eceadbed8eab42	
no	Norwegian	Latin	modern	modern	?	{0} atm			Units	Weather	atmosphere	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//38be7ee6c0998b22	
no	Norwegian	Latin	modern	modern	?	{0} atm			Units	Weather	atmosphere	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1153074d6ecde039	
no	Norwegian	Latin	modern	modern	?	{0} Pa			Units	Weather	pascal	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//6f167fb4cb54dda8	
no	Norwegian	Latin	modern	modern	?	{0} Pa			Units	Weather	pascal	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//176528a53695d4f9	
no	Norwegian	Latin	modern	modern	?	{0} kPa			Units	Weather	kilopascal	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5174ff2719d76c4c	
no	Norwegian	Latin	modern	modern	?	{0} kPa			Units	Weather	kilopascal	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6d1264fdee09f543	
no	Norwegian	Latin	modern	modern	?	{0} MPa			Units	Weather	megapascal	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//6c48c5dc514a7f7d	
no	Norwegian	Latin	modern	modern	?	{0} MPa			Units	Weather	megapascal	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//360e2de50267a0ee	
no	Norwegian	Latin	modern	modern	?	miles³			Units	Volume	cubic-mile	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//41fce2b3b7ba1a97	
no	Norwegian	Latin	modern	modern	?	yard³			Units	Volume	cubic-yard	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//56b9a2cd99f896ed	
no	Norwegian	Latin	modern	modern	?	{0} yard³			Units	Volume	cubic-yard	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//27ca92d0aa1b179e	
no	Norwegian	Latin	modern	modern	?	{0} yard³			Units	Volume	cubic-yard	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5532365708d62e92	
no	Norwegian	Latin	modern	modern	?	{0} fot³			Units	Volume	cubic-foot	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//65cf4c9b88b26854	
no	Norwegian	Latin	modern	modern	?	{0} fot³			Units	Volume	cubic-foot	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//7c5ef27e59f4edae	
no	Norwegian	Latin	modern	modern	?	tommer³			Units	Volume	cubic-inch	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//586e02fb644d49d6	
no	Norwegian	Latin	modern	modern	?	{0} dl			Units	Volume	deciliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//55671add0a2eaae1	
no	Norwegian	Latin	modern	modern	?	{0} dl			Units	Volume	deciliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//ba66d930a1aad93	
no	Norwegian	Latin	modern	modern	?	{0} cl			Units	Volume	centiliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5592daa40611d447	
no	Norwegian	Latin	modern	modern	?	{0} cl			Units	Volume	centiliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//40c077026776ef5b	
no	Norwegian	Latin	modern	modern	?	{0} ml			Units	Volume	milliliter	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//20f3f2e22e392cad	
no	Norwegian	Latin	modern	modern	?	{0} ml			Units	Volume	milliliter	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//4d73e148f3156ed8	
no	Norwegian	Latin	modern	modern	?	{0} mpt			Units	Volume	pint-metric	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//1f66524dbae399ad	
no	Norwegian	Latin	modern	modern	?	{0} mpt			Units	Volume	pint-metric	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6c4b9cb74797908c	
no	Norwegian	Latin	modern	modern	?	{0} mc			Units	Volume	cup-metric	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//c76141f30a2fd1	
no	Norwegian	Latin	modern	modern	?	{0} mc			Units	Volume	cup-metric	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//4756cb42465974	
no	Norwegian	Latin	modern	modern	?	{0} ac-fot			Units	Volume	acre-foot	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//283f3f1739a5f1e	
no	Norwegian	Latin	modern	modern	?	{0} ac-fot			Units	Volume	acre-foot	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//3c2097532d168610	
no	Norwegian	Latin	modern	modern	?	{0} bu			Units	Volume	bushel	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//38c577aea17e3633	
no	Norwegian	Latin	modern	modern	?	{0} bu			Units	Volume	bushel	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1828be4f362dddc2	
no	Norwegian	Latin	modern	modern	?	{0} gal			Units	Volume	gallon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//7190d4c31a01ffb5	
no	Norwegian	Latin	modern	modern	?	{0} gal			Units	Volume	gallon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//60b6d6a414e655a9	
no	Norwegian	Latin	modern	modern	?	{0} brit. gal			Units	Volume	gallon-imperial	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5d72a11d79614442	
no	Norwegian	Latin	modern	modern	?	{0} brit. gal			Units	Volume	gallon-imperial	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//699400463a0763fd	
no	Norwegian	Latin	modern	modern	?	{0} qt			Units	Volume	quart	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//2c6023390ad353b	
no	Norwegian	Latin	modern	modern	?	{0} qt			Units	Volume	quart	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//75745277ac95efe7	
no	Norwegian	Latin	modern	modern	?	{0} pt			Units	Volume	pint	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//b13c5f92bf98c03	
no	Norwegian	Latin	modern	modern	?	{0} pt			Units	Volume	pint	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5dbf851a7c6054ee	
no	Norwegian	Latin	modern	modern	?	{0} k			Units	Volume	cup	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//6c7de338ed6c5db1	
no	Norwegian	Latin	modern	modern	?	{0} k			Units	Volume	cup	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1877a6b3b2b37504	
no	Norwegian	Latin	modern	modern	?	væskeunse			Units	Volume	fluid-ounce	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//1ecce40072d127ac	
no	Norwegian	Latin	modern	modern	?	{0} fl oz			Units	Volume	fluid-ounce	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//774c9779a33ca7c2	
no	Norwegian	Latin	modern	modern	?	{0} fl oz			Units	Volume	fluid-ounce	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5d63c2576904481c	
no	Norwegian	Latin	modern	modern	?	{0} fl oz Im			Units	Volume	fluid-ounce-imperial	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//327ccdf24c0638de	
no	Norwegian	Latin	modern	modern	?	{0} fl oz Im			Units	Volume	fluid-ounce-imperial	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//1f097da3c2eeaa78	
no	Norwegian	Latin	modern	modern	?	{0} ss			Units	Volume	tablespoon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//30dd20b06d729d0f	
no	Norwegian	Latin	modern	modern	?	{0} ss			Units	Volume	tablespoon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//52c833249c4a0f5a	
no	Norwegian	Latin	modern	modern	?	{0} ts			Units	Volume	teaspoon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//14b74d1bb919f3e	
no	Norwegian	Latin	modern	modern	?	{0} ts			Units	Volume	teaspoon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//6d8323c7f31c6c6b	
no	Norwegian	Latin	modern	modern	?	{0} fat			Units	Volume	barrel	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//599ee3492c50a569	
no	Norwegian	Latin	modern	modern	?	{0} fat			Units	Volume	barrel	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//5f0b0452130ca171	
no	Norwegian	Latin	modern	modern	?	{0} bs			Units	Volume	dessert-spoon	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//b9455315c219c46	
no	Norwegian	Latin	modern	modern	?	{0} bs			Units	Volume	dessert-spoon	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//4384fa35510ad701	
no	Norwegian	Latin	modern	modern	?	{0} imp. bs			Units	Volume	dessert-spoon-imperial	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//29c8889f51250371	
no	Norwegian	Latin	modern	modern	?	{0} imp. bs			Units	Volume	dessert-spoon-imperial	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//7bd36b15a66d02cf	
no	Norwegian	Latin	modern	modern	?	dråpe			Units	Volume	drop	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//40b4f90b439d9f25	
no	Norwegian	Latin	modern	modern	?	{0} dråpe			Units	Volume	drop	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//683f6e5a8592f2b9	
no	Norwegian	Latin	modern	modern	?	{0} dråpe			Units	Volume	drop	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//3617ba0ecbf8c406	
no	Norwegian	Latin	modern	modern	?	dram fluid			Units	Volume	dram	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//36958fb0600f06df	
no	Norwegian	Latin	modern	modern	?	{0} dram fl			Units	Volume	dram	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//466eadef167f7b9d	
no	Norwegian	Latin	modern	modern	?	{0} dram fl			Units	Volume	dram	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//24686f3ec2f75478	
no	Norwegian	Latin	modern	modern	?	{0} shot			Units	Volume	jigger	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//4f4894ff91610ca1	
no	Norwegian	Latin	modern	modern	?	{0} shot			Units	Volume	jigger	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//44877afa73001b0a	
no	Norwegian	Latin	modern	modern	?	klype			Units	Volume	pinch	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//606b37704fd20ff9	
no	Norwegian	Latin	modern	modern	?	{0} klype			Units	Volume	pinch	narrow-one-nominative	http://st.unicode.org/cldr-apps/v#/no//5c804c9fa9bb1640	
no	Norwegian	Latin	modern	modern	?	{0} klype			Units	Volume	pinch	narrow-other-nominative	http://st.unicode.org/cldr-apps/v#/no//2d4acc68ded172aa	
no	Norwegian	Latin	modern	modern	?	imp. quart			Units	Volume	quart-imperial	narrow-displayName	http://st.unicode.org/cldr-apps/v#/no//603963d4afc57d51	
