Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
nd	1.8.1	MMMM d	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
nd	1.8.1	MMMM y	�	28.0	MMMM y	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="yMMMM"]
nd	1.8.1	isi-Bhengali	�	30.0	Bangla	Bengali	//ldml/localeDisplayNames/languages/language[@type="bn"]
nd	1.8.1	Antigua le Barbuda	�	26.0	Antigua & Barbuda	Antigua and Barbuda	//ldml/localeDisplayNames/territories/territory[@type="AG"]
nd	1.8.1	Bhosnia le Herzegovina	�	26.0	Bosnia & Herzegovina	Bosnia and Herzegovina	//ldml/localeDisplayNames/territories/territory[@type="BA"]
nd	1.8.1	Czech Republic	�	31.0	Czechia	Czech Republic	//ldml/localeDisplayNames/territories/territory[@type="CZ"]
nd	1.8.1	Saint Kitts and Nevis	�	26.0	St. Kitts & Nevis	Saint Kitts and Nevis	//ldml/localeDisplayNames/territories/territory[@type="KN"]
nd	1.8.1	Saint Lucia	�	26.0	St. Lucia	Saint Lucia	//ldml/localeDisplayNames/territories/territory[@type="LC"]
nd	1.8.1	Myanmar	�	24.0	Myanmar (Burma)	Myanmar [Burma]	//ldml/localeDisplayNames/territories/territory[@type="MM"]
nd	1.8.1	Saint Pierre and Miquelon	�	26.0	St. Pierre & Miquelon	Saint Pierre and Miquelon	//ldml/localeDisplayNames/territories/territory[@type="PM"]
nd	1.8.1	Saint Helena	�	26.0	St. Helena	Saint Helena	//ldml/localeDisplayNames/territories/territory[@type="SH"]
nd	1.8.1	São Tomé and Príncipe	�	26.0	São Tomé & Príncipe	São Tomé and Príncipe	//ldml/localeDisplayNames/territories/territory[@type="ST"]
nd	1.8.1	Swaziland	�	trunk	Eswatini	Swaziland	//ldml/localeDisplayNames/territories/territory[@type="SZ"]
nd	1.8.1	Turks and Caicos Islands	�	26.0	Turks & Caicos Islands	Turks and Caicos Islands	//ldml/localeDisplayNames/territories/territory[@type="TC"]
nd	1.8.1	Trinidad le Tobago	�	26.0	Trinidad & Tobago	Trinidad and Tobago	//ldml/localeDisplayNames/territories/territory[@type="TT"]
nd	1.8.1	Saint Vincent and the Grenadines	�	24.0	St. Vincent & Grenadines	Saint Vincent and the Grenadines	//ldml/localeDisplayNames/territories/territory[@type="VC"]
nd	1.8.1	Wallis and Futuna	�	26.0	Wallis & Futuna	Wallis and Futuna	//ldml/localeDisplayNames/territories/territory[@type="WF"]
nd	1.8.1	Yuan Renminbi yase China	�	1.9.1	Chinese Yuan	Chinese Yuan Renminbi	//ldml/numbers/currencies/currency[@type="CNY"]/displayName
nd	1.8.1	Phawundi yase Ngilandi	�	27.0	British Pound	British Pound Sterling	//ldml/numbers/currencies/currency[@type="GBP"]/displayName
nd	1.8.1	Sedi yase Ghana	�	24.0	Ghanaian Cedi (1979–2007)	Ghanaian Cedi (1979-2007)	//ldml/numbers/currencies/currency[@type="GHC"]/displayName
nd	1.8.1	Metikali yase Mozambiki	�	24.0	Mozambican Metical (1980–2006)	Mozambican Metical (1980-2006)	//ldml/numbers/currencies/currency[@type="MZM"]/displayName
nd	1.8.1	Phawundi yase Sudani	�	24.0	Sudanese Pound (1957–1998)	Sudanese Pound (1957-1998)	//ldml/numbers/currencies/currency[@type="SDP"]/displayName
nd	1.8.1	Phawundindi laseSt Helena	�	26.0	St. Helena Pound	Saint Helena Pound	//ldml/numbers/currencies/currency[@type="SHP"]/displayName
nd	1.8.1	Fulenki CFA BEAC	�	27.0	Central African CFA Franc	CFA Franc BEAC	//ldml/numbers/currencies/currency[@type="XAF"]/displayName
nd	1.8.1	Fulenki CFA BCEAO	�	27.0	West African CFA Franc	CFA Franc BCEAO	//ldml/numbers/currencies/currency[@type="XOF"]/displayName
nd	1.8.1	Dola yase Zimbabwe	�	24.0	Zimbabwean Dollar (1980–2008)	Zimbabwean Dollar (1980-2008)	//ldml/numbers/currencies/currency[@type="ZWD"]/displayName
nd	23.1	MMMM d	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
nd	23.1	Ilanga	�	28.0	day	Day	//ldml/dates/fields/field[@type="day"]/displayName
nd	23.1	Izolo	�	24.0	yesterday	Yesterday	//ldml/dates/fields/field[@type="day"]/relative[@type="-1"]
nd	23.1	Lamuhla	�	24.0	today	Today	//ldml/dates/fields/field[@type="day"]/relative[@type="0"]
nd	23.1	Kusasa	�	24.0	tomorrow	Tomorrow	//ldml/dates/fields/field[@type="day"]/relative[@type="1"]
nd	23.1	Ihola	�	28.0	hour	Hour	//ldml/dates/fields/field[@type="hour"]/displayName
nd	23.1	Umuzuzu	�	28.0	minute	Minute	//ldml/dates/fields/field[@type="minute"]/displayName
nd	23.1	Inyangacale	�	28.0	month	Month	//ldml/dates/fields/field[@type="month"]/displayName
nd	23.1	Isekendi	�	28.0	second	Second	//ldml/dates/fields/field[@type="second"]/displayName
nd	23.1	Iviki	�	28.0	week	Week	//ldml/dates/fields/field[@type="week"]/displayName
nd	23.1	Ilanga leviki	�	28.0	day of the week	Day of the Week	//ldml/dates/fields/field[@type="weekday"]/displayName
nd	23.1	Umnyaka	�	28.0	year	Year	//ldml/dates/fields/field[@type="year"]/displayName
nd	23.1	Isikhathi	�	28.0	time zone	Time Zone	//ldml/dates/fields/field[@type="zone"]/displayName
