Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
cs	1.1.1	Antigua a Barbuda	�	26.0	Antigua & Barbuda	Antigua and Barbuda	//ldml/localeDisplayNames/territories/territory[@type="AG"]
cs	1.1.1	Bosna a Hercegovina	�	26.0	Bosnia & Herzegovina	Bosnia and Herzegovina	//ldml/localeDisplayNames/territories/territory[@type="BA"]
cs	1.1.1	Kokosové ostrovy	�	24.0	Cocos (Keeling) Islands	Cocos [Keeling] Islands	//ldml/localeDisplayNames/territories/territory[@type="CC"]
cs	1.1.1	Pobřeží slonoviny	�	1.7.2	Côte d’Ivoire	Ivory Coast	//ldml/localeDisplayNames/territories/territory[@type="CI"]
cs	1.1.1	Jižní Georgie a Jižní Sandwichovy ostrovy	�	24.0	South Georgia & South Sandwich Islands	South Georgia and the South Sandwich Islands	//ldml/localeDisplayNames/territories/territory[@type="GS"]
cs	1.1.1	Svatá Lucie	�	26.0	St. Lucia	Saint Lucia	//ldml/localeDisplayNames/territories/territory[@type="LC"]
cs	1.1.1	Réunion	�	1.7.2	Réunion	Reunion	//ldml/localeDisplayNames/territories/territory[@type="RE"]
cs	1.1.1	Svatá Helena	�	26.0	St. Helena	Saint Helena	//ldml/localeDisplayNames/territories/territory[@type="SH"]
cs	1.1.1	Svazijsko	�	trunk	Eswatini	Swaziland	//ldml/localeDisplayNames/territories/territory[@type="SZ"]
cs	1.1.1	Východní Timor	�	1.7.2	Timor-Leste	East Timor	//ldml/localeDisplayNames/territories/territory[@type="TL"]
cs	1.1.1	Trinidad a Tobago	�	26.0	Trinidad & Tobago	Trinidad and Tobago	//ldml/localeDisplayNames/territories/territory[@type="TT"]
cs	1.1.1	Menší odlehlé ostrovy USA	�	22.1	U.S. Outlying Islands	U.S. Minor Outlying Islands	//ldml/localeDisplayNames/territories/territory[@type="UM"]
cs	1.1.1	Wallis a Futuna	�	26.0	Wallis & Futuna	Wallis and Futuna	//ldml/localeDisplayNames/territories/territory[@type="WF"]
cs	1.2	Kalendář	�	1.9.1	Calendar	�	//ldml/localeDisplayNames/keys/key[@type="calendar"]
cs	1.2	Měna	�	1.9.1	Currency	�	//ldml/localeDisplayNames/keys/key[@type="currency"]
