# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Currency	RSD	Fractions-cashDigits	▷missing◁	0
Supplemental	Currency	RSD	Fractions-cashRounding	▷missing◁	0
Supplemental	Currency	RSD	Fractions-digits	…	2
