#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
bas	Basaa	Ɓàsàa	Latn	CM	1		 ≡		ICU	0.973305954825462	0.11127630375114364	0.30955334987593053	0.68	1.0	
agq	Aghem	Aghem	Latn	CM	1		 ≡		ICU	0.9732510288065843	0.11099679926840421	0.30855018587360594	0.68	1.0	
sbp	Sangu	Ishisangu	Latn	TZ	1		 ≡		ICU	0.9728033472803347	0.10935531890530173	0.30510585305105853	0.68	1.0	
rn	Rundi	Ikirundi	Latn	BI	1		 ≡		ICU	0.9722814498933902	0.10729417153326463	0.29950186799501866	0.68	1.0	
twq	Tasawaq	Tasawaq senni	Latn	NE	1		 ≡		ICU	0.9734151329243353	0.10946778711484594	0.297153024911032	0.68	1.0	
dje	Zarma	Zarmaciine	Latn	NE	1		 ≡		ICU	0.9733606557377049	0.1092436974789916	0.29655990510083036	0.68	1.0	
yav	Yangben	nuasue	Latn	CM	1		 ≡		ICU	0.9688195991091314	0.102355901189387	0.2853598014888337	0.68	1.0	
st	Southern Sotho	Sesotho	Latn	ZA	2		 ≡			0.7723785166240409	0.06863979848866499	0.19909502262443438	0.6710526315789473	1.0	ⓑ own_regions
lu	Luba-Katanga	Tshiluba	Latn	CD	1		 ≡		ICU	0.973305954825462	0.11153097446467422	0.31133250311332505	0.6666666666666666	1.0	
ksf	Bafia	rikpa	Latn	CM	1		 ≡		ICU	0.9727463312368972	0.10884975989023554	0.30254184748915064	0.6666666666666666	1.0	
nmg	Kwasio	Kwasio	Latn	CM	1		 ≡		ICU	0.9706498951781971	0.10862108392407958	0.3019218846869188	0.6666666666666666	1.0	
ts	Tsonga	Xitsonga	Latn	ZA	1		 ≡			0.911042944785276	0.06749239004933347	0.19581211092246745	0.6666666666666666	1.0	ⓑ own_regions
dua	Duala	duálá	Latn	CM	1		 ≡		ICU	0.9310344827586207	0.04264806768808598	0.13081215127092374	0.6666666666666666	1.0	
dyo	Jola-Fonyi	joola	Latn	SN	1		 ≡		ICU	0.9640718562874252	0.07639445653418853	0.21495327102803738	0.6533333333333333	1.0	
nus	Nuer	Thok Nath	Latn	SS	1		 ≡		ICU	0.9032258064516129	0.06026300743281875	0.17123287671232876	0.6533333333333333	1.0	ⓑ own_regions
nnh	Ngiemboon	Shwóŋò ngiembɔɔn	Latn	CM	1		 ≡		ICU	0.8756476683937824	0.04011731433958311	0.12042768711311198	0.64	1.0	
mzn	Mazanderani	‫مازرونی‬	Arab	IR	1		 ≡		ICU	0.9965108164689462	0.22515294353625515	0.372040072859745	0.6363636363636364	1.0	
ff	Fula	Pulaar	Latn	SN	12		 ≡		ICU	0.9497991967871486	0.09997951239500102	0.26798082045817795	0.632183908045977	1.0	
ak	Akan	Akan	Latn	GH	1		 ≡		ICU	0.903353057199211	0.09803306130989747	0.2706214689265537	0.6266666666666667	1.0	
dav	Taita	Kitaita	Latn	KE	1		 ≡		ICU	0.9462151394422311	0.11084447491715232	0.307644499689248	0.6133333333333333	1.0	
ebu	Embu	Kĩembu	Latn	KE	1		 ≡		ICU	0.9462151394422311	0.11084447491715232	0.307644499689248	0.6133333333333333	1.0	
bez	Bena	Hibena	Latn	TZ	1		 ≡		ICU	0.9500998003992016	0.10192953020134228	0.2800677583286279	0.6133333333333333	1.0	
asa	Asu	Kipare	Latn	TZ	1		 ≡		ICU	0.9498997995991983	0.10153136144325571	0.2790960451977401	0.6133333333333333	1.0	
bem	Bemba	Ichibemba	Latn	ZM	1		 ≡		ICU	0.7835497835497836	0.0399581589958159	0.11349520045172219	0.6133333333333333	1.0	
mas	Masai	Maa	Latn	KE	2		 ≡		ICU	0.9005847953216374	0.09877576645390813	0.27231638418079096	0.6052631578947368	1.0	
tzm	Central Atlas Tamazight	Tamaziɣt n laṭlaṣ	Latn	MA	1		 ≡		ICU	0.9494949494949495	0.09864364981504316	0.2648648648648649	0.6052631578947368	1.0	
vai	Vai	ꕙꔤ	Vaii	LR	1		 ≡		ICU	0.947265625	0.10341951626355296	0.24950787401574803	0.6025641025641025	1.0	
luy	Luyia	Luluhia	Latn	KE	1		 ≡		ICU	0.9496981891348089	0.11012006861063464	0.3057285180572852	0.6	1.0	
teo	Teso	Kiteso	Latn	UG	2		 ≡		ICU	0.9024856596558317	0.10076383802448467	0.2774011299435028	0.5921052631578947	1.0	
kde	Makonde	Chimakonde	Latn	TZ	1		 ≡		ICU	0.946	0.11020921458785869	0.3055382700684505	0.5866666666666667	1.0	
guz	Gusii	Ekegusii	Latn	KE	1		 ≡		ICU	0.9458917835671342	0.10998056476506231	0.30491599253266954	0.5866666666666667	1.0	
kam	Kamba	Kikamba	Latn	KE	1		 ≡		ICU	0.9458917835671342	0.10998056476506231	0.30491599253266954	0.5866666666666667	1.0	
kln	Kalenjin	Kalenjin	Latn	KE	1		 ≡		ICU	0.9458917835671342	0.10998056476506231	0.30491599253266954	0.5866666666666667	1.0	
luo	Luo	Dholuo	Latn	KE	1		 ≡		ICU	0.9731404958677686	0.10990269032627362	0.3042937149968886	0.5866666666666667	1.0	
ki	Kikuyu	Gikuyu	Latn	KE	1		 ≡		ICU	0.9457831325301205	0.10975191494226592	0.3042937149968886	0.5866666666666667	1.0	
mer	Meru	Kĩmĩrũ	Latn	KE	1		 ≡		ICU	0.9454545454545454	0.10906596547387676	0.30242688238954574	0.5866666666666667	1.0	
rof	Rombo	Kihorombo	Latn	TZ	1		 ≡		ICU	0.9059500959692899	0.10066973629133529	0.2769926512153759	0.5866666666666667	1.0	
saq	Samburu	Kisampur	Latn	KE	1		 ≡		ICU	0.9024856596558317	0.10066973629133529	0.2769926512153759	0.5866666666666667	1.0	
ksb	Shambala	Kishambaa	Latn	TZ	1		 ≡		ICU	0.9495967741935484	0.10071338648762064	0.2764273600904466	0.5866666666666667	1.0	
rwk	Rwa	Kiruwa	Latn	TZ	1		 ≡		ICU	0.9495967741935484	0.10071338648762064	0.2764273600904466	0.5866666666666667	1.0	
jmc	Machame	Kimachame	Latn	TZ	1		 ≡		ICU	0.9057692307692308	0.10046044370029301	0.2764273600904466	0.5866666666666667	1.0	
vun	Vunjo	Kyivunjo	Latn	TZ	1		 ≡		ICU	0.9057692307692308	0.10046044370029301	0.2764273600904466	0.5866666666666667	1.0	
xog	Soga	Olusoga	Latn	UG	1		 ≡		ICU	0.9494949494949495	0.10052465897166842	0.27601809954751133	0.5866666666666667	1.0	
cgg	Chiga	Rukiga	Latn	UG	1		 ≡		ICU	0.90715667311412	0.1	0.27498588368153587	0.5866666666666667	1.0	
naq	Nama	Khoekhoegowab	Latn	NA	1		 ≡		ICU	0.8660550458715597	0.09281234925229137	0.25375453133091663	0.5866666666666667	1.0	
mgh	Makhuwa-Meetto	Makua	Latn	MZ	1		 ≡		ICU	0.9640718562874252	0.07582178444622609	0.2118380062305296	0.5866666666666667	1.0	
ses	Koyraboro Senni	Koyraboro senni	Latn	ML	1		 ≡		ICU	0.972972972972973	0.10900148690380876	0.3010552451893234	0.5733333333333334	1.0	
sg	Sango	Sängö	Latn	CF	1		 ≡		ICU	0.947261663286004	0.10869813692993485	0.3009950248756219	0.5733333333333334	1.0	
khq	Koyra Chiini	Koyra ciini	Latn	ML	1		 ≡		ICU	0.9729166666666667	0.10877273247169164	0.30043451272501553	0.5733333333333334	1.0	
seh	Sena	sena	Latn	MZ	1		 ≡		ICU	0.9484536082474226	0.09817686504610226	0.26873239436619717	0.5733333333333334	1.0	
lag	Langi	Kɨlaangi	Latn	TZ	1		 ≡		ICU	0.9271653543307087	0.09286336787063039	0.2528497409326425	0.5733333333333334	1.0	
kab	Kabyle	Taqbaylit	Latn	DZ	1		 ≡		ICU	0.09704769114307343	0.10064182563736851	0.21079913606911446	0.5714285714285714	1.0	
kkj	Kako	kakɔ	Latn	CM	1		 ≡		ICU	0.8674033149171271	0.03745672017626692	0.11299435028248588	0.5714285714285714	1.0	
lg	Ganda	Luganda	Latn	UG	1		 ≡		ICU	0.949290060851927	0.09987410826689047	0.2736009044657999	0.56	1.0	
nyn	Nyankole	Runyankore	Latn	UG	1		 ≡		ICU	0.9052224371373307	0.0996232733361239	0.2736009044657999	0.56	1.0	
nd	North Ndebele	isiNdebele	Latn	ZW	1		 ≡		ICU	0.9015444015444015	0.09941398074508162	0.27303561334087056	0.56	1.0	
shi_Latn	Tachelhit (Latin)	Tashelḥiyt (Latn)	Latn	MA	1		 ≡		ICU	0.9249492900608519	0.08816551200531461	0.2345066931085771	0.5584415584415584	1.0	
shi	Tachelhit	ⵜⴰⵛⵍⵃⵉⵜ	Tfng	MA	1		 ≡		ICU	0.9247967479674797	0.08159676426624461	0.1942505133470226	0.5584415584415584	1.0	
bo	Tibetan	བོད་སྐད་	Tibt	CN	2		 ≡		ICU	0.4254807692307692	0.039595959595959594	0.09830818472793781	0.5569620253164557	1.0	
bm	Bambara	bamanakan	Latn	ML	1		 ≡		ICU	0.9452332657200812	0.1081173649960041	0.2980173482032218	0.5394736842105263	1.0	
mfe	Morisyen	kreol morisien	Latn	MU	1		 ≡		ICU	0.9726890756302521	0.10753918315982153	0.29627329192546586	0.5333333333333333	1.0	
kl	Kalaallisut	kalaallisut	Latn	GL	1		 ≡		ICU	0.6565499351491569	0.27379373661124146	0.08542713567839195	0.5064935064935064	1.0	
uz_Arab	Uzbek (Arabic)	‫اوزبیک (عربی)‬	Arab	AF	0		 ≡		ICU	0.6036036036036037	0.015667006581996847	0.04274937133277452	0.5	1.0	
pap	Papiamento	Papiamentu	Latn	CW	2		 ≡			0.04280618311533888	0.011354252683732453	0.04002163331530557	0.5	1.0	
pa_Arab	Punjabi (Arabic)	‫پنجابی (عربی)‬	Arab	PK	0		 ≡		ICU	0.9908675799086758	0.2515490613150837	0.048434237995824636	0.4936708860759494	1.0	
vai_Latn	Vai (Latin)	Vai (Latn)	Latn	LR	1		 ≡		ICU	0.9379310344827586	0.09458533241946539	0.26038437693738375	0.48717948717948717	1.0	
gv	Manx	Gaelg	Latn	IM	1		 ≡		ICU	0.3230769230769231	0.01338432122370937	0.04363312555654497	0.48	1.0	
kw	Cornish	kernewek	Latn	GB	1		 ≡		ICU	0.4603174603174603	0.011757328734911428	0.038190120381901206	0.48	1.0	
lkt	Lakota	Lakȟólʼiyapi	Latn	US	1		 ≡		ICU	0.853125	0.04626660558863949	0.08202880400751408	0.4666666666666667	1.0	
ms_Arab	Malay (Arabic)	‫بهاس ملايو (عرب)‬	Arab	MY	2		 ≡			0.5766423357664233	0.04688593421973408	0.1044574515983791	0.45569620253164556	1.0	
osa	Osage	𐓏𐓘𐓻𐓘𐓻𐓟	Osge	US	1		 ≡			0.6581196581196581	0.018938997593387047	0.051587301587301584	0.4533333333333333	1.0	
mus	Muscogee	Mvskoke	Latn	US	1		 ≡			0.5617977528089888	0.014567561367286075	0.048215403882279274	0.4533333333333333	1.0	
cic	Chickasaw	Chikashshanompaʼ	Latn	US	1		 ≡			0.4868421052631579	0.01158389723592155	0.040075140889167186	0.4533333333333333	1.0	
cad	Caddo	Caddo	Latn	US	1		 ≡			0.4492753623188406	0.010322284665672669	0.036944270507201005	0.4266666666666667	1.0	
gn	Guarani	avañe’ẽ	Latn	PY	1		 ≡			0.36363636363636365	0.009983933899472114	0.036944270507201005	0.4266666666666667	1.0	
bss	Akoose	Akoose	Latn	CM	1		 ≡			1.0	0.013737836290784202	0.04542626011200996	0.38666666666666666	1.0	
hnj	Hmong Njua	𞄀𞄄𞄰𞄩𞄍𞄜𞄰	Hmnp	US	1		 ≡			0.9901960784313726	0.023901471662665694	0.06305418719211822	0.36363636363636365	1.0	
bgn	Western Balochi	‫بلوچی [رخشانی]‬	Arab	PK	5		 ≡			1.0	0.09758064516129032	0.1379468377635197	0.3333333333333333	1.0	ⓑ own_regions
az_Arab	Azerbaijani (Arabic)	‫تۆرکجه‬	Arab	IR	0		 ≡			1.0	0.019255693390112943	0.03336113427856547	0.3132530120481928	1.0	ⓑ own_regions
bal_Latn	Baluchi (Latin)	Balóchi	Latn	PK	1		 ≡			0.09363295880149813	0.007407407407407408	0.025364274150026983	0.3076923076923077	1.0	
cho	Choctaw	Chahta	Latn	US	1		 ≡			1.0	0.006882312456985547	0.02567313713212273	0.30666666666666664	1.0	
rhg	Rohingya	‫𐴌𐴗𐴥𐴝𐴙𐴚𐴒𐴙𐴝‬	Rohg	MM	2		 ≡			1.0	0.1568246832856559	0.06450094161958568	0.2948717948717949	1.0	ⓑ own_regions
ss	Swati	siSwati	Latn	ZA	2		 ≡			0.288135593220339	0.0054667788057190915	0.019886363636363636	0.25	1.0	ⓑ own_regions
iu	Inuktitut	ᐃᓄᒃᑎᑐᑦ	Cans	CA	1		 ≡			0.7052631578947368	0.013617631248880128	0.036185610898254575	0.23684210526315788	1.0	
bal	Baluchi	‫بلۆچی‬	Arab	PK	1		 ≡			0.07633587786259542	0.005306547901070786	0.015866020273248127	0.23376623376623376	1.0	
sdh	Southern Kurdish	‫کوردی خوارگ‬	Arab	IR	2		 ≡			1.0	0.005887300252312868	0.017064846416382253	0.23076923076923078	1.0	ⓑ own_regions
nr	South Ndebele	isiNdebele	Latn	ZA	1		 ≡			0.25	0.004836505099358637	0.01762364980102331	0.22666666666666666	1.0	ⓑ own_regions
ve	Venda	Tshivenḓa	Latn	ZA	1		 ≡			0.22727272727272727	0.004836505099358637	0.01762364980102331	0.22666666666666666	1.0	ⓑ own_regions
sms	Skolt Sami	sääʹmǩiõll	Latn	FI	1		 ≡			0.07650273224043716	0.004263565891472868	0.015527950310559006	0.22666666666666666	1.0	
mni_Mtei	Manipuri (Meitei Mayek)	ꯃꯤꯇꯩꯂꯣꯟ (ꯃꯤꯇꯩ ꯃꯌꯦꯛ)	Mtei	IN	1		 ≡			0.6363636363636364	0.00463678516228748	0.014797136038186158	0.22077922077922077	1.0	ⓑ own_regions
sat_Deva	Santali (Devanagari)	सानताड़ी (देवानागारी)	Deva	IN	1		 ≡			0.6666666666666666	0.00424816355429684	0.01322860686233981	0.22077922077922077	1.0	ⓑ own_regions
shn	Shan	တႆး	Mymr	MM	2		 ≡			1.0	0.004274395329441201	0.013827160493827161	0.21052631578947367	1.0	
ann	Obolo	Obolo	Latn	NG	1		 ≡			1.0	0.004468377635197067	0.016801493466085875	0.2077922077922078	1.0	ⓑ own_regions
mn_Mong	Mongolian (Mongolian)	mn (Mong)	Mong	CN	0		 ≡			1.0	0.008782699027292474	0.023063533507397736	0.189873417721519	1.0	ⓑ own_language, ⓑ own_regions
en_Shaw	English (Shavian)	en (Shaw)	Shaw	GB	1		 ≡			0.9696969696969697	0.020107238605898123	0.04882664647993944	0.18579234972677597	1.0	ⓑ own_language, ⓑ own_regions
la	Latin	Latina	Latn	VA	1		 ≡			0.01625	0.004300588501584427	0.015605493133583021	0.18181818181818182	1.0	
byn	Blin	ብሊን	Ethi	ER	1		 ≡			0.03757225433526012	0.0040024630541871924	0.012369172216936251	0.18181818181818182	1.0	
wal	Wolaytta	ወላይታቱ	Ethi	ET	1		 ≡			0.05172413793103448	0.0038077595965833075	0.011899095668729176	0.18181818181818182	1.0	
tig	Tigre	ትግረ	Ethi	ER	1		 ≡			0.037463976945244955	0.003699838724978655	0.011484098939929329	0.18181818181818182	1.0	
ssy	Saho	Saho	Latn	ER	1		 ≡			0.14893617021276595	0.004125412541254125	0.014138118542686243	0.17333333333333334	1.0	
wbp	Warlpiri	Warlpiri	Latn	AU	1		 ≡			1.0	0.0034423407917383822	0.013149655604257984	0.17333333333333334	1.0	ⓑ own_regions
cu	Church Slavic	церковнослове́нскїй	Cyrl	RU	1		 ≡			0.024282560706401765	0.0035520267446719597	0.011352418558736426	0.17105263157894737	1.0	
dv	Divehi	‫ދިވެހިބަސް‬	Thaa	MV	1		 ≡			0.44	0.0032276438200113918	0.01018149623727313	0.17105263157894737	1.0	
scn	Sicilian	sicilianu	Latn	IT	1		 ≡			0.030456852791878174	0.0036534446764091857	0.012777777777777779	0.16883116883116883	1.0	
an	Aragonese	aragonés	Latn	ES	1		 ≡			0.010434782608695653	0.00363787548071926	0.0126861555432984	0.16883116883116883	1.0	
co	Corsican	corsu	Latn	FR	1		 ≡			0.014516129032258065	0.003368137420006736	0.012352941176470587	0.16883116883116883	1.0	
myv	Erzya	эрзянь кель	Cyrl	RU	1		 ≡			0.02512562814070352	0.0033486814566764337	0.010896483407627538	0.16883116883116883	1.0	
gaa	Ga	Gã	Latn	GH	1		 ≡			0.006997455470737914	0.003368421052631579	0.010611419909044972	0.16883116883116883	1.0	
skr	Saraiki	‫سرائیکی‬	Arab	PK	1		 ≡			0.13513513513513514	0.003284746458632724	0.010476190476190476	0.16883116883116883	1.0	
trw	Torwali	‫توروالی‬	Arab	PK	1		 ≡			0.0032144005143040825	0.0032099508476276456	0.010285179990649837	0.16883116883116883	1.0	
frr	Northern Frisian	Nordfriisk	Latn	DE	1		 ≡			0.0037813681677552422	0.003305785123966942	0.010238907849829351	0.16883116883116883	1.0	
ab	Abkhazian	Аԥсшәа	Cyrl	GE	1		 ≡			0.010914760914760915	0.004364996882145084	0.01023391812865497	0.16883116883116883	1.0	
rif	Riffian	Tarifit	Latn	MA	1		 ≡			0.007853403141361256	0.0033255736614566014	0.01206896551724138	0.16666666666666666	1.0	
moh	Mohawk	Kanienʼkéha	Latn	CA	1		 ≡			1.0	0.00401652513197154	0.014402003757044458	0.16	1.0	ⓑ own_regions
cch	Atsam	Atsam	Latn	NG	1		 ≡			0.19047619047619047	0.0040128410914927765	0.014348097317529632	0.16	1.0	ⓑ own_regions
ny	Nyanja	Nyanja	Latn	MW	1		 ≡			0.25	0.0038902323625275995	0.013644115974985787	0.16	1.0	ⓑ own_regions
kaj	Jju	Kaje	Latn	NG	1		 ≡			0.19117647058823528	0.0038873712964908594	0.013597733711048159	0.16	1.0	ⓑ own_regions
kcg	Tyap	Katab	Latn	NG	1		 ≡			0.203125	0.0038873712964908594	0.013597733711048159	0.16	1.0	ⓑ own_regions
quc	Kʼicheʼ	Kʼicheʼ	Latn	GT	1		 ≡			1.0	0.2924842226047045	0.012523481527864746	0.16	1.0	ⓑ own_regions
jbo	Lojban	la .lojban.	Latn	001	1		 ≡			0.6923076923076923	0.0033279779664907045	0.012523481527864746	0.16	1.0	ⓑ own_regions
arn	Mapuche	Mapudungun	Latn	CL	1		 ≡			1.0	0.0030984622446637595	0.011897307451471509	0.16	1.0	ⓑ own_regions
mic	Mi'kmaw	Lʼnuiʼsuti	Latn	CA	1		 ≡			0.47058823529411764	0.0030984622446637595	0.011897307451471509	0.16	1.0	ⓑ own_regions
nv	Navajo	Diné Bizaad	Latn	US	1		 ≡			1.0	0.0030970406056434964	0.011897307451471509	0.16	1.0	ⓑ own_regions
ken	Kenyang	Kɛnyaŋ	Latn	CM	1		 ≡			1.0	0.003092783505154639	0.011838006230529595	0.16	1.0	ⓑ own_regions
io	Ido	Ido	Latn	001	1		 ≡			1.0	0.0030491010409000106	0.01137009664582149	0.16	1.0	ⓑ own_regions
sid	Sidamo	Sidaamu Afo	Latn	ET	1		 ≡			0.1568627450980392	0.003043282236248873	0.011336515513126491	0.16	1.0	
wa	Walloon	walon	Latn	BE	1		 ≡			1.0	0.0030455786599453897	0.011299435028248588	0.16	1.0	ⓑ own_regions
trv	Taroko	patas Taroko	Latn	TW	1		 ≡			0.05660377358490566	0.003795066413662239	0.011163337250293772	0.16	1.0	ⓑ own_regions
blt	Tai Dam	ꪼꪕꪒꪾ	Tavt	VN	1		 ≡			1.0	0.0029310164346278656	0.00992063492063492	0.16	1.0	ⓑ own_regions
ba	Bashkir	башҡорт теле	Cyrl	RU	1		 ≡			1.0	0.0028272251308900523	0.009429280397022333	0.16	1.0	ⓑ own_regions
mdf	Moksha	мокшень кяль	Cyrl	RU	1		 ≡			0.12307692307692308	0.0028272251308900523	0.009429280397022333	0.16	1.0	ⓑ own_regions
bew	Betawi	Betawi	Latn	ID	1		 ≡			0.0019253910950661852	0.00269165586681288	0.009341199606686333	0.16	1.0	
kpe	Kpelle	Kpɛlɛɛ	Latn	LR	2		 ≡			1.0	0.004245553643144004	0.015018773466833541	0.15789473684210525	1.0	ⓑ own_regions
sma	Southern Sami	Åarjelsaemien gïele	Latn	SE	2		 ≡			1.0	0.0030035849239414786	0.010863942058975685	0.15789473684210525	1.0	ⓑ own_regions
smj	Lule Sami	julevsámegiella	Latn	SE	2		 ≡			1.0	0.0030035849239414786	0.010863942058975685	0.15789473684210525	1.0	ⓑ own_regions
gez	Geez	ግዕዝኛ	Ethi	ET	2		 ≡			0.027777777777777776	0.002931661949049737	0.009195402298850575	0.15789473684210525	1.0	
aa	Afar	Qafar	Latn	ET	3		 ≡			0.15217391304347827	0.004305586222124089	0.01422070534698521	0.15584415584415584	1.0	
apc	Levantine Arabic	‫العامية‬	Arab	SY	1		 ≡			0.12857142857142856	0.0029771070731957703	0.009528346831824679	0.15584415584415584	1.0	ⓑ own_regions
bm_Nkoo	Bambara (N’Ko)	bm (Nkoo)	Nkoo	ML	1		 ≡			0.14516129032258066	0.003129237509126943	0.010319410319410319	0.15384615384615385	1.0	ⓑ own_language, ⓑ own_regions
ha_Arab	Hausa (Arabic)	ha (Arab)	Arab	NG	2		 ≡			0.17543859649122806	0.002844950213371266	0.00881445570736007	0.1375	1.0	ⓑ own_language, ⓑ own_regions
tyv	Tuvinian	tyv	Cyrl	RU	1		 ≡			1.0	0.002198952879581152	0.007444168734491315	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
iu_Latn	Inuktitut (Latin)	iu (Latn)	Latn	CA	1		 ≡			1.0	0.0024248302618816685	0.008840353614144566	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
tok	Toki Pona	toki pona	Latn	001	1		 ≡		ICU	0.3166023166023166	0.0270239322111531	0.09583074051026758	0.974025974025974	0.8	ⓒ country_data
vo	Volapük	Volapük	Latn	001	1		 ≡			0.04225352112676056	0.00272879932829555	0.009626274065685165	0.12	0.8	ⓒ country_data, ⓑ own_regions
