# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Units	Prefix	quecto-symbol	▷missing◁	q
Supplemental	Units	Prefix	quetta-symbol	▷missing◁	Q
Supplemental	Units	Prefix	ronna-symbol	▷missing◁	R
Supplemental	Units	Prefix	ronto-symbol	▷missing◁	r
Supplemental	Units	Prefix	tebi-symbol	▷missing◁	Ti
Supplemental	Units	Prefix	tera-symbol	▷missing◁	T
Supplemental	Units	Prefix	yobi-symbol	▷missing◁	Yi
Supplemental	Units	Prefix	yocto-symbol	▷missing◁	y
Supplemental	Units	Prefix	yotta-symbol	▷missing◁	Y
Supplemental	Units	Prefix	zebi-symbol	▷missing◁	Zi
Supplemental	Units	Prefix	zepto-symbol	▷missing◁	z
Supplemental	Units	Prefix	zetta-symbol	▷missing◁	Z
Supplemental	Units	Prefix	atto-power10	▷missing◁	-18
Supplemental	Units	Prefix	centi-power10	▷missing◁	-2
Supplemental	Units	Prefix	deci-power10	▷missing◁	-1
Supplemental	Units	Prefix	deka-power10	▷missing◁	1
Supplemental	Units	Prefix	exa-power10	▷missing◁	18
Supplemental	Units	Prefix	femto-power10	▷missing◁	-15
Supplemental	Units	Prefix	giga-power10	▷missing◁	9
Supplemental	Units	Prefix	hecto-power10	▷missing◁	2
Supplemental	Units	Prefix	kilo-power10	▷missing◁	3
Supplemental	Units	Prefix	mega-power10	▷missing◁	6
Supplemental	Units	Prefix	micro-power10	▷missing◁	-6
Supplemental	Units	Prefix	milli-power10	▷missing◁	-3
Supplemental	Units	Prefix	nano-power10	▷missing◁	-9
Supplemental	Units	Prefix	peta-power10	▷missing◁	15
Supplemental	Units	Prefix	pico-power10	▷missing◁	-12
Supplemental	Units	Prefix	quecto-power10	▷missing◁	-30
Supplemental	Units	Prefix	quetta-power10	▷missing◁	30
Supplemental	Units	Prefix	ronna-power10	▷missing◁	27
Supplemental	Units	Prefix	ronto-power10	▷missing◁	-27
Supplemental	Units	Prefix	tera-power10	▷missing◁	12
Supplemental	Units	Prefix	yocto-power10	▷missing◁	-24
Supplemental	Units	Prefix	yotta-power10	▷missing◁	24
Supplemental	Units	Prefix	zepto-power10	▷missing◁	-21
Supplemental	Units	Prefix	zetta-power10	▷missing◁	21
Supplemental	Units	Prefix	exbi-power2	▷missing◁	60
Supplemental	Units	Prefix	gibi-power2	▷missing◁	30
Supplemental	Units	Prefix	kibi-power2	▷missing◁	10
Supplemental	Units	Prefix	mebi-power2	▷missing◁	20
Supplemental	Units	Prefix	pebi-power2	▷missing◁	50
Supplemental	Units	Prefix	tebi-power2	▷missing◁	40
Supplemental	Units	Prefix	yobi-power2	▷missing◁	80
Supplemental	Units	Prefix	zebi-power2	▷missing◁	70
Supplemental	Units	Convert	beaufort-baseUnit	▷missing◁	meter-per-second
Supplemental	Units	Convert	beaufort-special	▷missing◁	beaufort
Supplemental	Units	Convert	beaufort-systems	▷missing◁	metric_adjacent
Supplemental	LanguageInfo	CA/tok	populationPercent	0.00000001	▷removed◁
Supplemental	LanguageInfo	DE/vo	populationPercent	0	▷removed◁
Supplemental	Metazone	America/Godthab	2024-03-26 01:00..∞	▷missing◁	Greenland
Supplemental	Metazone	America/Godthab	-∞..2024-03-26 01:00	▷missing◁	Greenland_Western
Supplemental	Metazone	America/Godthab	-∞..∞	Greenland_Western	▷removed◁
Supplemental	Metazone	America/Nipigon	-∞..∞	America_Eastern	▷removed◁
Supplemental	Metazone	America/Pangnirtung	1999-10-31 06:00-2000-10-29 07:00	America_Central	▷removed◁
Supplemental	Metazone	America/Pangnirtung	2000-10-29 07:00..∞	America_Eastern	▷removed◁
Supplemental	Metazone	America/Pangnirtung	-∞..1999-10-31 06:00	America_Eastern	▷removed◁
Supplemental	Metazone	America/Rainy_River	-∞..∞	America_Central	▷removed◁
Supplemental	Metazone	America/Santa_Isabel	-∞..∞	Mexico_Northwest	▷removed◁
Supplemental	Metazone	America/Scoresbysund	1981-03-29 02:00-2024-03-31 01:00	▷missing◁	Greenland_Eastern
Supplemental	Metazone	America/Scoresbysund	1981-03-29 02:00..∞	Greenland_Eastern	▷removed◁
Supplemental	Metazone	America/Scoresbysund	2024-03-31 01:00..∞	▷missing◁	Greenland
Supplemental	Metazone	America/Thunder_Bay	-∞..∞	America_Eastern	▷removed◁
Supplemental	Metazone	America/Yellowknife	-∞..∞	America_Mountain	▷removed◁
Supplemental	Metazone	Antarctica/Casey	2020-10-03 16:01-2021-03-13 13:00	▷missing◁	Casey
Supplemental	Metazone	Antarctica/Casey	2021-03-13 13:00-2021-10-02 16:01	▷missing◁	Australia_Western
Supplemental	Metazone	Antarctica/Casey	2021-10-02 16:01-2022-03-12 13:00	▷missing◁	Casey
Supplemental	Metazone	Antarctica/Casey	2022-03-12 13:00-2022-10-01 16:01	▷missing◁	Australia_Western
Supplemental	Metazone	Antarctica/Casey	2022-10-01 16:01-2023-03-08 16:00	▷missing◁	Casey
Supplemental	Metazone	Antarctica/Casey	2020-10-03 16:01..∞	Casey	▷removed◁
Supplemental	Metazone	Antarctica/Casey	2023-03-08 16:00..∞	▷missing◁	Australia_Western
Supplemental	Metazone	Asia/Almaty	2004-10-30 20:00-2024-02-29 18:00	▷missing◁	Kazakhstan_Eastern
Supplemental	Metazone	Asia/Almaty	2004-10-30 20:00..∞	Kazakhstan_Eastern	▷removed◁
Supplemental	Metazone	Asia/Almaty	2024-02-29 18:00..∞	▷missing◁	Kazakhstan_Western
Supplemental	Metazone	Asia/Qostanay	2004-10-30 21:00-2024-02-29 18:00	▷missing◁	Kazakhstan_Eastern
Supplemental	Metazone	Asia/Qostanay	2004-10-30 21:00..∞	Kazakhstan_Eastern	▷removed◁
Supplemental	Metazone	Asia/Qostanay	2024-02-29 18:00..∞	▷missing◁	Kazakhstan_Western
Supplemental	Metazone	Australia/Currie	-∞..∞	Australia_Eastern	▷removed◁
Supplemental	Metazone	Europe/Uzhgorod	1990-06-30 22:00..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Uzhgorod	-∞..1990-06-30 22:00	Moscow	▷removed◁
Supplemental	Metazone	Europe/Zaporozhye	1990-06-30 22:00..∞	Europe_Eastern	▷removed◁
Supplemental	Metazone	Europe/Zaporozhye	-∞..1990-06-30 22:00	Moscow	▷removed◁
Supplemental	Metazone	gree	deprecated	▷missing◁	false
Supplemental	Metazone	gree	longId	▷missing◁	Greenland
Supplemental	Metazone	macq	deprecated	false	▷removed◁
Supplemental	Metazone	macq	longId	Macquarie	▷removed◁
Supplemental	Metazone	meno	deprecated	false	▷removed◁
Supplemental	Metazone	meno	longId	Mexico_Northwest	▷removed◁
Supplemental	Metazone	metazones	America_Mountain-MX	America/Hermosillo	▷removed◁
Supplemental	Metazone	metazones	Greenland-001	▷missing◁	America/Godthab
Supplemental	Metazone	metazones	Macquarie-001	Antarctica/Macquarie	▷removed◁
Supplemental	Metazone	metazones	Mexico_Northwest-001	America/Santa_Isabel	▷removed◁
Supplemental	Metazone	Pacific/Johnston	1983-10-30 11:00..∞	Hawaii_Aleutian	▷removed◁
Supplemental	Metazone	Pacific/Johnston	-∞..1983-10-30 11:00	Alaska_Hawaii	▷removed◁
Supplemental	Currency	HR	HRK–1994-05-30–2023-01-14	▷missing◁	Europe/Zagreb
Supplemental	Currency	HR	EUR–2023-01-01..∞	▷missing◁	Europe/Zagreb
Supplemental	Currency	SL	SLL–1964-08-04–2023-12-31	▷missing◁	Africa/Freetown
Supplemental	Currency	SL	SLE–2022-07-01..∞	▷missing◁	Africa/Freetown
