#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Vxml	VStatus	Section	Page	Header	Code	ST Link	Config Action
am	Amharic	Ethiopic	modern	modern	READ_WRITE	poster			Characters	Typography	Style	opsz-144	http://st.unicode.org/cldr-apps/v#/am//5d87e1caf147d2ce	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	backslanted			Characters	Typography	Style	slnt--12	http://st.unicode.org/cldr-apps/v#/am//43dc1e27be41e68e	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	upright			Characters	Typography	Style	slnt-0	http://st.unicode.org/cldr-apps/v#/am//33d314143e88202	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	slanted			Characters	Typography	Style	slnt-12	http://st.unicode.org/cldr-apps/v#/am//5f2765226833b3d6	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-slanted			Characters	Typography	Style	slnt-24	http://st.unicode.org/cldr-apps/v#/am//6425e4a0b9ca2154	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultracondensed			Characters	Typography	Style	wdth-50	http://st.unicode.org/cldr-apps/v#/am//3cc465dc71be869c	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultracompressed			Characters	Typography	Style	wdth-50-compressed	http://st.unicode.org/cldr-apps/v#/am//3db159c79a243622	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultranarrow			Characters	Typography	Style	wdth-50-narrow	http://st.unicode.org/cldr-apps/v#/am//386ed4849ef0d1e5	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-condensed			Characters	Typography	Style	wdth-62.5	http://st.unicode.org/cldr-apps/v#/am//3126afaa8a8823af	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-compressed			Characters	Typography	Style	wdth-62.5-compressed	http://st.unicode.org/cldr-apps/v#/am//774988899252a434	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-narrow			Characters	Typography	Style	wdth-62.5-narrow	http://st.unicode.org/cldr-apps/v#/am//1b71c17bcdd11970	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	condensed			Characters	Typography	Style	wdth-75	http://st.unicode.org/cldr-apps/v#/am//88c97688d3a611a	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	compressed			Characters	Typography	Style	wdth-75-compressed	http://st.unicode.org/cldr-apps/v#/am//15ca747595d48f8c	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	compressed			Characters	Typography	Style	wdth-75-narrow	http://st.unicode.org/cldr-apps/v#/am//770e576ee25a0957	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semicondensed			Characters	Typography	Style	wdth-87.5	http://st.unicode.org/cldr-apps/v#/am//5f1b100e372c5f87	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semicompressed			Characters	Typography	Style	wdth-87.5-compressed	http://st.unicode.org/cldr-apps/v#/am//68ec34f4df8196df	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	seminarrow			Characters	Typography	Style	wdth-87.5-narrow	http://st.unicode.org/cldr-apps/v#/am//3acec5402ca5ecf9	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	normal			Characters	Typography	Style	wdth-100	http://st.unicode.org/cldr-apps/v#/am//29a3de4cf27e33c6	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semiexpanded			Characters	Typography	Style	wdth-112.5	http://st.unicode.org/cldr-apps/v#/am//4b6c99c366b4c437	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semiextended			Characters	Typography	Style	wdth-112.5-extended	http://st.unicode.org/cldr-apps/v#/am//1d5952a9910ac5c5	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semiwide			Characters	Typography	Style	wdth-112.5-wide	http://st.unicode.org/cldr-apps/v#/am//51d7e3d9834da604	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	expanded			Characters	Typography	Style	wdth-125	http://st.unicode.org/cldr-apps/v#/am//575944ee5b5631ec	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extended			Characters	Typography	Style	wdth-125-extended	http://st.unicode.org/cldr-apps/v#/am//807039d26496ba5	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	wide			Characters	Typography	Style	wdth-125-wide	http://st.unicode.org/cldr-apps/v#/am//5256fbf285589952	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-expanded			Characters	Typography	Style	wdth-150	http://st.unicode.org/cldr-apps/v#/am//7621fcd3fd95875f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-extended			Characters	Typography	Style	wdth-150-extended	http://st.unicode.org/cldr-apps/v#/am//3aec4d8a752c9ccf	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-wide			Characters	Typography	Style	wdth-150-wide	http://st.unicode.org/cldr-apps/v#/am//c278d8fa4ef1c0f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultraexpanded			Characters	Typography	Style	wdth-200	http://st.unicode.org/cldr-apps/v#/am//750e9e7758321719	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultraextended			Characters	Typography	Style	wdth-200-extended	http://st.unicode.org/cldr-apps/v#/am//649275406f87b51b	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultrawide			Characters	Typography	Style	wdth-200-wide	http://st.unicode.org/cldr-apps/v#/am//2061251f052c2ee1	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	thin			Characters	Typography	Style	wght-100	http://st.unicode.org/cldr-apps/v#/am//2026de9cde6be3a7	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-light			Characters	Typography	Style	wght-200	http://st.unicode.org/cldr-apps/v#/am//c5107eef54d4e39	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultralight			Characters	Typography	Style	wght-200-ultra	http://st.unicode.org/cldr-apps/v#/am//1365616efe617b30	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	light			Characters	Typography	Style	wght-300	http://st.unicode.org/cldr-apps/v#/am//6622ddd3c655131	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semilight			Characters	Typography	Style	wght-350	http://st.unicode.org/cldr-apps/v#/am//73937e90cdd3354	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	book			Characters	Typography	Style	wght-380	http://st.unicode.org/cldr-apps/v#/am//24abd9c0a9272cfb	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	regular			Characters	Typography	Style	wght-400	http://st.unicode.org/cldr-apps/v#/am//147d124e18ef76e9	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	medium			Characters	Typography	Style	wght-500	http://st.unicode.org/cldr-apps/v#/am//7945afffd61fa3d4	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	semibold			Characters	Typography	Style	wght-600	http://st.unicode.org/cldr-apps/v#/am//2b1b7907ea65d595	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	demibold			Characters	Typography	Style	wght-600-demi	http://st.unicode.org/cldr-apps/v#/am//66a54bc8d821a574	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	bold			Characters	Typography	Style	wght-700	http://st.unicode.org/cldr-apps/v#/am//1c4488e1a02a0602	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-bold			Characters	Typography	Style	wght-800	http://st.unicode.org/cldr-apps/v#/am//37c2a383f45461ac	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	black			Characters	Typography	Style	wght-900	http://st.unicode.org/cldr-apps/v#/am//435b966dbd7681ab	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	heavy			Characters	Typography	Style	wght-900-heavy	http://st.unicode.org/cldr-apps/v#/am//292fe4e98aa53cfe	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	extra-black			Characters	Typography	Style	wght-950	http://st.unicode.org/cldr-apps/v#/am//65fc607bf6590c50	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultrablack			Characters	Typography	Style	wght-950-ultrablack	http://st.unicode.org/cldr-apps/v#/am//7f5edfe7ca835ee3	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ultraheavy			Characters	Typography	Style	wght-950-ultraheavy	http://st.unicode.org/cldr-apps/v#/am//6bf477ec94a13625	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	vertical fractions			Characters	Typography	Feature	afrc	http://st.unicode.org/cldr-apps/v#/am//7d81d47a12c1e3f8	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	capital spacing			Characters	Typography	Feature	cpsp	http://st.unicode.org/cldr-apps/v#/am//6dec66ddc5173aa	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	optional ligatures			Characters	Typography	Feature	dlig	http://st.unicode.org/cldr-apps/v#/am//72deb48cfc329fbf	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	diagonal fractions			Characters	Typography	Feature	frac	http://st.unicode.org/cldr-apps/v#/am//24a88d6364084848	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	lining numbers			Characters	Typography	Feature	lnum	http://st.unicode.org/cldr-apps/v#/am//6472f5e2ca7cae21	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	old-style figures			Characters	Typography	Feature	onum	http://st.unicode.org/cldr-apps/v#/am//1c4cb8bdf3ed00ca	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	ordinals			Characters	Typography	Feature	ordn	http://st.unicode.org/cldr-apps/v#/am//18420d0c58e0da7d	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	proportional numbers			Characters	Typography	Feature	pnum	http://st.unicode.org/cldr-apps/v#/am//10fad27042d6056f	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	small capitals			Characters	Typography	Feature	smcp	http://st.unicode.org/cldr-apps/v#/am//2237ba485c13fc02	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	tabular numbers			Characters	Typography	Feature	tnum	http://st.unicode.org/cldr-apps/v#/am//6e523ba95d3feff0	
am	Amharic	Ethiopic	modern	modern	READ_WRITE	slashed zero			Characters	Typography	Feature	zero	http://st.unicode.org/cldr-apps/v#/am//684bdb37639f7ea8	
ar	Arabic	Arabic	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/ar//7972e33a5e623d65	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-zero	http://st.unicode.org/cldr-apps/v#/ar//235cf7e630153a7c	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-one	http://st.unicode.org/cldr-apps/v#/ar//2824e8951a65324c	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-two	http://st.unicode.org/cldr-apps/v#/ar//1d73b66bebb6e123	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-few	http://st.unicode.org/cldr-apps/v#/ar//25868537dc0155cb	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-many	http://st.unicode.org/cldr-apps/v#/ar//4b28fc19592b54cd	
ar	Arabic	Arabic	modern	moderate	READ_WRITE	{0}؉			Units	Other Units	permille	short-other	http://st.unicode.org/cldr-apps/v#/ar//206c2c9a52fd0f27	
as	Assamese	Bangla	modern	modern	READ_WRITE	কিন্নৰৰ পতাকা			Characters	Flags	flag	🏳‍⚧ –keywords	http://st.unicode.org/cldr-apps/v#/as//5c4c71170aac35a2	
as	Assamese	Bangla	modern	modern	READ_WRITE	কিন্নৰৰ পতাকা			Characters	Flags	flag	🏳‍⚧ -name	http://st.unicode.org/cldr-apps/v#/as//156e421fc7eb9e15	
as	Assamese	Bangla	modern	modern	READ_WRITE	ডেম | বিভৰ			Characters	Animals & Nature	animal-mammal	🦫 –keywords	http://st.unicode.org/cldr-apps/v#/as//274a4a2a4619009d	
as	Assamese	Bangla	modern	modern	READ_WRITE	বনগৰু			Characters	Animals & Nature	animal-mammal	🦬 –keywords	http://st.unicode.org/cldr-apps/v#/as//ee11b71122cbf89	
as	Assamese	Bangla	modern	modern	READ_WRITE	বনগৰু			Characters	Animals & Nature	animal-mammal	🦬 -name	http://st.unicode.org/cldr-apps/v#/as//7852e10870fad1ee	
as	Assamese	Bangla	modern	modern	READ_WRITE	কেঁচু, কৃমিৰ দৰে কোমলদেহী প্ৰাণী			Characters	Animals & Nature	animal-bug	🪱 –keywords	http://st.unicode.org/cldr-apps/v#/as//b5f7f814e88990b	
as	Assamese	Bangla	modern	modern	READ_WRITE	কেঁচু, কৃমিৰ দৰে কোমলদেহী প্ৰাণী			Characters	Animals & Nature	animal-bug	🪱 -name	http://st.unicode.org/cldr-apps/v#/as//6eea60e481682982	
as	Assamese	Bangla	modern	modern	READ_WRITE	গুবৰুৱা | পতংগ | পোক			Characters	Animals & Nature	animal-bug	🪲 –keywords	http://st.unicode.org/cldr-apps/v#/as//2ee3d19b563d6aad	
as	Assamese	Bangla	modern	modern	READ_WRITE	পঁইতাচোৰা			Characters	Animals & Nature	animal-bug	🪳 –keywords	http://st.unicode.org/cldr-apps/v#/as//7ac7efeb9f62c056	
as	Assamese	Bangla	modern	modern	READ_WRITE	পঁইতাচোৰা			Characters	Animals & Nature	animal-bug	🪳 -name	http://st.unicode.org/cldr-apps/v#/as//74f6c7439c91462a	
as	Assamese	Bangla	modern	modern	READ_WRITE	পাখি | ফ্লাইট | লাইট			Characters	Animals & Nature	animal-bird	🪶 –keywords	http://st.unicode.org/cldr-apps/v#/as//4ecd011e9e8725f4	
az	Azerbaijani	Latin	modern	modern	READ_WRITE	əl arabasında adam			Characters	People & Body	person-activity	🧑‍🦽 –keywords	http://st.unicode.org/cldr-apps/v#/az//724fa72ce6458258	
az	Azerbaijani	Latin	modern	modern	READ_WRITE	əl arabasında adam			Characters	People & Body	person-activity	🧑‍🦽 -name	http://st.unicode.org/cldr-apps/v#/az//647bb4bf6e47b913	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	yue			Locale Display Names	Languages (A-D)	C	Cantonese ► yue-menu	http://st.unicode.org/cldr-apps/v#/bg//6241ad4a3dd4f34b	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	знаме в синьо, розово и бяло			Characters	Flags	flag	🏳‍⚧ –keywords	http://st.unicode.org/cldr-apps/v#/bg//5c4c71170aac35a2	
bg	Bulgarian	Cyrillic	modern	modern	READ_WRITE	знаме в синьо, розово и бяло			Characters	Flags	flag	🏳‍⚧ -name	http://st.unicode.org/cldr-apps/v#/bg//156e421fc7eb9e15	
ceb	Cebuano	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ceb	other	http://st.unicode.org/cldr-apps/v#/ceb//35eeda148bd26429	
cy	Welsh	Latin	modern	modern	READ_WRITE	E13-055			Characters	Activities	arts & crafts	🪢 -name	http://st.unicode.org/cldr-apps/v#/cy//49af080ee85e4b3f	
de	German	Latin	modern	modern	READ_WRITE	Hanb			Locale Display Names	Scripts	Major Use	Hanb	http://st.unicode.org/cldr-apps/v#/de//7b04b11e60590853	
eu	Basque	Latin	modern	core	HIDE				Miscellaneous	Linguistic Elements	Collation	standard	http://st.unicode.org/cldr-apps/v#/eu//96637b9643a58d4	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0}-{1}			Units	Compound Units	times	long	http://st.unicode.org/cldr-apps/v#/eu//6761036bf70f7124	
eu	Basque	Latin	modern	moderate	READ_WRITE	AEBko termiak			Units	Energy and Power	therm-us	long-displayName	http://st.unicode.org/cldr-apps/v#/eu//cc54fd46e767831	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} AEBko termia			Units	Energy and Power	therm-us	long-one	http://st.unicode.org/cldr-apps/v#/eu//602b87a40129a376	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} AEBko termia			Units	Energy and Power	therm-us	long-other	http://st.unicode.org/cldr-apps/v#/eu//4607c6e959912217	
eu	Basque	Latin	modern	moderate	READ_WRITE	bar			Units	Weather	bar	long-displayName	http://st.unicode.org/cldr-apps/v#/eu//63d9de80200d6697	
eu	Basque	Latin	modern	moderate	READ_WRITE	pascal			Units	Weather	pascal	long-displayName	http://st.unicode.org/cldr-apps/v#/eu//1fe27cf0029680a9	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0}{1}			Units	Compound Units	times	short	http://st.unicode.org/cldr-apps/v#/eu//1f481381246e1911	
eu	Basque	Latin	modern	moderate	READ_WRITE	AEBko termia			Units	Energy and Power	therm-us	short-displayName	http://st.unicode.org/cldr-apps/v#/eu//54bc0cec8d45ba7e	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} AEBko termia			Units	Energy and Power	therm-us	short-one	http://st.unicode.org/cldr-apps/v#/eu//749c94f9f5582750	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} AEBko termia			Units	Energy and Power	therm-us	short-other	http://st.unicode.org/cldr-apps/v#/eu//376496946a9c5f0b	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} p			Units	Graphics	pixel	short-one	http://st.unicode.org/cldr-apps/v#/eu//4bb23fd2624e8c56	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} p			Units	Graphics	pixel	short-other	http://st.unicode.org/cldr-apps/v#/eu//21971b8bd3dd0037	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} Mp			Units	Graphics	megapixel	short-one	http://st.unicode.org/cldr-apps/v#/eu//693dc2c1bf963517	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0} Mp			Units	Graphics	megapixel	short-other	http://st.unicode.org/cldr-apps/v#/eu//75d2b3804b78cc4f	
eu	Basque	Latin	modern	moderate	READ_WRITE	{0}{1}			Units	Compound Units	times	narrow	http://st.unicode.org/cldr-apps/v#/eu//118773ab1d82055f	
fa	Persian	Arabic	modern	core	HIDE				Special	Alphabetic Information	Layout	characterOrder	http://st.unicode.org/cldr-apps/v#/fa//7972e33a5e623d65	
fil	Filipino	Latin	modern	moderate	READ_WRITE	dekada			Units	Duration	decade	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//63142d9425c2bd21	
fil	Filipino	Latin	modern	moderate	READ_WRITE	US therm			Units	Energy and Power	therm-us	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//cc54fd46e767831	
fil	Filipino	Latin	modern	moderate	READ_WRITE	mga pixel			Units	Graphics	pixel	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//33686b8e75b9afad	
fil	Filipino	Latin	modern	moderate	READ_WRITE	mga pixel bawat sentimetro			Units	Graphics	pixel-per-centimeter	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//1591a0c8d889d2cd	
fil	Filipino	Latin	modern	moderate	READ_WRITE	mga pixel bawat pulgada			Units	Graphics	pixel-per-inch	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//73e61dffafb49a47	
fil	Filipino	Latin	modern	moderate	READ_WRITE	bar			Units	Weather	bar	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//63d9de80200d6697	
fil	Filipino	Latin	modern	moderate	READ_WRITE	Pa			Units	Weather	pascal	long-displayName	http://st.unicode.org/cldr-apps/v#/fil//1fe27cf0029680a9	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} gal Imp.			Units	Volume	gallon-imperial	long-one	http://st.unicode.org/cldr-apps/v#/fil//19b83700342f7395	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} gal Imp.			Units	Volume	gallon-imperial	long-other	http://st.unicode.org/cldr-apps/v#/fil//1fb6f13f007cc734	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} kada Imp. galon			Units	Volume	gallon-imperial	long-per	http://st.unicode.org/cldr-apps/v#/fil//19f4ab2c920e6cbc	
fil	Filipino	Latin	modern	moderate	READ_WRITE	milya/gal Imp.			Units	Other Units	mile-per-gallon-imperial	short-displayName	http://st.unicode.org/cldr-apps/v#/fil//603d41740051116	
fil	Filipino	Latin	modern	moderate	READ_WRITE	dec			Units	Duration	decade	short-displayName	http://st.unicode.org/cldr-apps/v#/fil//4f09e33bb1d8e7e5	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} dec			Units	Duration	decade	short-one	http://st.unicode.org/cldr-apps/v#/fil//349f0131a9908fba	
fil	Filipino	Latin	modern	moderate	READ_WRITE	{0} dec			Units	Duration	decade	short-other	http://st.unicode.org/cldr-apps/v#/fil//5899ce12143363f	
fil	Filipino	Latin	modern	moderate	READ_WRITE	mga pixel			Units	Graphics	pixel	short-displayName	http://st.unicode.org/cldr-apps/v#/fil//6c01701f5b06c09b	
ga	Irish	Latin	modern	modern	READ_WRITE	E13-002			Characters	Smileys & Emotion	face-hat	🥷 -name	http://st.unicode.org/cldr-apps/v#/ga//21c6c95bb6ec0074	
ha	Hausa	Latin	moderate	modern	HIDE				Supplemental	Plural	ordinal-ha	other	http://st.unicode.org/cldr-apps/v#/ha//55bd07a412b02677	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	Overrides	Europe/London	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//7a0b56360eac8ed0	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	Overrides	Europe/Dublin	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//3504ffd260aef099	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Amazon	generic-long	http://st.unicode.org/cldr-apps/v#/ha//a3ebfc0a93b2cc	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Amazon	standard-long	http://st.unicode.org/cldr-apps/v#/ha//1e0276ce5c0d8653	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Amazon	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//18d72353b0efd339	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina	generic-long	http://st.unicode.org/cldr-apps/v#/ha//6bb0021770715b59	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina	standard-long	http://st.unicode.org/cldr-apps/v#/ha//44d4dca1da13aeb7	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//4d4375f299b7feb8	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ha//19d5ae2ea4f35d28	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ha//4f53582a465717b7	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Argentina_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//57428c87ff653fb8	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Bolivia	standard-long	http://st.unicode.org/cldr-apps/v#/ha//77e1294619ad5df7	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Brasilia	generic-long	http://st.unicode.org/cldr-apps/v#/ha//6cf4ddcb2ac65b50	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Brasilia	standard-long	http://st.unicode.org/cldr-apps/v#/ha//308490c6d45001d4	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Brasilia	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//76f1ece99e439271	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Chile	generic-long	http://st.unicode.org/cldr-apps/v#/ha//4c157f5f8e5654f0	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Chile	standard-long	http://st.unicode.org/cldr-apps/v#/ha//6af18163cf81c7f0	
ha	Hausa	Latin	moderate	moderate	READ_WRITE	null			Timezones	South America	Chile	daylight-long	http://st.unicode.org/cldr-apps/v#/ha//aff64bc8c51a818	
