# Section	Page	Header	Code	Old	New
Supplemental	WZoneMapping	Qyzylorda Standard Time	KZ	▷missing◁	Asia/Qyzylorda
Supplemental	WZoneMapping	Russian Standard Time	RU	…	Europe/Moscow Europe/Kirov
Supplemental	WZoneMapping	SA Eastern Standard Time	AQ	…	Antarctica/Rothera Antarctica/Palmer
Supplemental	WZoneMapping	Singapore Standard Time	AQ	▷missing◁	Antarctica/Casey
Supplemental	WZoneMapping	Volgograd Standard Time	001	▷missing◁	Europe/Volgograd
Supplemental	WZoneMapping	Volgograd Standard Time	RU	▷missing◁	Europe/Volgograd
Supplemental	WZoneMapping	W. Australia Standard Time	AQ	Antarctica/Casey	▷removed◁
Supplemental	WZoneMapping	West Asia Standard Time	KZ	…	Asia/Oral Asia/Aqtau Asia/Aqtobe Asia/Atyrau
Supplemental	Likely	Subtag	adp	▷missing◁	adp_Tibt_BT
Supplemental	Likely	Subtag	an	▷missing◁	an_Latn_ES
Supplemental	Likely	Subtag	ars	▷missing◁	ars_Arab_SA
Supplemental	Likely	Subtag	bhk	bhk_Latn_PH	▷removed◁
Supplemental	Likely	Subtag	cic	▷missing◁	cic_Latn_US
Supplemental	Likely	Subtag	drh	▷missing◁	drh_Mong_CN
Supplemental	Likely	Subtag	ktr	▷missing◁	ktr_Latn_MY
Supplemental	Likely	Subtag	kwq	▷missing◁	kwq_Latn_ZZ
Supplemental	Likely	Subtag	kxe	▷missing◁	kxe_Latn_ZZ
Supplemental	Likely	Subtag	kzj	▷missing◁	kzj_Latn_MY
Supplemental	Likely	Subtag	kzt	▷missing◁	kzt_Latn_MY
Supplemental	Likely	Subtag	mo	▷missing◁	mo_Latn_RO
Supplemental	Likely	Subtag	ppa	▷missing◁	ppa_Deva_IN
Supplemental	Likely	Subtag	tdu	▷missing◁	tdu_Latn_MY
Supplemental	Likely	Subtag	uok	▷missing◁	uok_Latn_ZZ
Supplemental	LanguageMatch	written_new	aae-sq-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aae-sq-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aao-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aao-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aat-sq-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aat-sq-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	abh-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	abh-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	abv-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	abv-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	acm-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	acm-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	acq-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	acq-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	acw-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	acw-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	acx-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	acx-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	acy-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	acy-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	adf-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	adf-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aeb-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aeb-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aec-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aec-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	afb-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	afb-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aii-syr-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aii-syr-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ajp-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ajp-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	aln-sq-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	aln-sq-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	apc-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	apc-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	apd-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	apd-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	arq-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	arq-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ars-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ars-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ary-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ary-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	arz-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	arz-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	auz-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	auz-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	avl-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	avl-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ayh-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ayh-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ayl-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ayl-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ayn-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ayn-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ayp-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ayp-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	azb-az-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	azb-az-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bbz-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bbz-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bhr-mg-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bhr-mg-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bjn-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bjn-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bjq-mg-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bjq-mg-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bmm-mg-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bmm-mg-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	btj-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	btj-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bve-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bve-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bvu-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bvu-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	bzc-mg-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	bzc-mg-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	cdo-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	cdo-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	cjy-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	cjy-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	coa-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	coa-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	cpx-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	cpx-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	czh-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	czh-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	czo-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	czo-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	dty-ne-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	dty-ne-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	dup-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	dup-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	enb-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	enb-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	eyo-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	eyo-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ffm-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ffm-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fub-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fub-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fue-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fue-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fuf-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fuf-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fuh-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fuh-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fui-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fui-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fuq-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fuq-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	fuv-ff-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	fuv-ff-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gan-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gan-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gax-om-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gax-om-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gkp-kpe-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gkp-kpe-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gnw-gn-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gnw-gn-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gom-kok-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gom-kok-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gui-gn-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gui-gn-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	gun-gn-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	gun-gn-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	hae-om-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	hae-om-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	hak-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	hak-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	hji-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	hji-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	hsn-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	hsn-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	id-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	id-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ida-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ida-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ikt-iu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ikt-iu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	jak-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	jak-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	jax-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	jax-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	kvb-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	kvb-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	kvr-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	kvr-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	kxd-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	kxd-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lce-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lce-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lcf-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lcf-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	liw-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	liw-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lkb-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lkb-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lko-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lko-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lks-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lks-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lri-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lri-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lrm-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lrm-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lsm-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lsm-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ltg-lv-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ltg-lv-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lto-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lto-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lts-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lts-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lwg-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lwg-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	lzh-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	lzh-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	max-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	max-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	meo-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	meo-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mfa-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mfa-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mfb-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mfb-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	min-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	min-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mnp-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mnp-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mqg-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mqg-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	msh-mg-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	msh-mg-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	msi-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	msi-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mui-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mui-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	mvf-mn-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	mvf-mn-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	nan-zh-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	nan-zh-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	nhd-gn-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	nhd-gn-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	niq-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	niq-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	nle-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	nle-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	nyd-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	nyd-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	oki-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	oki-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	orc-om-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	orc-om-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	orn-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	orn-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	ors-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	ors-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pbt-ps-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pbt-ps-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pel-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pel-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pga-ar-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pga-ar-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pko-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pko-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pse-ms-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pse-ms-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	pst-ps-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	pst-ps-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qub-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qub-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qud-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qud-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	quf-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	quf-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qug-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qug-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	quh-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	quh-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	quk-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	quk-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qul-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qul-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qup-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qup-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qur-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qur-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qus-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qus-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	quw-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	quw-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qux-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qux-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	quy-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	quy-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qva-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qva-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvc-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvc-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qve-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qve-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvh-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvh-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvi-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvi-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvj-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvj-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvl-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvl-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvm-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvm-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvn-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvn-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvo-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvo-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvp-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvp-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvs-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvs-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvw-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvw-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qvz-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qvz-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qwa-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qwa-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qwc-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qwc-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qwh-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qwh-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qws-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qws-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxa-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxa-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxc-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxc-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxh-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxh-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxl-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxl-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxn-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxn-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxo-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxo-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxp-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxp-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxr-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxr-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxt-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxt-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxu-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxu-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	qxw-qu-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	qxw-qu-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	rag-luy-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	rag-luy-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	sdc-sc-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	sdc-sc-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	sdn-sc-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	sdn-sc-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	sgc-kln-distance	▷missing◁	10
Supplemental	LanguageMatch	written_new	sgc-kln-oneway	▷missing◁	true
Supplemental	LanguageMatch	written_new	shu-ar-distance	▷missing◁	10
