#Path Level	#Locales	Locales	Section	Page	Header	Code
modern	2	ml so	Characters	Objects	clothing	🩴 –keywords
modern	3	ml ps so	Characters	Objects	clothing	🩴 -name
modern	3	ml so sq	Characters	Objects	tool	🪃 –keywords
modern	2	ml so	Characters	Objects	tool	🪃 -name
modern	2	ml so	Characters	Activities	game	🪄 –keywords
modern	2	ml so	Characters	Activities	game	🪄 -name
modern	2	lo so	Characters	Activities	game	🪅 –keywords
modern	3	lo ml so	Characters	Activities	game	🪅 -name
modern	3	ml so zu	Characters	Activities	game	🪆 –keywords
modern	3	ml so zu	Characters	Activities	game	🪆 -name
modern	1	uk	Characters	Travel & Places	sky & weather	🪐 –keywords
modern	1	uk	Characters	Travel & Places	sky & weather	🪐 -name
modern	2	my so	Characters	Objects	clothing	🪖 –keywords
modern	2	my so	Characters	Objects	clothing	🪖 -name
modern	3	lv ml so	Characters	Objects	musical-instrument	🪗 –keywords
modern	2	ml so	Characters	Objects	musical-instrument	🪗 -name
modern	2	ml so	Characters	Objects	musical-instrument	🪘 –keywords
modern	2	ml so	Characters	Objects	musical-instrument	🪘 -name
modern	2	ml so	Characters	Objects	money	🪙 –keywords
modern	2	ml so	Characters	Objects	money	🪙 -name
modern	3	lo ml so	Characters	Objects	tool	🪚 –keywords
modern	3	lo ml so	Characters	Objects	tool	🪚 -name
modern	2	ml so	Characters	Objects	tool	🪛 –keywords
modern	2	ml so	Characters	Objects	tool	🪛 -name
modern	3	lo ml so	Characters	Objects	tool	🪜 –keywords
modern	3	lo ml so	Characters	Objects	tool	🪜 -name
modern	2	ml so	Characters	Objects	tool	🪝 –keywords
modern	2	ml so	Characters	Objects	tool	🪝 -name
modern	2	ml so	Characters	Objects	household	🪞 –keywords
modern	2	ml so	Characters	Objects	household	🪞 -name
modern	2	ml so	Characters	Objects	household	🪟 –keywords
modern	2	ml so	Characters	Objects	household	🪟 -name
modern	4	ml so sv tk	Characters	Objects	household	🪠 –keywords
modern	3	ml so tk	Characters	Objects	household	🪠 -name
modern	2	ml so	Characters	Activities	arts & crafts	🪡 –keywords
modern	3	ml so zu	Characters	Activities	arts & crafts	🪡 -name
modern	3	ml so zh	Characters	Activities	arts & crafts	🪢 –keywords
modern	4	cy ml so zh	Characters	Activities	arts & crafts	🪢 -name
modern	2	ml so	Characters	Objects	household	🪣 –keywords
modern	2	ml so	Characters	Objects	household	🪣 -name
modern	3	lo ml so	Characters	Objects	household	🪤 –keywords
modern	2	ml so	Characters	Objects	household	🪤 -name
modern	2	ml so	Characters	Objects	household	🪥 –keywords
modern	2	ml so	Characters	Objects	household	🪥 -name
modern	3	ml ne so	Characters	Objects	other-object	🪦 –keywords
modern	2	ml so	Characters	Objects	other-object	🪦 -name
modern	2	ml so	Characters	Objects	other-object	🪧 –keywords
modern	2	ml so	Characters	Objects	other-object	🪧 -name
modern	2	ml so	Characters	Travel & Places	place-building	🪨 –keywords
modern	2	ml so	Characters	Travel & Places	place-building	🪨 -name
modern	2	ml so	Characters	Animals & Nature	animal-bug	🪰 –keywords
modern	2	ml so	Characters	Animals & Nature	animal-bug	🪰 -name
modern	4	as ml ne so	Characters	Animals & Nature	animal-bug	🪱 –keywords
modern	4	as ml so zu	Characters	Animals & Nature	animal-bug	🪱 -name
modern	3	as ml so	Characters	Animals & Nature	animal-bug	🪲 –keywords
modern	2	ml so	Characters	Animals & Nature	animal-bug	🪲 -name
modern	4	as ml ne so	Characters	Animals & Nature	animal-bug	🪳 –keywords
modern	4	as ml ne so	Characters	Animals & Nature	animal-bug	🪳 -name
modern	3	lo ml so	Characters	Animals & Nature	plant-other	🪴 –keywords
modern	3	lo ml so	Characters	Animals & Nature	plant-other	🪴 -name
modern	3	kk ml so	Characters	Travel & Places	place-building	🪵 –keywords
modern	2	ml so	Characters	Travel & Places	place-building	🪵 -name
modern	2	as so	Characters	Animals & Nature	animal-bird	🪶 –keywords
modern	1	so	Characters	Animals & Nature	animal-bird	🪶 -name
modern	2	ne so	Characters	People & Body	body-parts	🫀 –keywords
modern	3	ml ne so	Characters	People & Body	body-parts	🫀 -name
modern	2	lo so	Characters	People & Body	body-parts	🫁 –keywords
modern	2	lo so	Characters	People & Body	body-parts	🫁 -name
modern	2	ml so	Characters	People & Body	person-symbol	🫂 –keywords
modern	2	ml so	Characters	People & Body	person-symbol	🫂 -name
modern	2	kn so	Characters	Food & Drink	food-fruit	🫐 –keywords
modern	2	kn so	Characters	Food & Drink	food-fruit	🫐 -name
modern	3	lo ne so	Characters	Food & Drink	food-vegetable	🫑 –keywords
modern	2	ne so	Characters	Food & Drink	food-vegetable	🫑 -name
modern	3	lo ne so	Characters	Food & Drink	food-fruit	🫒 –keywords
modern	3	lo ne so	Characters	Food & Drink	food-fruit	🫒 -name
modern	3	lo ml so	Characters	Food & Drink	food-prepared	🫓 –keywords
modern	3	lo ml so	Characters	Food & Drink	food-prepared	🫓 -name
modern	2	ne so	Characters	Food & Drink	food-prepared	🫔 –keywords
modern	2	ne so	Characters	Food & Drink	food-prepared	🫔 -name
modern	1	so	Characters	Food & Drink	food-prepared	🫕 –keywords
modern	2	ml so	Characters	Food & Drink	food-prepared	🫕 -name
modern	2	lo so	Characters	Food & Drink	drink	🫖 –keywords
modern	2	lo so	Characters	Food & Drink	drink	🫖 -name
comprehensive	5	eu jv sd so yue	Miscellaneous	Linguistic Elements	Collation	standard
moderate	1	ha	Timezones	South America	Amazon	daylight-long
moderate	1	ha	Timezones	South America	Amazon	generic-long
moderate	1	ha	Timezones	South America	Amazon	standard-long
moderate	1	ha	Timezones	South America	Argentina	daylight-long
moderate	1	ha	Timezones	South America	Argentina	generic-long
moderate	1	ha	Timezones	South America	Argentina	standard-long
moderate	1	ha	Timezones	South America	Argentina_Western	daylight-long
moderate	1	ha	Timezones	South America	Argentina_Western	generic-long
moderate	1	ha	Timezones	South America	Argentina_Western	standard-long
moderate	1	ha	Timezones	South America	Bolivia	standard-long
moderate	1	ha	Timezones	South America	Brasilia	daylight-long
moderate	1	ha	Timezones	South America	Brasilia	generic-long
moderate	1	ha	Timezones	South America	Brasilia	standard-long
moderate	1	ha	Timezones	South America	Chile	daylight-long
moderate	1	ha	Timezones	South America	Chile	generic-long
moderate	1	ha	Timezones	South America	Chile	standard-long
moderate	1	yo	Timezones	Eastern Asia	China	daylight-long
moderate	1	yo	Timezones	Eastern Asia	China	generic-long
moderate	1	yo	Timezones	Eastern Asia	China	standard-long
moderate	1	ha	Timezones	South America	Colombia	daylight-long
moderate	1	ha	Timezones	South America	Colombia	generic-long
moderate	1	ha	Timezones	South America	Colombia	standard-long
moderate	1	yo	Timezones	North America	Cuba	daylight-long
moderate	1	yo	Timezones	North America	Cuba	generic-long
moderate	1	yo	Timezones	North America	Cuba	standard-long
moderate	1	yo	Timezones	Southeast Asia	East_Timor	standard-long
moderate	1	ha	Timezones	South America	Easter	daylight-long
moderate	1	ha	Timezones	South America	Easter	generic-long
moderate	1	ha	Timezones	South America	Easter	standard-long
moderate	1	ha	Timezones	South America	Ecuador	standard-long
moderate	2	ha ig	Timezones	Europe	Europe_Further_Eastern	standard-long
moderate	1	ha	Timezones	South America	Falkland	daylight-long
moderate	1	ha	Timezones	South America	Falkland	generic-long
moderate	1	ha	Timezones	South America	Falkland	standard-long
moderate	1	ha	Timezones	South America	French_Guiana	standard-long
moderate	1	ha	Timezones	South America	Galapagos	standard-long
moderate	1	yo	Timezones	North America	Greenland_Eastern	daylight-long
moderate	1	yo	Timezones	North America	Greenland_Eastern	generic-long
moderate	1	yo	Timezones	North America	Greenland_Eastern	standard-long
moderate	1	yo	Timezones	North America	Greenland_Western	daylight-long
moderate	1	yo	Timezones	North America	Greenland_Western	generic-long
moderate	1	yo	Timezones	North America	Greenland_Western	standard-long
moderate	1	ha	Timezones	South America	Guyana	standard-long
moderate	1	yo	Timezones	North America	Hawaii_Aleutian	daylight-long
moderate	1	yo	Timezones	North America	Hawaii_Aleutian	generic-long
moderate	1	yo	Timezones	North America	Hawaii_Aleutian	standard-long
moderate	1	yo	Timezones	Southeast Asia	Indochina	standard-long
moderate	1	yo	Timezones	Southeast Asia	Indonesia_Central	standard-long
moderate	1	yo	Timezones	Southeast Asia	Indonesia_Western	standard-long
moderate	1	ha	Timezones	Africa	Mauritius	daylight-long
moderate	1	ha	Timezones	Africa	Mauritius	generic-long
moderate	1	ha	Timezones	Africa	Mauritius	standard-long
moderate	1	yo	Timezones	North America	Mexico_Northwest	daylight-long
moderate	1	yo	Timezones	North America	Mexico_Northwest	generic-long
moderate	1	yo	Timezones	North America	Mexico_Northwest	standard-long
moderate	1	yo	Timezones	North America	Mexico_Pacific	daylight-long
moderate	1	yo	Timezones	North America	Mexico_Pacific	generic-long
moderate	1	yo	Timezones	North America	Mexico_Pacific	standard-long
moderate	1	yo	Timezones	North America	Newfoundland	daylight-long
moderate	1	yo	Timezones	North America	Newfoundland	generic-long
moderate	1	yo	Timezones	North America	Newfoundland	standard-long
moderate	1	ha	Timezones	South America	Noronha	daylight-long
moderate	1	ha	Timezones	South America	Noronha	generic-long
moderate	1	ha	Timezones	South America	Noronha	standard-long
moderate	1	ha	Timezones	South America	Paraguay	daylight-long
moderate	1	ha	Timezones	South America	Paraguay	generic-long
moderate	1	ha	Timezones	South America	Paraguay	standard-long
moderate	1	ha	Timezones	South America	Peru	daylight-long
moderate	1	ha	Timezones	South America	Peru	generic-long
moderate	1	ha	Timezones	South America	Peru	standard-long
moderate	1	yo	Timezones	North America	Pierre_Miquelon	daylight-long
moderate	1	yo	Timezones	North America	Pierre_Miquelon	generic-long
moderate	1	yo	Timezones	North America	Pierre_Miquelon	standard-long
moderate	1	ha	Timezones	South America	South_Georgia	standard-long
moderate	1	ha	Timezones	South America	Suriname	standard-long
moderate	1	ha	Timezones	South America	Uruguay	daylight-long
moderate	1	ha	Timezones	South America	Uruguay	generic-long
moderate	1	ha	Timezones	South America	Uruguay	standard-long
moderate	1	ha	Timezones	South America	Venezuela	standard-long
moderate	1	ps	Timezones	North America	Cities and Regions	Scoresbysund
moderate	1	uz	Timezones	Central Asia	Cities and Regions	Qostanay
moderate	1	ha	Timezones	Overrides	Europe/Dublin	daylight-long
moderate	1	ha	Timezones	Overrides	Europe/London	daylight-long
moderate	1	ps	Timezones	Oceania	Cities and Regions	Bougainville
comprehensive	6	ar fa he ps sd ur	Special	Alphabetic Information	Layout	characterOrder
moderate	1	lo	Miscellaneous	Displaying Lists	Narrow “Or” List	end
moderate	1	lo	Miscellaneous	Displaying Lists	Short “Or” List	end
moderate	1	ne	Miscellaneous	Displaying Lists	Narrow “and” List	start
moderate	1	uk	Miscellaneous	Displaying Lists	Narrow Unit List	2
moderate	1	uk	Miscellaneous	Displaying Lists	Narrow Unit List	end
moderate	1	uk	Miscellaneous	Displaying Lists	Short Unit List	2
moderate	1	uk	Miscellaneous	Displaying Lists	Short Unit List	end
modern	2	bg lo	Locale Display Names	Languages (A-D)	C	Cantonese ► yue-menu
basic	1	hy	Locale Display Names	Languages (A-D)	C	Chinese ► zh-menu
modern	1	de	Locale Display Names	Scripts	Major Use	Hanb
modern	1	am	Locale Display Names	Scripts	Other	Zmth
moderate	1	jv	Locale Display Names	Geographic Regions	Americas	003
moderate	1	jv	Locale Display Names	Geographic Regions	Africa	015
moderate	1	jv	Locale Display Names	Geographic Regions	Europe	154
moderate	1	ha	Locale Display Names	Territories (Africa)	Northern Africa	EA
moderate	1	ha	Locale Display Names	Territories (Africa)	Northern Africa	IC
basic	1	jv	Locale Display Names	Territories (Asia)	Southern Asia	IN
moderate	1	jv	Locale Display Names	Territories (Asia)	Eastern Asia	KP
moderate	1	jv	Locale Display Names	Territories (Europe)	Southern Europe	MK
moderate	1	jv	Locale Display Names	Territories (Oceania)	Australasia	NZ
modern	1	ky	Locale Display Names	Keys	d0	d0-fwidth
modern	1	ky	Locale Display Names	Keys	d0	d0-hwidth
modern	1	ps	Locale Display Names	Keys	Measurement System	ms-uksystem
comprehensive	1	jv	Special	Unknown	metadata	casingData/casingItem[@type="*"]
basic	1	ps	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name
basic	1	ps	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name-one
basic	1	ps	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name-other
moderate	1	ps	Currencies	Western Asia (C)	Western Asia: Georgia	GEL-name
moderate	1	ps	Currencies	Western Asia (C)	Western Asia: Georgia	GEL-name-one
moderate	1	ps	Currencies	Western Asia (C)	Western Asia: Georgia	GEL-name-other
moderate	1	am	Currencies	Southern/Eastern Europe	Southern Europe: Croatia	HRK-name
basic	1	ps	Currencies	Southern Asia (C)	Southern Asia: India	INR-name
basic	1	ps	Currencies	Southern Asia (C)	Southern Asia: India	INR-name-one
basic	1	ps	Currencies	Southern Asia (C)	Southern Asia: India	INR-name-other
moderate	1	ps	Currencies	Southeast Asia (C)	Southeast Asia: Laos	LAK-name
moderate	1	ps	Currencies	Southeast Asia (C)	Southeast Asia: Laos	LAK-name-one
moderate	1	ps	Currencies	Southeast Asia (C)	Southeast Asia: Laos	LAK-name-other
moderate	1	ps	Currencies	Eastern Asia (C)	Eastern Asia: Macao SAR China	MOP-name
moderate	1	ps	Currencies	Eastern Asia (C)	Eastern Asia: Macao SAR China	MOP-name-one
moderate	1	ps	Currencies	Eastern Asia (C)	Eastern Asia: Macao SAR China	MOP-name-other
moderate	1	ps	Currencies	Eastern Africa	Eastern Africa: South Sudan	SSP-name
moderate	1	ps	Currencies	Eastern Africa	Eastern Africa: South Sudan	SSP-name-one
moderate	1	ps	Currencies	Eastern Africa	Eastern Africa: South Sudan	SSP-name-other
moderate	1	ps	Currencies	Northern Africa	Northern Africa: Tunisia	TND-name
moderate	1	ps	Currencies	Northern Africa	Northern Africa: Tunisia	TND-name-one
moderate	1	ps	Currencies	Northern Africa	Northern Africa: Tunisia	TND-name-other
modern	1	am	Characters	Typography	Axis	ital
modern	1	am	Characters	Typography	Axis	opsz
modern	1	am	Characters	Typography	Axis	slnt
modern	1	am	Characters	Typography	Axis	wdth
modern	1	am	Characters	Typography	Axis	wght
modern	1	am	Characters	Typography	Feature	afrc
modern	1	am	Characters	Typography	Feature	cpsp
modern	1	am	Characters	Typography	Feature	dlig
modern	1	am	Characters	Typography	Feature	frac
modern	1	am	Characters	Typography	Feature	lnum
modern	1	am	Characters	Typography	Feature	onum
modern	1	am	Characters	Typography	Feature	ordn
modern	1	am	Characters	Typography	Feature	pnum
modern	1	am	Characters	Typography	Feature	smcp
modern	1	am	Characters	Typography	Feature	tnum
modern	1	am	Characters	Typography	Feature	zero
modern	1	am	Characters	Typography	Style	ital-1
modern	1	am	Characters	Typography	Style	opsz-12
modern	1	am	Characters	Typography	Style	opsz-144
modern	1	am	Characters	Typography	Style	opsz-18
modern	1	am	Characters	Typography	Style	opsz-72
modern	1	am	Characters	Typography	Style	opsz-8
modern	1	am	Characters	Typography	Style	slnt--12
modern	1	am	Characters	Typography	Style	slnt-0
modern	1	am	Characters	Typography	Style	slnt-12
modern	1	am	Characters	Typography	Style	slnt-24
modern	1	am	Characters	Typography	Style	wdth-100
modern	1	am	Characters	Typography	Style	wdth-112.5
modern	2	am sv	Characters	Typography	Style	wdth-112.5-extended
modern	1	am	Characters	Typography	Style	wdth-112.5-wide
modern	1	am	Characters	Typography	Style	wdth-125
modern	2	am sv	Characters	Typography	Style	wdth-125-extended
modern	1	am	Characters	Typography	Style	wdth-125-wide
modern	1	am	Characters	Typography	Style	wdth-150
modern	2	am sv	Characters	Typography	Style	wdth-150-extended
modern	1	am	Characters	Typography	Style	wdth-150-wide
modern	1	am	Characters	Typography	Style	wdth-200
modern	2	am sv	Characters	Typography	Style	wdth-200-extended
modern	1	am	Characters	Typography	Style	wdth-200-wide
modern	1	am	Characters	Typography	Style	wdth-50
modern	2	am sv	Characters	Typography	Style	wdth-50-compressed
modern	1	am	Characters	Typography	Style	wdth-50-narrow
modern	1	am	Characters	Typography	Style	wdth-62.5
modern	2	am sv	Characters	Typography	Style	wdth-62.5-compressed
modern	1	am	Characters	Typography	Style	wdth-62.5-narrow
modern	1	am	Characters	Typography	Style	wdth-75
modern	2	am sv	Characters	Typography	Style	wdth-75-compressed
modern	1	am	Characters	Typography	Style	wdth-75-narrow
modern	1	am	Characters	Typography	Style	wdth-87.5
modern	2	am sv	Characters	Typography	Style	wdth-87.5-compressed
modern	1	am	Characters	Typography	Style	wdth-87.5-narrow
modern	1	am	Characters	Typography	Style	wght-100
modern	1	am	Characters	Typography	Style	wght-200
modern	2	am sv	Characters	Typography	Style	wght-200-ultra
modern	1	am	Characters	Typography	Style	wght-300
modern	1	am	Characters	Typography	Style	wght-350
modern	1	am	Characters	Typography	Style	wght-380
modern	1	am	Characters	Typography	Style	wght-400
modern	1	am	Characters	Typography	Style	wght-500
modern	1	am	Characters	Typography	Style	wght-600
modern	1	am	Characters	Typography	Style	wght-600-demi
modern	1	am	Characters	Typography	Style	wght-700
modern	1	am	Characters	Typography	Style	wght-800
modern	1	am	Characters	Typography	Style	wght-900
modern	2	am sv	Characters	Typography	Style	wght-900-heavy
modern	1	am	Characters	Typography	Style	wght-950
modern	2	am sv	Characters	Typography	Style	wght-950-ultrablack
modern	2	am sv	Characters	Typography	Style	wght-950-ultraheavy
moderate	1	eu	Units	Compound Units	times	long
moderate	2	fil uk	Units	Duration	decade	long-displayName
moderate	1	uk	Units	Duration	decade	long-few
moderate	1	uk	Units	Duration	decade	long-many
moderate	1	uk	Units	Duration	decade	long-one
moderate	1	uk	Units	Duration	decade	long-other
moderate	1	ps	Units	Duration	hour	long-per
moderate	1	ps	Units	Duration	hour	long-one
moderate	1	ps	Units	Duration	hour	long-other
moderate	1	ps	Units	Duration	minute	long-per
moderate	1	ps	Units	Duration	minute	long-one
moderate	1	ps	Units	Duration	minute	long-other
moderate	1	ps	Units	Duration	second	long-per
moderate	1	ps	Units	Duration	second	long-one
moderate	1	ps	Units	Duration	second	long-other
moderate	4	eu fil kk uk	Units	Energy and Power	therm-us	long-displayName
moderate	2	eu kk	Units	Energy and Power	therm-us	long-one
moderate	2	eu kk	Units	Energy and Power	therm-us	long-other
moderate	2	tk uk	Units	Graphics	dot-per-centimeter	long-displayName
moderate	1	uk	Units	Graphics	dot-per-centimeter	long-few
moderate	1	uk	Units	Graphics	dot-per-centimeter	long-many
moderate	1	uk	Units	Graphics	dot-per-centimeter	long-one
moderate	1	uk	Units	Graphics	dot-per-centimeter	long-other
moderate	2	tk uk	Units	Graphics	dot-per-inch	long-displayName
moderate	1	uk	Units	Graphics	dot-per-inch	long-few
moderate	1	uk	Units	Graphics	dot-per-inch	long-many
moderate	1	uk	Units	Graphics	dot-per-inch	long-one
moderate	1	uk	Units	Graphics	dot-per-inch	long-other
moderate	2	ps uk	Units	Graphics	em	long-displayName
moderate	1	uk	Units	Graphics	em	long-few
moderate	1	uk	Units	Graphics	em	long-many
moderate	1	uk	Units	Graphics	em	long-one
moderate	1	uk	Units	Graphics	em	long-other
moderate	1	af	Units	Graphics	megapixel	long-displayName
moderate	1	af	Units	Graphics	megapixel	long-one
moderate	1	af	Units	Graphics	megapixel	long-other
moderate	2	fil uk	Units	Graphics	pixel	long-displayName
moderate	1	uk	Units	Graphics	pixel	long-few
moderate	1	uk	Units	Graphics	pixel	long-many
moderate	1	uk	Units	Graphics	pixel	long-one
moderate	1	uk	Units	Graphics	pixel	long-other
moderate	4	af fil tk uk	Units	Graphics	pixel-per-centimeter	long-displayName
moderate	1	uk	Units	Graphics	pixel-per-centimeter	long-few
moderate	1	uk	Units	Graphics	pixel-per-centimeter	long-many
moderate	2	af uk	Units	Graphics	pixel-per-centimeter	long-one
moderate	2	af uk	Units	Graphics	pixel-per-centimeter	long-other
moderate	4	af fil tk uk	Units	Graphics	pixel-per-inch	long-displayName
moderate	1	uk	Units	Graphics	pixel-per-inch	long-few
moderate	1	uk	Units	Graphics	pixel-per-inch	long-many
moderate	2	af uk	Units	Graphics	pixel-per-inch	long-one
moderate	2	af uk	Units	Graphics	pixel-per-inch	long-other
moderate	1	ps	Units	Length	parsec	long-displayName
moderate	1	ps	Units	Length	parsec	long-one
moderate	1	ps	Units	Length	parsec	long-other
moderate	1	ps	Units	Other Units	lux	long-one
moderate	1	ps	Units	Other Units	lux	long-other
moderate	3	eu fil ps	Units	Weather	bar	long-displayName
moderate	1	ps	Units	Weather	bar	long-one
moderate	1	ps	Units	Weather	bar	long-other
moderate	3	eu fil sq	Units	Weather	pascal	long-displayName
moderate	1	sq	Units	Weather	pascal	long-one
moderate	1	sq	Units	Weather	pascal	long-other
moderate	1	ps	Units	Volume	fluid-ounce	long-displayName
moderate	1	ps	Units	Volume	fluid-ounce	long-one
moderate	1	ps	Units	Volume	fluid-ounce	long-other
moderate	1	fil	Units	Volume	gallon-imperial	long-per
moderate	1	fil	Units	Volume	gallon-imperial	long-one
moderate	1	fil	Units	Volume	gallon-imperial	long-other
moderate	1	ps	Units	Volume	tablespoon	long-one
moderate	1	ps	Units	Volume	tablespoon	long-other
moderate	1	eu	Units	Compound Units	times	narrow
moderate	1	uk	Units	Weather	celsius	narrow-displayName
moderate	1	eu	Units	Compound Units	times	short
moderate	1	uk	Units	Speed and Acceleration	g-force	short-few
moderate	1	uk	Units	Speed and Acceleration	g-force	short-many
moderate	1	uk	Units	Speed and Acceleration	g-force	short-one
moderate	1	uk	Units	Speed and Acceleration	g-force	short-other
moderate	1	ar	Units	Other Units	permille	short-few
moderate	1	ar	Units	Other Units	permille	short-many
moderate	1	ar	Units	Other Units	permille	short-one
moderate	1	ar	Units	Other Units	permille	short-other
