# Count	PathHeader

93	Characters	Animals & Nature	animal-bug	🪳 –keywords
93	Characters	Animals & Nature	animal-bug	🪰 -name
93	Characters	Animals & Nature	animal-mammal	🦬 -name
93	Characters	Animals & Nature	animal-mammal	🦬 –keywords
93	Characters	Animals & Nature	animal-mammal	🦣 –keywords
93	Characters	Food & Drink	drink	🫖 -name
93	Characters	Food & Drink	drink	🫖 –keywords
93	Characters	Food & Drink	food-prepared	🫓 -name
93	Characters	Food & Drink	food-prepared	🫓 –keywords
93	Characters	Food & Drink	food-prepared	🫔 -name
93	Characters	Food & Drink	food-prepared	🫕 -name
93	Characters	Activities	game	🪆 -name
93	Characters	Objects	household	🪠 –keywords
93	Characters	Objects	household	🪤 –keywords
93	Characters	Objects	other-object	🪧 -name
93	Characters	Objects	other-object	🪧 –keywords
92	Characters	Smileys & Emotion	face-affection	🥲 -name
92	Characters	Smileys & Emotion	face-hat	🥸 –keywords
92	Characters	People & Body	person-activity	🧑‍🦽 -name
92	Characters	People & Body	person-activity	🧑‍🦽 –keywords
92	Characters	People & Body	person-role	🧑‍🎓 -name
92	Characters	People & Body	person-role	🧑‍🔬 -name
92	Characters	People & Body	person-role	🧑‍💻 -name
92	Characters	People & Body	person-role	🧑‍💻 –keywords
92	Characters	People & Body	person-role	🧑‍🎨 -name
92	Characters	People & Body	person-role	🧑‍🎨 –keywords
92	Characters	People & Body	person-role	🧑‍✈ -name
92	Characters	People & Body	person-role	🧑‍✈ –keywords
92	Characters	People & Body	person-role	🧑‍🚀 -name
92	Characters	People & Body	person-symbol	🫂 –keywords
92	Characters	Animals & Nature	animal-bug	🪱 –keywords
92	Characters	Animals & Nature	animal-mammal	🦣 -name
92	Characters	Travel & Places	place-building	🛖 -name
92	Characters	Travel & Places	transport-ground	🛻 –keywords
92	Characters	Activities	arts & crafts	🪡 -name
92	Characters	Activities	arts & crafts	🪡 –keywords
92	Characters	Activities	game	🪅 –keywords
92	Characters	Objects	household	🪞 -name
92	Characters	Objects	household	🪟 –keywords
92	Characters	Objects	household	🪠 -name
92	Characters	Objects	household	🪣 -name
92	Characters	Objects	money	🪙 -name
92	Characters	Objects	money	🪙 –keywords
92	Characters	Objects	musical-instrument	🪗 -name
92	Characters	Objects	musical-instrument	🪘 -name
92	Characters	Objects	other-object	🪦 -name
92	Characters	Objects	other-object	🪦 –keywords
92	Characters	Objects	tool	🪃 –keywords
92	Characters	Objects	tool	🪛 -name
92	Characters	Objects	tool	🪜 –keywords
92	Characters	Objects	tool	🪝 -name
92	Characters	Symbols2	gender	⚧ –keywords
91	Characters	Smileys & Emotion	face-affection	🥲 –keywords
91	Characters	People & Body	hand-fingers-partial	🤌 -name
91	Characters	People & Body	hand-fingers-partial	🤌 –keywords
91	Characters	People & Body	person-role	🧑‍⚕ –keywords
91	Characters	People & Body	person-role	🧑‍⚖ –keywords
91	Characters	Animals & Nature	animal-bug	🪱 -name
91	Characters	Animals & Nature	animal-mammal	🦫 -name
91	Characters	Animals & Nature	animal-mammal	🦫 –keywords
91	Characters	Animals & Nature	animal-marine	🦭 -name
91	Characters	Animals & Nature	plant-other	🪴 -name
91	Characters	Travel & Places	transport-ground	🛻 -name
91	Characters	Activities	arts & crafts	🪢 -name
91	Characters	Activities	arts & crafts	🪢 –keywords
91	Characters	Objects	clothing	🪖 -name
91	Characters	Objects	clothing	🪖 –keywords
91	Characters	Objects	household	🪟 -name
91	Characters	Objects	household	🪣 –keywords
91	Characters	Objects	household	🪥 -name
91	Characters	Objects	tool	🪚 –keywords
91	Characters	Objects	tool	🪛 –keywords
91	Characters	Symbols2	gender	⚧ -name
90	Characters	People & Body	person-role	🧑‍⚕ -name
90	Characters	Travel & Places	place-building	🛖 –keywords
90	Characters	Travel & Places	place-building	🪵 -name
90	Characters	Travel & Places	place-building	🪵 –keywords
90	Characters	Travel & Places	place-building	🪨 -name
90	Characters	Travel & Places	place-building	🪨 –keywords
90	Characters	Activities	game	🪅 -name
90	Characters	Objects	household	🛗 –keywords
90	Characters	Objects	household	🪥 –keywords
90	Characters	Objects	tool	🪚 -name
90	Characters	Objects	tool	🪃 -name
90	Characters	Objects	tool	🪜 -name
90	Characters	Objects	tool	🪝 –keywords
89	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant-long
87	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hans-long
79	Units	Graphics	dot-per-centimeter	long-displayName
79	Units	Graphics	megapixel	long-displayName
79	Units	Graphics	pixel	long-displayName
79	Units	Energy and Power	therm-us	short-displayName
79	Units	Energy and Power	therm-us	short-other
78	Units	Graphics	dot-per-centimeter	long-other
78	Units	Graphics	pixel-per-centimeter	long-displayName
78	Units	Weather	pascal	long-displayName
78	Units	Weather	pascal	long-other
77	Units	Graphics	pixel-per-centimeter	long-other
77	Units	Energy and Power	therm-us	long-displayName
76	Units	Graphics	megapixel	long-other
75	Units	Graphics	dot-per-inch	long-displayName
75	Units	Graphics	pixel	long-other
75	Units	Energy and Power	therm-us	long-other
74	Units	Duration	decade	long-one
74	Units	Graphics	dot-per-inch	long-other
74	Units	Graphics	pixel-per-inch	long-displayName
74	Units	Graphics	pixel-per-inch	long-other
70	Units	Duration	decade	short-one
69	Units	Graphics	megapixel	short-displayName
67	Units	Weather	bar	long-displayName
67	Units	Weather	bar	long-other
66	Units	Graphics	pixel	short-displayName
66	Units	Weather	pascal	long-one
65	Units	Graphics	dot-per-centimeter	long-one
65	Units	Graphics	pixel-per-centimeter	long-one
64	Units	Graphics	em	long-displayName
63	Units	Weather	bar	short-other
62	Units	Graphics	pixel-per-inch	long-one
61	Units	Graphics	dot-per-inch	long-one
61	Units	Graphics	megapixel	long-one
61	Units	Energy and Power	therm-us	long-one
60	Units	Graphics	pixel	long-one
58	Units	Energy and Power	therm-us	short-one
58	Units	Weather	bar	short-displayName
56	Units	Graphics	dot-per-centimeter	short-displayName
56	Units	Graphics	dot-per-centimeter	short-other
55	Locale Display Names	Territories (Africa)	Southern Africa	SZ-variant
54	Locale Display Names	Geographic Regions	Unknown Region	XB
54	Units	Graphics	dot-per-inch	short-other
54	Units	Graphics	pixel-per-centimeter	short-other
54	Units	Weather	bar	long-one
52	Units	Graphics	dot-per-inch	short-displayName
51	Locale Display Names	Geographic Regions	Unknown Region	XA
51	Units	Graphics	pixel-per-centimeter	short-displayName
51	Units	Graphics	pixel-per-inch	short-other
51	Units	Weather	pascal	short-other
49	Locale Display Names	Languages (A-D)	C	Chakma ► ccp
49	Units	Graphics	megapixel	short-other
49	Units	Graphics	pixel-per-inch	short-displayName
48	Timezones	Central Asia	Cities and Regions	Qostanay
48	Units	Weather	pascal	short-displayName
47	Units	Graphics	pixel	short-other
46	Units	Graphics	em	short-other
45	Units	Weather	bar	short-one
44	Locale Display Names	Territories (Europe)	Southern Europe	MK-variant
44	Units	Graphics	em	short-displayName
40	Units	Compound Units	times	short
39	Units	Graphics	em	long-other
36	Units	Graphics	dot-per-centimeter	short-one
33	Locale Display Names	Territories (Africa)	Southern Africa	SZ
32	Units	Graphics	dot-per-inch	short-one
32	Units	Weather	pascal	short-one
31	Units	Graphics	pixel-per-centimeter	short-one
30	Date & Time	Fields	Relative Week Narrow	1
29	Date & Time	Fields	Relative Week Short	1
29	Units	Graphics	megapixel	short-one
28	Date & Time	Fields	Relative Week Short	-1
28	Date & Time	Fields	Relative Week Narrow	0
28	Units	Graphics	pixel-per-inch	short-one
27	Date & Time	Fields	Relative Month Narrow	-1
27	Date & Time	Fields	Relative Week Narrow	-1
27	Units	Graphics	em	long-one
26	Date & Time	Fields	Relative Month Narrow	1
26	Date & Time	Fields	Relative Week Short	0
26	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMd/d
25	Date & Time	Fields	Relative Month Narrow	0
25	Characters	People & Body	family	👬 –keywords
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/G
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/M
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/y
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/d
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/G
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/M
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/y
25	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMd/G
25	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMd/M
25	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMd/y
25	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMEd/d
25	Characters	People & Body	family	🧑‍🤝‍🧑 –keywords
24	Locale Display Names	Territories (Africa)	Western Africa	CI-variant
24	Miscellaneous	Linguistic Elements	Collation	search
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/d
24	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMEd/G
24	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMEd/M
24	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMEd/y
23	Date & Time	Fields	Relative Year Narrow	1
23	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/M
22	Locale Display Names	Territories (Asia)	Southeast Asia	TL-variant
22	Units	Graphics	pixel	short-one
22	Units	Graphics	em	short-one
22	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/d
22	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/G
21	Date & Time	Fields	Relative Year Narrow	-1
21	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/y
21	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMM/G
21	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMM/M
21	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMM/y
21	Characters	Symbols2	other-symbol	➕ –keywords
21	Characters	Symbols2	other-symbol	➖ –keywords
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/y
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/d
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/G
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/M
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/y
20	Date & Time	Fields	Relative Year Short	1
20	Date & Time	Fields	Relative Month Short	-1
20	Date & Time	Fields	Relative Month Short	1
20	Characters	Symbols2	other-symbol	✖ –keywords
20	Date & Time	Generic	Formats - Intervals - Date Formats	Gy/y
20	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/M
20	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/y
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/d
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/G
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/M
20	Units	Compound Units	times	long
19	Date & Time	Fields	Relative Month Short	0
19	Currencies	Eastern Asia (C)	Eastern Asia: China: CNH (offshore)	CNH-name
19	Characters	Animals & Nature	animal-amphibian	🐸 -name
19	Characters	Animals & Nature	animal-amphibian	🐸 –keywords
19	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/d
19	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/G
19	Characters	Animals & Nature	animal-mammal	🐺 -name
19	Characters	Animals & Nature	animal-mammal	🐺 –keywords
19	Characters	Symbols2	other-symbol	✅ –keywords
19	Characters	People & Body	person	🧔 –keywords
19	Characters	People & Body	family	👭 –keywords
18	Date & Time	Fields	Relative Year Short	-1
18	Date & Time	Fields	Relative Year Narrow	0
18	Units	Volume	fluid-ounce-imperial	long-displayName
18	Units	Volume	fluid-ounce-imperial	long-other
18	Characters	People & Body	person-role	👨‍🔧 -name
18	Characters	Symbols2	other-symbol	⭕ –keywords
18	Characters	Symbols2	other-symbol	✔ –keywords
18	Characters	Symbols2	other-symbol	➗ –keywords
18	Characters	Symbols2	other-symbol	✳ –keywords
18	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMW-other
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	Gy/y
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMM/G
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMM/M
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMM/y
17	Units	Mass and Weight	earth-mass	long-other
17	Characters	People & Body	hand-single-finger	👆 –keywords
17	Characters	Animals & Nature	animal-bird	🦃 –keywords
17	Characters	Animals & Nature	animal-bird	🐔 –keywords
17	Characters	Animals & Nature	animal-bird	🐓 –keywords
17	Characters	Animals & Nature	animal-bird	🐤 –keywords
17	Units	Duration	decade	long-few
17	Units	Duration	decade	short-few
17	Units	Weather	bar	long-few
17	Date & Time	Generic	Formats - Intervals - Date Formats	Gy/G
17	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/G
17	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/M
17	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/y
17	Characters	Smileys & Emotion	face-affection	🥰 –keywords
17	Characters	People & Body	person-role	👨‍🔬 –keywords
17	Characters	Animals & Nature	animal-mammal	🐼 -name
17	Date & Time	Gregorian	Formats - Intervals - Date Formats	Gy/G
17	Characters	Animals & Nature	animal-mammal	🦊 –keywords
17	Characters	Food & Drink	dishware	🏺 –keywords
17	Units	Compound Units	times	narrow
16	Locale Display Names	Keys	colNormalization	colNormalization
16	Date & Time	Fields	Relative Year Short	0
16	Characters	People & Body	person-role	👨‍💼 –keywords
16	Characters	Animals & Nature	animal-bird	🐧 –keywords
16	Units	Weather	pascal	long-few
16	Characters	People & Body	family	👫 –keywords
16	Characters	People & Body	person-role	👨‍🎤 -name
16	Characters	People & Body	person-role	👨‍🏭 –keywords
16	Characters	People & Body	person-role	👨‍💻 -name
16	Characters	People & Body	person-role	👨‍🚒 -name
16	Characters	Symbols2	other-symbol	⁉ –keywords
16	Characters	People & Body	person-role	👨‍🎨 -name
16	Characters	Animals & Nature	animal-mammal	🦁 –keywords
16	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/G
16	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/M
16	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/y
16	Characters	People & Body	person-role	👨‍🌾 -name
15	Locale Display Names	Keys	colStrength	colStrength
15	Characters	People & Body	hands	🙏 –keywords
15	Characters	Animals & Nature	animal-bird	🐣 –keywords
15	Characters	Animals & Nature	animal-bug	🐞 –keywords
15	Units	Length	solar-radius	long-displayName
15	Units	Energy and Power	therm-us	long-few
15	Characters	Symbols2	other-symbol	☑ –keywords
15	Characters	Symbols2	other-symbol	❕ –keywords
15	Characters	People & Body	person-role	👨‍🍳 -name
15	Miscellaneous	Displaying Lists	Narrow “and” List	2
15	Characters	Animals & Nature	animal-mammal	🐼 –keywords
15	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMW-one
15	Units	Volume	barrel	long-other
15	Miscellaneous	Displaying Lists	Short “Or” List	end
14	Locale Display Names	Keys	colNumeric	colNumeric
14	Currencies	South America (C)	South America: Venezuela	VES-name
14	Currencies	Western Africa	Western Africa: St. Helena	SHP-name-other
14	Currencies	Middle Africa	Middle Africa: São Tomé & Príncipe	STN-name-other
14	Units	Volume	fluid-ounce-imperial	long-one
14	Units	Mass and Weight	earth-mass	long-displayName
14	Units	Other Units	permyriad	long-other
14	Characters	People & Body	hand-single-finger	👇 –keywords
14	Characters	People & Body	person	🧓 –keywords
14	Units	Length	solar-radius	long-other
14	Units	Length	solar-radius	short-displayName
14	Units	Energy and Power	therm-us	short-few
14	Characters	Smileys & Emotion	cat-face	😺 –keywords
14	Characters	Food & Drink	drink	🧊 –keywords
14	Units	Other Units	pound-foot	long-displayName
14	Units	Other Units	pound-foot	long-other
14	Characters	People & Body	person-activity	👨‍🦼 –keywords
14	Characters	People & Body	person-activity	👩‍🦼 –keywords
14	Characters	People & Body	person-role	👨‍🔬 -name
14	Characters	People & Body	person-role	👨‍🚒 –keywords
14	Characters	Symbols2	other-symbol	❎ –keywords
14	Characters	Symbols2	other-symbol	✴ –keywords
14	Characters	Symbols2	other-symbol	‼ –keywords
14	Characters	Symbols2	other-symbol	❓ –keywords
14	Characters	Symbols2	other-symbol	❔ –keywords
14	Characters	Smileys & Emotion	emotion	❣ –keywords
14	Characters	People & Body	person	👱‍♀ –keywords
14	Characters	Symbols2	other-symbol	❌ –keywords
14	Miscellaneous	Displaying Lists	Narrow “and” List	end
14	Timezones	Oceania	Line_Islands	standard-long
14	Units	Volume	barrel	long-displayName
14	Units	Other Units	newton-meter	long-other
14	Characters	Animals & Nature	animal-mammal	🦁 -name
14	Characters	Animals & Nature	animal-reptile	🐲 –keywords
14	Characters	People & Body	person	👱 –keywords
14	Characters	Activities	event	✨ –keywords
14	Timezones	Southeast Asia	Singapore	standard-long
14	Characters	Objects	mail	📩 –keywords
14	Characters	Objects	money	💹 –keywords
13	Currencies	Western Africa	Western Africa: St. Helena	SHP-name
13	Currencies	Middle Africa	Middle Africa: São Tomé & Príncipe	STN-name
13	Units	Area	dunam	long-displayName
13	Units	Volume	fluid-ounce	long-other
13	Units	Volume	fluid-ounce-imperial	short-displayName
13	Units	Volume	fluid-ounce-imperial	short-other
13	Units	Mass and Weight	earth-mass	long-one
13	Units	Mass and Weight	earth-mass	short-displayName
13	Units	Coordinates	south	long
13	Characters	People & Body	person	🧑 –keywords
13	Characters	People & Body	person	👨 –keywords
13	Characters	People & Body	person-role	👨‍⚕ -name
13	Characters	People & Body	person-role	👨‍💻 –keywords
13	Characters	People & Body	person-role	👩‍💻 –keywords
13	Characters	People & Body	person-role	👨‍🎤 –keywords
13	Characters	Symbols2	alphanum	🔡 –keywords
13	Characters	Symbols2	warning	🔞 –keywords
13	Date & Time	Gregorian	Eras - abbreviated	0-variant
13	Currencies	Western Africa	Western Africa: Nigeria	NGN-name-other
13	Currencies	Oceania (C)	Melanesia: Papua New Guinea	PGK-name
13	Characters	Smileys & Emotion	cat-face	😽 –keywords
13	Characters	People & Body	person-activity	👨‍🦽 –keywords
13	Characters	People & Body	person-activity	👩‍🦽 –keywords
13	Characters	People & Body	person-role	👨‍🔧 –keywords
13	Characters	Animals & Nature	animal-mammal	🦮 –keywords
13	Characters	Symbols2	other-symbol	⭕ -name
13	Characters	Symbols2	other-symbol	❇ –keywords
13	Characters	Animals & Nature	animal-mammal	🐹 -name
13	Characters	Activities	game	🧩 -name
13	Timezones	Russia	Krasnoyarsk	standard-long
13	Timezones	Oceania	Gilbert_Islands	standard-long
13	Units	Duration	day	narrow-other
13	Characters	Animals & Nature	animal-mammal	🦊 -name
13	Miscellaneous	Displaying Lists	Narrow “Or” List	end
13	Characters	People & Body	hand-fingers-open	👋 –keywords
13	Characters	People & Body	hand-fingers-partial	👌 –keywords
13	Characters	People & Body	person	👱‍♂ –keywords
13	Timezones	Western Asia	Gulf	standard-long
13	Timezones	Central Asia	Uzbekistan	generic-long
13	Timezones	Southeast Asia	Myanmar	standard-long
13	Timezones	Australasia	Australia_CentralWestern	generic-long
13	Timezones	Australasia	Australia_CentralWestern	standard-long
13	Timezones	Australasia	Christmas	standard-long
13	Timezones	Oceania	Cook	daylight-long
13	Currencies	Southern/Eastern Europe	Eastern Europe: Czechia	CZK-name-other
13	Currencies	Central Asia (C)	Central Asia: Uzbekistan	UZS-name-other
13	Currencies	Eastern Asia (C)	Eastern Asia: China: CNH (offshore)	CNH-name-other
12	Locale Display Names	Languages (K-N)	L	Low German ► nds
12	Locale Display Names	Keys	colAlternate	colAlternate
12	Locale Display Names	Keys	colCaseLevel	colCaseLevel
12	Currencies	North America (C)	Caribbean: Trinidad & Tobago	TTD-name
12	Currencies	South America (C)	South America: Venezuela	VES-name-other
12	Currencies	Southern/Eastern Europe	Eastern Europe: Belarus	BYN-name-other
12	Currencies	Eastern Africa	Eastern Africa: Djibouti	DJF-name
12	Currencies	Eastern Africa	Eastern Africa: Djibouti	DJF-name-other
12	Currencies	Oceania (C)	Melanesia: Solomon Islands	SBD-name
12	Units	Duration	second	narrow-other
12	Units	Coordinates	east	long
12	Units	Coordinates	north	long
12	Units	Coordinates	west	long
12	Units	Other Units	solar-luminosity	long-other
12	Units	Other Units	solar-luminosity	short-displayName
12	Characters	People & Body	hand-single-finger	☝ –keywords
12	Characters	People & Body	person-role	👨‍⚕ –keywords
12	Characters	People & Body	person-role	👨‍🏫 -name
12	Characters	People & Body	person-role	👩‍💼 –keywords
12	Characters	Animals & Nature	animal-bird	🐥 –keywords
12	Units	Graphics	megapixel	long-few
12	Timezones	Africa	Reunion	standard-long
12	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name-other
12	Locale Display Names	Geographic Regions	World	UN
12	Date & Time	Gregorian	Eras - abbreviated	1-variant
12	Timezones	Antarctica	Rothera	standard-long
12	Timezones	Oceania	Truk	standard-long
12	Currencies	Western Africa	Western Africa: Mauritania	MRU-name
12	Currencies	Western Africa	Western Africa: Mauritania	MRU-name-other
12	Currencies	Western Africa	Western Africa: Nigeria	NGN-name
12	Currencies	Southern Asia (C)	Southern Asia: Iran	IRR-name-other
12	Currencies	Southeast Asia (C)	Southeast Asia: Cambodia	KHR-name
12	Currencies	Southeast Asia (C)	Southeast Asia: Cambodia	KHR-name-other
12	Units	Weather	kilopascal	long-other
12	Units	Weather	megapascal	long-other
12	Characters	People & Body	body-parts	🦶 –keywords
12	Characters	People & Body	person-activity	👨‍🦯 –keywords
12	Characters	People & Body	person-activity	👩‍🦯 –keywords
12	Characters	People & Body	person-role	👨‍🏭 -name
12	Characters	Animals & Nature	animal-bug	🐛 -name
12	Characters	Animals & Nature	animal-mammal	🐕‍🦺 –keywords
12	Characters	Symbols2	other-symbol	✔ -name
12	Characters	Symbols2	other-symbol	❗ –keywords
12	Characters	Animals & Nature	animal-mammal	🦄 -name
12	Characters	Animals & Nature	animal-mammal	🦄 –keywords
12	Characters	Animals & Nature	animal-mammal	🐹 –keywords
12	Characters	Animals & Nature	animal-mammal	🐻 -name
12	Characters	Animals & Nature	animal-mammal	🐻 –keywords
12	Characters	Symbols2	other-symbol	✅ -name
12	Timezones	Russia	Krasnoyarsk	generic-long
12	Timezones	Russia	Krasnoyarsk	daylight-long
12	Timezones	Russia	Magadan	standard-long
12	Timezones	Russia	Omsk	standard-long
12	Timezones	Oceania	Chamorro	standard-long
12	Timezones	Oceania	Papua_New_Guinea	standard-long
12	Timezones	Oceania	Phoenix_Islands	standard-long
12	Timezones	Oceania	Wake	standard-long
12	Timezones	Overrides	Etc/UTC	standard-long
12	Units	Duration	week	narrow-displayName
12	Units	Duration	week	narrow-other
12	Units	Length	point	long-displayName
12	Units	Other Units	newton-meter	long-displayName
12	Characters	Animals & Nature	animal-mammal	🐰 –keywords
12	Characters	People & Body	person	🧔 -name
12	Characters	Objects	writing	🖋 –keywords
12	Locale Display Names	Geographic Regions	Africa	202
12	Timezones	Africa	Cape_Verde	generic-long
12	Timezones	Africa	Cape_Verde	standard-long
12	Timezones	Africa	Cape_Verde	daylight-long
12	Timezones	Africa	French_Southern	standard-long
12	Timezones	Russia	Irkutsk	standard-long
12	Timezones	Russia	Novosibirsk	standard-long
12	Timezones	Western Asia	Azerbaijan	daylight-long
12	Timezones	Central Asia	Kazakhstan_Eastern	standard-long
12	Timezones	Central Asia	Kazakhstan_Western	standard-long
12	Timezones	Central Asia	Uzbekistan	standard-long
12	Timezones	Central Asia	Uzbekistan	daylight-long
