# Count	PathHeader

99	Currencies	Southern Asia (C)	Southern Asia: Afghanistan	AFN-symbol-narrow
3	Units	Mass and Weight	pound	long-one-genitive
3	Units	Mass and Weight	dalton	long-one-accusative
3	Units	Mass and Weight	dalton	long-one-dative
3	Units	Mass and Weight	dalton	long-one-genitive
3	Units	Mass and Weight	grain	long-one-accusative
3	Units	Mass and Weight	grain	long-one-dative
3	Units	Mass and Weight	grain	long-one-genitive
3	Units	Energy and Power	kilocalorie	long-one-accusative
3	Units	Energy and Power	kilocalorie	long-one-dative
3	Units	Energy and Power	kilocalorie	long-one-genitive
3	Units	Energy and Power	foodcalorie	long-one-accusative
3	Units	Energy and Power	foodcalorie	long-one-dative
3	Units	Energy and Power	foodcalorie	long-one-genitive
3	Units	Weather	kilopascal	long-one-genitive
3	Units	Weather	generic	long-one-dative
3	Units	Weather	generic	long-one-genitive
3	Units	Weather	celsius	long-one-genitive
3	Units	Weather	fahrenheit	long-one-genitive
3	Units	Weather	kelvin	long-one-genitive
3	Units	Digital	terabyte	long-gender
3	Units	Digital	gigabyte	long-gender
3	Units	Digital	gigabit	long-gender
3	Units	Digital	megabyte	long-gender
3	Units	Digital	megabit	long-gender
3	Units	Digital	kilobyte	long-gender
3	Units	Digital	kilobit	long-gender
3	Units	Other Units	percent	long-one-genitive
3	Units	Other Units	liter-per-100-kilometer	long-one-dative
3	Units	Other Units	liter-per-100-kilometer	long-one-genitive
3	Units	Other Units	mile-per-gallon	long-one-accusative
3	Units	Other Units	mile-per-gallon	long-one-dative
3	Units	Other Units	mile-per-gallon	long-one-genitive
3	Units	Other Units	mile-per-gallon-imperial	long-one-accusative
3	Units	Other Units	mile-per-gallon-imperial	long-one-dative
3	Units	Other Units	mile-per-gallon-imperial	long-one-genitive
3	Units	Other Units	solar-luminosity	long-one-dative
3	Units	Other Units	solar-luminosity	long-one-genitive
3	Units	Volume	cubic-kilometer	long-gender
3	Units	Volume	cubic-inch	long-gender
3	Units	Volume	hectoliter	long-gender
2	Units	Length	foot	long-one-accusative
2	Units	Length	solar-radius	long-one-accusative
2	Units	Area	square-meter	long-gender
2	Units	Area	square-foot	long-one-accusative
2	Units	Volume	cubic-foot	long-other-accusative
2	Units	Volume	cubic-foot	long-other-dative
2	Units	Volume	cubic-foot	long-other-genitive
2	Units	Volume	gallon-imperial	long-other-accusative
2	Units	Volume	gallon-imperial	long-other-dative
2	Units	Volume	gallon-imperial	long-other-genitive
2	Units	Speed and Acceleration	g-force	long-one-accusative
2	Units	Speed and Acceleration	g-force	long-one-dative
2	Units	Speed and Acceleration	g-force	long-one-genitive
2	Units	Speed and Acceleration	meter-per-square-second	long-one-accusative
2	Units	Energy and Power	megawatt	long-gender
2	Units	Energy and Power	kilowatt	long-gender
2	Units	Energy and Power	watt	long-gender
2	Units	Weather	generic	long-one-accusative
2	Units	Digital	terabyte	long-one-dative
2	Units	Digital	terabyte	long-one-genitive
2	Units	Digital	gigabyte	long-one-dative
2	Units	Digital	gigabyte	long-one-genitive
2	Units	Digital	gigabit	long-one-dative
2	Units	Digital	gigabit	long-one-genitive
2	Units	Digital	megabyte	long-one-dative
2	Units	Digital	megabyte	long-one-genitive
2	Units	Digital	megabit	long-one-dative
2	Units	Digital	megabit	long-one-genitive
2	Units	Digital	kilobyte	long-one-dative
2	Units	Digital	kilobyte	long-one-genitive
2	Units	Digital	kilobit	long-one-dative
2	Units	Digital	kilobit	long-one-genitive
2	Units	Digital	byte	long-gender
2	Units	Digital	bit	long-gender
2	Units	Other Units	solar-luminosity	long-one-accusative
2	Characters	Smileys & Emotion	face-neutral-skeptical	😶‍🌫 -name
2	Characters	Smileys & Emotion	face-neutral-skeptical	😶‍🌫 –keywords
2	Characters	Smileys & Emotion	face-neutral-skeptical	😮‍💨 -name
2	Characters	Smileys & Emotion	face-neutral-skeptical	😮‍💨 –keywords
2	Characters	Smileys & Emotion	face-unwell	😵‍💫 -name
2	Characters	Smileys & Emotion	face-unwell	😵‍💫 –keywords
2	Characters	Smileys & Emotion	emotion	❤‍🔥 -name
2	Characters	Smileys & Emotion	emotion	❤‍🔥 –keywords
2	Characters	Smileys & Emotion	emotion	❤‍🩹 -name
2	Characters	Smileys & Emotion	emotion	❤‍🩹 –keywords
2	Characters	People & Body	person	🧔‍♂ -name
2	Characters	People & Body	person	🧔‍♂ –keywords
2	Characters	People & Body	person	🧔‍♀ -name
2	Characters	People & Body	person	🧔‍♀ –keywords
2	Characters	Symbols2	math	+ -name
2	Characters	Symbols2	math	+ –keywords
2	Characters	Symbols2	math	± -name
2	Characters	Symbols2	math	± –keywords
2	Characters	Symbols2	math	− -name
2	Characters	Symbols2	math	− –keywords
2	Characters	Symbols2	math	= -name
2	Characters	Symbols2	math	= –keywords
2	Characters	Symbols2	math	≈ -name
2	Characters	Symbols2	math	≈ –keywords
2	Characters	Symbols2	math	≠ -name
2	Characters	Symbols2	math	≠ –keywords
2	Characters	Symbols2	math	> -name
2	Characters	Symbols2	math	> –keywords
2	Characters	Symbols2	math	< -name
2	Characters	Symbols2	math	< –keywords
2	Characters	Symbols2	math	≤ -name
2	Characters	Symbols2	math	≤ –keywords
2	Characters	Symbols2	math	≥ -name
2	Characters	Symbols2	math	≥ –keywords
2	Characters	Symbols2	math	¬ -name
2	Characters	Symbols2	math	¬ –keywords
2	Characters	Symbols2	math	| -name
2	Characters	Symbols2	math	| –keywords
2	Characters	Symbols2	math	~ -name
2	Characters	Symbols2	math	~ –keywords
2	Characters	Symbols2	punctuation	, -name
2	Characters	Symbols2	punctuation	, –keywords
2	Characters	Symbols2	punctuation	、 -name
2	Characters	Symbols2	punctuation	、 –keywords
2	Characters	Symbols2	punctuation	، -name
2	Characters	Symbols2	punctuation	، –keywords
2	Characters	Symbols2	punctuation	; -name
2	Characters	Symbols2	punctuation	; –keywords
2	Characters	Symbols2	punctuation	: -name
2	Characters	Symbols2	punctuation	: –keywords
2	Characters	Symbols2	punctuation	؛ -name
2	Characters	Symbols2	punctuation	؛ –keywords
2	Characters	Symbols2	punctuation	! -name
2	Characters	Symbols2	punctuation	! –keywords
2	Characters	Symbols2	punctuation	¡ -name
2	Characters	Symbols2	punctuation	¡ –keywords
2	Characters	Symbols2	punctuation	? -name
2	Characters	Symbols2	punctuation	? –keywords
2	Characters	Symbols2	punctuation	¿ -name
2	Characters	Symbols2	punctuation	¿ –keywords
2	Characters	Symbols2	punctuation	؟ -name
2	Characters	Symbols2	punctuation	؟ –keywords
2	Characters	Symbols2	punctuation	¶ -name
2	Characters	Symbols2	punctuation	¶ –keywords
2	Characters	Symbols2	punctuation	※ -name
2	Characters	Symbols2	punctuation	※ –keywords
2	Characters	Symbols2	punctuation	/ -name
2	Characters	Symbols2	punctuation	/ –keywords
2	Characters	Symbols2	punctuation	\ -name
2	Characters	Symbols2	punctuation	\ –keywords
2	Characters	Symbols2	punctuation	& -name
2	Characters	Symbols2	punctuation	& –keywords
2	Characters	Symbols2	punctuation	# -name
2	Characters	Symbols2	punctuation	# –keywords
2	Characters	Symbols2	punctuation	% -name
2	Characters	Symbols2	punctuation	% –keywords
2	Characters	Symbols2	punctuation	‰ -name
2	Characters	Symbols2	punctuation	‰ –keywords
2	Characters	Symbols2	punctuation	′ -name
2	Characters	Symbols2	punctuation	′ –keywords
2	Characters	Symbols2	punctuation	″ -name
2	Characters	Symbols2	punctuation	″ –keywords
2	Characters	Symbols2	punctuation	‴ -name
2	Characters	Symbols2	punctuation	‴ –keywords
2	Characters	Symbols2	punctuation	@ -name
2	Characters	Symbols2	punctuation	@ –keywords
2	Characters	Symbols2	punctuation	* -name
2	Characters	Symbols2	punctuation	* –keywords
2	Characters	Symbols2	punctuation	♪ -name
2	Characters	Symbols2	punctuation	♪ –keywords
2	Characters	Symbols2	punctuation	♭ -name
2	Characters	Symbols2	punctuation	♭ –keywords
2	Characters	Symbols2	punctuation	♯ -name
2	Characters	Symbols2	punctuation	♯ –keywords
2	Characters	Symbols2	punctuation	` -name
2	Characters	Symbols2	punctuation	` –keywords
2	Characters	Symbols2	punctuation	´ -name
2	Characters	Symbols2	punctuation	´ –keywords
2	Characters	Symbols2	punctuation	^ -name
2	Characters	Symbols2	punctuation	^ –keywords
2	Characters	Symbols2	punctuation	¨ -name
2	Characters	Symbols2	punctuation	¨ –keywords
2	Characters	Symbols2	punctuation	‐ -name
2	Characters	Symbols2	punctuation	‐ –keywords
2	Characters	Symbols2	punctuation	― -name
2	Characters	Symbols2	punctuation	― –keywords
2	Characters	Symbols2	punctuation	_ -name
2	Characters	Symbols2	punctuation	_ –keywords
2	Characters	Symbols2	punctuation	- -name
2	Characters	Symbols2	punctuation	- –keywords
2	Characters	Symbols2	punctuation	. -name
2	Characters	Symbols2	punctuation	. –keywords
2	Characters	Symbols2	punctuation	… -name
2	Characters	Symbols2	punctuation	… –keywords
2	Characters	Symbols2	punctuation	。 -name
2	Characters	Symbols2	punctuation	。 –keywords
2	Characters	Symbols2	punctuation	‧ -name
2	Characters	Symbols2	punctuation	‧ –keywords
2	Characters	Symbols2	punctuation	・ -name
2	Characters	Symbols2	punctuation	・ –keywords
2	Characters	Symbols2	punctuation	‘ -name
2	Characters	Symbols2	punctuation	‘ –keywords
2	Characters	Symbols2	punctuation	’ -name
2	Characters	Symbols2	punctuation	’ –keywords
2	Characters	Symbols2	punctuation	‚ -name
2	Characters	Symbols2	punctuation	‚ –keywords
2	Characters	Symbols2	punctuation	' -name
2	Characters	Symbols2	punctuation	' –keywords
2	Characters	Symbols2	punctuation	“ -name
2	Characters	Symbols2	punctuation	“ –keywords
2	Characters	Symbols2	punctuation	” -name
2	Characters	Symbols2	punctuation	” –keywords
2	Characters	Symbols2	punctuation	„ -name
2	Characters	Symbols2	punctuation	„ –keywords
2	Characters	Symbols2	punctuation	) -name
2	Characters	Symbols2	punctuation	) –keywords
2	Characters	Symbols2	punctuation	[ -name
2	Characters	Symbols2	punctuation	[ –keywords
2	Characters	Symbols2	punctuation	] -name
2	Characters	Symbols2	punctuation	] –keywords
2	Characters	Symbols2	punctuation	{ -name
2	Characters	Symbols2	punctuation	{ –keywords
2	Characters	Symbols2	punctuation	} -name
2	Characters	Symbols2	punctuation	} –keywords
2	Characters	Symbols2	punctuation	〔 -name
2	Characters	Symbols2	punctuation	〔 –keywords
2	Characters	Symbols2	punctuation	〕 -name
2	Characters	Symbols2	punctuation	〕 –keywords
2	Characters	Symbols2	punctuation	〈 -name
2	Characters	Symbols2	punctuation	〈 –keywords
2	Characters	Symbols2	punctuation	〉 -name
2	Characters	Symbols2	punctuation	〉 –keywords
2	Characters	Symbols2	punctuation	《 -name
2	Characters	Symbols2	punctuation	《 –keywords
2	Characters	Symbols2	punctuation	》 -name
2	Characters	Symbols2	punctuation	》 –keywords
2	Characters	Symbols2	punctuation	「 -name
2	Characters	Symbols2	punctuation	「 –keywords
2	Characters	Symbols2	punctuation	」 -name
2	Characters	Symbols2	punctuation	」 –keywords
2	Characters	Symbols2	punctuation	『 -name
2	Characters	Symbols2	punctuation	『 –keywords
2	Characters	Symbols2	punctuation	』 -name
2	Characters	Symbols2	punctuation	』 –keywords
2	Characters	Symbols2	punctuation	〖 -name
2	Characters	Symbols2	punctuation	〖 –keywords
2	Characters	Symbols2	punctuation	〗 -name
2	Characters	Symbols2	punctuation	〗 –keywords
2	Characters	Symbols2	punctuation	【 -name
2	Characters	Symbols2	punctuation	【 –keywords
2	Characters	Symbols2	punctuation	】 -name
2	Characters	Symbols2	punctuation	】 –keywords
2	Characters	Symbols2	currency	$ -name
2	Characters	Symbols2	currency	$ –keywords
2	Characters	Symbols2	currency	¢ -name
2	Characters	Symbols2	currency	¢ –keywords
2	Characters	Symbols2	currency	₱ -name
2	Characters	Symbols2	currency	₱ –keywords
2	Characters	Symbols2	currency	₩ -name
2	Characters	Symbols2	currency	₩ –keywords
2	Characters	Symbols2	currency	₥ -name
2	Characters	Symbols2	currency	₥ –keywords
2	Characters	Symbols2	currency	₿ -name
2	Characters	Symbols2	currency	₿ –keywords
2	Numbers	Symbols	Symbols using Arabic-Indic Digits (arab)	approximatelySign
2	Numbers	Symbols	Symbols using Extended Arabic-Indic Digits (arabext)	approximatelySign
2	Numbers	Compact Decimal Formatting	Long Formats 	4-digits-long-1
2	Numbers	Compact Decimal Formatting	Long Formats 	4-digits-long-one
2	Units	Volume	barrel	long-gender
2	Units	Length	decimeter	long-gender
2	Units	Length	mile-scandinavian	long-gender
2	Units	Duration	year	long-few-dative
2	Units	Duration	year	long-few-genitive
2	Units	Duration	year	long-few-instrumental
2	Units	Duration	year	long-few-locative
2	Units	Duration	year	long-few-vocative
2	Units	Duration	year	long-many-accusative
2	Units	Duration	year	long-many-dative
2	Units	Duration	year	long-many-instrumental
2	Units	Duration	year	long-many-locative
2	Units	Duration	year	long-many-vocative
2	Units	Duration	year	long-one-dative
2	Units	Duration	year	long-one-instrumental
2	Units	Duration	year	long-one-locative
2	Units	Duration	month	long-few-dative
2	Units	Duration	month	long-few-genitive
2	Units	Duration	month	long-few-instrumental
2	Units	Duration	month	long-few-locative
2	Units	Duration	month	long-many-accusative
2	Units	Duration	month	long-many-dative
2	Units	Duration	month	long-many-instrumental
2	Units	Duration	month	long-many-locative
2	Units	Duration	month	long-many-vocative
2	Units	Duration	month	long-one-dative
2	Units	Duration	month	long-one-instrumental
2	Units	Duration	month	long-one-locative
2	Units	Duration	week	long-few-dative
2	Units	Duration	week	long-few-genitive
2	Units	Duration	week	long-few-instrumental
2	Units	Duration	week	long-few-locative
2	Units	Duration	week	long-many-accusative
2	Units	Duration	week	long-many-dative
2	Units	Duration	week	long-many-instrumental
2	Units	Duration	week	long-many-locative
2	Units	Duration	week	long-many-vocative
2	Units	Duration	week	long-one-dative
2	Units	Duration	week	long-one-genitive
2	Units	Duration	week	long-one-instrumental
2	Units	Duration	week	long-one-locative
2	Units	Duration	day	long-few-dative
2	Units	Duration	day	long-few-genitive
2	Units	Duration	day	long-few-instrumental
2	Units	Duration	day	long-few-locative
2	Units	Duration	day	long-few-vocative
2	Units	Duration	day	long-many-accusative
2	Units	Duration	day	long-many-dative
2	Units	Duration	day	long-many-instrumental
2	Units	Duration	day	long-many-locative
2	Units	Duration	day	long-many-vocative
2	Units	Duration	day	long-one-dative
2	Units	Duration	day	long-one-instrumental
2	Units	Duration	day	long-one-locative
2	Units	Duration	hour	long-few-dative
2	Units	Duration	hour	long-few-genitive
2	Units	Duration	hour	long-few-instrumental
2	Units	Duration	hour	long-few-locative
2	Units	Duration	hour	long-many-accusative
2	Units	Duration	hour	long-many-dative
2	Units	Duration	hour	long-many-instrumental
2	Units	Duration	hour	long-many-locative
2	Units	Duration	hour	long-many-vocative
2	Units	Duration	hour	long-one-dative
2	Units	Duration	hour	long-one-genitive
2	Units	Duration	hour	long-one-instrumental
2	Units	Duration	hour	long-one-locative
2	Units	Duration	minute	long-few-dative
2	Units	Duration	minute	long-few-genitive
2	Units	Duration	minute	long-few-instrumental
2	Units	Duration	minute	long-few-locative
2	Units	Duration	minute	long-many-accusative
2	Units	Duration	minute	long-many-dative
2	Units	Duration	minute	long-many-instrumental
2	Units	Duration	minute	long-many-locative
2	Units	Duration	minute	long-many-vocative
2	Units	Duration	minute	long-one-accusative
2	Units	Duration	minute	long-one-dative
2	Units	Duration	minute	long-one-genitive
2	Units	Duration	minute	long-one-instrumental
2	Units	Duration	minute	long-one-locative
2	Units	Duration	second	long-few-dative
2	Units	Duration	second	long-few-genitive
2	Units	Duration	second	long-few-instrumental
2	Units	Duration	second	long-few-locative
2	Units	Duration	second	long-many-accusative
2	Units	Duration	second	long-many-dative
2	Units	Duration	second	long-many-instrumental
2	Units	Duration	second	long-many-locative
2	Units	Duration	second	long-many-vocative
2	Units	Duration	second	long-one-accusative
2	Units	Duration	second	long-one-dative
2	Units	Duration	second	long-one-genitive
2	Units	Duration	second	long-one-instrumental
2	Units	Duration	second	long-one-locative
2	Units	Length	kilometer	long-few-dative
2	Units	Length	kilometer	long-few-genitive
2	Units	Length	kilometer	long-few-instrumental
2	Units	Length	kilometer	long-few-locative
2	Units	Length	kilometer	long-many-accusative
2	Units	Length	kilometer	long-many-dative
2	Units	Length	kilometer	long-many-instrumental
2	Units	Length	kilometer	long-many-locative
2	Units	Length	kilometer	long-many-vocative
2	Units	Length	kilometer	long-one-dative
2	Units	Length	kilometer	long-one-instrumental
2	Units	Length	kilometer	long-one-locative
2	Units	Length	meter	long-few-dative
2	Units	Length	meter	long-few-genitive
2	Units	Length	meter	long-few-instrumental
2	Units	Length	meter	long-few-locative
2	Units	Length	meter	long-many-accusative
2	Units	Length	meter	long-many-dative
2	Units	Length	meter	long-many-instrumental
2	Units	Length	meter	long-many-locative
2	Units	Length	meter	long-many-vocative
2	Units	Length	meter	long-one-dative
2	Units	Length	meter	long-one-instrumental
2	Units	Length	meter	long-one-locative
2	Units	Length	centimeter	long-few-dative
2	Units	Length	centimeter	long-few-genitive
2	Units	Length	centimeter	long-few-instrumental
2	Units	Length	centimeter	long-few-locative
2	Units	Length	centimeter	long-many-accusative
2	Units	Length	centimeter	long-many-dative
2	Units	Length	centimeter	long-many-instrumental
2	Units	Length	centimeter	long-many-locative
2	Units	Length	centimeter	long-many-vocative
2	Units	Length	centimeter	long-one-dative
2	Units	Length	centimeter	long-one-instrumental
2	Units	Length	centimeter	long-one-locative
2	Units	Length	millimeter	long-few-dative
2	Units	Length	millimeter	long-few-genitive
2	Units	Length	millimeter	long-few-instrumental
2	Units	Length	millimeter	long-few-locative
2	Units	Length	millimeter	long-many-accusative
2	Units	Length	millimeter	long-many-dative
2	Units	Length	millimeter	long-many-instrumental
2	Units	Length	millimeter	long-many-locative
2	Units	Length	millimeter	long-many-vocative
2	Units	Length	millimeter	long-one-dative
2	Units	Length	millimeter	long-one-instrumental
2	Units	Length	millimeter	long-one-locative
2	Units	Length	picometer	long-few-dative
2	Units	Length	picometer	long-few-genitive
2	Units	Length	picometer	long-few-instrumental
2	Units	Length	picometer	long-few-locative
2	Units	Length	picometer	long-many-accusative
2	Units	Length	picometer	long-many-dative
2	Units	Length	picometer	long-many-instrumental
2	Units	Length	picometer	long-many-locative
2	Units	Length	picometer	long-many-vocative
2	Units	Length	picometer	long-one-dative
2	Units	Length	picometer	long-one-instrumental
2	Units	Length	picometer	long-one-locative
2	Units	Length	mile	long-few-dative
2	Units	Length	mile	long-few-genitive
2	Units	Length	mile	long-few-instrumental
2	Units	Length	mile	long-few-locative
2	Units	Length	mile	long-many-accusative
2	Units	Length	mile	long-many-dative
2	Units	Length	mile	long-many-instrumental
2	Units	Length	mile	long-many-locative
2	Units	Length	mile	long-many-vocative
2	Units	Length	mile	long-one-accusative
2	Units	Length	mile	long-one-dative
2	Units	Length	mile	long-one-genitive
2	Units	Length	mile	long-one-instrumental
2	Units	Length	mile	long-one-locative
2	Units	Length	yard	long-few-dative
2	Units	Length	yard	long-few-genitive
2	Units	Length	yard	long-few-instrumental
2	Units	Length	yard	long-few-locative
2	Units	Length	yard	long-few-vocative
2	Units	Length	yard	long-many-accusative
2	Units	Length	yard	long-many-dative
2	Units	Length	yard	long-many-instrumental
2	Units	Length	yard	long-many-locative
2	Units	Length	yard	long-many-vocative
2	Units	Length	yard	long-one-dative
2	Units	Length	yard	long-one-instrumental
2	Units	Length	yard	long-one-locative
2	Units	Length	foot	long-few-dative
2	Units	Length	foot	long-few-genitive
2	Units	Length	foot	long-few-instrumental
2	Units	Length	foot	long-few-locative
2	Units	Length	foot	long-many-accusative
2	Units	Length	foot	long-many-dative
2	Units	Length	foot	long-many-instrumental
2	Units	Length	foot	long-many-locative
