#Language	English Name	Native Name	Script	Default Region	№ Locales	Target Level	≟	Computed Level	ICU	Confirmed	🄼%	ⓜ%	ⓑ%	ⓒ%	Missing Features
ab	Abkhazian	Аԥсшәа	Cyrl	GE	1		 ≡			0.011777902411665733	0.0056651279899286614	0.01581217057977959	0.16883116883116883	1.0	
an	Aragonese	aragonés	Latn	ES	1		 ≡			0.010434782608695653	0.0036607049471812573	0.01229946524064171	0.16883116883116883	1.0	
co	Corsican	corsu	Latn	FR	1		 ≡			0.014516129032258065	0.003401746229731262	0.012096774193548387	0.16883116883116883	1.0	
scn	Sicilian	sicilianu	Latn	IT	1		 ≡			0.005980861244019139	0.003937764118325009	0.011289622231871473	0.16883116883116883	1.0	
myv	Erzya	эрзянь кель	Cyrl	RU	1		 ≡			0.025252525252525252	0.003380519754912318	0.010710808179162609	0.16883116883116883	1.0	
frr	Northern Frisian	Nordfriisk	Latn	DE	1		 ≡			0.0013968253968253967	0.0032048072108162243	0.009985734664764621	0.16883116883116883	1.0	
rif	Riffian	Tarifit	Latn	MA	1		 ≡			0.005765534913516977	0.0031525851197982345	0.010154738878143133	0.16666666666666666	1.0	
kpe	Kpelle	Kpɛlɛɛ	Latn	LR	2		 ≡			1.0	0.0042893577556225365	0.014696876913655848	0.16	1.0	ⓑ own_regions
aa	Afar	Qafar	Latn	ET	3		 ≡			0.15217391304347827	0.004440396219970397	0.014602803738317757	0.16	1.0	
moh	Mohawk	Kanienʼkéha	Latn	CA	1		 ≡			1.0	0.00405750057964294	0.014084507042253521	0.16	1.0	ⓑ own_regions
cch	Atsam	Atsam	Latn	NG	1		 ≡			0.19047619047619047	0.004055619930475087	0.014050091631032376	0.16	1.0	ⓑ own_regions
ny	Nyanja	Nyanja	Latn	MW	1		 ≡			0.25	0.003914929637075442	0.013215859030837005	0.16	1.0	ⓑ own_regions
kaj	Jju	Kaje	Latn	NG	1		 ≡			0.19117647058823528	0.0039132734003172924	0.013186813186813187	0.16	1.0	ⓑ own_regions
kcg	Tyap	Katab	Latn	NG	1		 ≡			0.203125	0.0039132734003172924	0.013186813186813187	0.16	1.0	ⓑ own_regions
quc	Kʼicheʼ	Kʼicheʼ	Latn	GT	1		 ≡			1.0	0.2955019707859958	0.01224739742804654	0.16	1.0	ⓑ own_regions
jbo	Lojban	la .lojban.	Latn	001	1		 ≡			0.6923076923076923	0.00336192905170415	0.01224739742804654	0.16	1.0	ⓑ own_regions
arn	Mapuche	Mapudungun	Latn	CL	1		 ≡			1.0	0.0031300718757245535	0.011635027556644213	0.16	1.0	ⓑ own_regions
mic	Mi'kmaw	Lʼnuiʼsuti	Latn	CA	1		 ≡			0.47058823529411764	0.0031300718757245535	0.011635027556644213	0.16	1.0	ⓑ own_regions
nv	Navajo	Diné Bizaad	Latn	US	1		 ≡			1.0	0.0031286210892236383	0.011635027556644213	0.16	1.0	ⓑ own_regions
ken	Kenyang	Kɛnyaŋ	Latn	CM	1		 ≡			1.0	0.0031253617316819074	0.011585365853658536	0.16	1.0	ⓑ own_regions
ltg	Latgalian	latgalīšu	Latn	LV	1		 ≡			0.09302325581395349	0.0031231925968768074	0.011529126213592233	0.16	1.0	
sid	Sidamo	Sidaamu Afo	Latn	ET	1		 ≡			0.1568627450980392	0.003074120459979506	0.011098130841121495	0.16	1.0	
io	Ido	Ido	Latn	001	1		 ≡			1.0	0.003068458364194265	0.011013215859030838	0.16	1.0	ⓑ own_regions
wa	Walloon	walon	Latn	BE	1		 ≡			1.0	0.0030648911435214544	0.010946907498631636	0.16	1.0	ⓑ own_regions
trv	Taroko	patas Taroko	Latn	TW	1		 ≡			0.05660377358490566	0.0038327133355878706	0.01093210586881473	0.16	1.0	ⓑ own_regions
sma	Southern Sami	Åarjelsaemien gïele	Latn	SE	2		 ≡			1.0	0.003013512199863906	0.010447761194029851	0.16	1.0	ⓑ own_regions
smj	Lule Sami	julevsámegiella	Latn	SE	2		 ≡			1.0	0.003013512199863906	0.010447761194029851	0.16	1.0	ⓑ own_regions
blt	Tai Dam	ꪼꪕꪒꪾ	Tavt	VN	1		 ≡			1.0	0.0029592052420207146	0.009751340809361287	0.16	1.0	ⓑ own_regions
gez	Geez	ግዕዝኛ	Ethi	ET	2		 ≡			0.028662420382165606	0.0030154933971092857	0.009394081728511038	0.16	1.0	
ba	Bashkir	башҡорт теле	Cyrl	RU	1		 ≡			1.0	0.002854122621564482	0.009268292682926829	0.16	1.0	ⓑ own_regions
mdf	Moksha	мокшень кяль	Cyrl	RU	1		 ≡			0.12307692307692308	0.002854122621564482	0.009268292682926829	0.16	1.0	ⓑ own_regions
bew	Betawi	Betawi	Latn	ID	1		 ≡			0.002002002002002002	0.002716297786720322	0.00918318028032866	0.16	1.0	
apc	Levantine Arabic	‫العامية‬	Arab	SY	1		 ≡			0.12857142857142856	0.003005181347150259	0.00937207122774133	0.15584415584415584	1.0	ⓑ own_regions
bm_Nkoo	Bambara (N’Ko)	bm (Nkoo)	Nkoo	ML	1		 ≡			0.14516129032258066	0.003149937001259975	0.010091302258529554	0.15384615384615385	1.0	ⓑ own_language, ⓑ own_regions
skr	Saraiki	‫سرائیکی‬	Arab	PK	1		 ≡			0.13513513513513514	0.0032918424030449543	0.010124252185918085	0.1368421052631579	1.0	
trw	Torwali	‫توروالی‬	Arab	PK	1		 ≡			0.0032175032175032173	0.0032164036586591616	0.009941256213285133	0.1368421052631579	1.0	
mhn	Mócheno	mhn	Latn	IT	1		 ≡			1.0	0.0024313997915943034	0.009124087591240875	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
tyv	Tuvinian	tyv	Cyrl	RU	1		 ≡			1.0	0.002219873150105708	0.007317073170731708	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
cop	Coptic	cop	Copt	EG	1		 ≡			1.0	0.002040608101214162	0.006790402897238569	0.13333333333333333	1.0	ⓑ own_language, ⓑ own_regions
kaa_Latn	Kara-Kalpak (Latin)	kaa (Latn)	Latn	UZ	1		 ≡			1.0	0.002383654937570942	0.008756567425569177	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
iu_Latn	Inuktitut (Latin)	iu (Latn)	Latn	CA	1		 ≡			1.0	0.0024323798404358825	0.00849575212393803	0.13157894736842105	1.0	ⓑ own_language, ⓑ own_regions
kk_Arab	Kazakh (Arabic)	‫قازاق ءتىلى [توتە]‬	Arab	CN	0		 ≡			0.0023915271609156134	0.004662840746054519	0.01309674693705112	0.125	1.0	
zh_Latn	Chinese (Latin)	zh (Latn)	Latn	CN	1		 ≡			1.0	0.0030691658445686724	0.010027855153203343	0.12345679012345678	1.0	ⓑ own_language, ⓑ own_regions
ha_Arab	Hausa (Arabic)	ha (Arab)	Arab	NG	2		 ≡			0.17543859649122806	0.0028951939779965257	0.00877963125548727	0.11578947368421053	1.0	ⓑ own_language, ⓑ own_regions
tok	Toki Pona	toki pona	Latn	001	1		 ≡		ICU	0.3166023166023166	0.027302174919018974	0.09373097991479001	0.974025974025974	0.8	ⓒ country_data
vo	Volapük	Volapük	Latn	001	1		 ≡			0.04205607476635514	0.002746382169641914	0.009325287986834888	0.12	0.8	ⓒ country_data, ⓑ own_regions
