# Count	Section	Page	Subhead	Code

98	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignGGS	given2
98	Miscellaneous	Person Name Formats	SampleName Fields for Item: foreignFull	generation
97	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	given2
97	Miscellaneous	Person Name Formats	SampleName Fields for Item: nativeFull	surname-prefix
96	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	given-informal
95	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	surname-core
94	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	surname-prefix
93	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	referring-formal
91	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	surname2
91	Miscellaneous	Person Name Formats	SampleName Fields for Item: full	suffix
89	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	referring-formal
83	Core Data	Alphabetic Information	Characters in Use	Main Letters
70	Core Data	Alphabetic Information	Characters in Use	Others: index
58	Core Data	Alphabetic Information	Characters in Use	Others: auxiliary
55	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-medium	referring-formal
54	Date & Time	Gregorian	Months - wide - Formatting	Aug
54	Date & Time	Gregorian	Months - wide - Formatting	Oct
53	Date & Time	Gregorian	Months - wide - Formatting	Jan
53	Date & Time	Gregorian	Months - wide - Formatting	Feb
53	Date & Time	Gregorian	Months - wide - Formatting	Mar
53	Date & Time	Gregorian	Months - wide - Formatting	Apr
53	Date & Time	Gregorian	Months - wide - Formatting	May
53	Date & Time	Gregorian	Months - wide - Formatting	Jun
53	Date & Time	Gregorian	Months - wide - Formatting	Jul
53	Date & Time	Gregorian	Months - wide - Formatting	Sep
53	Date & Time	Gregorian	Months - wide - Formatting	Nov
53	Date & Time	Gregorian	Months - wide - Formatting	Dec
53	Timezones	North America	Cities and Regions	Ciudad_Juarez
52	Date & Time	Gregorian	Days - wide - Formatting	sun
52	Date & Time	Gregorian	Days - wide - Formatting	mon
52	Date & Time	Gregorian	Days - wide - Formatting	tue
52	Date & Time	Gregorian	Days - wide - Formatting	wed
52	Date & Time	Gregorian	Days - wide - Formatting	thu
52	Date & Time	Gregorian	Days - wide - Formatting	fri
52	Date & Time	Gregorian	Days - wide - Formatting	sat
46	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-long	referring-formal
42	Core Data	Alphabetic Information	Characters in Use	Others: punctuation
41	Date & Time	Gregorian	Months - abbreviated - Formatting	Mar
41	Date & Time	Gregorian	Months - abbreviated - Formatting	Jun
41	Date & Time	Gregorian	Months - abbreviated - Formatting	Jul
41	Date & Time	Gregorian	Months - abbreviated - Formatting	Aug
41	Date & Time	Gregorian	Months - abbreviated - Formatting	Oct
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Jan
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Feb
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Apr
40	Date & Time	Gregorian	Months - abbreviated - Formatting	May
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Sep
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Nov
40	Date & Time	Gregorian	Months - abbreviated - Formatting	Dec
40	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	referring-formal
40	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	referring-formal
38	Date & Time	Gregorian	Days - abbreviated - Formatting	sun
38	Date & Time	Gregorian	Days - abbreviated - Formatting	mon
38	Date & Time	Gregorian	Days - abbreviated - Formatting	tue
38	Date & Time	Gregorian	Days - abbreviated - Formatting	wed
38	Date & Time	Gregorian	Days - abbreviated - Formatting	thu
38	Date & Time	Gregorian	Days - abbreviated - Formatting	fri
38	Date & Time	Gregorian	Formats - Standard - Date Formats	full
38	Locale Display Names	Languages (E-J)	E	English ► en
38	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-long	referring-informal
38	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-short	referring-formal
37	Date & Time	Gregorian	Days - abbreviated - Formatting	sat
36	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	referring-informal
36	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	referring-informal
35	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	referring-informal
35	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-medium	referring-informal
34	Date & Time	Gregorian	Formats - Standard - Date Formats	short
34	Locale Display Names	Languages (E-J)	F	French ► fr
34	Locale Display Names	Territories (North America)	Northern America	US
34	Locale Display Names	Territories (Asia)	Western Asia	TR
34	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	referring-informal
34	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	referring-informal
33	Locale Display Names	Scripts	Major Use	Latn
33	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-short	referring-informal
32	Date & Time	Gregorian	Eras - abbreviated	0
32	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	referring-informal
31	Date & Time	Gregorian	Formats - Standard - Date Formats	medium
31	Date & Time	Generic	Formats - Standard - Date Formats	full
31	Locale Display Names	Languages (E-J)	G	German ► de
31	Locale Display Names	Languages (E-J)	I	Italian ► it
31	Locale Display Names	Languages (E-J)	J	Japanese ► ja
31	Locale Display Names	Languages (O-S)	S	Spanish ► es
31	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	addressing-informal
30	Date & Time	Gregorian	Eras - abbreviated	1
30	Date & Time	Gregorian	Formats - Standard - Date Formats	long
30	Date & Time	Gregorian	Formats - Standard - Time Formats	full
30	Date & Time	Gregorian	Formats - Standard - Time Formats	long
30	Date & Time	Gregorian	Formats - Standard - Time Formats	short
30	Locale Display Names	Languages (O-S)	P	Portuguese ► pt
29	Date & Time	Gregorian	Formats - Standard - Time Formats	medium
29	Locale Display Names	Languages (O-S)	R	Russian ► ru
28	Special	Suppress	Gregorian	Formats - Standard - Time Formats-short
28	Locale Display Names	Languages (A-D)	C	Chinese ► zh
28	Locale Display Names	Territories (Europe)	Southern Europe	IT
28	Locale Display Names	Territories (Asia)	Western Asia	TR-variant
27	Date & Time	Generic	Formats - Standard - Date Formats	short
27	Special	Suppress	Gregorian	Formats - Standard - Time Formats-full
27	Special	Suppress	Gregorian	Formats - Standard - Time Formats-long
27	Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium
27	Locale Display Names	Territories (South America)	South America	BR
27	Locale Display Names	Territories (Asia)	Eastern Asia	CN
27	Locale Display Names	Territories (Asia)	Southern Asia	IN
27	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	monogram-informal
26	Locale Display Names	Languages (A-D)	A	Arabic ► ar
26	Locale Display Names	Territories (Europe)	Western Europe	DE
26	Locale Display Names	Territories (Europe)	Western Europe	FR
26	Locale Display Names	Territories (Asia)	Eastern Asia	JP
26	Date & Time	Fields	Date Fields	year
26	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	addressing-informal
26	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	monogram-informal
25	Date & Time	Gregorian	Day Periods - wide - Formatting	am
25	Date & Time	Gregorian	Day Periods - wide - Formatting	pm
25	Date & Time	Generic	Formats - Standard - Date Formats	long
25	Date & Time	Generic	Formats - Standard - Date Formats	medium
25	Special	Suppress	Gregorian	Formats - Standard - Date Formats-short
25	Date & Time	Fields	Date Fields	month
25	Date & Time	Fields	Date Fields	day
25	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	addressing-informal
25	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	monogram-formal
25	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	monogram-formal
25	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	monogram-formal
24	Date & Time	Gregorian	Eras - wide	0
24	Date & Time	Gregorian	Days - narrow - Standalone	wed
24	Date & Time	Gregorian	Days - narrow - Standalone	thu
24	Locale Display Names	Scripts	Major Use	Arab
24	Locale Display Names	Territories (Europe)	Northern Europe	GB
24	Date & Time	Fields	Date Fields	week
24	Date & Time	Gregorian	Quarters - wide - Formatting	1
24	Date & Time	Gregorian	Quarters - wide - Formatting	2
24	Date & Time	Gregorian	Quarters - wide - Formatting	3
24	Date & Time	Gregorian	Quarters - wide - Formatting	4
24	Numbers	Symbols	Symbols 	group
24	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	addressing-informal
24	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	addressing-informal
24	Date & Time	Fields	Date Fields	hour
24	Locale Display Names	Languages (K-N)	L	Lombard ► lmo
23	Date & Time	Gregorian	Eras - wide	1
23	Date & Time	Gregorian	Months - narrow - Standalone	Jan
23	Date & Time	Gregorian	Months - narrow - Standalone	Feb
23	Date & Time	Gregorian	Months - narrow - Standalone	Mar
23	Date & Time	Gregorian	Months - narrow - Standalone	Apr
23	Date & Time	Gregorian	Months - narrow - Standalone	May
23	Date & Time	Gregorian	Months - narrow - Standalone	Jun
23	Date & Time	Gregorian	Months - narrow - Standalone	Jul
23	Date & Time	Gregorian	Months - narrow - Standalone	Aug
23	Date & Time	Gregorian	Months - narrow - Standalone	Sep
23	Date & Time	Gregorian	Months - narrow - Standalone	Oct
23	Date & Time	Gregorian	Months - narrow - Standalone	Nov
23	Date & Time	Gregorian	Months - narrow - Standalone	Dec
23	Date & Time	Gregorian	Days - narrow - Standalone	fri
23	Locale Display Names	Languages (O-S)	S	Spanish ► es_419
23	Locale Display Names	Territories (Europe)	Eastern Europe	RU
23	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	addressing-informal
23	Date & Time	Fields	Date Fields	minute
23	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	monogram-informal
23	Miscellaneous	Person Name Formats	NameOrder for Locales	surnameFirst
22	Date & Time	Gregorian	Days - narrow - Standalone	sun
22	Date & Time	Gregorian	Days - narrow - Standalone	mon
22	Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency
22	Core Data	Alphabetic Information	Yes and No	posix-yes
22	Locale Display Names	Languages (A-D)	D	Dutch ► nl
22	Date & Time	Fields	Relative Day	-1
22	Date & Time	Fields	Relative Day	0
22	Date & Time	Gregorian	Quarters - abbreviated - Formatting	1
22	Date & Time	Gregorian	Quarters - abbreviated - Formatting	2
22	Date & Time	Gregorian	Quarters - abbreviated - Formatting	3
22	Date & Time	Gregorian	Quarters - abbreviated - Formatting	4
22	Date & Time	Gregorian	Months - wide - Standalone	Apr
22	Date & Time	Gregorian	Months - wide - Standalone	Aug
22	Date & Time	Gregorian	Months - wide - Standalone	Oct
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Jan
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Feb
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Mar
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Apr
22	Date & Time	Gregorian	Months - abbreviated - Standalone	May
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Jun
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Jul
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Aug
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Sep
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Oct
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Nov
22	Date & Time	Gregorian	Months - abbreviated - Standalone	Dec
22	Date & Time	Gregorian	Days - narrow - Standalone	tue
22	Units	Measurement Systems	null	metric
22	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	monogram-informal
21	Special	Suppress	Generic	Formats - Standard - Date Formats-short
21	Locale Display Names	Languages (A-D)	A	Arabic ► ar_001
21	Locale Display Names	Languages (O-S)	P	Polish ► pl
21	Locale Display Names	Languages (T-Z)	U	Unknown language ► und
21	Locale Display Names	Scripts	Other	Zzzz
21	Locale Display Names	Territories (North America)	Central America	MX
21	Date & Time	Fields	Relative Day	1
21	Date & Time	Gregorian	Months - wide - Standalone	Jan
21	Date & Time	Gregorian	Months - wide - Standalone	Feb
21	Date & Time	Gregorian	Months - wide - Standalone	Mar
21	Date & Time	Gregorian	Months - wide - Standalone	May
21	Date & Time	Gregorian	Months - wide - Standalone	Jun
21	Date & Time	Gregorian	Months - wide - Standalone	Jul
21	Date & Time	Gregorian	Months - wide - Standalone	Sep
21	Date & Time	Gregorian	Months - wide - Standalone	Nov
21	Date & Time	Gregorian	Months - wide - Standalone	Dec
21	Date & Time	Fields	Date Fields	second
21	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	monogram-formal
21	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	monogram-informal
20	Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	language
20	Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	territory
20	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant
20	Locale Display Names	Languages (E-J)	H	Hindi ► hi
20	Locale Display Names	Languages (K-N)	K	Korean ► ko
20	Locale Display Names	Languages (T-Z)	T	Turkish ► tr
20	Locale Display Names	Scripts	Major Use	Cyrl
20	Locale Display Names	Scripts	Other	Zxxx
20	Locale Display Names	Geographic Regions	Unknown Region	ZZ
20	Locale Display Names	Territories (South America)	South America	AR
20	Locale Display Names	Territories (South America)	South America	PE
20	Locale Display Names	Territories (Europe)	Southern Europe	ES
20	Locale Display Names	Territories (Europe)	Southern Europe	GR
20	Locale Display Names	Territories (Oceania)	Australasia	AU
20	Date & Time	Gregorian	Days - wide - Standalone	sun
20	Date & Time	Gregorian	Days - wide - Standalone	mon
20	Date & Time	Gregorian	Days - wide - Standalone	tue
20	Date & Time	Gregorian	Days - wide - Standalone	wed
20	Date & Time	Gregorian	Days - wide - Standalone	thu
20	Date & Time	Gregorian	Days - wide - Standalone	fri
20	Date & Time	Gregorian	Days - wide - Standalone	sat
20	Numbers	Symbols	Symbols 	decimal
20	Date & Time	Fields	Date Fields	weekday
20	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	monogram-formal
19	Locale Display Names	Territories (Africa)	Eastern Africa	ER
19	Locale Display Names	Territories (Africa)	Eastern Africa	ET
19	Date & Time	Gregorian	Day Periods - abbreviated - Formatting	am
19	Date & Time	Gregorian	Day Periods - abbreviated - Formatting	pm
19	Core Data	Alphabetic Information	Quotation Marks	embedded-End
19	Core Data	Alphabetic Information	Quotation Marks	embedded-Start
19	Core Data	Alphabetic Information	Yes and No	posix-no
19	Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	script
19	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hans
19	Locale Display Names	Languages (E-J)	G	Greek ► el
19	Locale Display Names	Geographic Regions	world	001
19	Locale Display Names	Territories (South America)	South America	BO
19	Locale Display Names	Territories (South America)	South America	CL
19	Locale Display Names	Territories (South America)	South America	CO
19	Locale Display Names	Territories (South America)	South America	EC
19	Locale Display Names	Territories (Europe)	Western Europe	CH
19	Locale Display Names	Territories (Europe)	Eastern Europe	HU
19	Date & Time	Fields	Date Fields	era
19	Date & Time	Gregorian	Quarters - wide - Standalone	1
19	Date & Time	Gregorian	Quarters - wide - Standalone	2
19	Date & Time	Gregorian	Quarters - wide - Standalone	3
19	Date & Time	Gregorian	Quarters - wide - Standalone	4
19	Date & Time	Gregorian	Days - abbreviated - Standalone	sun
19	Date & Time	Gregorian	Days - abbreviated - Standalone	mon
19	Date & Time	Gregorian	Days - abbreviated - Standalone	tue
19	Date & Time	Gregorian	Days - abbreviated - Standalone	wed
19	Date & Time	Gregorian	Days - abbreviated - Standalone	thu
19	Date & Time	Gregorian	Days - abbreviated - Standalone	fri
19	Date & Time	Gregorian	Days - narrow - Standalone	sat
19	Currencies	Unknown Region (C)	Unknown Region: EUR	EUR-name
19	Units	Measurement Systems	null	US
19	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	monogram-informal
18	Core Data	Alphabetic Information	Quotation Marks	Start
18	Locale Display Names	Languages (A-D)	A	Albanian ► sq
18	Locale Display Names	Languages (A-D)	B	Bangla ► bn
18	Locale Display Names	Languages (E-J)	E	English ► en_US
18	Locale Display Names	Languages (E-J)	E	Estonian ► et
18	Locale Display Names	Territories (North America)	Caribbean	DO
18	Locale Display Names	Territories (North America)	Caribbean	HT
18	Locale Display Names	Territories (South America)	South America	GF
18	Locale Display Names	Territories (South America)	South America	GY
18	Locale Display Names	Territories (Africa)	Southern Africa	ZA
18	Locale Display Names	Territories (Europe)	Northern Europe	DK
18	Locale Display Names	Territories (Europe)	Northern Europe	IS
18	Locale Display Names	Territories (Europe)	Western Europe	AT
18	Locale Display Names	Territories (Europe)	Western Europe	BE
18	Locale Display Names	Territories (Europe)	Eastern Europe	MD
18	Locale Display Names	Territories (Asia)	Southeast Asia	TH
18	Date & Time	Gregorian	Days - abbreviated - Standalone	sat
18	Timezones	Timezone Display Patterns	null	Region Format - Generic
18	Date & Time	Fields	Date Fields	zone
18	Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-name
17	Core Data	Alphabetic Information	Quotation Marks	End
17	Locale Display Names	Languages (A-D)	A	Amharic ► am
17	Locale Display Names	Languages (A-D)	A	Armenian ► hy
17	Locale Display Names	Languages (E-J)	E	English ► en_AU
17	Locale Display Names	Languages (E-J)	E	English ► en_CA
17	Locale Display Names	Languages (E-J)	F	French ► fr_CA
17	Locale Display Names	Languages (E-J)	F	French ► fr_CH
17	Locale Display Names	Languages (E-J)	G	German ► de_AT
17	Locale Display Names	Languages (E-J)	G	German ► de_CH
17	Locale Display Names	Languages (O-S)	P	Portuguese ► pt_BR
17	Locale Display Names	Languages (O-S)	P	Portuguese ► pt_PT
17	Locale Display Names	Languages (O-S)	S	Spanish ► es_ES
17	Locale Display Names	Scripts	Major Use	Hans
17	Locale Display Names	Scripts	Major Use	Hant
17	Locale Display Names	Geographic Regions	world	019
17	Locale Display Names	Geographic Regions	world	142
17	Locale Display Names	Territories (North America)	Northern America	BM
17	Locale Display Names	Territories (North America)	Caribbean	BB
17	Locale Display Names	Territories (Africa)	Northern Africa	DZ
17	Locale Display Names	Territories (Africa)	Northern Africa	EG
17	Locale Display Names	Territories (Africa)	Northern Africa	EH
17	Locale Display Names	Territories (Africa)	Northern Africa	MA
17	Locale Display Names	Territories (Africa)	Western Africa	NG
17	Locale Display Names	Territories (Africa)	Western Africa	SN
17	Locale Display Names	Territories (Africa)	Middle Africa	TD
17	Locale Display Names	Territories (Africa)	Eastern Africa	UG
17	Locale Display Names	Territories (Europe)	Northern Europe	EE
17	Locale Display Names	Territories (Europe)	Northern Europe	IE
17	Locale Display Names	Territories (Europe)	Northern Europe	NO
17	Locale Display Names	Territories (Europe)	Western Europe	NL
17	Locale Display Names	Territories (Europe)	Eastern Europe	BG
17	Locale Display Names	Territories (Europe)	Eastern Europe	CZ
17	Locale Display Names	Territories (Europe)	Eastern Europe	RO
17	Locale Display Names	Territories (Europe)	Eastern Europe	SK
17	Locale Display Names	Territories (Europe)	Southern Europe	AL
17	Locale Display Names	Territories (Europe)	Southern Europe	HR
17	Locale Display Names	Territories (Europe)	Southern Europe	MT
17	Locale Display Names	Territories (Asia)	Southeast Asia	ID
17	Locale Display Names	Territories (Oceania)	Australasia	NZ
17	Locale Display Names	Keys	calendar	calendar-gregorian
17	Date & Time	Fields	Date Fields	year-short
17	Date & Time	Gregorian	Quarters - abbreviated - Standalone	1
17	Date & Time	Gregorian	Quarters - abbreviated - Standalone	2
17	Date & Time	Gregorian	Quarters - abbreviated - Standalone	3
17	Date & Time	Gregorian	Quarters - abbreviated - Standalone	4
17	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMMMd
17	Units	Measurement Systems	null	UK
17	Currencies	Southern/Eastern Europe	Eastern Europe: Russia	RUB-name
17	Currencies	Eastern Asia (C)	Eastern Asia: Japan	JPY-name
17	Currencies	Southern Asia (C)	Southern Asia: India	INR-name
16	Special	Suppress	Gregorian	Formats - Standard - Date Formats-full
16	Locale Display Names	Languages (A-D)	A	Azerbaijani ► az
16	Locale Display Names	Languages (A-D)	B	Bulgarian ► bg
16	Locale Display Names	Languages (A-D)	D	Danish ► da
16	Locale Display Names	Languages (E-J)	E	English ► en_GB
16	Locale Display Names	Languages (E-J)	E	Esperanto ► eo
16	Locale Display Names	Languages (E-J)	F	Finnish ► fi
16	Locale Display Names	Languages (E-J)	H	Hebrew ► he
16	Locale Display Names	Languages (E-J)	I	Indonesian ► id
16	Locale Display Names	Languages (K-N)	L	Latin ► la
16	Locale Display Names	Languages (O-S)	R	Romanian ► ro
16	Locale Display Names	Languages (O-S)	S	Spanish ► es_MX
16	Locale Display Names	Languages (O-S)	S	Swedish ► sv
16	Locale Display Names	Scripts	Major Use	Jpan
16	Locale Display Names	Geographic Regions	world	002
16	Locale Display Names	Geographic Regions	world	150
16	Locale Display Names	Territories (North America)	Northern America	CA
16	Locale Display Names	Territories (North America)	Central America	BZ
16	Locale Display Names	Territories (North America)	Caribbean	JM
16	Locale Display Names	Territories (North America)	Caribbean	TT
16	Locale Display Names	Territories (South America)	South America	UY
16	Locale Display Names	Territories (South America)	South America	VE
16	Locale Display Names	Territories (Africa)	Northern Africa	LY
16	Locale Display Names	Territories (Africa)	Northern Africa	SD
16	Locale Display Names	Territories (Africa)	Western Africa	CV
16	Locale Display Names	Territories (Africa)	Western Africa	GM
16	Locale Display Names	Territories (Africa)	Middle Africa	CM
16	Locale Display Names	Territories (Africa)	Eastern Africa	SO
16	Locale Display Names	Territories (Africa)	Eastern Africa	TZ
16	Locale Display Names	Territories (Africa)	Eastern Africa	ZM
16	Locale Display Names	Territories (Europe)	Northern Europe	FI
16	Locale Display Names	Territories (Europe)	Northern Europe	LT
16	Locale Display Names	Territories (Europe)	Northern Europe	LV
16	Locale Display Names	Territories (Europe)	Northern Europe	SE
16	Locale Display Names	Territories (Europe)	Eastern Europe	BY
16	Locale Display Names	Territories (Europe)	Eastern Europe	PL
16	Locale Display Names	Territories (Europe)	Southern Europe	AD
16	Locale Display Names	Territories (Europe)	Southern Europe	BA
16	Locale Display Names	Territories (Europe)	Southern Europe	RS
16	Locale Display Names	Territories (Europe)	Southern Europe	SI
16	Locale Display Names	Territories (Asia)	Western Asia	IL
16	Locale Display Names	Territories (Asia)	Western Asia	JO
16	Locale Display Names	Territories (Asia)	Western Asia	LB
16	Locale Display Names	Territories (Asia)	Western Asia	SA
16	Locale Display Names	Territories (Asia)	Western Asia	SY
16	Locale Display Names	Territories (Asia)	Eastern Asia	MN
16	Locale Display Names	Territories (Asia)	Southeast Asia	MY
16	Locale Display Names	Keys	numbers	numbers-latn
16	Date & Time	Fields	Date Fields	year-narrow
16	Date & Time	Fields	Date Fields	month-short
16	Date & Time	Fields	Date Fields	week-short
16	Date & Time	Fields	Date Fields	day-short
16	Date & Time	Gregorian	Formats - Flexible - Date Formats	yMd
16	Currencies	North America (C)	Northern America: United States	USD-name
15	Special	Suppress	Generic	Formats - Standard - Date Formats-full
15	Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium
15	Locale Display Names	Languages (A-D)	A	Afrikaans ► af
15	Locale Display Names	Languages (A-D)	B	Basque ► eu
15	Locale Display Names	Languages (A-D)	B	Belarusian ► be
15	Locale Display Names	Languages (A-D)	B	Breton ► br
15	Locale Display Names	Languages (A-D)	C	Catalan ► ca
15	Locale Display Names	Languages (A-D)	C	Czech ► cs
15	Locale Display Names	Languages (E-J)	E	English ► en_US-short
15	Locale Display Names	Languages (E-J)	G	Georgian ► ka
15	Locale Display Names	Languages (K-N)	L	Latvian ► lv
15	Locale Display Names	Languages (K-N)	L	Lithuanian ► lt
15	Locale Display Names	Languages (O-S)	S	Serbian ► sr
15	Locale Display Names	Languages (T-Z)	T	Thai ► th
15	Locale Display Names	Languages (T-Z)	U	Ukrainian ► uk
15	Locale Display Names	Languages (T-Z)	U	Urdu ► ur
