# Grammatical Features
Sinhala	si	grammaticalCase	general	nominative, accusative, genitive, dative, ablative
Sinhala	si	grammaticalDefiniteness	general	indefinite, definite
Sinhala	si	grammaticalGender	general	neuter, masculine, feminine

# Minimal Pairs
Plural	one	{0} පොතක් ඇත. එය කියවීමි.	<div class='cldr_example'><span class='cldr_substituted'>1</span> පොතක් ඇත. එය කියවීමි.</div>
Plural	other	පොත් {0}ක් ඇත. ඒවා කියවීමි.	<div class='cldr_example'>පොත් <span class='cldr_substituted'>2</span>ක් ඇත. ඒවා කියවීමි.</div>

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	nominative	g-බලය {0}	g-බලය 1	g-බලය {0}	g-බලය 3
acceleration	g-force ( = 9.80665 m/s²)	accusative	g-බලය {0}	g-බලය 1	g-බලය {0}	g-බලය 3
acceleration	g-force ( = 9.80665 m/s²)	genitive	g-බලය {0}	g-බලය 1	g-බලය {0}	g-බලය 3
acceleration	g-force ( = 9.80665 m/s²)	dative	g-බලය {0}	g-බලය 1	g-බලය {0}	g-බලය 3
acceleration	g-force ( = 9.80665 m/s²)	ablative	g-බලය {0}	g-බලය 1	g-බලය {0}	g-බලය 3
angle	arc-second ( = 0.0000007˙716049382 rev)	nominative	චාපතත්පර {0}	චාපතත්පර 1	චාපතත්පර {0}	චාපතත්පර 3
angle	arc-second ( = 0.0000007˙716049382 rev)	accusative	චාපතත්පර {0}	චාපතත්පර 1	චාපතත්පර {0}	චාපතත්පර 3
angle	arc-second ( = 0.0000007˙716049382 rev)	genitive	චාපතත්පර {0}	චාපතත්පර 1	චාපතත්පර {0}	චාපතත්පර 3
angle	arc-second ( = 0.0000007˙716049382 rev)	dative	චාපතත්පර {0}	චාපතත්පර 1	චාපතත්පර {0}	චාපතත්පර 3
angle	arc-second ( = 0.0000007˙716049382 rev)	ablative	චාපතත්පර {0}	චාපතත්පර 1	චාපතත්පර {0}	චාපතත්පර 3
angle	arc-minute ( = 0.00004˙629 rev)	nominative	චාපමිනිත්තු {0}	චාපමිනිත්තු 1	චාපමිනිත්තු {0}	චාපමිනිත්තු 3
