energy	dalton ( = 0.00000000014924180856 J)	masculine	Le dalton est
energy	joules	masculine	Le joule est
energy	calorie ( = 4.184 J)	feminine	La calorie est
energy	foodcalorie ( = 4.184 kJ)	feminine	La kilocalorie est
energy	kilocalorie ( = 4.184 kJ)	feminine	La kilocalorie est
force	newtons	masculine	Le newton est
frequency	hertz	masculine	Le hertz est
graphics	pixel ( = 1 px)	masculine	Le pixel est
illuminance	lux	masculine	Le lux est
length	picometers	masculine	Le picomètre est
length	millimeters	masculine	Le millimètre est
length	centimeters	masculine	Le centimètre est
length	inch ( = 2.54 cm)	masculine	Le pouce est
length	foot ( = 3.048 dm)	masculine	Le pied est
length	yard ( = 0.9144 m)	masculine	Le yard est
length	meters	masculine	Le mètre est
length	kilometers	masculine	Le kilomètre est
length	mile ( = 1.609344 km)	masculine	Le mile est
length	mile-scandinavian ( = 10 km)	masculine	Le mille scandinave est
length	solar-radius ( = 695,700 km)	masculine	Le rayon solaire est
length	parsec ( = 30,856,780,000,000 km)	masculine	Le parsec est
luminous-flux	lumen	masculine	Le lumen est
luminous-intensity	candela	feminine	La cd est
mass	milligrams	masculine	Le milligramme est
mass	grain ( = 64.79891 mg)	masculine	Le grain est
mass	carat ( = 200 mg)	masculine	Le carat est
mass	grams	masculine	Le gramme est
mass	ounce ( = 28.349523125 g)	feminine	La once est
mass	pound ( = 453.59237 g)	feminine	La livre est
mass	kilograms	masculine	Le kilogramme est
mass	metric tons	feminine	La tonne est
mass	earth-mass ( = 5,972,200,000,000,000,000,000 t)	feminine	La masse terrestre est
mass	solar-mass ( = 1,988,470,000,000,000,000,000,000,000 t)	feminine	La masse solaire est
portion	parts per million	feminine	La part par million est
portion	permyriad	masculine	Le pour dix mille est
portion	permille	masculine	Le pour mille est
portion	percent	masculine	Le pour cent est
portion	karat ( = 4.1˙6%)	masculine	Le carat est
power	watts	masculine	Le watt est
power	solar-luminosity ( = 382,800,000,000,000,000 GW)	feminine	La luminosité solaire est
pressure	pascals	masculine	Le pascal est
pressure	kilopascals	masculine	Le kilopascal est
pressure	bars	masculine	Le bar est
pressure	atmosphere ( = 1.01325 bar)	feminine	La atmosphère est
speed	kilometer-per-hour ( = 0.2˙7 m/s)	masculine	Le kilomètre par heure est
speed	mile-per-hour ( = 0.44704 m/s)	masculine	Le mile par heure est
speed	meters per second	masculine	Le mètre par seconde est
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	feminine	La mole est
temperature	°	masculine	Le degré est
temperature	fahrenheit ( = 0.˙5 K)	masculine	Le degré Fahrenheit est
temperature	celsius ( = 1 K)	masculine	Le degré Celsius est
temperature	kelvins	masculine	Le kelvin est
typewidth	typographic ems	masculine	Le cadratin est
voltage	volts	masculine	Le volt est
volume	drop ( = 0.0513429332682291˙6 mL)	feminine	La goutte est
volume	pinch ( = 0.23104319970703125 mL)	feminine	La pincée est
volume	cubic-centimeter ( = 1 mL)	masculine	Le centimètre cube est
volume	milliliters	masculine	Le millilitre est
volume	dessert-spoon ( = 1.84834559765625 mL)	feminine	La cuillère à dessert est
volume	dessert-spoon-imperial ( = 2.2197705078125 mL)	feminine	La cuillère à dessert impériale est
volume	dram ( = 3.6966911953125 mL)	feminine	La drachme est
volume	teaspoon ( = 4.92892159375 mL)	feminine	La cuillère à café est
volume	centiliters	masculine	Le centilitre est
volume	tablespoon ( = 1.478676478125 cL)	feminine	La cuillère à soupe est
volume	fluid-ounce-imperial ( = 2.84130625 cL)	feminine	La once liquide impériale est
volume	fluid-ounce ( = 2.95735295625 cL)	feminine	La once liquide est
volume	jigger ( = 4.436029434375 cL)	masculine	Le jigger est
volume	deciliters	masculine	Le décilitre est
volume	cup ( = 2.365882365 dL)	feminine	La tasse est
volume	cup-metric ( = 2.5 dL)	feminine	La tasse métrique est
volume	pint ( = 4.73176473 dL)	feminine	La pinte est
volume	pint-metric ( = 5 dL)	feminine	La pinte métrique est
volume	quart ( = 0.946352946 L)	masculine	Le quart est
volume	liters	masculine	Le litre est
volume	quart-imperial ( = 1.1365225 L)	masculine	Le quart impérial est
volume	gallon ( = 3.785411784 L)	masculine	Le gallon est
volume	gallon-imperial ( = 4.54609 L)	masculine	Le gallon impérial est
volume	cubic-foot ( = 28.316846592 L)	masculine	Le pied cube est
volume	cubic-mile ( = 4.168181825440579584 km³)	masculine	Le mille cube est
year-duration	month ( = 0.08˙3 yrs)	masculine	Le mois est
year-duration	years	masculine	Le an est
year-duration	decades	feminine	La décennie est
year-duration	centuries	masculine	Le siècle est

# Unit Power Components
power2	nominative	masculine (day)	{0} carré	1 jour carré	{0} carrés	3 jours carrés
power2	nominative	feminine (second)	{0} carrée	1 seconde carrée	{0} carrées	3 secondes carrées
power3	nominative	masculine (day)	{0} cube	1 jour cube	{0} cubes	3 jours cubes
power3	nominative	feminine (second)	{0} cube	1 seconde cube	{0} cubes	3 secondes cubes
