# Grammatical Features
Norwegian Bokmål	nb	grammaticalCase	general	nominative, genitive
Norwegian Bokmål	nb	grammaticalDefiniteness	general	indefinite, definite
Norwegian Bokmål	nb	grammaticalGender	general	neuter, masculine, feminine
Norwegian Bokmål	nb	grammaticalGender	units	neuter, masculine

# Minimal Pairs
Plural	one	{0} dag	<div class='cldr_example'><span class='cldr_substituted'>1</span> dag</div>
Plural	other	{0} dager	<div class='cldr_example'><span class='cldr_substituted'>2</span> dager</div>
Gender	masculine	Min {0} den har tre kanter	<div class='cldr_example'>Min <span class='cldr_substituted'>meter</span> den har tre kanter</div>
Gender	neuter	Mitt {0} det har tre kanter	<div class='cldr_example'>Mitt <span class='cldr_substituted'>døgn</span> det har tre kanter</div>

# Unit Case and Gender Info
acceleration	meters per second squared	masculine	Min meter per sekund² den har tre kanter
acceleration	g-force ( = 9.80665 m/s²)	masculine	Min g-kraft den har tre kanter
angle	arc-second ( = 0.0000007˙716049382 rev)	neuter	Mitt buesekund det har tre kanter
angle	arc-minute ( = 0.00004˙629 rev)	neuter	Mitt bueminutt det har tre kanter
angle	degree ( = 0.002˙7 rev)	masculine	Min grad den har tre kanter
angle	radian ( = ~0.1591549430918953 rev)	masculine	Min radian den har tre kanter
angle	revolutions	masculine	Min omdreining den har tre kanter
area	square centimeters	masculine	Min kvadratcentimeter den har tre kanter
area	square-foot ( = 929.0304 cm²)	masculine	Min kvadratfot den har tre kanter
area	acre ( = 4,046.8564224 m²)	masculine	Min acre den har tre kanter
area	hectares	neuter	Mitt hektar det har tre kanter
area	square kilometers	masculine	Min kvadratkilometer den har tre kanter
area	square-mile ( = 2.589988110336 km²)	masculine	Min engelsk kvadratmil den har tre kanter
consumption	liters per 100 kilometers	masculine	Min liter per 100 kilometer den har tre kanter
consumption-inverse	mile-per-gallon-imperial ( = ~354006.1899346471 meters per cubic meter)	masculine	Min mile per britisk gallon den har tre kanter
consumption-inverse	mile-per-gallon ( = ~425143.707430272 meters per cubic meter)	masculine	Min mile per gallon den har tre kanter
digital	bits	masculine	Min bit den har tre kanter
digital	byte ( = 8 bit)	masculine	Min byte den har tre kanter
duration	seconds	neuter	Mitt sekund det har tre kanter
duration	minute ( = 60 sec)	neuter	Mitt minutt det har tre kanter
duration	hour ( = 3,600 sec)	masculine	Min time den har tre kanter
duration	day ( = 86,400 sec)	neuter	Mitt døgn det har tre kanter
duration	day-person ( = 86,400 sec)	n/a	n/a
duration	week ( = 604,800 sec)	masculine	Min uke den har tre kanter
electric-current	amperes	masculine	Min ampere den har tre kanter
electric-resistance	ohms	masculine	Min ohm den har tre kanter
energy	dalton ( = 0.00000000014924180856 J)	masculine	Min dalton den har tre kanter
energy	joules	masculine	Min joule den har tre kanter
energy	calorie ( = 4.184 J)	masculine	Min kalori den har tre kanter
energy	foodcalorie ( = 4.184 kJ)	masculine	Min kalori den har tre kanter
energy	kilocalorie ( = 4.184 kJ)	masculine	Min kilokalori den har tre kanter
force	newtons	masculine	Min newton den har tre kanter
frequency	hertz	masculine	Min hertz den har tre kanter
graphics	pixel ( = 1 px)	masculine	Min piksel den har tre kanter
illuminance	lux	masculine	Min lux den har tre kanter
length	picometers	masculine	Min pikometer den har tre kanter
length	millimeters	masculine	Min millimeter den har tre kanter
length	centimeters	masculine	Min centimeter den har tre kanter
length	inch ( = 2.54 cm)	masculine	Min tomme den har tre kanter
length	decimeters	masculine	Min desimeter den har tre kanter
length	foot ( = 3.048 dm)	masculine	Min fot den har tre kanter
length	yard ( = 0.9144 m)	masculine	Min yard den har tre kanter
length	meters	masculine	Min meter den har tre kanter
length	kilometers	masculine	Min kilometer den har tre kanter
length	mile ( = 1.609344 km)	masculine	Min mile den har tre kanter
length	mile-scandinavian ( = 10 km)	masculine	Min mil den har tre kanter
length	solar-radius ( = 695,700 km)	masculine	Min solradius den har tre kanter
length	parsec ( = 30,856,780,000,000 km)	masculine	Min parsec den har tre kanter
luminous-flux	lumen	masculine	Min lumen den har tre kanter
luminous-intensity	candela	masculine	Min candela den har tre kanter
mass	milligrams	neuter	Mitt milligram det har tre kanter
mass	grain ( = 64.79891 mg)	neuter	Mitt grain det har tre kanter
mass	carat ( = 200 mg)	masculine	Min karat den har tre kanter
mass	grams	neuter	Mitt gram det har tre kanter
mass	ounce ( = 28.349523125 g)	masculine	Min unse den har tre kanter
mass	pound ( = 453.59237 g)	neuter	Mitt pund det har tre kanter
mass	kilograms	neuter	Mitt kilogram det har tre kanter
mass	metric tons	neuter	Mitt tonn det har tre kanter
mass	earth-mass ( = 5,972,200,000,000,000,000,000 t)	masculine	Min jordmasse den har tre kanter
mass	solar-mass ( = 1,988,470,000,000,000,000,000,000,000 t)	masculine	Min solmasse den har tre kanter
portion	parts per million	masculine	Min del per million den har tre kanter
portion	permyriad	masculine	Min promyriade den har tre kanter
portion	permille	masculine	Min promille den har tre kanter
portion	percent	masculine	Min prosent den har tre kanter
portion	karat ( = 4.1˙6%)	masculine	Min karat den har tre kanter
power	watts	masculine	Min watt den har tre kanter
