# Grammatical Features
Hebrew	he	grammaticalDefiniteness	general	indefinite, definite, construct
Hebrew	he	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	many	‫{0} שנה‬	‫<div class='cldr_example'><span class='cldr_substituted'>20</span> שנה</div>‬
Plural	one	‫שנה‬	‫<div class='cldr_example'>שנה</div>‬
Plural	other	‫{0} שנים‬	‫<div class='cldr_example'><span class='cldr_substituted'>3</span> שנים</div>‬
Plural	two	‫שנתיים‬	‫<div class='cldr_example'>שנתיים</div>‬
Gender	feminine	‫{0} נקבה‬	‫<div class='cldr_example'><span class='cldr_substituted'>שעה</span> נקבה</div>‬
Gender	masculine	‫{0} זכר‬	‫<div class='cldr_example'><span class='cldr_substituted'>מטר</span> זכר</div>‬

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	masculine	‫כוח ג׳י אחד זכר‬
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	‫שניית קשת נקבה‬
angle	arc-minute ( = 0.00004˙629 rev)	feminine	‫דקת קשת נקבה‬
angle	degree ( = 0.002˙7 rev)	feminine	‫מעלה אחת נקבה‬
angle	radian ( = ~0.1591549430918953 rev)	masculine	‫רדיאן אחד זכר‬
angle	revolutions	masculine	‫סיבוב זכר‬
area	hectares	masculine	‫הקטאר זכר‬
digital	bits	masculine	‫ביט זכר‬
digital	byte ( = 8 bit)	masculine	‫בייט זכר‬
duration	seconds	feminine	‫שניה נקבה‬
duration	minute ( = 60 sec)	feminine	‫דקה נקבה‬
duration	hour ( = 3,600 sec)	feminine	‫שעה נקבה‬
duration	day ( = 86,400 sec)	masculine	‫יום זכר‬
duration	day-person ( = 86,400 sec)	masculine	‫יום זכר‬
duration	week ( = 604,800 sec)	masculine	‫שבוע זכר‬
electric-current	amperes	masculine	‫אמפר זכר‬
electric-resistance	ohms	masculine	‫ohm זכר‬
energy	joules	masculine	‫ג׳אול זכר‬
energy	calorie ( = 4.184 J)	feminine	‫קלוריה נקבה‬
force	newtons	masculine	‫ניוטון זכר‬
frequency	hertz	masculine	‫הרץ זכר‬
graphics	pixel ( = 1 px)	masculine	‫‎ px ‎ זכר‬
illuminance	lux	masculine	‫לוקס אחד זכר‬
length	meters	masculine	‫מטר זכר‬
length	mile-scandinavian ( = 10 km)	masculine	‫מייל-סקנדינביה זכר‬
luminous-flux	lumen	masculine	‫לומן זכר‬
luminous-intensity	candela	feminine	‫קנדלה נקבה‬
mass	carat ( = 200 mg)	masculine	‫קרט אחד זכר‬
mass	grams	masculine	‫גרם זכר‬
mass	kilograms	masculine	‫קילוגרם זכר‬
mass	metric tons	masculine	‫טון מטרי אחד זכר‬
portion	parts per million	masculine	‫חלקים למיליון זכר‬
portion	permyriad	feminine	‫רבבית נקבה‬
portion	permille	masculine	‫פרומיל זכר‬
portion	percent	masculine	‫אחוז זכר‬
portion	karat ( = 4.1˙6%)	masculine	‫קראט אחד זכר‬
power	watts	masculine	‫ואט זכר‬
pressure	pascals	masculine	‫פסקל זכר‬
pressure	bars	masculine	‫בר זכר‬
pressure	atmosphere ( = 1.01325 bar)	feminine	‫אטמוספרה נקבה‬
substance-amount	mole ( = 602,214,076,000,000,000,000,000 items)	masculine	‫מול זכר‬
temperature	°	feminine	‫° נקבה‬
temperature	celsius ( = 1 K)	feminine	‫מעלת צלזיוס נקבה‬
temperature	kelvins	feminine	‫קלווין נקבה‬
typewidth	typographic ems	masculine	‫‎ em ‎ זכר‬
voltage	volts	masculine	‫וולט זכר‬
volume	cup-metric ( = 2.5 dL)	feminine	‫כוס מידה מטרית נקבה‬
volume	pint-metric ( = 5 dL)	masculine	‫פינט מטרי זכר‬
volume	liters	masculine	‫ליטר זכר‬
year-duration	month ( = 0.08˙3 yrs)	masculine	‫חודש זכר‬
year-duration	years	feminine	‫שנה נקבה‬
year-duration	decades	masculine	‫עשור זכר‬
year-duration	centuries	feminine	‫מאה נקבה‬

# Unit Power Components
power2	nominative	masculine (day)	‫{0} בריבוע‬	‫יום בריבוע 1‬	‫{0} בריבוע‬	‫יומיים בריבועיומיים‬	‫{0} בריבוע‬	‫30 יום בריבוע‬	‫{0} בריבוע‬	‫3 ימים בריבוע‬
power2	nominative	feminine (second)	‫{0} בריבוע‬	‫שניה בריבועשניה‬	‫{0} בריבוע‬	‫שתי שניות בריבועשתי שניות‬	‫{0} בריבוע‬	‫‏30 שניות בריבוע‬	‫{0} בריבוע‬	‫3 שניות בריבוע‬
power3	nominative	masculine (day)	‫{0} מעוקב‬	‫יום מעוקב 1‬	‫{0} מעוקב‬	‫יומיים מעוקביומיים‬	‫{0} מעוקב‬	‫30 יום מעוקב‬	‫{0} מעוקב‬	‫3 ימים מעוקב‬
power3	nominative	feminine (second)	‫{0} מעוקב‬	‫שניה מעוקבשניה‬	‫{0} מעוקב‬	‫שתי שניות מעוקבשתי שניות‬	‫{0} מעוקב‬	‫‏30 שניות מעוקב‬	‫{0} מעוקב‬	‫3 שניות מעוקב‬
