# Grammatical Features
Bangla	bn	grammaticalCase	general	nominative, accusative, genitive, locative
Bangla	bn	grammaticalDefiniteness	general	indefinite, definite

# Minimal Pairs
Plural	one	সসে {0}টি আপেল খেল, সেটা ভাল	<div class='cldr_example'>সসে <span class='cldr_substituted'>১</span>টি আপেল খেল, সেটা ভাল</div>
Plural	other	সসে {0}টি আপেল খেল, সেগুলি ভাল	<div class='cldr_example'>সসে <span class='cldr_substituted'>২</span>টি আপেল খেল, সেগুলি ভাল</div>
Case	accusative	রবিবারকে আসার দিন হিসেবে ধরা হয় {0} টায়	<div class='cldr_example'>রবিবারকে আসার দিন হিসেবে ধরা হয় <span class='cldr_substituted'>১ রেডিয়্যান</span> টায়</div>
Case	genitive	রবিবারের সন্ধ্যায় {0}টায় আসবে	<div class='cldr_example'>রবিবারের সন্ধ্যায় <span class='cldr_substituted'>১ রেডিয়্যান</span>টায় আসবে</div>
Case	locative	রবিবারে {0} টায় আসবে	<div class='cldr_example'>রবিবারে <span class='cldr_substituted'>১ রেডিয়্যান</span> টায় আসবে</div>
Case	nominative	রবিবার {0} টায় আসবে	<div class='cldr_example'>রবিবার <span class='cldr_substituted'>১ রেডিয়্যান</span> টায় আসবে</div>

# Unit Case and Gender Info
acceleration	g-force ( = 9.80665 m/s²)	nominative	{0} জি-বল	রবিবার ১ জি-বল টায় আসবে	{0} জি-বল	রবিবার ৩ জি-বল টায় আসবে
acceleration	g-force ( = 9.80665 m/s²)	accusative	{0} জি-বল	রবিবারকে আসার দিন হিসেবে ধরা হয় ১ জি-বল টায়	{0} জি-বল	রবিবারকে আসার দিন হিসেবে ধরা হয় ৩ জি-বল টায়
acceleration	g-force ( = 9.80665 m/s²)	genitive	{0} জি-বল	রবিবারের সন্ধ্যায় ১ জি-বলটায় আসবে	{0} জি-বল	রবিবারের সন্ধ্যায় ৩ জি-বলটায় আসবে
acceleration	g-force ( = 9.80665 m/s²)	locative	{0} জি-বল	রবিবারে ১ জি-বল টায় আসবে	{0} জি-বল	রবিবারে ৩ জি-বল টায় আসবে
angle	arc-second ( = 0.0000007˙716049382 rev)	nominative	{0} আর্কসেকেন্ড	রবিবার ১ আর্কসেকেন্ড টায় আসবে	{0} আর্কসেকেন্ড	রবিবার ৩ আর্কসেকেন্ড টায় আসবে
angle	arc-second ( = 0.0000007˙716049382 rev)	accusative	{0} আর্কসেকেন্ড	রবিবারকে আসার দিন হিসেবে ধরা হয় ১ আর্কসেকেন্ড টায়	{0} আর্কসেকেন্ড	রবিবারকে আসার দিন হিসেবে ধরা হয় ৩ আর্কসেকেন্ড টায়
angle	arc-second ( = 0.0000007˙716049382 rev)	genitive	{0} আর্কসেকেন্ড	রবিবারের সন্ধ্যায় ১ আর্কসেকেন্ডটায় আসবে	{0} আর্কসেকেন্ড	রবিবারের সন্ধ্যায় ৩ আর্কসেকেন্ডটায় আসবে
angle	arc-second ( = 0.0000007˙716049382 rev)	locative	{0} আর্কসেকেন্ড	রবিবারে ১ আর্কসেকেন্ড টায় আসবে	{0} আর্কসেকেন্ড	রবিবারে ৩ আর্কসেকেন্ড টায় আসবে
angle	arc-minute ( = 0.00004˙629 rev)	nominative	{0} আর্ক-মিনিট	রবিবার ১ আর্ক-মিনিট টায় আসবে	{0} আর্ক-মিনিট	রবিবার ৩ আর্ক-মিনিট টায় আসবে
angle	arc-minute ( = 0.00004˙629 rev)	accusative	{0} আর্ক-মিনিট	রবিবারকে আসার দিন হিসেবে ধরা হয় ১ আর্ক-মিনিট টায়	{0} আর্ক-মিনিট	রবিবারকে আসার দিন হিসেবে ধরা হয় ৩ আর্ক-মিনিট টায়
angle	arc-minute ( = 0.00004˙629 rev)	genitive	{0} আর্ক-মিনিট	রবিবারের সন্ধ্যায় ১ আর্ক-মিনিটটায় আসবে	{0} আর্ক-মিনিট	রবিবারের সন্ধ্যায় ৩ আর্ক-মিনিটটায় আসবে
angle	arc-minute ( = 0.00004˙629 rev)	locative	{0} আর্ক-মিনিট	রবিবারে ১ আর্ক-মিনিট টায় আসবে	{0} আর্ক-মিনিট	রবিবারে ৩ আর্ক-মিনিট টায় আসবে
angle	degree ( = 0.002˙7 rev)	nominative	{0} ডিগ্রী	রবিবার ১ ডিগ্রী টায় আসবে	{0} ডিগ্রী	রবিবার ৩ ডিগ্রী টায় আসবে
angle	degree ( = 0.002˙7 rev)	accusative	{0} ডিগ্রী	রবিবারকে আসার দিন হিসেবে ধরা হয় ১ ডিগ্রী টায়	{0} ডিগ্রী	রবিবারকে আসার দিন হিসেবে ধরা হয় ৩ ডিগ্রী টায়
angle	degree ( = 0.002˙7 rev)	genitive	{0} ডিগ্রী	রবিবারের সন্ধ্যায় ১ ডিগ্রীটায় আসবে	{0} ডিগ্রী	রবিবারের সন্ধ্যায় ৩ ডিগ্রীটায় আসবে
