# Section	Page	Header	Code	Locale	Old	New	Level
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	ak	▷missing◁	yMMMMEEEEdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	ak	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	ak	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	ak	▷missing◁	yyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ak	▷missing◁	ahmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ak	▷missing◁	ahmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ak	▷missing◁	ahmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ak	▷missing◁	ahmm	comprehensive
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	am	▷missing◁	እንግሊዝ	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	am	እንግሊዝ	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	am	▷missing◁	ስኮትላንድ	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	am	ስኮትላንድ	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	am	▷missing◁	ዌልስ	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	am	ዌልስ	▷removed◁	modern
Special	Suppress	Buddhist	Formats - Standard - Date Formats-full	am	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-long	am	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-medium	am	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-short	am	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Ethiopic	Formats - Standard - Date Formats-full	am	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Ethiopic	Formats - Standard - Date Formats-long	am	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Ethiopic	Formats - Standard - Date Formats-medium	am	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Ethiopic	Formats - Standard - Date Formats-short	am	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	am	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	am	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	am	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	am	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	am	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	am	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	am	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	am	▷missing◁	yMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	am	▷missing◁	ahmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	am	▷missing◁	ahmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	am	▷missing◁	ahmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	am	▷missing◁	ahmm	comprehensive
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	ar	▷missing◁	‫إنجلترا‬	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	ar	‫إنجلترا‬	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	ar	▷missing◁	‫اسكتلندا‬	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	ar	‫اسكتلندا‬	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	ar	▷missing◁	‫ويلز‬	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	ar	‫ويلز‬	▷removed◁	modern
Date & Time	Generic	Formats - Flexible - Date Formats	GyMd	ar	▷missing◁	‫d‏/M‏/y G‬	moderate
Special	Suppress	Generic	Formats - Standard - Date Formats-full	ar	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	ar	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	ar	▷missing◁	GyMMdd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	ar	▷missing◁	GGGGGyMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	ar	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	ar	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	ar	▷missing◁	yMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	ar	▷missing◁	yMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ar	▷missing◁	ahmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ar_IL	▷missing◁	Hmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ar_KM	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ar_MA	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ar	▷missing◁	ahmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ar_IL	▷missing◁	Hmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ar_KM	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ar_MA	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ar	▷missing◁	ahmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ar_IL	▷missing◁	Hmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ar_KM	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ar_MA	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ar	▷missing◁	ahmm	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ar_IL	▷missing◁	Hmm	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ar_KM	▷missing◁	HHmm	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ar_MA	▷missing◁	HHmm	comprehensive
Special	Suppress	Hebrew	Formats - Standard - Date Formats-full	ar	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Hebrew	Formats - Standard - Date Formats-long	ar	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Hebrew	Formats - Standard - Date Formats-medium	ar	▷missing◁	GyMMdd	comprehensive
Special	Suppress	Hebrew	Formats - Standard - Date Formats-short	ar	▷missing◁	GGGGGyMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-full	ar	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-long	ar	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-medium	ar	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-short	ar	▷missing◁	GGGGGyMd	comprehensive
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	as	▷missing◁	ইংলেণ্ড	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	as	ইংলেণ্ড	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	as	▷missing◁	স্কটলেণ্ড	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	as	স্কটলেণ্ড	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	as	▷missing◁	ৱেলছ্	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	as	ৱেলছ্	▷removed◁	modern
Special	Suppress	Generic	Formats - Standard - Date Formats-full	as	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	as	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	as	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	as	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	as	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	as	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	as	▷missing◁	yMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	as	▷missing◁	yMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	as	▷missing◁	ahmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	as	▷missing◁	ahmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	as	▷missing◁	ahmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	as	▷missing◁	ahmm	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	asa	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	asa	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	asa	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	asa	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	asa	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	asa	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	asa	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	asa	▷missing◁	yMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	asa	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	asa	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	asa	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	asa	▷missing◁	HHmm	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-full	ast	▷missing◁	GyMMMMEEEEdd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-long	ast	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-medium	ast	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-short	ast	▷missing◁	GGGGGyyMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	ast	▷missing◁	GyMMMMEEEEdd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	ast	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	ast	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	ast	▷missing◁	GGGGGyyMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	ast	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	ast	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	ast	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	ast	▷missing◁	yyMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	ast	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	ast	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	ast	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	ast	▷missing◁	HHmm	comprehensive
Special	Suppress	Indian	Formats - Standard - Date Formats-full	ast	▷missing◁	GyMMMMEEEEdd	comprehensive
Special	Suppress	Indian	Formats - Standard - Date Formats-long	ast	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Indian	Formats - Standard - Date Formats-medium	ast	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Indian	Formats - Standard - Date Formats-short	ast	▷missing◁	GGGGGyyMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-full	ast	▷missing◁	GyMMMMEEEEdd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-long	ast	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-medium	ast	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Islamic	Formats - Standard - Date Formats-short	ast	▷missing◁	GGGGGyyMd	comprehensive
Special	Suppress	Minguo	Formats - Standard - Date Formats-full	ast	▷missing◁	GyMMMMEEEEdd	comprehensive
Special	Suppress	Minguo	Formats - Standard - Date Formats-long	ast	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Minguo	Formats - Standard - Date Formats-medium	ast	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Minguo	Formats - Standard - Date Formats-short	ast	▷missing◁	GGGGGyyMd	comprehensive
Locale Display Names	Languages (E-J)	E	English ► en_GB-short	az	Britaniya ingiliscəsi	ingilis (BK)	basic
Locale Display Names	Languages (E-J)	E	English ► en_US-short	az	Amerika ingiliscəsi	ingilis (ABŞ)	basic
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	az	▷missing◁	İngiltərə	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	az	İngiltərə	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	az	▷missing◁	Şotlandiya	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	az	Şotlandiya	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	az	▷missing◁	Uels	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	az	Uels	▷removed◁	modern
Special	Suppress	Generic	Formats - Standard - Date Formats-full	az	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	az	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	az	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	az	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	az	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	az	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	az	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	az	▷missing◁	yyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	az	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	az	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	az	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	az	▷missing◁	HHmm	comprehensive
Locale Display Names	Languages (E-J)	E	English ► en_US-short	az_Cyrl	Америка инҝилисҹәси	инҝилис (АБШ)	basic
Special	Suppress	Generic	Formats - Standard - Date Formats-full	az_Cyrl	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	az_Cyrl	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	az_Cyrl	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	az_Cyrl	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	az_Cyrl	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	az_Cyrl	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	az_Cyrl	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	az_Cyrl	▷missing◁	yyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	az_Cyrl	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	az_Cyrl	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	az_Cyrl	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	az_Cyrl	▷missing◁	HHmm	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	bas	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	bas	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	bas	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	bas	▷missing◁	GGGGGyMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	bas	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	bas	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	bas	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	bas	▷missing◁	yMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	bas	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	bas	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	bas	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	bas	▷missing◁	HHmm	comprehensive
Locale Display Names	Languages (E-J)	E	English ► en_US-short	be	амерыканская англійская	англійская (ЗША)	basic
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	be	▷missing◁	Англія	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng	be	Англія	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	be	▷missing◁	Шатландыя	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct	be	Шатландыя	▷removed◁	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	be	▷missing◁	Уэльс	modern
Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls	be	Уэльс	▷removed◁	modern
Special	Suppress	Buddhist	Formats - Standard - Date Formats-full	be	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-long	be	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-medium	be	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Buddhist	Formats - Standard - Date Formats-short	be	▷missing◁	yyMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	be	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	be	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	be	▷missing◁	GyMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	be	▷missing◁	GGGGGyMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	be	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	be	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	be	▷missing◁	yMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	be	▷missing◁	yyMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	be	▷missing◁	HHmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	be	▷missing◁	HHmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	be	▷missing◁	HHmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	be	▷missing◁	HHmm	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	bem	▷missing◁	GyMMMMEEEEd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-long	bem	▷missing◁	GyMMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-medium	bem	▷missing◁	GyMMMd	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-short	bem	▷missing◁	GGGGGyMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-full	bem	▷missing◁	yMMMMEEEEd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-long	bem	▷missing◁	yMMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-medium	bem	▷missing◁	yMMMd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Date Formats-short	bem	▷missing◁	yMMdd	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-full	bem	▷missing◁	ahmmsszzzz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-long	bem	▷missing◁	ahmmssz	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-medium	bem	▷missing◁	ahmmss	comprehensive
Special	Suppress	Gregorian	Formats - Standard - Time Formats-short	bem	▷missing◁	ahmm	comprehensive
Special	Suppress	Generic	Formats - Standard - Date Formats-full	bez	▷missing◁	GyMMMMEEEEd	comprehensive
