# Count	Section	Page	Subhead	Code

97	Characters	People & Body	hand-fingers-open	🫱 –keywords
97	Characters	People & Body	hand-fingers-open	🫲 -name
97	Characters	People & Body	hand-fingers-open	🫲 –keywords
97	Characters	People & Body	hand-fingers-partial	🫰 –keywords
97	Characters	People & Body	hand-single-finger	🫵 –keywords
97	Characters	People & Body	person-role	🫅 –keywords
97	Characters	People & Body	person-role	🫃 –keywords
97	Characters	People & Body	person-role	🫄 -name
97	Characters	People & Body	person-role	🫄 –keywords
97	Characters	People & Body	person-fantasy	🧌 -name
97	Characters	People & Body	person-fantasy	🧌 –keywords
97	Characters	Animals & Nature	animal-marine	🪸 –keywords
97	Characters	Travel & Places	transport-ground	🛞 -name
97	Characters	Activities	game	🪬 -name
97	Characters	Activities	game	🪩 -name
97	Characters	Activities	game	🪩 –keywords
97	Characters	Objects	medical	🩼 -name
97	Characters	Objects	medical	🩻 -name
97	Characters	Objects	household	🫧 –keywords
96	Characters	Smileys & Emotion	face-neutral-skeptical	🫥 –keywords
96	Characters	Smileys & Emotion	face-concerned	🫤 -name
96	Characters	Smileys & Emotion	face-concerned	🥹 –keywords
96	Characters	People & Body	hand-fingers-open	🫳 -name
96	Characters	People & Body	hand-fingers-open	🫴 -name
96	Characters	People & Body	hand-fingers-open	🫴 –keywords
96	Characters	People & Body	hand-fingers-partial	🫰 -name
96	Characters	Activities	game	🪬 –keywords
95	Characters	People & Body	person-role	🫅 -name
95	Characters	Travel & Places	transport-water	🛟 -name
93	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd
88	Units	Other Units	kilowatt-hour-per-100-kilometer	long-other-nominative
86	Units	Other Units	kilowatt-hour-per-100-kilometer	long-displayName
83	Date & Time	Generic	Formats - Flexible - Date Formats	GyMd
83	Units	Other Units	item	long-other-nominative
81	Units	Other Units	item	long-displayName
81	Units	Other Units	item	short-other-nominative
78	Units	Other Units	item	short-displayName
74	Units	Other Units	kilowatt-hour-per-100-kilometer	long-one-nominative
70	Units	Volume	dessert-spoon-imperial	narrow-other-nominative
67	Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-other-nominative
67	Characters	Symbols2	other-symbol	◅ –keywords
67	Characters	Symbols2	other-symbol	◔ -name
66	Units	Other Units	item	long-one-nominative
66	Units	Other Units	item	short-one-nominative
66	Characters	Symbols2	other-symbol	▽ –keywords
66	Characters	Symbols2	other-symbol	▿ –keywords
66	Characters	Symbols2	other-symbol	◁ –keywords
66	Characters	Symbols2	other-symbol	◃ –keywords
66	Characters	Symbols2	other-symbol	◔ –keywords
66	Characters	Symbols2	other-symbol	◕ -name
65	Characters	Symbols2	other-symbol	▻ –keywords
65	Characters	Symbols2	other-symbol	◂ –keywords
65	Characters	Symbols2	other-symbol	◄ –keywords
65	Characters	Symbols2	other-symbol	◕ –keywords
65	Characters	Symbols2	other-symbol	◙ –keywords
64	Characters	Symbols2	other-symbol	▾ –keywords
64	Characters	Symbols2	other-symbol	◅ -name
64	Characters	Symbols2	other-symbol	◜ -name
64	Characters	Symbols2	other-symbol	◜ –keywords
64	Characters	Symbols2	other-symbol	◟ -name
64	Characters	Symbols2	other-symbol	◟ –keywords
63	Units	Other Units	item	narrow-other-nominative
63	Characters	Symbols2	other-symbol	≳ -name
63	Characters	Symbols2	other-symbol	⊱ –keywords
63	Characters	Symbols2	other-symbol	▣ –keywords
63	Characters	Symbols2	other-symbol	▧ -name
63	Characters	Symbols2	other-symbol	▧ –keywords
63	Characters	Symbols2	other-symbol	▨ -name
63	Characters	Symbols2	other-symbol	▨ –keywords
63	Characters	Symbols2	other-symbol	▵ –keywords
63	Characters	Symbols2	other-symbol	▽ -name
63	Characters	Symbols2	other-symbol	▿ -name
63	Characters	Symbols2	other-symbol	◁ -name
63	Characters	Symbols2	other-symbol	◃ -name
63	Characters	Symbols2	other-symbol	◇ –keywords
63	Characters	Symbols2	other-symbol	◈ –keywords
63	Characters	Symbols2	other-symbol	◉ –keywords
63	Characters	Symbols2	other-symbol	◢ -name
63	Characters	Symbols2	other-symbol	◢ –keywords
63	Characters	Symbols2	other-symbol	◣ -name
63	Characters	Symbols2	other-symbol	◣ –keywords
63	Characters	Symbols2	other-symbol	◤ -name
63	Characters	Symbols2	other-symbol	◤ –keywords
62	Characters	Symbols2	other-symbol	⋭ -name
62	Characters	Symbols2	other-symbol	△ –keywords
62	Characters	Symbols2	other-symbol	▷ –keywords
62	Characters	Symbols2	other-symbol	▹ –keywords
62	Characters	Symbols2	other-symbol	► –keywords
62	Characters	Symbols2	other-symbol	▻ -name
62	Characters	Symbols2	other-symbol	◂ -name
62	Characters	Symbols2	other-symbol	◄ -name
62	Characters	Symbols2	other-symbol	◐ –keywords
62	Characters	Symbols2	other-symbol	◖ –keywords
62	Characters	Symbols2	other-symbol	◙ -name
62	Characters	Symbols2	other-symbol	◝ -name
62	Characters	Symbols2	other-symbol	◝ –keywords
62	Characters	Symbols2	other-symbol	◞ -name
62	Characters	Symbols2	other-symbol	◞ –keywords
62	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other
61	Characters	Symbols2	other-symbol	≻ –keywords
61	Characters	Symbols2	other-symbol	⊁ –keywords
61	Characters	Symbols2	other-symbol	⊗ –keywords
61	Characters	Symbols2	other-symbol	⊛ –keywords
61	Characters	Symbols2	other-symbol	⊮ –keywords
61	Characters	Symbols2	other-symbol	⊰ –keywords
61	Characters	Symbols2	other-symbol	⊱ -name
61	Characters	Symbols2	other-symbol	⋱ –keywords
61	Characters	Symbols2	other-symbol	▣ -name
61	Characters	Symbols2	other-symbol	▦ -name
61	Characters	Symbols2	other-symbol	▦ –keywords
61	Characters	Symbols2	other-symbol	▩ -name
61	Characters	Symbols2	other-symbol	▩ –keywords
61	Characters	Symbols2	other-symbol	▴ –keywords
61	Characters	Symbols2	other-symbol	▸ –keywords
61	Characters	Symbols2	other-symbol	▾ -name
61	Characters	Symbols2	other-symbol	◈ -name
61	Characters	Symbols2	other-symbol	◉ -name
61	Characters	Symbols2	other-symbol	◓ -name
61	Characters	Symbols2	other-symbol	◓ –keywords
61	Characters	Symbols2	other-symbol	◳ -name
61	Characters	Symbols2	other-symbol	⪚ -name
61	Characters	Symbols2	other-symbol	⪚ –keywords
60	Units	Volume	fluid-ounce-imperial	narrow-other-nominative
60	Characters	Symbols2	other-symbol	≣ -name
60	Characters	Symbols2	other-symbol	⊙ –keywords
60	Characters	Symbols2	other-symbol	⊞ –keywords
60	Characters	Symbols2	other-symbol	⊥ –keywords
60	Characters	Symbols2	other-symbol	⋱ -name
60	Characters	Symbols2	other-symbol	▵ -name
60	Characters	Symbols2	other-symbol	◆ –keywords
60	Characters	Symbols2	other-symbol	◇ -name
60	Characters	Symbols2	other-symbol	◎ -name
60	Characters	Symbols2	other-symbol	◎ –keywords
60	Characters	Symbols2	other-symbol	◐ -name
60	Characters	Symbols2	other-symbol	◑ -name
60	Characters	Symbols2	other-symbol	◑ –keywords
60	Characters	Symbols2	other-symbol	◒ -name
60	Characters	Symbols2	other-symbol	◒ –keywords
60	Characters	Symbols2	other-symbol	◗ –keywords
60	Characters	Symbols2	other-symbol	◥ -name
60	Characters	Symbols2	other-symbol	◥ –keywords
60	Characters	Symbols2	other-symbol	◳ –keywords
60	Characters	Symbols2	other-symbol	◷ -name
59	Characters	Symbols2	other-symbol	∣ –keywords
59	Characters	Symbols2	other-symbol	≌ -name
59	Characters	Symbols2	other-symbol	≳ –keywords
59	Characters	Symbols2	other-symbol	≺ –keywords
59	Characters	Symbols2	other-symbol	⊆ -name
59	Characters	Symbols2	other-symbol	⊆ –keywords
59	Characters	Symbols2	other-symbol	⊇ -name
59	Characters	Symbols2	other-symbol	⊇ –keywords
59	Characters	Symbols2	other-symbol	⊘ –keywords
59	Characters	Symbols2	other-symbol	⊥ -name
59	Characters	Symbols2	other-symbol	⊰ -name
59	Characters	Symbols2	other-symbol	⋭ –keywords
59	Characters	Symbols2	other-symbol	⋒ –keywords
59	Characters	Symbols2	other-symbol	⋰ –keywords
59	Characters	Symbols2	other-symbol	△ -name
59	Characters	Symbols2	other-symbol	▷ -name
59	Characters	Symbols2	other-symbol	▹ -name
59	Characters	Symbols2	other-symbol	► -name
59	Characters	Symbols2	other-symbol	◍ -name
59	Characters	Symbols2	other-symbol	◍ –keywords
59	Characters	Symbols2	other-symbol	◖ -name
59	Characters	Symbols2	other-symbol	◷ –keywords
59	Characters	Symbols2	other-symbol	◿ -name
59	Characters	Symbols2	other-symbol	◿ –keywords
59	Characters	Symbols2	other-symbol	⨯ -name
59	Characters	Symbols2	other-symbol	⨯ –keywords
59	Characters	Symbols2	other-symbol	⨼ –keywords
59	Characters	Symbols2	other-symbol	⩣ -name
59	Characters	Symbols2	other-symbol	⩣ –keywords
59	Characters	Symbols2	other-symbol	⪍ -name
59	Characters	Symbols2	other-symbol	⪍ –keywords
59	Characters	Symbols2	other-symbol	₰ –keywords
58	Units	Other Units	item	narrow-one-nominative
58	Characters	Symbols2	other-symbol	≣ –keywords
58	Characters	Symbols2	other-symbol	≧ -name
58	Characters	Symbols2	other-symbol	⊖ –keywords
58	Characters	Symbols2	other-symbol	⊘ -name
58	Characters	Symbols2	other-symbol	⊟ –keywords
58	Characters	Symbols2	other-symbol	⊮ -name
58	Characters	Symbols2	other-symbol	⊹ –keywords
58	Characters	Symbols2	other-symbol	⋁ -name
58	Characters	Symbols2	other-symbol	⋁ –keywords
58	Characters	Symbols2	other-symbol	⋆ –keywords
58	Characters	Symbols2	other-symbol	⋈ –keywords
58	Characters	Symbols2	other-symbol	⋒ -name
58	Characters	Symbols2	other-symbol	⋙ -name
58	Characters	Symbols2	other-symbol	⋰ -name
58	Characters	Symbols2	other-symbol	▢ –keywords
58	Characters	Symbols2	other-symbol	▤ -name
58	Characters	Symbols2	other-symbol	▤ –keywords
58	Characters	Symbols2	other-symbol	▭ –keywords
58	Characters	Symbols2	other-symbol	▴ -name
58	Characters	Symbols2	other-symbol	▸ -name
58	Characters	Symbols2	other-symbol	◌ -name
58	Characters	Symbols2	other-symbol	◌ –keywords
58	Characters	Symbols2	other-symbol	◘ -name
58	Characters	Symbols2	other-symbol	◘ –keywords
58	Characters	Symbols2	other-symbol	⨧ -name
58	Characters	Symbols2	other-symbol	⨧ –keywords
58	Characters	Symbols2	other-symbol	⩽ -name
58	Characters	Symbols2	other-symbol	⩽ –keywords
58	Characters	Symbols2	other-symbol	⪺ -name
58	Characters	Symbols2	other-symbol	⪺ –keywords
58	Characters	Symbols2	other-symbol	₢ –keywords
58	Characters	Symbols2	other-symbol	₳ –keywords
58	Units	Other Units	kilowatt-hour-per-100-kilometer	short-other-nominative
57	Units	Volume	dessert-spoon-imperial	narrow-one-nominative
57	Units	Other Units	item	narrow-displayName
57	Characters	Symbols2	other-symbol	≃ -name
57	Characters	Symbols2	other-symbol	≒ -name
57	Characters	Symbols2	other-symbol	≒ –keywords
57	Characters	Symbols2	other-symbol	≖ -name
57	Characters	Symbols2	other-symbol	≦ –keywords
57	Characters	Symbols2	other-symbol	≪ -name
57	Characters	Symbols2	other-symbol	≪ –keywords
57	Characters	Symbols2	other-symbol	≻ -name
57	Characters	Symbols2	other-symbol	⊁ -name
57	Characters	Symbols2	other-symbol	⊕ –keywords
57	Characters	Symbols2	other-symbol	⊚ -name
57	Characters	Symbols2	other-symbol	⊚ –keywords
57	Characters	Symbols2	other-symbol	⊛ -name
57	Characters	Symbols2	other-symbol	⊶ -name
57	Characters	Symbols2	other-symbol	⊹ -name
57	Characters	Symbols2	other-symbol	⋂ -name
57	Characters	Symbols2	other-symbol	⋂ –keywords
57	Characters	Symbols2	other-symbol	⋃ -name
57	Characters	Symbols2	other-symbol	⋃ –keywords
57	Characters	Symbols2	other-symbol	⋆ -name
57	Characters	Symbols2	other-symbol	⋘ -name
57	Characters	Symbols2	other-symbol	⋙ –keywords
57	Characters	Symbols2	other-symbol	▥ -name
57	Characters	Symbols2	other-symbol	▥ –keywords
57	Characters	Symbols2	other-symbol	▰ –keywords
57	Characters	Symbols2	other-symbol	◆ -name
57	Characters	Symbols2	other-symbol	◗ -name
57	Characters	Symbols2	other-symbol	₣ –keywords
57	Units	Other Units	kilowatt-hour-per-100-kilometer	short-displayName
56	Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-one-nominative
56	Characters	Symbols2	other-symbol	⁄ –keywords
56	Characters	Symbols2	other-symbol	∧ –keywords
56	Characters	Symbols2	other-symbol	∾ -name
56	Characters	Symbols2	other-symbol	∾ –keywords
56	Characters	Symbols2	other-symbol	≅ -name
56	Characters	Symbols2	other-symbol	≖ –keywords
56	Characters	Symbols2	other-symbol	≦ -name
56	Characters	Symbols2	other-symbol	≧ –keywords
56	Characters	Symbols2	other-symbol	≫ -name
56	Characters	Symbols2	other-symbol	⊃ -name
56	Characters	Symbols2	other-symbol	⊃ –keywords
56	Characters	Symbols2	other-symbol	⊗ -name
56	Characters	Symbols2	other-symbol	⊙ -name
56	Characters	Symbols2	other-symbol	⊿ –keywords
56	Characters	Symbols2	other-symbol	⋅ –keywords
56	Characters	Symbols2	other-symbol	⋈ -name
56	Characters	Symbols2	other-symbol	⋯ -name
56	Characters	Symbols2	other-symbol	□ –keywords
56	Characters	Symbols2	other-symbol	▬ –keywords
56	Characters	Symbols2	other-symbol	▮ –keywords
56	Characters	Symbols2	other-symbol	◠ -name
56	Characters	Symbols2	other-symbol	◠ –keywords
56	Characters	Symbols2	other-symbol	◡ -name
56	Characters	Symbols2	other-symbol	◡ –keywords
56	Characters	Symbols2	other-symbol	◦ -name
56	Characters	Symbols2	other-symbol	◦ –keywords
56	Characters	Symbols2	other-symbol	⨼ -name
56	Characters	Symbols2	other-symbol	₰ -name
55	Characters	Symbols2	other-symbol	∴ –keywords
55	Characters	Symbols2	other-symbol	≃ –keywords
55	Characters	Symbols2	other-symbol	≌ –keywords
55	Characters	Symbols2	other-symbol	≫ –keywords
55	Characters	Symbols2	other-symbol	≺ -name
55	Characters	Symbols2	other-symbol	⊞ -name
55	Characters	Symbols2	other-symbol	⊟ -name
55	Characters	Symbols2	other-symbol	⊿ -name
55	Characters	Symbols2	other-symbol	⋘ –keywords
55	Characters	Symbols2	other-symbol	⋮ –keywords
55	Characters	Symbols2	other-symbol	⋯ –keywords
55	Characters	Symbols2	other-symbol	▢ -name
55	Characters	Symbols2	other-symbol	▭ -name
55	Locale Display Names	Languages (E-J)	E	English ► en_US-short
54	Units	Other Units	mile-per-gallon-imperial	narrow-other-nominative
54	Characters	Symbols2	other-symbol	∵ –keywords
54	Characters	Symbols2	other-symbol	∼ –keywords
54	Characters	Symbols2	other-symbol	≅ –keywords
54	Characters	Symbols2	other-symbol	⊶ –keywords
54	Characters	Symbols2	other-symbol	■ –keywords
54	Characters	Symbols2	other-symbol	▰ -name
54	Characters	Symbols2	other-symbol	₶ -name
53	Characters	Symbols2	other-symbol	∕ –keywords
53	Characters	Symbols2	other-symbol	∣ -name
53	Characters	Symbols2	other-symbol	∥ -name
53	Characters	Symbols2	other-symbol	∧ -name
53	Characters	Symbols2	other-symbol	∮ –keywords
53	Characters	Symbols2	other-symbol	∴ -name
53	Characters	Symbols2	other-symbol	∵ -name
53	Characters	Symbols2	other-symbol	∷ –keywords
53	Characters	Symbols2	other-symbol	⋅ -name
53	Characters	Symbols2	other-symbol	⋮ -name
53	Characters	Symbols2	other-symbol	□ -name
53	Characters	Symbols2	other-symbol	▬ -name
53	Characters	Symbols2	other-symbol	▮ -name
52	Characters	Symbols2	other-symbol	∎ -name
52	Characters	Symbols2	other-symbol	∏ –keywords
52	Characters	Symbols2	other-symbol	∑ –keywords
52	Characters	Symbols2	other-symbol	∝ –keywords
52	Characters	Symbols2	other-symbol	∬ –keywords
52	Characters	Symbols2	other-symbol	₢ -name
52	Characters	Symbols2	other-symbol	₤ –keywords
52	Special	Suppress	Chinese	Formats - Standard - Date Formats-full
52	Special	Suppress	Chinese	Formats - Standard - Date Formats-long
52	Special	Suppress	Chinese	Formats - Standard - Date Formats-medium
51	Characters	Symbols2	other-symbol	≯ –keywords
51	Characters	Symbols2	other-symbol	∓ –keywords
51	Characters	Symbols2	other-symbol	∕ -name
51	Characters	Symbols2	other-symbol	⁄ -name
51	Characters	Symbols2	other-symbol	∗ –keywords
51	Characters	Symbols2	other-symbol	∘ –keywords
51	Characters	Symbols2	other-symbol	∙ -name
51	Characters	Symbols2	other-symbol	∙ –keywords
51	Characters	Symbols2	other-symbol	∫ –keywords
51	Characters	Symbols2	other-symbol	∼ -name
51	Characters	Symbols2	other-symbol	∽ -name
51	Characters	Symbols2	other-symbol	∽ –keywords
51	Characters	Symbols2	other-symbol	⊕ -name
51	Characters	Symbols2	other-symbol	⊖ -name
51	Characters	Symbols2	other-symbol	■ -name
51	Characters	Symbols2	other-symbol	₣ -name
51	Characters	Symbols2	other-symbol	₶ –keywords
51	Units	Other Units	kilowatt-hour-per-100-kilometer	short-one-nominative
50	Units	Volume	gallon-imperial	narrow-other-nominative
50	Units	Volume	fluid-ounce-imperial	narrow-one-nominative
50	Characters	Symbols2	other-symbol	∎ –keywords
50	Characters	Symbols2	other-symbol	≮ –keywords
50	Characters	Symbols2	other-symbol	∘ -name
50	Characters	Symbols2	other-symbol	∟ –keywords
50	Characters	Symbols2	other-symbol	∥ –keywords
50	Characters	Symbols2	other-symbol	∮ -name
50	Characters	Symbols2	other-symbol	₳ -name
50	Characters	Symbols2	other-symbol	₷ –keywords
49	Characters	Symbols2	other-symbol	∗ -name
49	Characters	Symbols2	other-symbol	∝ -name
49	Characters	Symbols2	other-symbol	∷ -name
49	Characters	Symbols2	other-symbol	₨ –keywords
49	Characters	Symbols2	other-symbol	﷼ –keywords
48	Characters	Symbols2	other-symbol	∂ –keywords
48	Characters	Symbols2	other-symbol	∅ –keywords
48	Characters	Symbols2	other-symbol	∬ -name
48	Characters	Symbols2	other-symbol	₤ -name
47	Characters	Symbols2	other-symbol	∏ -name
47	Characters	Symbols2	other-symbol	∑ -name
47	Characters	Symbols2	other-symbol	≮ -name
47	Characters	Symbols2	other-symbol	∠ –keywords
47	Characters	Symbols2	other-symbol	∫ -name
47	Characters	Symbols2	other-symbol	∶ -name
47	Characters	Symbols2	other-symbol	∶ –keywords
47	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name
46	Characters	Symbols2	other-symbol	⇪ –keywords
46	Characters	Symbols2	other-symbol	⇵ -name
46	Characters	Symbols2	other-symbol	≯ -name
46	Characters	Symbols2	other-symbol	≬ -name
46	Characters	Symbols2	other-symbol	≬ –keywords
46	Characters	Symbols2	other-symbol	₷ -name
45	Units	Volume	quart-imperial	narrow-other-nominative
45	Characters	Symbols2	other-symbol	⇪ -name
45	Characters	Symbols2	other-symbol	⇵ –keywords
45	Characters	Symbols2	other-symbol	∀ –keywords
45	Characters	Symbols2	other-symbol	∃ –keywords
44	Units	Other Units	mile-per-gallon-imperial	narrow-one-nominative
44	Characters	Symbols2	other-symbol	⇤ -name
44	Characters	Symbols2	other-symbol	⇤ –keywords
44	Characters	Symbols2	other-symbol	∉ –keywords
44	Characters	Symbols2	other-symbol	∟ -name
44	Characters	Symbols2	other-symbol	₨ -name
44	Characters	Symbols2	other-symbol	﷼ -name
43	Characters	Symbols2	other-symbol	⇦ –keywords
43	Characters	Symbols2	other-symbol	⇩ –keywords
43	Characters	Symbols2	other-symbol	∋ –keywords
43	Characters	Symbols2	other-symbol	∓ -name
43	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one
42	Units	Volume	gallon-imperial	narrow-one-nominative
42	Characters	Symbols2	other-symbol	⇥ -name
42	Characters	Symbols2	other-symbol	⇥ –keywords
42	Characters	Symbols2	other-symbol	⇦ -name
42	Characters	Symbols2	other-symbol	⇩ -name
42	Characters	Symbols2	other-symbol	∂ -name
42	Characters	Symbols2	other-symbol	∃ -name
42	Characters	Symbols2	other-symbol	∠ -name
42	Units	Other Units	kilowatt-hour-per-100-kilometer	narrow-displayName
42	Units	Volume	dessert-spoon-imperial	narrow-displayName
41	Units	Volume	dessert-spoon	narrow-other-nominative
41	Units	Volume	dram	narrow-other-nominative
41	Characters	Symbols2	other-symbol	⇜ –keywords
41	Characters	Symbols2	other-symbol	⇧ –keywords
41	Characters	Symbols2	other-symbol	⇨ –keywords
41	Characters	Symbols2	other-symbol	∋ -name
41	Numbers	Symbols	Symbols using Nyiakeng Puachue Hmong Digits (hmnp)	approximatelySign
40	Characters	Symbols2	other-symbol	⇜ -name
40	Characters	Symbols2	other-symbol	⇟ -name
40	Characters	Symbols2	other-symbol	⇟ –keywords
40	Characters	Symbols2	other-symbol	⇧ -name
40	Characters	Symbols2	other-symbol	⇨ -name
40	Characters	Symbols2	other-symbol	∉ -name
39	Characters	Symbols2	other-symbol	⇝ –keywords
39	Characters	Symbols2	other-symbol	∀ -name
39	Special	Suppress	Chinese	Formats - Standard - Date Formats-short
38	Units	Volume	quart-imperial	narrow-one-nominative
38	Characters	Symbols2	other-symbol	⇝ -name
38	Characters	Symbols2	other-symbol	∅ -name
37	Locale Display Names	Languages (A-D)	D	Dogri ► doi
37	Characters	Symbols2	other-symbol	⇞ -name
37	Characters	Symbols2	other-symbol	⇞ –keywords
37	Characters	Symbols2	other-symbol	⇠ –keywords
37	Characters	Symbols2	other-symbol	⇢ –keywords
37	Locale Display Names	Languages (E-J)	E	English ► en_GB-short
37	Special	Suppress	Japanese	Formats - Standard - Date Formats-short
36	Characters	Symbols2	other-symbol	⇠ -name
36	Characters	Symbols2	other-symbol	⇡ –keywords
36	Characters	Symbols2	other-symbol	⇢ -name
36	Characters	Symbols2	other-symbol	⇣ –keywords
36	Special	Suppress	Japanese	Formats - Standard - Date Formats-full
36	Special	Suppress	Japanese	Formats - Standard - Date Formats-long
35	Characters	Symbols2	other-symbol	⇎ -name
35	Characters	Symbols2	other-symbol	⇎ –keywords
35	Characters	Symbols2	other-symbol	⇡ -name
35	Characters	Symbols2	other-symbol	⇣ -name
35	Special	Suppress	Japanese	Formats - Standard - Date Formats-medium
34	Units	Volume	dessert-spoon	narrow-one-nominative
34	Units	Volume	dram	narrow-one-nominative
34	Units	Other Units	mile-per-gallon-imperial	narrow-displayName
34	Units	Graphics	em	long-gender
34	Units	Mass and Weight	metric-ton	long-gender
34	Units	Mass and Weight	carat	long-gender
34	Units	Energy and Power	calorie	long-gender
34	Units	Energy and Power	joule	long-gender
34	Units	Electrical and Frequency	ampere	long-gender
34	Units	Electrical and Frequency	ohm	long-gender
34	Units	Electrical and Frequency	hertz	long-gender
34	Units	Weather	bar	long-gender
34	Units	Weather	atmosphere	long-gender
34	Units	Weather	pascal	long-gender
34	Units	Other Units	revolution	long-gender
34	Units	Other Units	radian	long-gender
34	Units	Other Units	arc-minute	long-gender
34	Units	Other Units	arc-second	long-gender
34	Units	Other Units	karat	long-gender
34	Units	Other Units	permillion	long-gender
34	Units	Other Units	permille	long-gender
34	Units	Other Units	permyriad	long-gender
34	Units	Other Units	mole	long-gender
34	Units	Other Units	newton	long-gender
34	Units	Other Units	lux	long-gender
34	Units	Other Units	candela	long-gender
34	Units	Other Units	lumen	long-gender
33	Units	Volume	pinch	narrow-other-nominative
33	Units	Duration	decade	long-gender
