# Count	Section	Page	Subhead	Code

110	Locale Display Names	Keys	kv	kv-currency-core
110	Locale Display Names	Keys	numbers	numbers-arabext-core
110	Locale Display Names	Keys	numbers	numbers-hanidays-core
110	Characters	Food & Drink	food-vegetable	🫝 -name
110	Characters	Objects2	writing	🪌 –keywords
109	Locale Display Names	Keys	collation	collation-eor-core
109	Locale Display Names	Keys	collation	collation-searchjl-core
109	Locale Display Names	Keys	colReorder	colReorder-digit-core
109	Locale Display Names	Keys	colStrength	colStrength-identical-core
109	Locale Display Names	Keys	colStrength	colStrength-quaternary-core
109	Locale Display Names	Keys	colStrength	colStrength-tertiary-core
109	Locale Display Names	Keys	First Day of Week	fw
109	Locale Display Names	Keys	k0	k0
109	Locale Display Names	Keys	kv	kv-punct-core
109	Locale Display Names	Keys	kv	kv-space-core
109	Locale Display Names	Keys	kv	kv-symbol-core
109	Locale Display Names	Keys	numbers	numbers-greklow-core
109	Locale Display Names	Keys	numbers	numbers-mathmono-core
109	Characters	Smileys & Emotion	face-smiling	🫫 -name
109	Characters	Animals & Nature	animal-bug	🫌 –keywords
109	Characters	Objects2	writing	🪌 -name
108	Locale Display Names	Keys	colReorder	colReorder-currency-core
108	Locale Display Names	Keys	colReorder	colReorder-punct-core
108	Locale Display Names	Keys	colReorder	colReorder-symbol-core
108	Locale Display Names	Keys	colStrength	colStrength-secondary-core
108	Locale Display Names	Keys	h0	h0
108	Locale Display Names	Keys	numbers	numbers-armnlow-core
108	Locale Display Names	Keys	numbers	numbers-finance-core
108	Locale Display Names	Keys	numbers	numbers-hanidec-core
108	Locale Display Names	Keys	numbers	numbers-jpanyear-core
108	Locale Display Names	Keys	numbers	numbers-lanatham-core
108	Locale Display Names	Keys	numbers	numbers-mathbold-core
108	Locale Display Names	Keys	numbers	numbers-mathdbl-core
108	Locale Display Names	Keys	numbers	numbers-mathsanb-core
108	Locale Display Names	Keys	numbers	numbers-mathsans-core
108	Locale Display Names	Keys	numbers	numbers-mymrpao-core
108	Locale Display Names	Keys	numbers	numbers-roman-core
108	Locale Display Names	Keys	numbers	numbers-romanlow-core
108	Locale Display Names	Keys	numbers	numbers-traditional-core
108	Characters	Smileys & Emotion	face-smiling	🫫 –keywords
108	Characters	People & Body	hand-fingers-closed	🫹 –keywords
108	Characters	People & Body	hand-fingers-closed	🫺 –keywords
108	Characters	Travel & Places 2	transport-water	🛙 –keywords
108	Characters	Travel & Places 2	sky & weather	🪋 -name
107	Locale Display Names	Keys	colReorder	colReorder-space-core
107	Locale Display Names	Keys	dx	dx
107	Locale Display Names	Keys	numbers	numbers-fullwide-core
107	Locale Display Names	Keys	numbers	numbers-hansfin-core
107	Locale Display Names	Keys	numbers	numbers-jpanfin-core
107	Locale Display Names	Keys	numbers	numbers-mymrepka-core
107	Locale Display Names	Keys	numbers	numbers-tamldec-core
107	Locale Display Names	Keys	t0	t0
107	Locale Display Names	Keys	t0	t0-und
107	Characters	Animals & Nature	animal-bug	🫌 -name
107	Characters	Travel & Places 2	sky & weather	🪋 –keywords
107	Characters	Objects2	tool	🪍 -name
107	Characters	Objects2	tool	🪍 –keywords
106	Locale Display Names	Keys	colReorder	colReorder
106	Locale Display Names	Keys	d0	d0
106	Locale Display Names	Keys	m0	m0
106	Locale Display Names	Keys	numbers	numbers-hantfin-core
106	Locale Display Names	Keys	numbers	numbers-mymrshan-core
106	Locale Display Names	Keys	numbers	numbers-mymrtlng-core
106	Locale Display Names	Keys	numbers	numbers-native-core
106	Locale Display Names	Keys	numbers	numbers-outlined-core
106	Locale Display Names	Keys	numbers	numbers-segment-core
106	Locale Display Names	Keys	s0	s0
106	Characters	People & Body	hand-fingers-closed	🫺 -name
105	Locale Display Names	Keys	i0	i0
105	Locale Display Names	Keys	kv	kv
105	Locale Display Names	Keys	rg	rg
105	Locale Display Names	Keys	sd	sd
105	Locale Display Names	Keys	t	t
105	Locale Display Names	Keys	x0	x0
105	Characters	People & Body	hand-fingers-closed	🫹 -name
105	Characters	Travel & Places 2	transport-water	🛙 -name
104	Locale Display Names	Keys	va	va-posix-core
97	Timezones	Western Asia	Turkey	daylight-long
95	Timezones	Western Asia	Turkey	standard-long
93	Timezones	Russia	Kamchatka	daylight-long
92	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMEd
92	Timezones	Russia	Kamchatka	standard-long
92	Timezones	Western Asia	Turkey	generic-long
91	Locale Display Names	Keys	calendar	calendar-indian-core
89	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMM
89	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMMd
87	Timezones	Russia	Kamchatka	generic-long
85	Locale Display Names	Keys	calendar	calendar-islamic-tbla-core
85	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/d
84	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/d
79	Locale Display Names	Languages (O-S)	P	Piedmontese ► pms
79	Date & Time	Generic	Formats - Intervals - Date Formats	MMMMd/M
77	Date & Time	Gregorian	Formats - Intervals - Date Formats	MMMMd/M
76	Timezones	Unknown Region	Almaty	daylight-long
75	Timezones	Unknown Region	Almaty	generic-long
75	Timezones	Unknown Region	Almaty	standard-long
75	Timezones	Unknown Region	Macau	daylight-long
75	Timezones	South America	Acre	standard-long
75	Timezones	South America	Acre	daylight-long
74	Timezones	Unknown Region	Macau	generic-long
74	Timezones	Unknown Region	Macau	standard-long
73	Timezones	Unknown Region	Aqtau	daylight-long
73	Timezones	Unknown Region	Aqtobe	daylight-long
73	Timezones	Unknown Region	Qyzylorda	generic-long
73	Timezones	Unknown Region	Qyzylorda	standard-long
73	Timezones	Unknown Region	Qyzylorda	daylight-long
73	Timezones	South America	Acre	generic-long
72	Timezones	Unknown Region	Aqtau	generic-long
72	Timezones	Unknown Region	Aqtau	standard-long
72	Timezones	Unknown Region	Aqtobe	generic-long
72	Timezones	Unknown Region	Aqtobe	standard-long
72	Timezones	Unknown Region	Guam	standard-long
70	Timezones	Unknown Region	Lanka	standard-long
69	Timezones	Unknown Region	North_Mariana	standard-long
67	Locale Display Names	Keys	collation	collation-phonetic-core
67	Locale Display Names	Keys	collation	collation-pinyin-core
66	Locale Display Names	Keys	collation	collation-unihan-core
66	Locale Display Names	Keys	collation	collation-zhuyin-core
65	Locale Display Names	Keys	collation	collation-compat-core
65	Locale Display Names	Keys	collation	collation-dictionary-core
65	Locale Display Names	Keys	collation	collation-phonebook-core
65	Locale Display Names	Keys	collation	collation-stroke-core
63	Locale Display Names	Keys	collation	collation-traditional-core
63	Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMMEd
61	Timezones	Russia	Samara	daylight-long
61	Timezones	Russia	Samara	standard-long
60	Special	Suppress	Append-Fallback-chinese	Era
60	Special	Suppress	Append-Fallback-iso8601	Era
59	Date & Time	Gregorian	Formats - Flexible - Append	Era
59	Date & Time	Generic	Formats - Flexible - Append	Era
56	Timezones	Russia	Samara	generic-long
54	Timezones	Timezone Display Patterns	null	GMT Format-utc
54	Locale Display Names	Keys	colCaseFirst	colCaseFirst
53	Special	Suppress	Append-Fallback-chinese	Day-Of-Week
52	Date & Time	Gregorian	Formats - Flexible - Append	Day-Of-Week
52	Date & Time	Generic	Formats - Flexible - Append	Day-Of-Week
52	Special	Suppress	Append-Fallback-iso8601	Day-Of-Week
51	Locale Display Names	Keys	colBackwards	colBackwards
51	Locale Display Names	Keys	colCaseLevel	colCaseLevel
51	Date & Time	Generic	Formats - Flexible - Append	Time-Day-Of-Week
51	Special	Suppress	Append-Fallback-chinese	Time-Day-Of-Week
50	Locale Display Names	Keys	colAlternate	colAlternate
50	Date & Time	Gregorian	Formats - Flexible - Append	Time-Day-Of-Week
50	Special	Suppress	Append-Fallback-iso8601	Time-Day-Of-Week
49	Locale Display Names	Keys	colStrength	colStrength
48	Locale Display Names	Keys	colNumeric	colNumeric
47	Locale Display Names	Keys	colNormalization	colNormalization
47	Locale Display Names	Keys	numbers	numbers-native
46	Locale Display Names	Keys	x	x
46	Characters	Emoji Symbols	alphanum	🉐 –keywords
46	Characters	Emoji Symbols	alphanum	🈹 –keywords
45	Characters	Emoji Symbols	alphanum	🈷 –keywords
45	Characters	Emoji Symbols	alphanum	🈺 –keywords
45	Locale Display Names	Keys	d0	d0-fwidth
45	Locale Display Names	Keys	d0	d0-hwidth
45	Locale Display Names	Keys	timezone	timezone
45	Characters	Emoji Symbols	alphanum	🈶 –keywords
44	Characters	Emoji Symbols	alphanum	🈯 –keywords
44	Locale Display Names	Keys	va	va
44	Timezones	Timezone Display Patterns	null	gmtZeroFormat
44	Locale Display Names	Languages (E-J)	G	German ► de_AT
43	Characters	Emoji Symbols	alphanum	🈚 –keywords
43	Characters	Emoji Symbols	alphanum	㊗ –keywords
43	Characters	Emoji Symbols	alphanum	㊙ –keywords
43	Locale Display Names	Keys	m0	m0-bgn
43	Locale Display Names	Keys	m0	m0-ungegn
42	Characters	Emoji Symbols	alphanum	🈲 –keywords
42	Characters	Emoji Symbols	alphanum	🉑 –keywords
42	Characters	Emoji Symbols	alphanum	🈸 –keywords
42	Locale Display Names	Languages (E-J)	E	English ► en_GB-short
41	Locale Display Names	Languages (E-J)	H	Hindi ► hi_Latn
41	Characters	Emoji Symbols	alphanum	🈁 –keywords
41	Characters	Emoji Symbols	alphanum	🈂 –keywords
41	Characters	Emoji Symbols	alphanum	🈳 –keywords
40	Characters	Emoji Symbols	alphanum	🈵 –keywords
38	Characters	Emoji Symbols	alphanum	🈴 –keywords
36	Locale Display Names	Languages (E-J)	E	English ► en_US-short
35	Currencies	Eastern Asia (C)	Eastern Asia: China: CNX (old)	CNX-name
31	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyM
31	Timezones	Oceania	Apia	daylight-long
31	Timezones	Oceania	Apia	generic-long
31	Currencies	Eastern Asia (C)	Eastern Asia: China: CNX (old)	CNX-name-other
30	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMd
29	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMEd
28	Timezones	North America	Hawaii_Aleutian	standard-long
28	Date & Time	Japanese	Eras - abbreviated	11
28	Date & Time	Japanese	Eras - abbreviated	12
28	Date & Time	Japanese	Eras - abbreviated	13
28	Date & Time	Japanese	Eras - abbreviated	14
28	Date & Time	Japanese	Eras - abbreviated	26
28	Date & Time	Generic	Formats - Numeric - separator	Time
28	Date & Time	Chinese	Formats - Numeric - separator	Time
27	Timezones	Oceania	Apia	standard-long
27	Date & Time	Generic	Formats - Flexible - Date Formats	GyMEd
27	Date & Time	Japanese	Eras - abbreviated	15
27	Date & Time	Japanese	Eras - abbreviated	17
27	Date & Time	Gregorian	Formats - Numeric - separator	Time
26	Date & Time	Japanese	Eras - abbreviated	73
26	Date & Time	Japanese	Eras - abbreviated	78
26	Currencies	Eastern Asia (C)	Eastern Asia: China: CNX (old)	CNX-name-one
26	Special	Suppress	null	calendar-ethiopic-amete-alem
26	Locale Display Names	Keys	calendar	calendar-iso8601
25	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMd
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/d
25	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/M
25	Date & Time	Dangi	Formats - Numeric - separator	Date
25	Date & Time	Japanese	Eras - abbreviated	71
25	Date & Time	Japanese	Eras - abbreviated	80
25	Date & Time	Japanese	Eras - abbreviated	81
25	Date & Time	Japanese	Eras - abbreviated	86
25	Date & Time	Japanese	Eras - abbreviated	93
25	Date & Time	Japanese	Eras - abbreviated	112
25	Date & Time	Japanese	Eras - abbreviated	113
25	Date & Time	Japanese	Eras - abbreviated	116
25	Date & Time	Japanese	Eras - abbreviated	123
25	Date & Time	Japanese	Eras - abbreviated	127
25	Date & Time	Japanese	Eras - abbreviated	135
25	Date & Time	Japanese	Eras - abbreviated	137
25	Date & Time	Japanese	Eras - abbreviated	146
25	Date & Time	Japanese	Eras - abbreviated	151
25	Date & Time	Japanese	Eras - abbreviated	153
25	Date & Time	Japanese	Eras - abbreviated	156
25	Date & Time	Japanese	Eras - abbreviated	174
25	Date & Time	Japanese	Eras - abbreviated	190
25	Date & Time	Japanese	Eras - abbreviated	197
25	Date & Time	Japanese	Eras - abbreviated	198
25	Date & Time	Japanese	Eras - abbreviated	201
25	Date & Time	Japanese	Eras - abbreviated	202
25	Date & Time	Japanese	Eras - abbreviated	206
25	Date & Time	Japanese	Eras - abbreviated	215
25	Date & Time	Japanese	Eras - abbreviated	216
25	Date & Time	Japanese	Eras - abbreviated	218
25	Date & Time	Japanese	Eras - abbreviated	228
24	Timezones	Overrides	Etc/UTC	standard-long
24	Timezones	Overrides	Etc/UTC	standard-short
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/G
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/y
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/d
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/G
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/M
24	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/y
24	Date & Time	Japanese	Eras - abbreviated	10
24	Date & Time	Japanese	Eras - abbreviated	25
24	Date & Time	Japanese	Eras - abbreviated	28
24	Date & Time	Japanese	Eras - abbreviated	30
24	Date & Time	Japanese	Eras - abbreviated	34
24	Date & Time	Japanese	Eras - abbreviated	42
24	Date & Time	Japanese	Eras - abbreviated	47
24	Date & Time	Japanese	Eras - abbreviated	68
24	Date & Time	Japanese	Eras - abbreviated	89
24	Date & Time	Japanese	Eras - abbreviated	99
24	Date & Time	Japanese	Eras - abbreviated	106
23	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyM
23	Date & Time	Generic	Formats - Flexible - Date Formats	yyyyMEd
23	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/M
23	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/G
23	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/y
23	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/G
22	Date & Time	Generic	Formats - Flexible - Date Formats	GyMd
22	Date & Time	Generic	Formats - Intervals - Date Formats	yMEd/M
22	Date & Time	Generic	Formats - Flexible - Date Formats	GyM
22	Date & Time	Japanese	Eras - abbreviated	0
22	Date & Time	Japanese	Eras - abbreviated	1
22	Date & Time	Japanese	Eras - abbreviated	2
22	Date & Time	Japanese	Eras - abbreviated	3
22	Date & Time	Japanese	Eras - abbreviated	4
22	Date & Time	Japanese	Eras - abbreviated	6
22	Date & Time	Japanese	Eras - abbreviated	8
22	Date & Time	Japanese	Eras - abbreviated	16
22	Date & Time	Japanese	Eras - abbreviated	18
22	Date & Time	Japanese	Eras - abbreviated	19
22	Date & Time	Japanese	Eras - abbreviated	20
22	Date & Time	Japanese	Eras - abbreviated	21
22	Date & Time	Japanese	Eras - abbreviated	22
22	Date & Time	Japanese	Eras - abbreviated	23
22	Date & Time	Japanese	Eras - abbreviated	24
22	Date & Time	Japanese	Eras - abbreviated	27
22	Date & Time	Japanese	Eras - abbreviated	29
22	Date & Time	Japanese	Eras - abbreviated	31
22	Date & Time	Japanese	Eras - abbreviated	33
22	Date & Time	Japanese	Eras - abbreviated	35
22	Date & Time	Japanese	Eras - abbreviated	36
22	Date & Time	Japanese	Eras - abbreviated	38
22	Date & Time	Japanese	Eras - abbreviated	39
22	Date & Time	Japanese	Eras - abbreviated	40
22	Date & Time	Japanese	Eras - abbreviated	43
22	Date & Time	Japanese	Eras - abbreviated	46
22	Date & Time	Japanese	Eras - abbreviated	49
22	Date & Time	Japanese	Eras - abbreviated	50
22	Date & Time	Japanese	Eras - abbreviated	51
22	Date & Time	Japanese	Eras - abbreviated	52
22	Date & Time	Japanese	Eras - abbreviated	53
22	Date & Time	Japanese	Eras - abbreviated	54
22	Date & Time	Japanese	Eras - abbreviated	55
22	Date & Time	Japanese	Eras - abbreviated	56
22	Date & Time	Japanese	Eras - abbreviated	57
22	Date & Time	Japanese	Eras - abbreviated	58
22	Date & Time	Japanese	Eras - abbreviated	59
22	Date & Time	Japanese	Eras - abbreviated	61
22	Date & Time	Japanese	Eras - abbreviated	63
22	Date & Time	Japanese	Eras - abbreviated	64
22	Date & Time	Japanese	Eras - abbreviated	65
22	Date & Time	Japanese	Eras - abbreviated	66
22	Date & Time	Japanese	Eras - abbreviated	67
22	Date & Time	Japanese	Eras - abbreviated	69
22	Date & Time	Japanese	Eras - abbreviated	70
22	Date & Time	Japanese	Eras - abbreviated	72
22	Date & Time	Japanese	Eras - abbreviated	74
22	Date & Time	Japanese	Eras - abbreviated	75
22	Date & Time	Japanese	Eras - abbreviated	76
22	Date & Time	Japanese	Eras - abbreviated	77
22	Date & Time	Japanese	Eras - abbreviated	79
22	Date & Time	Japanese	Eras - abbreviated	82
22	Date & Time	Japanese	Eras - abbreviated	83
22	Date & Time	Japanese	Eras - abbreviated	84
22	Date & Time	Japanese	Eras - abbreviated	85
22	Date & Time	Japanese	Eras - abbreviated	87
22	Date & Time	Japanese	Eras - abbreviated	88
22	Date & Time	Japanese	Eras - abbreviated	90
22	Date & Time	Japanese	Eras - abbreviated	92
22	Date & Time	Japanese	Eras - abbreviated	94
22	Date & Time	Japanese	Eras - abbreviated	95
22	Date & Time	Japanese	Eras - abbreviated	96
22	Date & Time	Japanese	Eras - abbreviated	97
22	Date & Time	Japanese	Eras - abbreviated	100
22	Date & Time	Japanese	Eras - abbreviated	101
22	Date & Time	Japanese	Eras - abbreviated	103
22	Date & Time	Japanese	Eras - abbreviated	104
22	Date & Time	Japanese	Eras - abbreviated	105
22	Date & Time	Japanese	Eras - abbreviated	107
22	Date & Time	Japanese	Eras - abbreviated	108
22	Date & Time	Japanese	Eras - abbreviated	109
22	Date & Time	Japanese	Eras - abbreviated	110
22	Date & Time	Japanese	Eras - abbreviated	111
22	Date & Time	Japanese	Eras - abbreviated	114
22	Date & Time	Japanese	Eras - abbreviated	115
22	Date & Time	Japanese	Eras - abbreviated	117
22	Date & Time	Japanese	Eras - abbreviated	118
22	Date & Time	Japanese	Eras - abbreviated	122
22	Date & Time	Japanese	Eras - abbreviated	124
22	Date & Time	Japanese	Eras - abbreviated	126
22	Date & Time	Japanese	Eras - abbreviated	128
22	Date & Time	Japanese	Eras - abbreviated	130
22	Date & Time	Japanese	Eras - abbreviated	131
22	Date & Time	Japanese	Eras - abbreviated	132
22	Date & Time	Japanese	Eras - abbreviated	133
22	Date & Time	Japanese	Eras - abbreviated	134
22	Date & Time	Japanese	Eras - abbreviated	136
22	Date & Time	Japanese	Eras - abbreviated	138
22	Date & Time	Japanese	Eras - abbreviated	139
22	Date & Time	Japanese	Eras - abbreviated	140
22	Date & Time	Japanese	Eras - abbreviated	142
22	Date & Time	Japanese	Eras - abbreviated	145
22	Date & Time	Japanese	Eras - abbreviated	147
22	Date & Time	Japanese	Eras - abbreviated	148
22	Date & Time	Japanese	Eras - abbreviated	149
22	Date & Time	Japanese	Eras - abbreviated	150
22	Date & Time	Japanese	Eras - abbreviated	152
22	Date & Time	Japanese	Eras - abbreviated	155
22	Date & Time	Japanese	Eras - abbreviated	158
22	Date & Time	Japanese	Eras - abbreviated	159
22	Date & Time	Japanese	Eras - abbreviated	161
22	Date & Time	Japanese	Eras - abbreviated	162
22	Date & Time	Japanese	Eras - abbreviated	163
22	Date & Time	Japanese	Eras - abbreviated	164
22	Date & Time	Japanese	Eras - abbreviated	165
22	Date & Time	Japanese	Eras - abbreviated	168
22	Date & Time	Japanese	Eras - abbreviated	170
22	Date & Time	Japanese	Eras - abbreviated	171
22	Date & Time	Japanese	Eras - abbreviated	172
22	Date & Time	Japanese	Eras - abbreviated	175
22	Date & Time	Japanese	Eras - abbreviated	176
22	Date & Time	Japanese	Eras - abbreviated	177
22	Date & Time	Japanese	Eras - abbreviated	178
22	Date & Time	Japanese	Eras - abbreviated	179
22	Date & Time	Japanese	Eras - abbreviated	180
22	Date & Time	Japanese	Eras - abbreviated	181
22	Date & Time	Japanese	Eras - abbreviated	183
22	Date & Time	Japanese	Eras - abbreviated	185
22	Date & Time	Japanese	Eras - abbreviated	187
22	Date & Time	Japanese	Eras - abbreviated	189
22	Date & Time	Japanese	Eras - abbreviated	191
22	Date & Time	Japanese	Eras - abbreviated	194
22	Date & Time	Japanese	Eras - abbreviated	196
22	Date & Time	Japanese	Eras - abbreviated	199
22	Date & Time	Japanese	Eras - abbreviated	203
22	Date & Time	Japanese	Eras - abbreviated	205
22	Date & Time	Japanese	Eras - abbreviated	207
22	Date & Time	Japanese	Eras - abbreviated	209
22	Date & Time	Japanese	Eras - abbreviated	210
22	Date & Time	Japanese	Eras - abbreviated	211
22	Date & Time	Japanese	Eras - abbreviated	213
22	Date & Time	Japanese	Eras - abbreviated	214
22	Date & Time	Japanese	Eras - abbreviated	217
22	Date & Time	Japanese	Eras - abbreviated	221
22	Date & Time	Japanese	Eras - abbreviated	224
22	Date & Time	Japanese	Eras - abbreviated	225
22	Date & Time	Japanese	Eras - abbreviated	229
22	Date & Time	Japanese	Eras - abbreviated	230
22	Date & Time	Japanese	Eras - abbreviated	231
22	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/d
22	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/M
22	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMEd/y
22	Date & Time	Generic	Formats - Intervals - Date Formats	yMd/d
21	Date & Time	Japanese	Eras - abbreviated	5
21	Date & Time	Japanese	Eras - abbreviated	7
21	Date & Time	Japanese	Eras - abbreviated	9
21	Date & Time	Japanese	Eras - abbreviated	32
21	Date & Time	Japanese	Eras - abbreviated	37
21	Date & Time	Japanese	Eras - abbreviated	41
21	Date & Time	Japanese	Eras - abbreviated	44
21	Date & Time	Japanese	Eras - abbreviated	45
21	Date & Time	Japanese	Eras - abbreviated	48
21	Date & Time	Japanese	Eras - abbreviated	60
21	Date & Time	Japanese	Eras - abbreviated	62
21	Date & Time	Japanese	Eras - abbreviated	91
21	Date & Time	Japanese	Eras - abbreviated	98
21	Date & Time	Japanese	Eras - abbreviated	102
21	Date & Time	Japanese	Eras - abbreviated	119
21	Date & Time	Japanese	Eras - abbreviated	120
21	Date & Time	Japanese	Eras - abbreviated	121
21	Date & Time	Japanese	Eras - abbreviated	125
21	Date & Time	Japanese	Eras - abbreviated	129
21	Date & Time	Japanese	Eras - abbreviated	141
21	Date & Time	Japanese	Eras - abbreviated	143
21	Date & Time	Japanese	Eras - abbreviated	144
21	Date & Time	Japanese	Eras - abbreviated	154
21	Date & Time	Japanese	Eras - abbreviated	157
21	Date & Time	Japanese	Eras - abbreviated	160
21	Date & Time	Japanese	Eras - abbreviated	166
21	Date & Time	Japanese	Eras - abbreviated	167
21	Date & Time	Japanese	Eras - abbreviated	169
21	Date & Time	Japanese	Eras - abbreviated	173
21	Date & Time	Japanese	Eras - abbreviated	182
21	Date & Time	Japanese	Eras - abbreviated	184
21	Date & Time	Japanese	Eras - abbreviated	186
21	Date & Time	Japanese	Eras - abbreviated	188
21	Date & Time	Japanese	Eras - abbreviated	192
21	Date & Time	Japanese	Eras - abbreviated	193
21	Date & Time	Japanese	Eras - abbreviated	195
21	Date & Time	Japanese	Eras - abbreviated	200
21	Date & Time	Japanese	Eras - abbreviated	204
21	Date & Time	Japanese	Eras - abbreviated	208
21	Date & Time	Japanese	Eras - abbreviated	212
21	Date & Time	Japanese	Eras - abbreviated	219
21	Date & Time	Japanese	Eras - abbreviated	220
21	Date & Time	Japanese	Eras - abbreviated	222
21	Date & Time	Japanese	Eras - abbreviated	223
21	Date & Time	Japanese	Eras - abbreviated	226
21	Date & Time	Japanese	Eras - abbreviated	227
21	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/d
21	Date & Time	Generic	Formats - Intervals - Date Formats	yMEd/d
20	Date & Time	Gregorian	Formats - Flexible - Date Formats	MEd
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/G
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/M
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/y
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/G
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/M
20	Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMd/y
20	Date & Time	Generic	Formats - Intervals - Date Formats	yM/M
20	Date & Time	Generic	Formats - Intervals - Date Formats	yM/y
20	Date & Time	Generic	Formats - Intervals - Date Formats	yMd/M
19	Timezones	Europe	GMT	standard-long
19	Locale Display Names	Languages (E-J)	H	Hindi ► hi_Latn-variant
19	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMd/d
19	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMEd/d
19	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMEd/M
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	Md/d
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMd/M
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMMMEd/d
18	Date & Time	Gregorian	Formats - Intervals - Date Formats	yMMMEd/y
18	Date & Time	Generic	Formats - Intervals - Date Formats	yMEd/y
