# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	LanguageInfo	SG/zh	populationPercent	…	62
Supplemental	LanguageInfo	SL/sus	populationPercent	▷missing◁	3
Supplemental	Metazone	Africa/Bissau	-∞..1975-01-01 01:00	Africa_FarWestern	▷removed◁
Supplemental	Metazone	Africa/Casablanca	2026-09-20 01:00..∞	▷missing◁	Europe_Western
Supplemental	Metazone	Africa/El_Aaiun	2026-09-20 01:00..∞	▷missing◁	Europe_Western
Supplemental	Metazone	Africa/El_Aaiun	-∞..1976-04-14 01:00	Africa_FarWestern	▷removed◁
Supplemental	Metazone	Africa/Monrovia	1972-01-07 00:44:30..∞	▷missing◁	GMT
Supplemental	Metazone	Africa/Monrovia	1972-01-07 00:45..∞	GMT	▷removed◁
Supplemental	Metazone	Africa/Monrovia	-∞..1972-01-07 00:45	Liberia	▷removed◁
Supplemental	Metazone	alam	deprecated	false	▷removed◁
Supplemental	Metazone	alam	longId	Almaty	▷removed◁
Supplemental	Metazone	America/Adak	-∞..1983-10-30 12:00	Bering	▷removed◁
Supplemental	Metazone	America/Anchorage	-∞..1983-10-30 11:00	Alaska_Hawaii	▷removed◁
Supplemental	Metazone	America/Goose_Bay	1988-04-03 04:01-1988-10-30 02:01	Goose_Bay	▷removed◁
Supplemental	Metazone	America/Nome	-∞..1983-10-30 12:00	Bering	▷removed◁
Supplemental	Metazone	America/Paramaribo	-∞..1975-11-20 03:30	Dutch_Guiana	▷removed◁
Supplemental	Metazone	America/Santo_Domingo	-∞..1974-10-27 05:00	Dominican	▷removed◁
Supplemental	Metazone	America/Scoresbysund	-∞..1981-03-29 02:00	Greenland_Central	▷removed◁
Supplemental	Metazone	aqta	deprecated	false	▷removed◁
Supplemental	Metazone	aqta	longId	Aqtau	▷removed◁
Supplemental	Metazone	aqto	deprecated	false	▷removed◁
Supplemental	Metazone	aqto	longId	Aqtobe	▷removed◁
Supplemental	Metazone	Asia/Almaty	-∞..2004-10-30 20:00	Almaty	▷removed◁
Supplemental	Metazone	Asia/Aqtau	1991-12-15 19:00-2004-10-30 22:00	Aqtau	▷removed◁
Supplemental	Metazone	Asia/Aqtau	-∞..1991-12-15 19:00	Shevchenko	▷removed◁
Supplemental	Metazone	Asia/Aqtobe	1991-12-15 19:00-2004-10-30 21:00	Aqtobe	▷removed◁
Supplemental	Metazone	Asia/Aqtobe	-∞..1991-12-15 19:00	Aktyubinsk	▷removed◁
Supplemental	Metazone	Asia/Ashgabat	-∞..1992-01-18 22:00	Ashkhabad	▷removed◁
Supplemental	Metazone	Asia/Baku	-∞..1991-03-30 22:00	Baku	▷removed◁
Supplemental	Metazone	Asia/Bishkek	-∞..1991-03-30 20:00	Frunze	▷removed◁
Supplemental	Metazone	Asia/Colombo	1996-05-24 18:30-2006-04-14 18:30	Lanka	▷removed◁
Supplemental	Metazone	Asia/Dhaka	-∞..1971-03-25 18:00	Dacca	▷removed◁
Supplemental	Metazone	Asia/Dushanbe	-∞..1991-09-08 21:00	Dushanbe	▷removed◁
Supplemental	Metazone	Asia/Karachi	-∞..1971-03-25 19:00	Karachi	▷removed◁
Supplemental	Metazone	Asia/Kuala_Lumpur	-∞..1981-12-31 16:00	Malaya	▷removed◁
Supplemental	Metazone	Asia/Kuching	-∞..1981-12-31 16:00	Borneo	▷removed◁
Supplemental	Metazone	Asia/Macau	-∞..1999-12-19 16:00	Macau	▷removed◁
Supplemental	Metazone	Asia/Oral	1991-12-15 20:00-2004-10-30 22:00	Oral	▷removed◁
Supplemental	Metazone	Asia/Oral	-∞..1991-12-15 20:00	Uralsk	▷removed◁
Supplemental	Metazone	Asia/Qyzylorda	1991-12-15 19:00-2004-10-30 21:00	Qyzylorda	▷removed◁
Supplemental	Metazone	Asia/Qyzylorda	-∞..1991-12-15 19:00	Kizilorda	▷removed◁
Supplemental	Metazone	Asia/Samarkand	1981-09-30 18:00-1982-03-31 18:00	Tashkent	▷removed◁
Supplemental	Metazone	Asia/Samarkand	1982-03-31 18:00-1991-08-31 18:00	Samarkand	▷removed◁
Supplemental	Metazone	Asia/Samarkand	-∞..1981-09-30 18:00	Samarkand	▷removed◁
Supplemental	Metazone	Asia/Tashkent	-∞..1991-03-30 20:00	Tashkent	▷removed◁
Supplemental	Metazone	Asia/Tbilisi	-∞..1991-03-30 22:00	Tbilisi	▷removed◁
Supplemental	Metazone	Asia/Yekaterinburg	-∞..1992-01-18 22:00	Sverdlovsk	▷removed◁
Supplemental	Metazone	Asia/Yerevan	-∞..1991-03-30 22:00	Yerevan	▷removed◁
Supplemental	Metazone	brit	deprecated	▷missing◁	false
Supplemental	Metazone	brit	longId	▷missing◁	British
Supplemental	Metazone	eire	deprecated	▷missing◁	false
Supplemental	Metazone	eire	longId	▷missing◁	Irish
Supplemental	Metazone	Europe/Dublin	1971-10-31 02:00..∞	…	Irish
Supplemental	Metazone	Europe/Dublin	-∞..1971-10-31 02:00	Irish	▷removed◁
Supplemental	Metazone	Europe/Guernsey	1971-10-31 02:00..∞	…	British
Supplemental	Metazone	Europe/Guernsey	-∞..1971-10-31 02:00	British	▷removed◁
Supplemental	Metazone	Europe/Isle_of_Man	1971-10-31 02:00..∞	…	British
Supplemental	Metazone	Europe/Isle_of_Man	-∞..1971-10-31 02:00	British	▷removed◁
Supplemental	Metazone	Europe/Jersey	1971-10-31 02:00..∞	…	British
Supplemental	Metazone	Europe/Jersey	-∞..1971-10-31 02:00	British	▷removed◁
Supplemental	Metazone	Europe/London	1971-10-31 02:00..∞	…	British
Supplemental	Metazone	Europe/London	-∞..1971-10-31 02:00	British	▷removed◁
Supplemental	Metazone	Europe/Samara	-∞..1989-03-25 22:00	Kuybyshev	▷removed◁
Supplemental	Metazone	guam	deprecated	false	▷removed◁
Supplemental	Metazone	guam	longId	Guam	▷removed◁
Supplemental	Metazone	lank	deprecated	false	▷removed◁
Supplemental	Metazone	lank	longId	Lanka	▷removed◁
Supplemental	Metazone	maca	deprecated	false	▷removed◁
Supplemental	Metazone	maca	longId	Macau	▷removed◁
Supplemental	Metazone	metazones	Africa_FarWestern-001	Africa/El_Aaiun	▷removed◁
Supplemental	Metazone	metazones	Aktyubinsk-001	Asia/Aqtobe	▷removed◁
Supplemental	Metazone	metazones	Alaska_Hawaii-001	America/Anchorage	▷removed◁
Supplemental	Metazone	metazones	Almaty-001	Asia/Almaty	▷removed◁
Supplemental	Metazone	metazones	Aqtau-001	Asia/Aqtau	▷removed◁
Supplemental	Metazone	metazones	Aqtobe-001	Asia/Aqtobe	▷removed◁
Supplemental	Metazone	metazones	Ashkhabad-001	Asia/Ashgabat	▷removed◁
Supplemental	Metazone	metazones	Baku-001	Asia/Baku	▷removed◁
Supplemental	Metazone	metazones	Bering-001	America/Adak	▷removed◁
Supplemental	Metazone	metazones	Borneo-001	Asia/Kuching	▷removed◁
Supplemental	Metazone	metazones	Chamorro-GU	Pacific/Guam	▷removed◁
Supplemental	Metazone	metazones	Dacca-001	Asia/Dhaka	▷removed◁
Supplemental	Metazone	metazones	Dominican-001	America/Santo_Domingo	▷removed◁
Supplemental	Metazone	metazones	Dushanbe-001	Asia/Dushanbe	▷removed◁
Supplemental	Metazone	metazones	Dutch_Guiana-001	America/Paramaribo	▷removed◁
Supplemental	Metazone	metazones	Frunze-001	Asia/Bishkek	▷removed◁
Supplemental	Metazone	metazones	GMT-GB	Europe/London	▷removed◁
Supplemental	Metazone	metazones	GMT-IE	Europe/Dublin	▷removed◁
Supplemental	Metazone	metazones	Goose_Bay-001	America/Goose_Bay	▷removed◁
Supplemental	Metazone	metazones	Greenland_Central-001	America/Scoresbysund	▷removed◁
Supplemental	Metazone	metazones	Guam-001	Pacific/Guam	▷removed◁
Supplemental	Metazone	metazones	Karachi-001	Asia/Karachi	▷removed◁
Supplemental	Metazone	metazones	Kizilorda-001	Asia/Qyzylorda	▷removed◁
Supplemental	Metazone	metazones	Kuybyshev-001	Europe/Samara	▷removed◁
Supplemental	Metazone	metazones	Kwajalein-001	Pacific/Kwajalein	▷removed◁
Supplemental	Metazone	metazones	Lanka-001	Asia/Colombo	▷removed◁
Supplemental	Metazone	metazones	Liberia-001	Africa/Monrovia	▷removed◁
Supplemental	Metazone	metazones	Macau-001	Asia/Macau	▷removed◁
Supplemental	Metazone	metazones	Malaya-001	Asia/Kuala_Lumpur	▷removed◁
Supplemental	Metazone	metazones	North_Mariana-001	Pacific/Saipan	▷removed◁
Supplemental	Metazone	metazones	Oral-001	Asia/Oral	▷removed◁
Supplemental	Metazone	metazones	Qyzylorda-001	Asia/Qyzylorda	▷removed◁
Supplemental	Metazone	metazones	Samarkand-001	Asia/Samarkand	▷removed◁
Supplemental	Metazone	metazones	Shevchenko-001	Asia/Aqtau	▷removed◁
Supplemental	Metazone	metazones	Sverdlovsk-001	Asia/Yekaterinburg	▷removed◁
Supplemental	Metazone	metazones	Tashkent-001	Asia/Tashkent	▷removed◁
Supplemental	Metazone	metazones	Tbilisi-001	Asia/Tbilisi	▷removed◁
Supplemental	Metazone	metazones	Uralsk-001	Asia/Oral	▷removed◁
Supplemental	Metazone	metazones	Yerevan-001	Asia/Yerevan	▷removed◁
Supplemental	Metazone	noma	deprecated	false	▷removed◁
Supplemental	Metazone	noma	longId	North_Mariana	▷removed◁
Supplemental	Metazone	Pacific/Guam	-∞..2000-12-22 14:00	Guam	▷removed◁
Supplemental	Metazone	Pacific/Kwajalein	-∞..1993-08-21 12:00	Kwajalein	▷removed◁
Supplemental	Metazone	Pacific/Midway	-∞..1983-10-30 12:00	Bering	▷removed◁
Supplemental	Metazone	Pacific/Pago_Pago	-∞..1983-10-30 12:00	Bering	▷removed◁
Supplemental	Metazone	Pacific/Saipan	-∞..2000-12-22 14:00	North_Mariana	▷removed◁
Supplemental	Metazone	qyzy	deprecated	false	▷removed◁
Supplemental	Metazone	qyzy	longId	Qyzylorda	▷removed◁
Supplemental	Metazone	trky	deprecated	▷missing◁	false
Supplemental	Metazone	trky	longId	▷missing◁	Turkey
Supplemental	Metazone	urqi	deprecated	▷missing◁	false
Supplemental	Metazone	urqi	longId	▷missing◁	Urumqi
Supplemental	Metazone	America/Edmonton-std-offset	-∞..∞	▷missing◁	-07
Supplemental	Metazone	Europe/Dublin-std-offset	-∞..1971-10-31 02:00	+00	▷removed◁
Supplemental	Metazone	America/Edmonton-dst-offset	-∞..∞	▷missing◁	-06
Supplemental	Metazone	Europe/Dublin-dst-offset	-∞..1971-10-31 02:00	+01	▷removed◁
Supplemental	Plural	cardinal-fr	one	…	i = 0..1 @integer 0, 1 @decimal 0.0~1.5
Supplemental	Plural	cardinal-gl	many	▷missing◁	e = 0 and i != 0 and i % 1000000 = 0 and v = 0 or e != 0..5 @integer 1000000, 1c6, 2c6, 3c6, 4c6, 5c6, 6c6, … @decimal 1.0000001c6, 1.1c6, 2.0000001c6, 2.1c6, 3.0000001c6, 3.1c6, …
Supplemental	Plural	cardinal-gl	other	…	@integer 0, 2~16, 100, 1000, 10000, 100000, 1c3, 2c3, 3c3, 4c3, 5c3, 6c3, … @decimal 0.0~1.5, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, 1.0001c3, 1.1c3, 2.0001c3, 2.1c3, 3.0001c3, 3.1c3, …
Supplemental	Plural	cardinal-tg	one	▷missing◁	i = 0 or n = 1 @integer 0, 1 @decimal 0.0~1.0, 0.00~0.04
Supplemental	Plural	cardinal-tg	other	▷missing◁	@integer 2~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.1~2.6, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	cardinal-vi	one	▷missing◁	i = 0 or n = 1 @integer 0, 1 @decimal 0.0~1.0, 0.00~0.04
Supplemental	Plural	cardinal-vi	other	…	@integer 2~17, 100, 1000, 10000, 100000, 1000000, … @decimal 1.1~2.6, 10.0, 100.0, 1000.0, 10000.0, 100000.0, 1000000.0, …
Supplemental	Plural	ordinal-af	few	▷missing◁	i % 100 = 2..19 @integer 2~17, 102, 1002, …
Supplemental	Plural	ordinal-af	other	…	@integer 0, 1, 20~33, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-bg	few	▷missing◁	i % 10 = 3,4 and i % 100 != 13,14 @integer 3, 4, 23, 24, 33, 34, 43, 44, 53, 54, 63, 64, 73, 74, 83, 84, 103, 1003, …
Supplemental	Plural	ordinal-bg	one	▷missing◁	i % 10 = 1 and i % 100 != 11 @integer 1, 21, 31, 41, 51, 61, 71, 81, 101, 1001, …
Supplemental	Plural	ordinal-bg	other	…	@integer 0, 5~19, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-bg	two	▷missing◁	i % 10 = 2 and i % 100 != 12 @integer 2, 22, 32, 42, 52, 62, 72, 82, 102, 1002, …
Supplemental	Plural	ordinal-es	one	▷missing◁	n % 10 = 1,3 and n % 100 != 11 @integer 1, 3, 13, 21, 23, 31, 33, 41, 101, 1001, …
Supplemental	Plural	ordinal-es	other	…	@integer 0, 2, 4~12, 14~18, 100, 1000, 10000, 100000, 1000000, …
Supplemental	Plural	ordinal-tg	other	▷missing◁	@integer 0~15, 100, 1000, 10000, 100000, 1000000, …
Supplemental	PluralRange	tg	one–one	▷missing◁	other
Supplemental	PluralRange	tg	one–other	▷missing◁	other
Supplemental	PluralRange	tg	other–one	▷missing◁	one
Supplemental	PluralRange	tg	other–other	▷missing◁	other
Supplemental	PluralRange	vi	one–other	▷missing◁	other
Supplemental	PluralRange	vi	other–one	▷missing◁	other
Supplemental	Currency	CN	CNX–1979-01-01–1998-12-31	false	▷removed◁
Supplemental	Currency	MRU	Fractions-cashDigits	▷missing◁	2
Supplemental	Currency	MRU	Fractions-cashRounding	▷missing◁	20
Supplemental	Currency	MRU	Fractions-digits	▷missing◁	2
Supplemental	Currency	MRU	Fractions-rounding	▷missing◁	0
Supplemental	Currency	PKR	Fractions-cashDigits	▷missing◁	0
Supplemental	Currency	PKR	Fractions-cashRounding	▷missing◁	0
Supplemental	Currency	PKR	Fractions-digits	…	2
Supplemental	Calendar	japanese	0-start	645-6-19	▷removed◁
Supplemental	Calendar	japanese	1-start	650-2-15	▷removed◁
Supplemental	Calendar	japanese	2-start	672-1-1	▷removed◁
Supplemental	Calendar	japanese	3-start	686-7-20	▷removed◁
Supplemental	Calendar	japanese	4-start	701-3-21	▷removed◁
Supplemental	Calendar	japanese	5-start	704-5-10	▷removed◁
Supplemental	Calendar	japanese	6-start	708-1-11	▷removed◁
Supplemental	Calendar	japanese	7-start	715-9-2	▷removed◁
Supplemental	Calendar	japanese	8-start	717-11-17	▷removed◁
Supplemental	Calendar	japanese	9-start	724-2-4	▷removed◁
Supplemental	Calendar	japanese	10-start	729-8-5	▷removed◁
Supplemental	Calendar	japanese	11-start	749-4-14	▷removed◁
Supplemental	Calendar	japanese	12-start	749-7-2	▷removed◁
Supplemental	Calendar	japanese	13-start	757-8-18	▷removed◁
Supplemental	Calendar	japanese	14-start	765-1-7	▷removed◁
Supplemental	Calendar	japanese	15-start	767-8-16	▷removed◁
Supplemental	Calendar	japanese	16-start	770-10-1	▷removed◁
Supplemental	Calendar	japanese	17-start	781-1-1	▷removed◁
Supplemental	Calendar	japanese	18-start	782-8-19	▷removed◁
Supplemental	Calendar	japanese	19-start	806-5-18	▷removed◁
Supplemental	Calendar	japanese	20-start	810-9-19	▷removed◁
Supplemental	Calendar	japanese	21-start	824-1-5	▷removed◁
Supplemental	Calendar	japanese	22-start	834-1-3	▷removed◁
Supplemental	Calendar	japanese	23-start	848-6-13	▷removed◁
Supplemental	Calendar	japanese	24-start	851-4-28	▷removed◁
Supplemental	Calendar	japanese	25-start	854-11-30	▷removed◁
Supplemental	Calendar	japanese	26-start	857-2-21	▷removed◁
Supplemental	Calendar	japanese	27-start	859-4-15	▷removed◁
Supplemental	Calendar	japanese	28-start	877-4-16	▷removed◁
Supplemental	Calendar	japanese	29-start	885-2-21	▷removed◁
Supplemental	Calendar	japanese	30-start	889-4-27	▷removed◁
Supplemental	Calendar	japanese	31-start	898-4-26	▷removed◁
Supplemental	Calendar	japanese	32-start	901-7-15	▷removed◁
Supplemental	Calendar	japanese	33-start	923-4-11	▷removed◁
Supplemental	Calendar	japanese	34-start	931-4-26	▷removed◁
Supplemental	Calendar	japanese	35-start	938-5-22	▷removed◁
Supplemental	Calendar	japanese	36-start	947-4-22	▷removed◁
Supplemental	Calendar	japanese	37-start	957-10-27	▷removed◁
Supplemental	Calendar	japanese	38-start	961-2-16	▷removed◁
Supplemental	Calendar	japanese	39-start	964-7-10	▷removed◁
Supplemental	Calendar	japanese	40-start	968-8-13	▷removed◁
Supplemental	Calendar	japanese	41-start	970-3-25	▷removed◁
Supplemental	Calendar	japanese	42-start	973-12-20	▷removed◁
Supplemental	Calendar	japanese	43-start	976-7-13	▷removed◁
Supplemental	Calendar	japanese	44-start	978-11-29	▷removed◁
Supplemental	Calendar	japanese	45-start	983-4-15	▷removed◁
Supplemental	Calendar	japanese	46-start	985-4-27	▷removed◁
Supplemental	Calendar	japanese	47-start	987-4-5	▷removed◁
Supplemental	Calendar	japanese	48-start	989-8-8	▷removed◁
Supplemental	Calendar	japanese	49-start	990-11-7	▷removed◁
Supplemental	Calendar	japanese	50-start	995-2-22	▷removed◁
Supplemental	Calendar	japanese	51-start	999-1-13	▷removed◁
Supplemental	Calendar	japanese	52-start	1004-7-20	▷removed◁
Supplemental	Calendar	japanese	53-start	1012-12-25	▷removed◁
Supplemental	Calendar	japanese	54-start	1017-4-23	▷removed◁
Supplemental	Calendar	japanese	55-start	1021-2-2	▷removed◁
Supplemental	Calendar	japanese	56-start	1024-7-13	▷removed◁
Supplemental	Calendar	japanese	57-start	1028-7-25	▷removed◁
Supplemental	Calendar	japanese	58-start	1037-4-21	▷removed◁
Supplemental	Calendar	japanese	59-start	1040-11-10	▷removed◁
Supplemental	Calendar	japanese	60-start	1044-11-24	▷removed◁
Supplemental	Calendar	japanese	61-start	1046-4-14	▷removed◁
Supplemental	Calendar	japanese	62-start	1053-1-11	▷removed◁
Supplemental	Calendar	japanese	63-start	1058-8-29	▷removed◁
Supplemental	Calendar	japanese	64-start	1065-8-2	▷removed◁
