# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	de	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	el	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Languages (A-D)	A	Atikamekw ► atj	en	▷missing◁	Atikamekw	comprehensive
Locale Display Names	Languages (A-D)	C	Carolina Algonquian ► crr	en	▷missing◁	Carolina Algonquian	comprehensive
Locale Display Names	Languages (A-D)	C	Central Ojibwa ► ojc	en	▷missing◁	Central Ojibwa	comprehensive
Locale Display Names	Languages (A-D)	C	Chilcotin ► clc	en	▷missing◁	Chilcotin	comprehensive
Locale Display Names	Languages (A-D)	C	Crimean Tatar ► crh	en	Crimean Turkish	Crimean Tatar	comprehensive
Locale Display Names	Languages (E-J)	E	Eastern Canadian Inuktitut ► ike	en	▷missing◁	Eastern Canadian Inuktitut	comprehensive
Locale Display Names	Languages (E-J)	E	Eastern Ojibwa ► ojg	en	▷missing◁	Eastern Ojibwa	comprehensive
Locale Display Names	Languages (E-J)	H	Halkomelem ► hur	en	▷missing◁	Halkomelem	comprehensive
Locale Display Names	Languages (E-J)	H	Hmong Njua ► hnj	en	▷missing◁	Hmong Njua	comprehensive
Locale Display Names	Languages (E-J)	I	Innu-aimun ► moe	en	▷missing◁	Innu-aimun	comprehensive
Locale Display Names	Languages (K-N)	K	Kwakʼwala ► kwk	en	▷missing◁	Kwakʼwala	comprehensive
Locale Display Names	Languages (K-N)	L	Lillooet ► lil	en	▷missing◁	Lillooet	comprehensive
Locale Display Names	Languages (K-N)	M	Malecite ► pqm	en	▷missing◁	Malecite	comprehensive
Locale Display Names	Languages (K-N)	M	Michif ► crg	en	▷missing◁	Michif	comprehensive
Locale Display Names	Languages (K-N)	M	Moose Cree ► crm	en	▷missing◁	Moose Cree	comprehensive
Locale Display Names	Languages (K-N)	N	Northern East Cree ► crl	en	▷missing◁	Northern East Cree	comprehensive
Locale Display Names	Languages (K-N)	N	Northern Haida ► hdn	en	▷missing◁	Northern Haida	comprehensive
Locale Display Names	Languages (K-N)	N	Northern Tutchone ► ttm	en	▷missing◁	Northern Tutchone	comprehensive
Locale Display Names	Languages (K-N)	N	Northwestern Ojibwa ► ojb	en	▷missing◁	Northwestern Ojibwa	comprehensive
Locale Display Names	Languages (O-S)	O	Oji-Cree ► ojs	en	▷missing◁	Oji-Cree	comprehensive
Locale Display Names	Languages (O-S)	O	Okanagan ► oka	en	▷missing◁	Okanagan	comprehensive
Locale Display Names	Languages (O-S)	P	Plains Cree ► crk	en	▷missing◁	Plains Cree	comprehensive
Locale Display Names	Languages (O-S)	S	Southern East Cree ► crj	en	▷missing◁	Southern East Cree	comprehensive
Locale Display Names	Languages (O-S)	S	Southern Haida ► hax	en	▷missing◁	Southern Haida	comprehensive
Locale Display Names	Languages (O-S)	S	Southern Lushootseed ► slh	en	▷missing◁	Southern Lushootseed	comprehensive
Locale Display Names	Languages (O-S)	S	Southern Tutchone ► tce	en	▷missing◁	Southern Tutchone	comprehensive
Locale Display Names	Languages (O-S)	S	Straits Salish ► str	en	▷missing◁	Straits Salish	comprehensive
Locale Display Names	Languages (O-S)	S	Swampy Cree ► csw	en	▷missing◁	Swampy Cree	comprehensive
Locale Display Names	Languages (T-Z)	T	Tagish ► tgx	en	▷missing◁	Tagish	comprehensive
Locale Display Names	Languages (T-Z)	T	Tahltan ► tht	en	▷missing◁	Tahltan	comprehensive
Locale Display Names	Languages (T-Z)	T	Tai Dam ► blt	en	▷missing◁	Tai Dam	comprehensive
Locale Display Names	Languages (T-Z)	T	Torwali ► trw	en	▷missing◁	Torwali	comprehensive
Locale Display Names	Languages (T-Z)	W	Western Canadian Inuktitut ► ikt	en	▷missing◁	Western Canadian Inuktitut	comprehensive
Locale Display Names	Languages (T-Z)	W	Western Ojibwa ► ojw	en	▷missing◁	Western Ojibwa	comprehensive
Locale Display Names	Languages (T-Z)	W	Woods Cree ► cwd	en	▷missing◁	Woods Cree	comprehensive
Currencies	Southeast Asia (C)	Southeast Asia: Philippines	PHP-name-one	en	Philippine piso	Philippine peso	moderate
Currencies	Southeast Asia (C)	Southeast Asia: Philippines	PHP-name-other	en	Philippine pisos	Philippine pesos	moderate
Currencies	Southeast Asia (C)	Southeast Asia: Philippines	PHP-name	en	Philippine Piso	Philippine Peso	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	es	₾	GEL	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	es_419	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	fa	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	fil	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	fr	₾	GEL	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	fr_CA	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	gl	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	gu	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	he	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	hi	[\u093C ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ल ळ व श ष स ह ऽ ा ि ी \u0941 \u0942 \u0943 \u0944 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	[\u093C ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ल ळ व श ष स ह ऽ ा ि ी \u0941 \u0942 \u0943 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	core
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	hr	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	hu	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	is	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Units	Other Units	permille	long-displayName	it	permille	per mille	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ja	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	kk	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	km	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	kn	₾	GEL	moderate
Units	Compound Units	10p-3	long	kn	ಮಿಲಿ {0}	ಮಿಲಿ{0}	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ko	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	kok	[\u093C ० १ २ ३ ४ ५ ६ ७ ८ ९ ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क {क\u093C} ख {ख\u093C} ग {ग\u093C} घ ङ च छ ज {ज\u093C} झ ञ ट ठ ड {ड\u093C} ढ {ढ\u093C} ण त थ द ध न प फ {फ\u093C} ब भ म य {य\u093C} र ल व श ष स ह ळ ऽ ा ि ी \u0941 \u0942 \u0943 \u0944 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	[\u093C ० १ २ ३ ४ ५ ६ ७ ८ ९ ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क {क\u093C} ख {ख\u093C} ग {ग\u093C} घ ङ च छ ज {ज\u093C} झ ञ ट ठ ड {ड\u093C} ढ {ढ\u093C} ण त थ द ध न प फ {फ\u093C} ब भ म य {य\u093C} र ल व श ष स ह ळ ऽ ा ि ी \u0941 \u0942 \u0943 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	core
#Section	Page	Header	Code	Locale	Old	New	Level
Date & Time	Fields	Date Fields	second	ks	‫سؠکَنڑ‬	‫سؠکَنڈ‬	moderate
Numbers	Symbols	Symbols 	group	ks	,	،	basic
Numbers	Number Formatting Patterns	Standard Patterns 	standard-decimal	ks	#,##,##0.###	#,##0.###	basic
Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency	ks	¤ #,##,##0.00	¤#,##0.00	basic
Numbers	Number Formatting Patterns	Standard Patterns 	standard-percent	ks	#,##,##0%	#,##0%	basic
Currencies	North America (C)	Northern America: United States	USD-symbol	ks	US$	$	moderate
Currencies	Eastern Asia (C)	Eastern Asia: Japan	JPY-symbol	ks	JP¥	¥	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ks_Deva	[]	[\u093C \u0902 \u0901 अ आ इ ई उ ऊ ए ऑ ओ क ख ग च {च\u093C} छ {छ\u093C} ज ट ठ ड त थ द न प फ ब म य र ल व श स ह ा ि ी \u0941 \u0942 \u0943 \u0944 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	core
Locale Display Names	Geographic Regions	Unknown Region	ZZ	ks_Deva	ZZ	नामोलुम अलाक़	basic
Date & Time	Fields	Date Fields	era	ks_Deva	Era	दोर	moderate
Date & Time	Fields	Date Fields	year	ks_Deva	Year	वरीह	moderate
Date & Time	Fields	Date Fields	month	ks_Deva	Month	माह	moderate
Date & Time	Fields	Date Fields	week	ks_Deva	Week	हफ़ति	moderate
Date & Time	Fields	Date Fields	day	ks_Deva	Day	दोह	moderate
Date & Time	Fields	Date Fields	hour	ks_Deva	Hour	गनटि	moderate
Date & Time	Fields	Date Fields	minute	ks_Deva	Minute	मिनट	moderate
Date & Time	Fields	Date Fields	second	ks_Deva	Second	सेकंड	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	full	ks_Deva	y MMMM d, EEEE	EEEE, d MMMM y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	long	ks_Deva	y MMMM d	d MMMM y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	medium	ks_Deva	y MMM d	d MMM y	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	short	ks_Deva	y-MM-dd	d/M/yy	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	full	ks_Deva	HH:mm:ss zzzz	a h:mm:ss zzzz	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	long	ks_Deva	HH:mm:ss z	a h:mm:ss z	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	medium	ks_Deva	HH:mm:ss	a h:mm:ss	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	short	ks_Deva	HH:mm	a h:mm	moderate
Currencies	North America (C)	Northern America: United States	USD-symbol	ks_Deva	US$	$	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ky	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	lt	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	lv	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	mk	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ml	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	mr	[\u093C ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ऱ ल व श ष स ह ळ ऽ ा ि ी \u0941 \u0942 \u0943 \u0944 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	[\u093C ॐ \u0902 \u0901 ः अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ऱ ल व श ष स ह ळ ऽ ा ि ी \u0941 \u0942 \u0943 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ne	[\u093C \u0901 \u0902 ः ॐ अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ल ळ व श ष स ह ऽ ा ि ी \u0941 \u0942 \u0943 \u0944 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	[\u093C \u0901 \u0902 ः ॐ अ आ इ ई उ ऊ ऋ ऌ ऍ ए ऐ ऑ ओ औ क ख ग घ ङ च छ ज झ ञ ट ठ ड ढ ण त थ द ध न प फ ब भ म य र ल ळ व श ष स ह ऽ ा ि ी \u0941 \u0942 \u0943 \u0945 \u0947 \u0948 ॉ ो ौ \u094D]	core
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ne	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	nn	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	no	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Southern/Eastern Europe	Eastern Europe: Russia: RUR (old)	RUR-symbol-narrow	pa	р.	RUR	comprehensive
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	pa	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	pl	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	pt	₾	GEL	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	pt_PT	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ro	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ru	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	si	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sk	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sl	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Unknown Region (C)	Unknown Region: EUR	EUR-symbol-narrow	sq	EUR	€	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sr	ლ	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sr_Latn	ლ	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sv	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	sw	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ta	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	te	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	th	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	tk	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	to	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	tr	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	uk	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	ur	₾	GEL	moderate
Units	Length	millimeter	long-one-nominative	ur	‫{0} ملیمیٹر‬	‫{0} ملی میٹر‬	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	uz	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	vi	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	yue	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	yue_Hans	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	zh	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	zh_Hant	₾	GEL	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	zu	₾	GEL	moderate
