# Section	Page	Header	Code	Locale	Old	New	Level
Units	Length	decimeter	long-gender	ar	▷missing◁	masculine	modern
Units	Length	centimeter	long-gender	ar	▷missing◁	masculine	modern
Units	Length	millimeter	long-gender	ar	▷missing◁	masculine	modern
Units	Length	micrometer	long-gender	ar	▷missing◁	masculine	modern
Units	Length	nanometer	long-gender	ar	▷missing◁	masculine	modern
Units	Length	picometer	long-gender	ar	▷missing◁	masculine	modern
Units	Area	square-kilometer	long-gender	ar	▷missing◁	masculine	modern
Units	Area	square-meter	long-gender	ar	▷missing◁	masculine	modern
Units	Area	square-centimeter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	cubic-kilometer	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	cubic-meter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	cubic-centimeter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	megaliter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	hectoliter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	deciliter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	centiliter	long-gender	ar	▷missing◁	masculine	modern
Units	Volume	milliliter	long-gender	ar	▷missing◁	masculine	modern
Units	Speed and Acceleration	meter-per-square-second	long-gender	ar	▷missing◁	masculine	modern
Units	Speed and Acceleration	kilometer-per-hour	long-gender	ar	▷missing◁	masculine	modern
Units	Speed and Acceleration	meter-per-second	long-gender	ar	▷missing◁	masculine	modern
Units	Mass and Weight	milligram	long-gender	ar	▷missing◁	masculine	modern
Units	Mass and Weight	microgram	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	kilojoule	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	kilowatt-hour	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	gigawatt	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	megawatt	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	kilowatt	long-gender	ar	▷missing◁	masculine	modern
Units	Energy and Power	milliwatt	long-gender	ar	▷missing◁	masculine	modern
Units	Electrical and Frequency	milliampere	long-gender	ar	▷missing◁	masculine	modern
Units	Electrical and Frequency	gigahertz	long-gender	ar	▷missing◁	masculine	modern
Units	Electrical and Frequency	megahertz	long-gender	ar	▷missing◁	masculine	modern
Units	Electrical and Frequency	kilohertz	long-gender	ar	▷missing◁	masculine	modern
Units	Weather	millibar	long-gender	ar	▷missing◁	masculine	modern
Units	Weather	hectopascal	long-gender	ar	▷missing◁	masculine	modern
Units	Weather	kilopascal	long-gender	ar	▷missing◁	masculine	modern
Units	Weather	megapascal	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	petabyte	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	terabyte	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	terabit	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	gigabyte	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	gigabit	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	megabyte	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	megabit	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	kilobyte	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	kilobit	long-gender	ar	▷missing◁	masculine	modern
Units	Digital	byte	long-gender	ar	feminine	masculine	modern
Units	Digital	bit	long-gender	ar	feminine	masculine	modern
Units	Other Units	millimole-per-liter	long-gender	ar	▷missing◁	masculine	modern
Units	Other Units	item	long-gender	ar	▷missing◁	masculine	modern
Units	Other Units	liter-per-kilometer	long-gender	ar	▷missing◁	masculine	modern
Units	Other Units	liter-per-100-kilometer	long-gender	ar	▷missing◁	masculine	modern
Units	Other Units	kilowatt-hour-per-100-kilometer	long-gender	ar	▷missing◁	masculine	modern
Units	Other Units	newton-meter	long-gender	ar	▷missing◁	masculine	modern
Miscellaneous	Minimal Pairs	Plural	zero	ar	‫{0} كتاب‬	‫{0} ولد حضر‬	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	az	₾	GEL	moderate
Miscellaneous	Minimal Pairs	Plural	one	az	Alış-veriş katınızda {0} X var. Almaq istəyirsiniz?	Alış-veriş kartınızda {0} var. Alınsın?	moderate
Miscellaneous	Minimal Pairs	Plural	other	az	Alış-veriş kartınızda {0} X var. Almaq istəyirsiniz?	Alış-veriş kartınızda {0} var. Alınsınlar?	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	be	₾	GEL	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	be_TARASK	₾	GEL	moderate
Units	Duration	decade	short-one-nominative	be	{0} дзесяцігоддзе	{0} дз.	modern
Units	Duration	decade	short-one-nominative	be_TARASK	{0} дзесяцігодзьдзе	{0} дз.	modern
Units	Duration	decade	short-few-nominative	be	{0} дзесяцігоддзі	{0} дз.	modern
Units	Duration	decade	short-few-nominative	be_TARASK	{0} дзесяцігодзьдзі	{0} дз.	modern
Units	Duration	decade	short-many-nominative	be	{0} дзесяцігоддзяў	{0} дз.	modern
Units	Duration	decade	short-many-nominative	be_TARASK	{0} дзесяцігодзьдзяў	{0} дз.	modern
Units	Duration	decade	short-other-nominative	be	{0} дзесяцігоддзя	{0} дз.	modern
Units	Duration	decade	short-other-nominative	be_TARASK	{0} дзесяцігодзьдзя	{0} дз.	modern
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	bg	₾	GEL	moderate
Currencies	Western Asia (C)	Western Asia: Georgia	GEL-symbol-variant	bn	₾	GEL	moderate
Miscellaneous	Minimal Pairs	Plural	one	bn	সসে {0}টি আপেল খেল, সেটা ভাল	সসে {0}টি আপেল খেল, সেটি ভাল	moderate
Locale Display Names	Territories (Asia)	Eastern Asia	HK	bo	HK	ཧོང་ཀོང༌།	moderate
Locale Display Names	Territories (Asia)	Eastern Asia	MO	bo	MO	མེ་ཀའོ།	moderate
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	brx	[\- ‑ , ; \: ! ? . ( ) \[ \] \{ \}]	[\- ‐ ‑ – — , ; \: ! ? . … ' ‘ ’ &quot; “ ” ( ) \[ \] § @ * / \&amp; # † ‡ ′ ″]	core
Core Data	Alphabetic Information	Yes and No	posix-no	brx	नहीं	नङा:न	comprehensive
Core Data	Alphabetic Information	Yes and No	posix-yes	brx	हाँ	नंगौ:नं	comprehensive
Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	language	brx	{0}	राव: {0}	basic
Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	script	brx	देवनागरी: {0}	हांखो: {0}	basic
Locale Display Names	Locale Name Patterns	Locale Field Fallbacks	territory	brx	क्षेत्र:भारत {0}	ओनसोल: {0}	basic
Locale Display Names	Languages (A-D)	B	Bodo ► brx	brx	बड़ो	बर’	basic
Locale Display Names	Languages (A-D)	C	Chinese ► zh	brx	चीनी	चाइनीज	moderate
Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hans	brx	चीनी (सरलीकृत)	गोरलै खालामनाय चाइनीज	moderate
Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hans-long	brx	चीनी (सरलीकृत)	गोरलै खालामनाय मेण्डारिन चाइनीज	moderate
Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant	brx	चीनी (पारम्परिक)	आसार-खान्थियारि चाइनीज	moderate
Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant-long	brx	चीनी (पारम्परिक)	आसार-खान्थियारि चाइनीज	moderate
Locale Display Names	Languages (A-D)	C	Chinese ► zh-menu	brx	चीनी	चाइनीज, मेण्डारिन	moderate
Locale Display Names	Languages (E-J)	E	English ► en	brx	अंग्रेज़ी	इंराजी	basic
Locale Display Names	Languages (E-J)	E	English ► en_AU	brx	अंग्रेज़ी (ऑस्ट्रेलिया का)	अस्ट्रेलियानि इंराजी	moderate
Locale Display Names	Languages (E-J)	E	English ► en_CA	brx	अंग्रेज़ी (कनाडाई)	कानाडानि इंराजी	moderate
Locale Display Names	Languages (E-J)	E	English ► en_GB	brx	अंग्रेजी (ब्रिटिश)	ब्रिटिश इंराजी	moderate
Locale Display Names	Languages (E-J)	E	English ► en_GB-short	brx	अंग्रेजी (ब्रिटिश)	इउ.के इंराजी	moderate
Locale Display Names	Languages (E-J)	E	English ► en_US	brx	अंग्रेज़ी (अमरिकी)	आमेरिकानि इंराजी	moderate
Locale Display Names	Languages (E-J)	E	English ► en_US-short	brx	अंग्रेज़ी (अमरिकी)	इउ.एस इंराजी	moderate
Locale Display Names	Languages (E-J)	F	French ► fr	brx	फ्रांसीसी	फ्रेन्च	moderate
Locale Display Names	Languages (E-J)	F	French ► fr_CA	brx	फ्रांसीसी (कनाडाई)	कानाडानि फ्रेन्च	moderate
Locale Display Names	Languages (E-J)	F	French ► fr_CH	brx	फ्रांसीसी (स्वीस)	सुइस फ्रेन्च	moderate
Locale Display Names	Languages (E-J)	G	German ► de	brx	ज़र्मन	जार्मान	moderate
Locale Display Names	Languages (E-J)	G	German ► de_AT	brx	जर्मन (ऑस्ट्रिया)	अस्ट्रेयाआरि जार्मान	moderate
Locale Display Names	Languages (E-J)	G	German ► de_CH	brx	उच्च स्तरिय स्वीस जर्मन	सुइस गोजौ जार्मान	moderate
Locale Display Names	Languages (E-J)	I	Italian ► it	brx	ईटालियन्	इटालियान	moderate
Locale Display Names	Languages (E-J)	J	Japanese ► ja	brx	जापानी	जापानीज	moderate
Locale Display Names	Languages (O-S)	P	Portuguese ► pt	brx	पुर्तगाली	पर्टुगिज	moderate
Locale Display Names	Languages (O-S)	P	Portuguese ► pt_BR	brx	pt_BR	ब्राजिलनि पर्टुगिज	moderate
Locale Display Names	Languages (O-S)	P	Portuguese ► pt_PT	brx	pt_PT	युरोपनि पर्टुगिज	moderate
Locale Display Names	Languages (O-S)	R	Russian ► ru	brx	रुसी	रासियान	moderate
Locale Display Names	Languages (O-S)	S	Spanish ► es	brx	स्पैनिश	स्पेनिश	moderate
Locale Display Names	Languages (O-S)	S	Spanish ► es_419	brx	लैटिन अमरिकी स्पैनिश	लेटीन आमेरिकानि स्पेनिश	moderate
Locale Display Names	Languages (O-S)	S	Spanish ► es_ES	brx	ईवेरियाई स्पैनिश	युरोपनि स्पेनिश	moderate
Locale Display Names	Languages (O-S)	S	Spanish ► es_MX	brx	es_MX	मेक्सिक’नि स्पेनिश	moderate
Locale Display Names	Languages (T-Z)	U	Unknown language ► und	brx	अज्ञात या अवैध भाषा	मिथियै राव	moderate
Locale Display Names	Scripts	Major Use	Arab	brx	अरबी	आराबिक	moderate
Locale Display Names	Scripts	Major Use	Cyrl	brx	सिरिलिक्	सिरिल्लिक	moderate
Locale Display Names	Scripts	Major Use	Deva	brx	देवनागरी	देबनागिरि	basic
Locale Display Names	Scripts	Major Use	Hans	brx	सरलीकृत हान	गोरलै खालामना होनाय	moderate
Locale Display Names	Scripts	Major Use	Hans-stand-alone	brx	सरलीकृत हान	गोरलै खालामना होनाय हान	moderate
Locale Display Names	Scripts	Major Use	Hant	brx	पारम्परिक हान	आसार-खान्थिनि	moderate
Locale Display Names	Scripts	Major Use	Hant-stand-alone	brx	पारम्परिक हान	आसार-खान्थिनि हान	moderate
Locale Display Names	Scripts	Major Use	Latn	brx	लैटिन	लेटीन	moderate
Locale Display Names	Scripts	Other	Zxxx	brx	अलिखित	लिरै	moderate
Locale Display Names	Scripts	Other	Zzzz	brx	अज्ञात या अवैध लिपि	मिथियै हांखो	moderate
Locale Display Names	Geographic Regions	Unknown Region	ZZ	brx	अज्ञात या अवैध प्रदेश	मिथियै ओनसोल	basic
Locale Display Names	Territories (North America)	Northern America	US	brx	संयुक्त राज्य अमरिका	जथाय हादोर आमेरिका	moderate
Locale Display Names	Territories (South America)	South America	BR	brx	ब्राज़ील	ब्राजील	moderate
Locale Display Names	Territories (Europe)	Northern Europe	GB	brx	ब्रितन	जथाय ब्रिटिश हादोर	moderate
Locale Display Names	Territories (Europe)	Western Europe	DE	brx	जर्मनी	जार्मानी	moderate
Locale Display Names	Territories (Europe)	Western Europe	FR	brx	फ्राँस	फ्रान्स	moderate
Locale Display Names	Territories (Europe)	Eastern Europe	RU	brx	रूस	रासिया	moderate
Locale Display Names	Territories (Europe)	Southern Europe	IT	brx	इटली	इटाली	moderate
Locale Display Names	Territories (Asia)	Eastern Asia	CN	brx	चीन	चाइना	moderate
Locale Display Names	Keys	calendar	calendar-gregorian	brx	ग्रेगरीअन पंचांग	ग्रेग’रियान केलेण्डार	moderate
Locale Display Names	Keys	collation	collation-standard	brx	standard	थाखोआरि रोखोम फारि	moderate
Locale Display Names	Keys	numbers	numbers-deva	brx	deva	देबनागिरि अनजिमाफोर	moderate
Locale Display Names	Keys	numbers	numbers-latn	brx	latn	सोनाबारी अनजिमाफोर	moderate
Date & Time	Fields	Date Fields	era	brx	जौथाय	मुगा	moderate
Date & Time	Fields	Date Fields	quarter	brx	Quarter	ब्रै बाहागो खोन्दोेसे	moderate
Date & Time	Fields	Date Fields	quarter-short	brx	Quarter	खोन्दोेसे	moderate
Date & Time	Fields	Date Fields	quarter-narrow	brx	Quarter	खोन्दोेसे	moderate
Date & Time	Fields	Date Fields	week	brx	सबथा/हबथा	सप्थाह	moderate
Date & Time	Fields	Date Fields	week-short	brx	सबथा/हबथा	सप्थाह	moderate
Date & Time	Fields	Date Fields	week-narrow	brx	सबथा/हबथा	सप्थाह	moderate
Date & Time	Fields	Date Fields	weekday	brx	सप्ताह के दिन	सप्थाहनि सान	moderate
Date & Time	Fields	Date Fields	zone	brx	ओनसोल	सम मण्डल	moderate
Date & Time	Fields	Date Fields	hour	brx	रिंगा	घन्टा	moderate
Date & Time	Fields	Date Fields	hour-short	brx	रिंगा	घन्टा	moderate
Date & Time	Fields	Date Fields	hour-narrow	brx	रिंगा	घन्टा	moderate
Date & Time	Fields	Date Fields	minute	brx	मिनिथ	मिनित	moderate
Date & Time	Fields	Date Fields	minute-short	brx	मिनिथ	मिनित	moderate
Date & Time	Fields	Date Fields	minute-narrow	brx	मिनिथ	मिनित	moderate
Date & Time	Fields	Date Fields	second	brx	सेखेन्द	सेकेण्ड	moderate
Date & Time	Fields	Date Fields	second-short	brx	सेखेन्द	सेकेण्ड	moderate
Date & Time	Fields	Date Fields	second-narrow	brx	सेखेन्द	सेकेण्ड	moderate
Date & Time	Fields	Relative Year	-1	brx	last year	थांनाय बोसोर	moderate
Date & Time	Fields	Relative Year	0	brx	this year	बे बोसोर	moderate
Date & Time	Fields	Relative Year	1	brx	next year	फैगौ बोसोर	moderate
Date & Time	Fields	Relative Month	-1	brx	last month	थांनाय दान	moderate
Date & Time	Fields	Relative Month	0	brx	this month	बे दान	moderate
Date & Time	Fields	Relative Month	1	brx	next month	फैगौ दान	moderate
Date & Time	Fields	Relative Week	-1	brx	last week	थांनाय सप्थाह	moderate
Date & Time	Fields	Relative Week	0	brx	this week	बे सप्थाह	moderate
Date & Time	Fields	Relative Week	1	brx	next week	फैगौ सप्थाह	moderate
Date & Time	Fields	Relative Sunday	-1	brx	last Sunday	थांनाय रबिबार	modern
Date & Time	Fields	Relative Sunday	0	brx	this Sunday	बे रबिबार	modern
Date & Time	Fields	Relative Sunday	1	brx	next Sunday	फैगौ रबिबार	modern
Date & Time	Gregorian	Eras - abbreviated	0	brx	ईसा.पूर्व	बि.सि.	moderate
Date & Time	Gregorian	Eras - abbreviated	0-variant	brx	ईसा.पूर्व	बिसिइ	moderate
Date & Time	Gregorian	Eras - abbreviated	1	brx	सन	ए.दि	moderate
Date & Time	Gregorian	Eras - abbreviated	1-variant	brx	सन	सि.इ.	moderate
Date & Time	Gregorian	Quarters - wide - Formatting	1	brx	सिथासे/खोन्दोसे/बाहागोसे	ब्रै बाहागोनि सेथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Formatting	2	brx	खावसे/खोन्दोनै/बाहागोनै	ब्रै बाहागोनि नैथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Formatting	3	brx	खावथाम/खोन्दोथाम/बाहागोथाम	ब्रै बाहागोनि थामथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Formatting	4	brx	खावब्रै/खोन्दोब्रै/फुरा/आबुं	ब्रै बाहागोनि ब्रैथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Standalone	1	brx	सिथासे/खोन्दोसे/बाहागोसे	ब्रै बाहागोनि सेथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Standalone	2	brx	खावसे/खोन्दोनै/बाहागोनै	ब्रै बाहागोनि नैथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Standalone	3	brx	खावथाम/खोन्दोथाम/बाहागोथाम	ब्रै बाहागोनि थामथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - wide - Standalone	4	brx	खावब्रै/खोन्दोब्रै/फुरा/आबुं	ब्रै बाहागोनि ब्रैथि खोन्दो	moderate
Date & Time	Gregorian	Quarters - abbreviated - Formatting	1	brx	सिथासे/खोन्दोसे/बाहागोसे	किउ 1	moderate
Date & Time	Gregorian	Quarters - abbreviated - Formatting	2	brx	खावसे/खोन्दोनै/बाहागोनै	किउ 2	moderate
Date & Time	Gregorian	Quarters - abbreviated - Formatting	3	brx	खावथाम/खोन्दोथाम/बाहागोथाम	किउ 3	moderate
Date & Time	Gregorian	Quarters - abbreviated - Formatting	4	brx	खावब्रै/खोन्दोब्रै/फुरा/आबुं	किउ 4	moderate
Date & Time	Gregorian	Quarters - abbreviated - Standalone	1	brx	सिथासे/खोन्दोसे/बाहागोसे	किउ 1	moderate
Date & Time	Gregorian	Quarters - abbreviated - Standalone	2	brx	खावसे/खोन्दोनै/बाहागोनै	किउ 2	moderate
Date & Time	Gregorian	Quarters - abbreviated - Standalone	3	brx	खावथाम/खोन्दोथाम/बाहागोथाम	किउ 3	moderate
Date & Time	Gregorian	Quarters - abbreviated - Standalone	4	brx	खावब्रै/खोन्दोब्रै/फुरा/आबुं	किउ 4	moderate
Date & Time	Gregorian	Months - wide - Formatting	Feb	brx	फेब्रुवारी	फेब्रूवारी	basic
Date & Time	Gregorian	Months - wide - Formatting	Mar	brx	मार्स	मार्च	basic
Date & Time	Gregorian	Months - wide - Formatting	Apr	brx	एफ्रिल	एप्रिल	basic
Date & Time	Gregorian	Months - wide - Formatting	Jul	brx	जुलाइ	जुलाई	basic
Date & Time	Gregorian	Months - wide - Formatting	Aug	brx	आगस्थ	आगष्ट	basic
Date & Time	Gregorian	Months - wide - Formatting	Sep	brx	सेबथेज्ब़र	सेप्थेम्बर	basic
Date & Time	Gregorian	Months - wide - Formatting	Oct	brx	अखथबर	अक्ट’बर	basic
Date & Time	Gregorian	Months - wide - Formatting	Nov	brx	नबेज्ब़र	नवेम्बर	basic
Date & Time	Gregorian	Months - wide - Formatting	Dec	brx	दिसेज्ब़र	डिसेम्बर	basic
Date & Time	Gregorian	Months - wide - Standalone	Feb	brx	फेब्रुवारी	फेब्रूवारी	moderate
Date & Time	Gregorian	Months - wide - Standalone	Mar	brx	मार्स	मार्च	moderate
Date & Time	Gregorian	Months - wide - Standalone	Apr	brx	एफ्रिल	एप्रिल	moderate
Date & Time	Gregorian	Months - wide - Standalone	Jul	brx	जुलाइ	जुलाई	moderate
Date & Time	Gregorian	Months - wide - Standalone	Aug	brx	आगस्थ	आगष्ट	moderate
Date & Time	Gregorian	Months - wide - Standalone	Sep	brx	सेबथेज्ब़र	सेप्थेम्बर	moderate
Date & Time	Gregorian	Months - wide - Standalone	Oct	brx	अखथबर	अक्ट’बर	moderate
Date & Time	Gregorian	Months - wide - Standalone	Nov	brx	नबेज्ब़र	नवेम्बर	moderate
Date & Time	Gregorian	Months - wide - Standalone	Dec	brx	दिसेज्ब़र	डिसेम्बर	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Jan	brx	जानुवारी	जान	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Feb	brx	फेब्रुवारी	फेब	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Mar	brx	मार्स	मार्च	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Apr	brx	एफ्रिल	एप्रि	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Jul	brx	जुलाइ	जुल	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Aug	brx	आगस्थ	आग	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Sep	brx	सेबथेज्ब़र	सेप	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Oct	brx	अखथबर	अक्ट’	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Nov	brx	नबेज्ब़र	नवे	moderate
Date & Time	Gregorian	Months - abbreviated - Formatting	Dec	brx	दिसेज्ब़र	डिसे	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Jan	brx	जानुवारी	जान	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Feb	brx	फेब्रुवारी	फेब	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Apr	brx	एफ्रिल	एप्रि	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Oct	brx	अखथबर	अक्ट’	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Nov	brx	नबेज्ब़र	नवे	moderate
Date & Time	Gregorian	Months - abbreviated - Standalone	Dec	brx	दिसेज्ब़र	डिसे	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Feb	brx	फे	फ	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Mar	brx	मा	म	moderate
Date & Time	Gregorian	Months - narrow - Formatting	May	brx	मे	म	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Jun	brx	जु	ज	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Jul	brx	जु	ज	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Sep	brx	से	स	moderate
Date & Time	Gregorian	Months - narrow - Formatting	Dec	brx	दि	ड	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Feb	brx	फे	फ	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Mar	brx	मा	म	moderate
Date & Time	Gregorian	Months - narrow - Standalone	May	brx	मे	म	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Jun	brx	जु	ज	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Jul	brx	जु	ज	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Sep	brx	से	स	moderate
Date & Time	Gregorian	Months - narrow - Standalone	Dec	brx	दि	ड	moderate
Date & Time	Gregorian	Days - wide - Formatting	wed	brx	बुदबार	बुधबार	basic
Date & Time	Gregorian	Days - wide - Formatting	thu	brx	बिसथिबार	बिस्थिबार	basic
Date & Time	Gregorian	Days - wide - Standalone	wed	brx	बुदबार	बुधबार	moderate
Date & Time	Gregorian	Days - wide - Standalone	thu	brx	बिसथिबार	बिस्थिबार	moderate
Date & Time	Gregorian	Days - abbreviated - Formatting	wed	brx	बुद	बुध	moderate
Date & Time	Gregorian	Days - abbreviated - Formatting	thu	brx	बिसथि	बिस्थि	moderate
Date & Time	Gregorian	Days - abbreviated - Standalone	wed	brx	बुद	बुध	moderate
Date & Time	Gregorian	Days - abbreviated - Standalone	thu	brx	बिसथि	बिस्थि	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	full	brx	EEEE, MMMM d, y	y MMMM d, EEEE	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	short	brx	M/d/yy	y-MM-dd	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	full	brx	h:mm:ss a zzzz	a h:mm:ss zzzz	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	long	brx	h:mm:ss a z	a h:mm:ss z	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	medium	brx	h:mm:ss a	a h:mm:ss	moderate
Date & Time	Gregorian	Formats - Standard - Time Formats	short	brx	h:mm a	a नि h:mm	moderate
Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full	brx	{1} {0}	{1} नि {0} याव	moderate
Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long	brx	{1} {0}	{1} नि {0} याव	moderate
Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium	brx	{1} {0}	{1}, {0}	moderate
Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short	brx	{1} {0}	{1}, {0}	moderate
Date & Time	Gregorian	Formats - Flexible - Date Formats	Gy	brx	y G	Gy	moderate
Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMM	brx	MMM, y G	G y MMM	moderate
Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMd	brx	MMM d, y G	G y MMM d	moderate
Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMMMEd	brx	E, MMM d, y G	G y MMM E d	moderate
