Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
vai	2.0.1	MMMM d	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
vai	2.0.1	ꗩꕭꔷ	�	30.0	Bangla	Bengali	//ldml/localeDisplayNames/languages/language[@type="bn"]
vai	2.0.1	ꕉꘋꔳꖶꕎ ꗪ ꕑꖜꕜ	�	26.0	Antigua & Barbuda	Antigua and Barbuda	//ldml/localeDisplayNames/territories/territory[@type="AG"]
vai	2.0.1	ꕷꔻꕇꕰ ꗪ ꗥꕤꖑꔲꕯ	�	26.0	Bosnia & Herzegovina	Bosnia and Herzegovina	//ldml/localeDisplayNames/territories/territory[@type="BA"]
vai	2.0.1	ꗿꕃ ꕸꖃꔀ	�	31.0	Czechia	Czech Republic	//ldml/localeDisplayNames/territories/territory[@type="CZ"]
vai	2.0.1	ꔻꘋ ꕃꔳꔻ ꗪ ꔕꔲꔻ	�	26.0	St. Kitts & Nevis	Saint Kitts and Nevis	//ldml/localeDisplayNames/territories/territory[@type="KN"]
vai	2.0.1	ꔻꘋ ꖨꔻꕩ	�	26.0	St. Lucia	Saint Lucia	//ldml/localeDisplayNames/territories/territory[@type="LC"]
vai	2.0.1	ꕆꕩꘋꕮ	�	24.0	Myanmar (Burma)	Myanmar [Burma]	//ldml/localeDisplayNames/territories/territory[@type="MM"]
vai	2.0.1	ꔻꘋ ꔪꘂ ꗪ ꕆꔞꗏꘋ	�	26.0	St. Pierre & Miquelon	Saint Pierre and Miquelon	//ldml/localeDisplayNames/territories/territory[@type="PM"]
vai	2.0.1	ꔻꘋ ꗥꔷꕯ	�	26.0	St. Helena	Saint Helena	//ldml/localeDisplayNames/territories/territory[@type="SH"]
vai	2.0.1	ꕢꕴ ꕿꔈ ꗪ ꕉ ꕮꔧ ꕗꕴꔀ	�	26.0	São Tomé & Príncipe	São Tomé and Príncipe	//ldml/localeDisplayNames/territories/territory[@type="ST"]
vai	2.0.1	ꖬꕎꔽ ꖨꕮꕊ	�	35.0	Eswatini	Swaziland	//ldml/localeDisplayNames/territories/territory[@type="SZ"]
vai	2.0.1	ꗋꖺꕃꔻ ꗪ ꕪꔤꖏꔻ ꔳꘋꗣ	�	26.0	Turks & Caicos Islands	Turks and Caicos Islands	//ldml/localeDisplayNames/territories/territory[@type="TC"]
