# Grammatical Features
Hebrew	he	grammaticalDefiniteness	general	indefinite, definite, construct
Hebrew	he	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	one	‫השנה האחרונה הייתה קשה‬	‫<div class='cldr_example'>השנה האחרונה הייתה קשה</div><div class='cldr_example'>❌  השנה האחרונה הייתה קשה</div>‬
Plural	two	‫השנתיים האחרונות היו קשות‬	‫<div class='cldr_example'>השנתיים האחרונות היו קשות</div><div class='cldr_example'>❌  השנתיים האחרונות היו קשות</div>‬
Plural	many	‫{0} שנה‬	‫<div class='cldr_example'><span class='cldr_substituted'>20</span> שנה</div><div class='cldr_example'>❌  <span class='cldr_substituted'>3</span> שנה</div>‬
Plural	other	‫{0} השנים האחרונות היו קשות‬	‫<div class='cldr_example'><span class='cldr_substituted'>3</span> השנים האחרונות היו קשות</div><div class='cldr_example'>❌  <span class='cldr_substituted'>20</span> השנים האחרונות היו קשות</div>‬
Gender (for measurement units)	masculine	‫ה{0} הראשון הוא הקובע‬	‫<div class='cldr_example'>ה<span class='cldr_substituted'>סנטימטר</span> הראשון הוא הקובע</div><div class='cldr_example'>❌  ה<span class='cldr_substituted'>מאה</span> הראשון הוא הקובע</div>‬
Gender (for measurement units)	feminine	‫ה{0} הראשונה היא הקובעת‬	‫<div class='cldr_example'>ה<span class='cldr_substituted'>מאה</span> הראשונה היא הקובעת</div><div class='cldr_example'>❌  ה<span class='cldr_substituted'>סנטימטר</span> הראשונה היא הקובעת</div>‬

# Unit Case and Gender Info
acceleration	meters per second squared	masculine	‫המטר לשנייה בריבוע הראשון הוא הקובע‬
acceleration	g-force ( = 9.80665 m/s²)	masculine	‫הכוח ג׳י אחד הראשון הוא הקובע‬
angle	arc-second ( = 0.0000007˙716049382 rev)	feminine	‫השניית קשת הראשונה היא הקובעת‬
angle	arc-minute ( = 0.00004˙629 rev)	feminine	‫הדקת קשת הראשונה היא הקובעת‬
angle	degree ( = 0.002˙7 rev)	feminine	‫המעלה אחת הראשונה היא הקובעת‬
angle	radian ( = ~0.1591549430918953 rev)	masculine	‫הרדיאן אחד הראשון הוא הקובע‬
angle	revolutions	masculine	‫הסיבוב הראשון הוא הקובע‬
area	square centimeters	masculine	‫הסנטימטר רבוע הראשון הוא הקובע‬
area	square meters	masculine	‫המטר רבוע הראשון הוא הקובע‬
area	hectares	masculine	‫ההקטאר הראשון הוא הקובע‬
area	square kilometers	masculine	‫הקילומטר רבוע הראשון הוא הקובע‬
concentration	millimole-per-liter ( = 602,214,076,000,000,000,000,000 items per cubic meter)	masculine	‫המילימול/ליטר הראשון הוא הקובע‬
consumption	liters per 100 kilometers	masculine	‫הליטר/100 ק״מ הראשון הוא הקובע‬
consumption	liters per kilometer	masculine	‫הליטר/קילומטר הראשון הוא הקובע‬
digital	bits	masculine	‫הביט הראשון הוא הקובע‬
digital	byte ( = 8 bit)	masculine	‫הבייט הראשון הוא הקובע‬
digital	kilobits	masculine	‫הקילוביט הראשון הוא הקובע‬
digital	kilobyte ( = 8 kb)	masculine	‫הקילו-בייט הראשון הוא הקובע‬
digital	megabits	masculine	‫המגה-ביט הראשון הוא הקובע‬
digital	megabyte ( = 8 Mb)	masculine	‫המגה-בייט הראשון הוא הקובע‬
digital	gigabits	masculine	‫הג'יגה-ביט הראשון הוא הקובע‬
digital	gigabyte ( = 8 Gb)	masculine	‫הג׳יגה-בייט הראשון הוא הקובע‬
digital	terabits	masculine	‫הטרה-ביט הראשון הוא הקובע‬
digital	terabyte ( = 8 Tb)	masculine	‫הטרה-בייט הראשון הוא הקובע‬
digital	petabyte ( = 8,000 Tb)	masculine	‫הפטה-בייט הראשון הוא הקובע‬
duration	nanoseconds	feminine	‫הננו שנייה הראשונה היא הקובעת‬
duration	microseconds	feminine	‫המיליונית שנייה הראשונה היא הקובעת‬
duration	milliseconds	feminine	‫האלפית שנייה הראשונה היא הקובעת‬
duration	seconds	feminine	‫השניה הראשונה היא הקובעת‬
duration	minute ( = 60 sec)	feminine	‫הדקה הראשונה היא הקובעת‬
duration	hour ( = 3,600 sec)	feminine	‫השעה הראשונה היא הקובעת‬
duration	day ( = 86,400 sec)	masculine	‫היום הראשון הוא הקובע‬
duration	day-person ( = 86,400 sec)	masculine	‫היום הראשון הוא הקובע‬
duration	week ( = 604,800 sec)	masculine	‫השבוע הראשון הוא הקובע‬
electric-current	milliamperes	masculine	‫המיליאמפר הראשון הוא הקובע‬
electric-current	amperes	masculine	‫האמפר הראשון הוא הקובע‬
electric-resistance	ohms	masculine	‫הohm הראשון הוא הקובע‬
energy	joules	masculine	‫הג׳אול הראשון הוא הקובע‬
energy	newton-meter ( = 1 J)	masculine	‫הניוטון-מטר הראשון הוא הקובע‬
energy	calorie ( = 4.184 J)	feminine	‫הקלוריה הראשונה היא הקובעת‬
energy	kilojoules	masculine	‫הקילו ג׳אול הראשון הוא הקובע‬
energy	kilowatt-hour ( = 3,600,000 kilogram-square meter-seconds per cubic second)	masculine	‫הקילוואט־שעה הראשון הוא הקובע‬
force	newtons	masculine	‫הניוטון הראשון הוא הקובע‬
force	kilowatt-hour-per-100-kilometer ( = 36 kilogram-square meter-seconds per meter-cubic second)	masculine	‫הקילוואט/שעה ל-100 קילומטר הראשון הוא הקובע‬
frequency	hertz	masculine	‫ההרץ הראשון הוא הקובע‬
frequency	kilohertz	masculine	‫הקילו-הרץ הראשון הוא הקובע‬
