#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	h a v	Date & Time	Generic	Formats - Flexible - 12 Hour Time Formats	hv	https://st.unicode.org/v#/ff_Adlm//3d7f877d23b667e0
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	HH v	Date & Time	Generic	Formats - Flexible - 24 Hour Time Formats	Hv	https://st.unicode.org/v#/ff_Adlm//6c886cedf4875d66
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y–y	Date & Time	Generic	Formats - Intervals - Date Formats	Gy/y	https://st.unicode.org/v#/ff_Adlm//a521492603ab0b5
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM – G y-MM	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/G	https://st.unicode.org/v#/ff_Adlm//4da3529635ae80fc
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM – y-MM	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/M	https://st.unicode.org/v#/ff_Adlm//5087eaa0adc4cca4
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM – y-MM	Date & Time	Generic	Formats - Intervals - Date Formats	GyM/y	https://st.unicode.org/v#/ff_Adlm//62960bf3419b19b1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd – y-MM-dd	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/d	https://st.unicode.org/v#/ff_Adlm//439e81cebcf40890
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd – G y-MM-dd	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/G	https://st.unicode.org/v#/ff_Adlm//2c7a89bb9183b31b
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd – y-MM-dd	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/M	https://st.unicode.org/v#/ff_Adlm//3dd959ce9a1f3fb1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd – y-MM-dd	Date & Time	Generic	Formats - Intervals - Date Formats	GyMd/y	https://st.unicode.org/v#/ff_Adlm//4d29b73aecbbc1f2
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd, E – y-MM-dd, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/d	https://st.unicode.org/v#/ff_Adlm//6f77ec54c8c8d789
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd, E – G y-MM-dd, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/G	https://st.unicode.org/v#/ff_Adlm//48056be21933c47
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd, E – y-MM-dd, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/M	https://st.unicode.org/v#/ff_Adlm//24e714309a479a17
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd, E – y-MM-dd, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMEd/y	https://st.unicode.org/v#/ff_Adlm//2ffee695e4b27d6c
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM – G y MMM	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMM/G	https://st.unicode.org/v#/ff_Adlm//2d6328219811dc8f
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM–MMM	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMM/M	https://st.unicode.org/v#/ff_Adlm//5e0f3b40a32241c3
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d–d	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/d	https://st.unicode.org/v#/ff_Adlm//66474bfca375effd
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d – G y MMM d	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/G	https://st.unicode.org/v#/ff_Adlm//75b5b6be1c43f531
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d – MMM d	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/M	https://st.unicode.org/v#/ff_Adlm//37cc92955780b3ed
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d – y MMM d	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMd/y	https://st.unicode.org/v#/ff_Adlm//734370892368e68f
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/d	https://st.unicode.org/v#/ff_Adlm//37ee7307d91420cc
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – G y MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/G	https://st.unicode.org/v#/ff_Adlm//194ffdca90603aed
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/M	https://st.unicode.org/v#/ff_Adlm//1683e919a38c652a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y MMM d, E – y MMM d, E	Date & Time	Generic	Formats - Intervals - Date Formats	GyMMMEd/y	https://st.unicode.org/v#/ff_Adlm//a24b5af75e63965
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full-relative	https://st.unicode.org/v#/ff_Adlm//69aea48d4dcafa1c
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long-relative	https://st.unicode.org/v#/ff_Adlm//4704ea450f1ac1c7
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-atTime	https://st.unicode.org/v#/ff_Adlm//43da060150c3ffc1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	medium-relative	https://st.unicode.org/v#/ff_Adlm//1b31e46c02586a17
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-atTime	https://st.unicode.org/v#/ff_Adlm//41c6220a73c6b71a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	{1} {0}	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	short-relative	https://st.unicode.org/v#/ff_Adlm//61ddc9a418010f71
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	E h B	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	EBh	https://st.unicode.org/v#/ff_Adlm//2b8bb64fac2acfc3
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	E h a	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	Eh	https://st.unicode.org/v#/ff_Adlm//f3b6f1e799dc395
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyM	https://st.unicode.org/v#/ff_Adlm//6d3920cb38c6376
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	G y-MM-dd, E	Date & Time	Gregorian	Formats - Flexible - Date Formats	GyMEd	https://st.unicode.org/v#/ff_Adlm//3c9a947bdffca050
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	h a v	Date & Time	Gregorian	Formats - Flexible - 12 Hour Time Formats	hv	https://st.unicode.org/v#/ff_Adlm//e119c296a55debd
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	HH v	Date & Time	Gregorian	Formats - Flexible - 24 Hour Time Formats	Hv	https://st.unicode.org/v#/ff_Adlm//e9e82d88304c79f
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	GMT+?	Timezones	Timezone Display Patterns	null	GMT Unknown Format	https://st.unicode.org/v#/ff_Adlm//bbbadb93fde127
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	Coyhaique	Timezones	South America	Cities and Regions	Coyhaique	https://st.unicode.org/v#/ff_Adlm//2847e229d5bd20a6
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	Ciudad Juárez	Timezones	North America	Cities and Regions	Ciudad_Juarez	https://st.unicode.org/v#/ff_Adlm//483f71e2007512d
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	null	Timezones	Central Asia	Kazakhstan	standard-long	https://st.unicode.org/v#/ff_Adlm//1bac5ed79b7fa428
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	null	Timezones	North America	Yukon	standard-long	https://st.unicode.org/v#/ff_Adlm//5a474fd785a80c35
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	¤ #,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency-alphaNextToNumber	https://st.unicode.org/v#/ff_Adlm//6154e7673c3829ce
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	¤ #,##0.00	Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency-alphaNextToNumber	https://st.unicode.org/v#/ff_Adlm//7abd37d9426d5dfa
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name	https://st.unicode.org/v#/ff_Adlm//73cdaa7e87cb07d1
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-one	https://st.unicode.org/v#/ff_Adlm//5b2f89143722a9fd
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	LSL	Currencies	Southern Africa	Southern Africa: Lesotho	LSL-name-other	https://st.unicode.org/v#/ff_Adlm//18e72d157fb85bce
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	XCG	Currencies	North America (C)	Caribbean: Curaçao	XCG-name	https://st.unicode.org/v#/ff_Adlm//3dc582eba521f2ed
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	XCG	Currencies	North America (C)	Caribbean: Curaçao	XCG-name-one	https://st.unicode.org/v#/ff_Adlm//6582bf32ffbbb903
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	XCG	Currencies	North America (C)	Caribbean: Curaçao	XCG-name-other	https://st.unicode.org/v#/ff_Adlm//1d749fe766a5ff6b
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	ZWG	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name	https://st.unicode.org/v#/ff_Adlm//597a8bf1d9abe2a5
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	ZWG	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name-one	https://st.unicode.org/v#/ff_Adlm//41cdc22e8246299b
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	ZWG	Currencies	Eastern Africa	Eastern Africa: Zimbabwe	ZWG-name-other	https://st.unicode.org/v#/ff_Adlm//47e96b4285144797
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤚𞤵𞤥𞤦𞤫𞤪𞤫 𞤄𞤪𞤭𞤼𞤢𞤲𞤭𞤲𞤳𞤮𞥅𞤪𞤫 𞤀𞤬𞤪𞤭𞤳𞤭	Locale Display Names	Territories (Africa)	Eastern Africa	IO	https://st.unicode.org/v#/ff_Adlm//37586518da29ac68
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤴𞤢𞤲𞤳𞤮	Locale Display Names	Keys	calendar	calendar-islamic	https://st.unicode.org/v#/ff_Adlm//3df52b1e4d65309a
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤯𞤭𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤴𞤢𞤲𞤳𞤮 (𞤢𞤤𞥆𞤵𞤱𞤢𞤤, 𞤬𞤫𞤱𞤲𞥋𞤣𞤮 𞤲𞥋𞤦𞤫𞤯𞥆𞤢𞥄𞤳𞤵)	Locale Display Names	Keys	calendar	calendar-islamic-civil	https://st.unicode.org/v#/ff_Adlm//3f25f93d4f11dacc
‡ff_Adlm	Fula (Adlam)	Adlam	moderate	moderate	n/a	𞤙𞤢𞤤𞤯𞤭𞤥𞤫𞤪𞤫 𞤂𞤭𞤧𞤤𞤢𞥄𞤥𞤵 (𞤀𞤤𞥆𞤵𞤲𞤳𞤮, 𞤊𞤫𞤱𞤣𞤮 𞤋𞤲𞤳𞤮𞥅𞤣𞤭𞤲𞤳𞤮)	Locale Display Names	Keys	calendar	calendar-islamic-tbla	https://st.unicode.org/v#/ff_Adlm//6e3e7d3f963a4604
fi	Finnish	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/fi//5f07aaec0572deb9
fi	Finnish	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/fi//6b3f9432b6084428
fi	Finnish	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/fi//cca9090168552a5
fi	Finnish	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/fi//1fead4f36824848a
fil	Filipino	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/fil//5f07aaec0572deb9
fil	Filipino	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/fil//6b3f9432b6084428
fil	Filipino	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/fil//cca9090168552a5
fil	Filipino	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/fil//1fead4f36824848a
‡fo	Faroese	Latin	moderate	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/fo//5f07aaec0572deb9
‡fo	Faroese	Latin	moderate	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/fo//6b3f9432b6084428
‡fo	Faroese	Latin	moderate	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/fo//cca9090168552a5
‡fo	Faroese	Latin	moderate	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/fo//1fead4f36824848a
fr	French	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/fr//5f07aaec0572deb9
fr	French	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/fr//6b3f9432b6084428
fr	French	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/fr//cca9090168552a5
fr	French	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/fr//1fead4f36824848a
ga	Irish	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/ga//5f07aaec0572deb9
ga	Irish	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/ga//6b3f9432b6084428
ga	Irish	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/ga//cca9090168552a5
ga	Irish	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/ga//1fead4f36824848a
gd	Scottish Gaelic	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/gd//5f07aaec0572deb9
gd	Scottish Gaelic	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/gd//6b3f9432b6084428
gd	Scottish Gaelic	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/gd//cca9090168552a5
gd	Scottish Gaelic	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/gd//1fead4f36824848a
gd	Scottish Gaelic	Latin	modern	modern	n/a	E17-005	Characters	Animals & Nature	animal-marine	🫍 –keywords	https://st.unicode.org/v#/gd//677fb06c7558087f
gd	Scottish Gaelic	Latin	modern	modern	n/a	E17-005	Characters	Animals & Nature	animal-marine	🫍 -name	https://st.unicode.org/v#/gd//2ba8eb59a8870187
gl	Galician	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/gl//5f07aaec0572deb9
gl	Galician	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/gl//6b3f9432b6084428
gl	Galician	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/gl//cca9090168552a5
gl	Galician	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/gl//1fead4f36824848a
gu	Gujarati	Gujarati	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/gu//5f07aaec0572deb9
gu	Gujarati	Gujarati	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/gu//6b3f9432b6084428
gu	Gujarati	Gujarati	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/gu//cca9090168552a5
gu	Gujarati	Gujarati	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/gu//1fead4f36824848a
ha	Hausa	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/ha//5f07aaec0572deb9
ha	Hausa	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/ha//6b3f9432b6084428
ha	Hausa	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/ha//cca9090168552a5
ha	Hausa	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/ha//1fead4f36824848a
he	Hebrew	Hebrew	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/he//5f07aaec0572deb9
he	Hebrew	Hebrew	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/he//6b3f9432b6084428
he	Hebrew	Hebrew	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/he//cca9090168552a5
he	Hebrew	Hebrew	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/he//1fead4f36824848a
hi	Hindi	Devanagari	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/hi//5f07aaec0572deb9
hi	Hindi	Devanagari	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/hi//6b3f9432b6084428
hi	Hindi	Devanagari	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/hi//cca9090168552a5
hi	Hindi	Devanagari	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/hi//1fead4f36824848a
hi	Hindi	Devanagari	modern	modern	n/a	E17-008	Characters	Objects	musical-instrument	🪊 –keywords	https://st.unicode.org/v#/hi//396f2d8fe22619b5
hi	Hindi	Devanagari	modern	modern	n/a	E17-008	Characters	Objects	musical-instrument	🪊 -name	https://st.unicode.org/v#/hi//d80c778525a853d
hr	Croatian	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/hr//5f07aaec0572deb9
hr	Croatian	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/hr//6b3f9432b6084428
hr	Croatian	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/hr//cca9090168552a5
hr	Croatian	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/hr//1fead4f36824848a
‡hsb	Upper Sorbian	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/hsb//5f07aaec0572deb9
‡hsb	Upper Sorbian	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/hsb//6b3f9432b6084428
‡hsb	Upper Sorbian	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/hsb//cca9090168552a5
‡hsb	Upper Sorbian	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/hsb//1fead4f36824848a
hu	Hungarian	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/hu//5f07aaec0572deb9
hu	Hungarian	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/hu//6b3f9432b6084428
hu	Hungarian	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/hu//cca9090168552a5
hu	Hungarian	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/hu//1fead4f36824848a
hy	Armenian	Armenian	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/hy//5f07aaec0572deb9
hy	Armenian	Armenian	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/hy//6b3f9432b6084428
hy	Armenian	Armenian	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/hy//cca9090168552a5
hy	Armenian	Armenian	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/hy//1fead4f36824848a
id	Indonesian	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/id//5f07aaec0572deb9
id	Indonesian	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/id//6b3f9432b6084428
id	Indonesian	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/id//cca9090168552a5
id	Indonesian	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/id//1fead4f36824848a
ig	Igbo	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/ig//5f07aaec0572deb9
ig	Igbo	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/ig//6b3f9432b6084428
ig	Igbo	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/ig//cca9090168552a5
ig	Igbo	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/ig//1fead4f36824848a
is	Icelandic	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/is//5f07aaec0572deb9
is	Icelandic	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/is//6b3f9432b6084428
is	Icelandic	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/is//cca9090168552a5
is	Icelandic	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/is//1fead4f36824848a
it	Italian	Latin	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/it//5f07aaec0572deb9
it	Italian	Latin	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/it//6b3f9432b6084428
it	Italian	Latin	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/it//cca9090168552a5
it	Italian	Latin	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/it//1fead4f36824848a
ja	Japanese	Japanese	modern	moderate	n/a	[	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: (	https://st.unicode.org/v#/ja//5f07aaec0572deb9
ja	Japanese	Japanese	modern	moderate	n/a	［	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: （	https://st.unicode.org/v#/ja//6b3f9432b6084428
ja	Japanese	Japanese	modern	moderate	n/a	]	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: )	https://st.unicode.org/v#/ja//cca9090168552a5
ja	Japanese	Japanese	modern	moderate	n/a	］	Core Data	Alphabetic Information	Symbols	Nested Bracked Replacement: ）	https://st.unicode.org/v#/ja//1fead4f36824848a
