# dir	file	added	deleted	changed	total
TOTAL		11	1	1,782	13,185
main	af.xml	0	0	80	115
main	ak.xml	0	0	9	33
main	am.xml	0	0	0	32
main	ar.xml	0	0	1	153
main	as.xml	0	0	4	34
main	ast.xml	0	0	0	38
main	az.xml	0	0	0	39
main	be.xml	0	0	0	61
main	bg.xml	0	0	0	103
main	bgc.xml	0	0	0	10
main	bho.xml	0	0	0	11
main	bn.xml	0	0	0	37
main	br.xml	0	0	121	168
main	brx.xml	0	0	1	172
main	bs.xml	0	0	4	52
main	bs_Cyrl.xml	0	0	0	33
main	ca.xml	0	0	49	101
main	ceb.xml	0	0	19	45
main	chr.xml	0	0	0	30
main	cs.xml	0	0	0	45
main	cy.xml	0	0	0	36
main	da.xml	0	0	1	41
main	de.xml	0	0	8	58
main	de_CH.xml	0	0	1	7
main	doi.xml	0	0	0	29
main	dsb.xml	0	0	0	35
main	ee.xml	0	0	0	33
main	el.xml	0	0	0	36
main	en.xml	7	0	11	2,076
main	en_AU.xml	0	0	4	35
main	en_CA.xml	0	0	1	10
main	en_GB.xml	0	0	0	6
main	en_IN.xml	0	0	0	5
main	es.xml	0	0	36	181
main	es_419.xml	0	0	6	28
main	es_MX.xml	0	0	0	11
main	es_US.xml	0	0	0	9
main	et.xml	0	0	0	34
main	eu.xml	0	0	0	33
main	fa.xml	0	0	9	57
main	ff_Adlm.xml	0	0	0	33
main	fi.xml	0	0	0	140
main	fil.xml	0	0	0	30
main	fo.xml	0	0	0	29
main	fr.xml	0	0	0	190
main	fr_CA.xml	0	0	554	602
main	ga.xml	0	0	78	113
main	gaa.xml	0	0	0	46
main	gd.xml	0	0	0	34
main	gl.xml	0	0	21	58
main	gu.xml	0	0	1	32
main	ha.xml	0	0	13	48
main	he.xml	0	0	2	38
main	hi.xml	0	0	3	40
main	hi_Latn.xml	0	0	1	15
main	hr.xml	0	0	0	53
main	hsb.xml	0	0	0	39
main	hu.xml	0	0	0	49
main	hy.xml	0	0	2	29
main	ia.xml	0	0	0	23
main	id.xml	0	0	0	33
main	ig.xml	0	0	36	64
main	is.xml	0	0	1	45
main	it.xml	0	0	1	45
main	ja.xml	0	0	1	37
main	jv.xml	0	0	12	36
main	ka.xml	0	0	0	35
main	kea.xml	0	0	0	28
main	kgp.xml	0	0	0	33
main	kk.xml	0	0	0	31
main	km.xml	0	0	0	32
main	kn.xml	0	0	0	35
main	ko.xml	0	0	4	39
main	kok.xml	0	0	12	41
main	ks.xml	0	0	0	30
main	ks_Deva.xml	0	0	0	24
main	ky.xml	0	0	0	53
main	lo.xml	0	0	22	56
main	lt.xml	0	0	0	58
main	lv.xml	0	0	0	35
main	mai.xml	0	0	0	26
main	mi.xml	0	0	0	25
main	mk.xml	0	0	2	41
main	ml.xml	0	0	28	54
main	mn.xml	0	0	8	40
main	mni.xml	0	0	0	26
main	mr.xml	0	0	0	34
main	ms.xml	0	0	0	39
main	my.xml	0	0	0	36
main	ne.xml	0	0	9	36
main	nl.xml	0	0	1	50
main	nn.xml	0	0	1	9
main	no.xml	0	0	0	52
main	nso.xml	0	0	1	6
main	om.xml	0	0	0	27
main	or.xml	0	0	0	30
main	pa.xml	2	1	30	145
main	pcm.xml	0	0	0	30
main	pl.xml	0	0	1	46
main	ps.xml	0	0	4	37
main	pt.xml	0	0	0	71
main	pt_PT.xml	0	0	0	19
main	qu.xml	0	0	0	37
main	raj.xml	0	0	0	10
main	rm.xml	0	0	254	273
main	ro.xml	0	0	4	55
main	ru.xml	0	0	1	71
main	rw.xml	0	0	2	8
main	sa.xml	0	0	0	30
main	sat.xml	0	0	0	23
main	sc.xml	0	0	7	31
main	sd.xml	0	0	26	54
main	sd_Deva.xml	0	0	0	26
main	si.xml	0	0	1	30
main	sk.xml	0	0	1	52
main	sl.xml	0	0	1	43
main	so.xml	0	0	0	37
main	sq.xml	0	0	1	140
main	sr.xml	0	0	0	45
main	sr_Latn.xml	0	0	0	34
main	st.xml	0	0	0	8
main	su.xml	0	0	0	29
main	sv.xml	0	0	1	59
main	sw.xml	0	0	25	62
main	ta.xml	0	0	24	69
main	te.xml	0	0	1	33
main	tg.xml	0	0	0	24
main	th.xml	0	0	0	34
main	ti.xml	0	0	0	34
main	tk.xml	0	0	1	32
main	tn.xml	0	0	1	7
main	to.xml	0	0	0	34
main	tr.xml	0	0	1	37
main	tt.xml	0	0	0	30
main	uk.xml	0	0	12	62
main	ur.xml	0	0	22	59
main	uz.xml	0	0	0	31
main	uz_Cyrl.xml	0	0	0	26
main	vi.xml	0	0	1	32
main	wo.xml	0	0	24	58
main	xh.xml	0	0	29	52
main	yo.xml	0	0	0	31
main	yrl.xml	0	0	0	48
main	yue.xml	0	0	18	54
main	yue_Hans.xml	0	0	56	80
main	zh.xml	0	0	16	61
main	zh_Hant.xml	0	0	24	60
main	zh_Hant_HK.xml	0	0	12	24
main	zu.xml	0	0	2	33
subdivisions	af.xml	0	0	0	11
subdivisions	am.xml	0	0	0	8
subdivisions	ar.xml	0	0	0	182
subdivisions	as.xml	0	0	0	8
subdivisions	az.xml	0	0	0	17
subdivisions	be.xml	0	0	0	10
subdivisions	bg.xml	0	0	0	8
subdivisions	bn.xml	0	0	0	11
subdivisions	br.xml	0	0	0	11
subdivisions	bs.xml	0	0	0	9
subdivisions	ca.xml	0	0	0	11
subdivisions	ceb.xml	0	0	0	8
subdivisions	cs.xml	0	0	0	10
subdivisions	cy.xml	0	0	0	12
subdivisions	da.xml	0	0	0	9
subdivisions	de.xml	0	0	0	16
subdivisions	de_CH.xml	0	0	0	8
subdivisions	el.xml	0	0	0	9
subdivisions	en.xml	0	0	0	1,267
subdivisions	en_AU.xml	0	0	0	8
subdivisions	en_CA.xml	0	0	0	8
subdivisions	en_GB.xml	0	0	0	8
subdivisions	en_IN.xml	0	0	0	7
subdivisions	es.xml	0	0	0	76
subdivisions	es_419.xml	0	0	0	6
subdivisions	es_MX.xml	0	0	0	8
subdivisions	es_US.xml	0	0	0	7
subdivisions	et.xml	0	0	0	8
subdivisions	eu.xml	0	0	0	8
subdivisions	fa.xml	0	0	0	11
subdivisions	fi.xml	0	0	0	8
subdivisions	fil.xml	0	0	0	8
subdivisions	fr.xml	0	0	0	97
subdivisions	fr_CA.xml	0	0	0	8
subdivisions	ga.xml	0	0	0	17
subdivisions	gd.xml	0	0	0	10
subdivisions	gl.xml	0	0	0	8
subdivisions	gu.xml	0	0	0	8
subdivisions	ha.xml	0	0	0	17
subdivisions	he.xml	0	0	0	9
subdivisions	hi.xml	0	0	0	8
subdivisions	hi_Latn.xml	0	0	0	8
subdivisions	hr.xml	0	0	0	13
