# Section	Page	Header	Code	Old	New
#Section	Page	Header	Code	Old	New
Supplemental	Likely	Subtag	clk_Tibt	clk_Tibt_CN	▷removed◁
Supplemental	Likely	Subtag	cmo_KH	cmo_Latn_KH	▷removed◁
Supplemental	Likely	Subtag	cmo_Khmr	cmo_Khmr_KH	▷removed◁
Supplemental	Likely	Subtag	cnp_Hant	cnp_Hant_CN	▷removed◁
Supplemental	Likely	Subtag	cra	▷missing◁	cra_Latn_ET
Supplemental	Likely	Subtag	crj_Latn	crj_Latn_CA	▷removed◁
Supplemental	Likely	Subtag	crx_Cans	crx_Cans_CA	▷removed◁
Supplemental	Likely	Subtag	csh_Latn	csh_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	csp_Hant	csp_Hant_CN	▷removed◁
Supplemental	Likely	Subtag	ctg_Arab	ctg_Arab_BD	▷removed◁
Supplemental	Likely	Subtag	ctg_Latn	ctg_Latn_BD	▷removed◁
Supplemental	Likely	Subtag	cty	▷missing◁	cty_Taml_IN
Supplemental	Likely	Subtag	cuy	▷missing◁	cuy_Latn_MX
Supplemental	Likely	Subtag	cvg_Tibt	cvg_Tibt_IN	▷removed◁
Supplemental	Likely	Subtag	cxh	▷missing◁	cxh_Latn_NG
Supplemental	Likely	Subtag	czh_Hant	czh_Hant_CN	▷removed◁
Supplemental	Likely	Subtag	dag_Arab	dag_Arab_GH	▷removed◁
Supplemental	Likely	Subtag	dbj_Arab	dbj_Arab_MY	▷removed◁
Supplemental	Likely	Subtag	der_Latn	der_Latn_IN	▷removed◁
Supplemental	Likely	Subtag	dgl	▷missing◁	dgl_Arab_SD
Supplemental	Likely	Subtag	din_Arab	din_Arab_SS	▷removed◁
Supplemental	Likely	Subtag	dis_Beng	dis_Beng_IN	▷removed◁
Supplemental	Likely	Subtag	dng_Arab	dng_Arab_KG	▷removed◁
Supplemental	Likely	Subtag	dsk	▷missing◁	dsk_Latn_NG
Supplemental	Likely	Subtag	dsq_Arab	dsq_Arab_ML	▷removed◁
Supplemental	Likely	Subtag	dta_Cyrl	dta_Cyrl_CN	▷removed◁
Supplemental	Likely	Subtag	dta_Hans	dta_Hans_CN	▷removed◁
Supplemental	Likely	Subtag	duh_Gujr	duh_Gujr_IN	▷removed◁
Supplemental	Likely	Subtag	dwr_Ethi	dwr_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	dyr	▷missing◁	dyr_Latn_NG
Supplemental	Likely	Subtag	dzd	▷missing◁	dzd_Latn_NG
Supplemental	Likely	Subtag	eko_Arab	eko_Arab_MZ	▷removed◁
Supplemental	Likely	Subtag	ems_Cyrl	ems_Cyrl_US	▷removed◁
Supplemental	Likely	Subtag	ers	▷missing◁	ers_Latn_CN
Supplemental	Likely	Subtag	ess_Cyrl	ess_Cyrl_US	▷removed◁
Supplemental	Likely	Subtag	eud	▷missing◁	eud_Latn_MX
Supplemental	Likely	Subtag	evn_Latn	evn_Latn_CN	▷removed◁
Supplemental	Likely	Subtag	evn_Mong	evn_Mong_CN	▷removed◁
Supplemental	Likely	Subtag	fuh_Arab	fuh_Arab_NE	▷removed◁
Supplemental	Likely	Subtag	fuh_BF	fuh_Latn_BF	▷removed◁
Supplemental	Likely	Subtag	gac_Deva	gac_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	gax_Ethi	gax_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	gba_Arab	gba_Arab_CF	▷removed◁
Supplemental	Likely	Subtag	gbk_Takr	gbk_Takr_IN	▷removed◁
Supplemental	Likely	Subtag	gbl_Deva	gbl_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	gdb_Telu	gdb_Telu_IN	▷removed◁
Supplemental	Likely	Subtag	gdl_Ethi	gdl_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	gha_Latn	gha_Latn_LY	▷removed◁
Supplemental	Likely	Subtag	gha_Tfng	gha_Tfng_LY	▷removed◁
Supplemental	Likely	Subtag	gho	▷missing◁	gho_Tfng_MA
Supplemental	Likely	Subtag	gjn_Arab	gjn_Arab_GH	▷removed◁
Supplemental	Likely	Subtag	gml	▷missing◁	gml_Latf_DE
Supplemental	Likely	Subtag	gmv_Latn	gmv_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	gof_Latn	gof_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	goj	▷missing◁	goj_Deva_IN
Supplemental	Likely	Subtag	gom	gom_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	gon	…	gon_Deva_IN
Supplemental	Likely	Subtag	gra_Gujr	gra_Gujr_IN	▷removed◁
Supplemental	Likely	Subtag	gru_Latn	gru_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	guk_Ethi	guk_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	gyl_Ethi	gyl_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	haj_Beng	haj_Beng_IN	▷removed◁
Supplemental	Likely	Subtag	har_Arab	har_Arab_ET	▷removed◁
Supplemental	Likely	Subtag	har_Latn	har_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	hdy_Latn	hdy_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	hif	…	hif_Deva_FJ
Supplemental	Likely	Subtag	hii_Deva	hii_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	hkh_Deva	hkh_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	hkh_Latn	hkh_Latn_IN	▷removed◁
Supplemental	Likely	Subtag	hmn_Bopo	hmn_Bopo_CN	▷removed◁
Supplemental	Likely	Subtag	hmn_Hmng	hmn_Hmng_CN	▷removed◁
Supplemental	Likely	Subtag	hmz_Plrd	hmz_Plrd_CN	▷removed◁
Supplemental	Likely	Subtag	hnj_AU	hnj_Laoo_AU	▷removed◁
Supplemental	Likely	Subtag	hnj_CN	hnj_Laoo_CN	▷removed◁
Supplemental	Likely	Subtag	hnj_FR	hnj_Laoo_FR	▷removed◁
Supplemental	Likely	Subtag	hnj_GF	hnj_Laoo_GF	▷removed◁
Supplemental	Likely	Subtag	hnj_Hmng	▷missing◁	hnj_Hmng_LA
Supplemental	Likely	Subtag	hnj_LA	hnj_Laoo_LA	▷removed◁
Supplemental	Likely	Subtag	hnj_Laoo	hnj_Laoo_LA	▷removed◁
Supplemental	Likely	Subtag	hnj_MM	hnj_Laoo_MM	▷removed◁
Supplemental	Likely	Subtag	hnj_SR	hnj_Laoo_SR	▷removed◁
Supplemental	Likely	Subtag	hnj_TH	hnj_Laoo_TH	▷removed◁
Supplemental	Likely	Subtag	hnj_VN	hnj_Laoo_VN	▷removed◁
Supplemental	Likely	Subtag	hrm_Hmng	hrm_Hmng_CN	▷removed◁
Supplemental	Likely	Subtag	hut_Tibt	hut_Tibt_NP	▷removed◁
Supplemental	Likely	Subtag	igs_Grek	igs_Grek_001	▷removed◁
Supplemental	Likely	Subtag	ikh	▷missing◁	ikh_Latn_NG
Supplemental	Likely	Subtag	ikt_Cans	ikt_Cans_CA	▷removed◁
Supplemental	Likely	Subtag	ili_Arab	ili_Arab_CN	▷removed◁
Supplemental	Likely	Subtag	ili_Cyrl	ili_Cyrl_KZ	▷removed◁
Supplemental	Likely	Subtag	iru_Mlym	iru_Mlym_IN	▷removed◁
Supplemental	Likely	Subtag	isk_Cyrl	isk_Cyrl_TJ	▷removed◁
Supplemental	Likely	Subtag	ium_Hani	ium_Hani_CN	▷removed◁
Supplemental	Likely	Subtag	ium_Laoo	ium_Laoo_LA	▷removed◁
Supplemental	Likely	Subtag	ium_Thai	ium_Thai_TH	▷removed◁
Supplemental	Likely	Subtag	izm	▷missing◁	izm_Latn_NG
Supplemental	Likely	Subtag	jct_Latn	jct_Latn_UA	▷removed◁
Supplemental	Likely	Subtag	jdt_Hebr	jdt_Hebr_RU	▷removed◁
Supplemental	Likely	Subtag	jdt_Latn	jdt_Latn_AZ	▷removed◁
Supplemental	Likely	Subtag	jeh_Laoo	jeh_Laoo_LA	▷removed◁
Supplemental	Likely	Subtag	jge_Hebr	jge_Hebr_IL	▷removed◁
Supplemental	Likely	Subtag	jkm_Brai	jkm_Brai_MM	▷removed◁
Supplemental	Likely	Subtag	jkm_Latn	jkm_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	jnj_Ethi	jnj_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	jns_Latn	jns_Latn_IN	▷removed◁
Supplemental	Likely	Subtag	jns_Takr	jns_Takr_IN	▷removed◁
Supplemental	Likely	Subtag	jra_Khmr	jra_Khmr_KH	▷removed◁
Supplemental	Likely	Subtag	jrb_Arab	jrb_Arab_MA	▷removed◁
Supplemental	Likely	Subtag	jrb_MA	jrb_Arab_MA	▷removed◁
Supplemental	Likely	Subtag	kbg	▷missing◁	kbg_Tibt_IN
Supplemental	Likely	Subtag	kbp_Brai	kbp_Brai_TG	▷removed◁
Supplemental	Likely	Subtag	kbr_Ethi	kbr_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	kcy	▷missing◁	kcy_Arab_DZ
Supplemental	Likely	Subtag	kdr_Cyrl	kdr_Cyrl_UA	▷removed◁
Supplemental	Likely	Subtag	kev	▷missing◁	kev_Mlym_IN
Supplemental	Likely	Subtag	kex_Gujr	kex_Gujr_IN	▷removed◁
Supplemental	Likely	Subtag	kff_Deva	kff_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	kff_Orya	kff_Orya_IN	▷removed◁
Supplemental	Likely	Subtag	kff_Telu	kff_Telu_IN	▷removed◁
Supplemental	Likely	Subtag	kfg	▷missing◁	kfg_Knda_IN
Supplemental	Likely	Subtag	kfi_Knda	kfi_Knda_IN	▷removed◁
Supplemental	Likely	Subtag	kfk_Takr	kfk_Takr_IN	▷removed◁
Supplemental	Likely	Subtag	kfu	▷missing◁	kfu_Deva_IN
Supplemental	Likely	Subtag	kfx_Takr	kfx_Takr_IN	▷removed◁
Supplemental	Likely	Subtag	kho	▷missing◁	kho_Brah_IR
Supplemental	Likely	Subtag	khr_Deva	khr_Deva_IN	▷removed◁
Supplemental	Likely	Subtag	kjp_Thai	kjp_Thai_TH	▷removed◁
Supplemental	Likely	Subtag	kjz	▷missing◁	kjz_Tibt_BT
Supplemental	Likely	Subtag	kke_Arab	kke_Arab_GN	▷removed◁
Supplemental	Likely	Subtag	kls_Arab	kls_Arab_PK	▷removed◁
Supplemental	Likely	Subtag	kmc_Hani	kmc_Hani_CN	▷removed◁
Supplemental	Likely	Subtag	knk_Arab	knk_Arab_SL	▷removed◁
Supplemental	Likely	Subtag	knn	▷missing◁	knn_Deva_IN
Supplemental	Likely	Subtag	kns_Thai	kns_Thai_TH	▷removed◁
Supplemental	Likely	Subtag	kqy_Latn	kqy_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	kr_Arab	kr_Arab_NG	▷removed◁
Supplemental	Likely	Subtag	ksw_Latn	ksw_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	ktb_Latn	ktb_Latn_ET	▷removed◁
Supplemental	Likely	Subtag	kte	▷missing◁	kte_Deva_NP
Supplemental	Likely	Subtag	kvq_Latn	kvq_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	kwy	…	kwy_Latn_AO
Supplemental	Likely	Subtag	kxc_Ethi	kxc_Ethi_ET	▷removed◁
Supplemental	Likely	Subtag	kxd_Arab	kxd_Arab_BN	▷removed◁
Supplemental	Likely	Subtag	kxf_Latn	kxf_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	kyu_Latn	kyu_Latn_MM	▷removed◁
Supplemental	Likely	Subtag	kyu_Mymr	kyu_Mymr_MM	▷removed◁
Supplemental	Likely	Subtag	kyw_Beng	kyw_Beng_IN	▷removed◁
Supplemental	Likely	Subtag	kyw_Orya	kyw_Orya_IN	▷removed◁
Supplemental	Likely	Subtag	lae_Tibt	lae_Tibt_IN	▷removed◁
Supplemental	Likely	Subtag	lax_Beng	lax_Beng_IN	▷removed◁
Supplemental	Likely	Subtag	lbc	lbc_Lisu_CN	▷removed◁
Supplemental	Likely	Subtag	lbf_Tibt	lbf_Tibt_CN	▷removed◁
Supplemental	Likely	Subtag	lbj_Arab	lbj_Arab_IN	▷removed◁
Supplemental	Likely	Subtag	lbn_Laoo	lbn_Laoo_LA	▷removed◁
