Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
jmc	1.8.1	MMMM d	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
jmc	1.8.1	MMMM y	�	28.0	MMMM y	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="yMMMM"]
jmc	1.8.1	Kyibangla	�	30.0	Bangla	Bengali	//ldml/localeDisplayNames/languages/language[@type="bn"]
jmc	1.8.1	Antigua na Barbuda	�	26.0	Antigua & Barbuda	Antigua and Barbuda	//ldml/localeDisplayNames/territories/territory[@type="AG"]
jmc	1.8.1	Bosnia na Hezegovina	�	26.0	Bosnia & Herzegovina	Bosnia and Herzegovina	//ldml/localeDisplayNames/territories/territory[@type="BA"]
jmc	1.8.1	Jamhuri ya Cheki	�	31.0	Czechia	Czech Republic	//ldml/localeDisplayNames/territories/territory[@type="CZ"]
jmc	1.8.1	Santakitzi na Nevis	�	26.0	St. Kitts & Nevis	Saint Kitts and Nevis	//ldml/localeDisplayNames/territories/territory[@type="KN"]
jmc	1.8.1	Santalusia	�	26.0	St. Lucia	Saint Lucia	//ldml/localeDisplayNames/territories/territory[@type="LC"]
jmc	1.8.1	Myama	�	24.0	Myanmar (Burma)	Myanmar [Burma]	//ldml/localeDisplayNames/territories/territory[@type="MM"]
jmc	1.8.1	Santapieri na Mikeloni	�	26.0	St. Pierre & Miquelon	Saint Pierre and Miquelon	//ldml/localeDisplayNames/territories/territory[@type="PM"]
jmc	1.8.1	Santahelena	�	26.0	St. Helena	Saint Helena	//ldml/localeDisplayNames/territories/territory[@type="SH"]
jmc	1.8.1	Sao Tome na Principe	�	26.0	São Tomé & Príncipe	São Tomé and Príncipe	//ldml/localeDisplayNames/territories/territory[@type="ST"]
jmc	1.8.1	Uswazi	�	35.0	Eswatini	Swaziland	//ldml/localeDisplayNames/territories/territory[@type="SZ"]
jmc	1.8.1	Visiwa vya Turki na Kaiko	�	26.0	Turks & Caicos Islands	Turks and Caicos Islands	//ldml/localeDisplayNames/territories/territory[@type="TC"]
jmc	1.8.1	Trinidad na Tobago	�	26.0	Trinidad & Tobago	Trinidad and Tobago	//ldml/localeDisplayNames/territories/territory[@type="TT"]
jmc	1.8.1	Santavisenti na Grenadini	�	24.0	St. Vincent & Grenadines	Saint Vincent and the Grenadines	//ldml/localeDisplayNames/territories/territory[@type="VC"]
jmc	1.8.1	Walis na Futuna	�	26.0	Wallis & Futuna	Wallis and Futuna	//ldml/localeDisplayNames/territories/territory[@type="WF"]
jmc	1.8.1	Yuan Renminbi ya China	�	1.9.1	Chinese Yuan	Chinese Yuan Renminbi	//ldml/numbers/currencies/currency[@type="CNY"]/displayName
jmc	1.8.1	Pauni ya Uingereza	�	27.0	British Pound	British Pound Sterling	//ldml/numbers/currencies/currency[@type="GBP"]/displayName
jmc	1.8.1	Sedi ya Ghana	�	24.0	Ghanaian Cedi (1979–2007)	Ghanaian Cedi (1979-2007)	//ldml/numbers/currencies/currency[@type="GHC"]/displayName
jmc	1.8.1	Metikali ya Msumbiji	�	24.0	Mozambican Metical (1980–2006)	Mozambican Metical (1980-2006)	//ldml/numbers/currencies/currency[@type="MZM"]/displayName
jmc	1.8.1	Pauni ya Sudani	�	24.0	Sudanese Pound (1957–1998)	Sudanese Pound (1957-1998)	//ldml/numbers/currencies/currency[@type="SDP"]/displayName
jmc	1.8.1	Pauni ya Santahelena	�	26.0	St. Helena Pound	Saint Helena Pound	//ldml/numbers/currencies/currency[@type="SHP"]/displayName
jmc	1.8.1	Faranga CFA BEAC	�	27.0	Central African CFA Franc	CFA Franc BEAC	//ldml/numbers/currencies/currency[@type="XAF"]/displayName
jmc	1.8.1	Faranga CFA BCEAO	�	27.0	West African CFA Franc	CFA Franc BCEAO	//ldml/numbers/currencies/currency[@type="XOF"]/displayName
jmc	1.8.1	Dola ya Zimbabwe	�	24.0	Zimbabwean Dollar (1980–2008)	Zimbabwean Dollar (1980-2008)	//ldml/numbers/currencies/currency[@type="ZWD"]/displayName
jmc	21.0	¤#,##0.00	�	24.0	¤#,##0.00	¤#,##0.00;(¤#,##0.00)	//ldml/numbers/currencyFormats[@numberSystem="latn"]/currencyFormatLength/currencyFormat[@type="standard"]/pattern[@type="standard"]
jmc	23.1	MMMM d	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="generic"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
jmc	23.1	Mfiri	�	28.0	day	Day	//ldml/dates/fields/field[@type="day"]/displayName
jmc	23.1	Ukou	�	24.0	yesterday	Yesterday	//ldml/dates/fields/field[@type="day"]/relative[@type="-1"]
jmc	23.1	Inu	�	24.0	today	Today	//ldml/dates/fields/field[@type="day"]/relative[@type="0"]
jmc	23.1	Ngama	�	24.0	tomorrow	Tomorrow	//ldml/dates/fields/field[@type="day"]/relative[@type="1"]
jmc	23.1	Kacha	�	28.0	era	Era	//ldml/dates/fields/field[@type="era"]/displayName
jmc	23.1	Saa	�	28.0	hour	Hour	//ldml/dates/fields/field[@type="hour"]/displayName
jmc	23.1	Dakyika	�	28.0	minute	Minute	//ldml/dates/fields/field[@type="minute"]/displayName
jmc	23.1	Mori	�	28.0	month	Month	//ldml/dates/fields/field[@type="month"]/displayName
jmc	23.1	Sekunde	�	28.0	second	Second	//ldml/dates/fields/field[@type="second"]/displayName
jmc	23.1	Wiikyi	�	28.0	week	Week	//ldml/dates/fields/field[@type="week"]/displayName
jmc	23.1	Maka	�	28.0	year	Year	//ldml/dates/fields/field[@type="year"]/displayName
jmc	23.1	Mfiri o saa	�	28.0	time zone	Time Zone	//ldml/dates/fields/field[@type="zone"]/displayName
