Loc	Version	Value	PrevValue	EVersion	EValue	EPrevValue	Path
ar	1.1.1	البنغالية	�	30.0	Bangla	Bengali	//ldml/localeDisplayNames/languages/language[@type="bn"]
ar	1.1.1	البوسنة والهرسك	�	26.0	Bosnia & Herzegovina	Bosnia and Herzegovina	//ldml/localeDisplayNames/territories/territory[@type="BA"]
ar	1.1.1	سانت كيتس ونيفيس	�	26.0	St. Kitts & Nevis	Saint Kitts and Nevis	//ldml/localeDisplayNames/territories/territory[@type="KN"]
ar	1.1.1	سانت لوسيا	�	26.0	St. Lucia	Saint Lucia	//ldml/localeDisplayNames/territories/territory[@type="LC"]
ar	1.1.1	ترينيداد وتوباغو	�	26.0	Trinidad & Tobago	Trinidad and Tobago	//ldml/localeDisplayNames/territories/territory[@type="TT"]
ar	1.1.1	الفاتيكان	�	1.7.2	Vatican City	Vatican	//ldml/localeDisplayNames/territories/territory[@type="VA"]
ar	1.2	البنغالية	�	30.0	Bangla	Bengali	//ldml/localeDisplayNames/scripts/script[@type="Beng"]
ar	1.3	دي مونت دو روفيل	�	1.6.1	Dumont d’Urville	Dumont-d'Urville	//ldml/dates/timeZoneNames/zone[@type="Antarctica/DumontDUrville"]/exemplarCity
ar	1.3	أوزجرود	�	26.0	Uzhhorod	�	//ldml/dates/timeZoneNames/zone[@type="Europe/Uzhgorod"]/exemplarCity
ar	1.3	يوان صيني	�	1.9.1	Chinese Yuan	Chinese Yuan Renminbi	//ldml/numbers/currencies/currency[@type="CNY"]/displayName
ar	1.3	فرنك جزر القمر	�	1.7.2	Comorian Franc	Comoro Franc	//ldml/numbers/currencies/currency[@type="KMF"]/displayName
ar	1.3	دينار سوداني	�	24.0	Sudanese Dinar (1992–2007)	Sudanese Dinar (1992-2007)	//ldml/numbers/currencies/currency[@type="SDD"]/displayName
ar	1.3	لا:ل	لا	1.5.1	no:n	�	//ldml/posix/messages/nostr
ar	1.3	نعم:ن	نعم	1.5.1	yes:y	�	//ldml/posix/messages/yesstr
ar	1.4.1	d MMMM	�	28.0	MMMM d	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="MMMMd"]
ar	1.4.1	الباسا	�	2.0.1	Basaa	Basa	//ldml/localeDisplayNames/languages/language[@type="bas"]
ar	1.4.1	المصرية القديمة	مصرية، قديمة	1.5.1	Ancient Egyptian	Egyptian (Ancient)	//ldml/localeDisplayNames/languages/language[@type="egy"]
ar	1.4.1	الماورية	�	trunk	Māori	Maori	//ldml/localeDisplayNames/languages/language[@type="mi"]
ar	1.4.1	الميكماكيونية	�	30.0	Mi'kmaq	Micmac	//ldml/localeDisplayNames/languages/language[@type="mic"]
ar	1.4.1	الألمانية السفلى	�	1.5.1	Low German	Low German; Low Saxon	//ldml/localeDisplayNames/languages/language[@type="nds"]
ar	1.4.1	النورس القديم	�	1.5.1	Old Norse	Norse, Old	//ldml/localeDisplayNames/languages/language[@type="non"]
ar	1.4.1	تونجا - نياسا	�	1.5.1	Nyasa Tonga	Tonga (Nyasa)	//ldml/localeDisplayNames/languages/language[@type="tog"]
ar	1.4.1	النظام الأمريكي	�	1.6.1	US	�	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type="US"]
ar	1.4.1	النظام المتري	�	1.6.1	Metric	�	//ldml/localeDisplayNames/measurementSystemNames/measurementSystemName[@type="metric"]
ar	1.4.1	اندس - هارابان	�	1.5.1	Indus	Indus (Harappan)	//ldml/localeDisplayNames/scripts/script[@type="Inds"]
ar	1.4.1	اللاتينية - متغير فراكتر	�	1.5.1	Fraktur Latin	Latin (Fraktur variant)	//ldml/localeDisplayNames/scripts/script[@type="Latf"]
ar	1.4.1	اللاتينية - متغير غيلى	�	1.5.1	Gaelic Latin	Latin (Gaelic variant)	//ldml/localeDisplayNames/scripts/script[@type="Latg"]
ar	1.4.1	الليبتشا - رونج	�	1.5.1	Lepcha	Lepcha (Róng)	//ldml/localeDisplayNames/scripts/script[@type="Lepc"]
ar	1.4.1	الأوريا	�	30.0	Odia	Oriya	//ldml/localeDisplayNames/scripts/script[@type="Orya"]
ar	1.4.1	العالم	�	39.0	world	World	//ldml/localeDisplayNames/territories/territory[@type="001"]
ar	1.4.1	جنوب شرق آسيا	�	26.0	Southeast Asia	South-Eastern Asia	//ldml/localeDisplayNames/territories/territory[@type="035"]
ar	1.4.1	الكونغو - برازافيل	الكونغو	1.5.1	Congo - Brazzaville	Congo (Brazzaville)	//ldml/localeDisplayNames/territories/territory[@type="CG"]
ar	1.4.1	ساحل العاج	�	1.7.2	Côte d’Ivoire	Ivory Coast	//ldml/localeDisplayNames/territories/territory[@type="CI"]
ar	1.4.1	جورجيا الجنوبية وجزر ساندويتش الجنوبية	�	24.0	South Georgia & South Sandwich Islands	South Georgia and the South Sandwich Islands	//ldml/localeDisplayNames/territories/territory[@type="GS"]
ar	1.4.1	روينيون	�	1.7.2	Réunion	Reunion	//ldml/localeDisplayNames/territories/territory[@type="RE"]
ar	1.4.1	ساو تومي وبرينسيبي	سان تومي وبرينسيبي	26.0	São Tomé & Príncipe	São Tomé and Príncipe	//ldml/localeDisplayNames/territories/territory[@type="ST"]
ar	1.4.1	جزر والس وفوتونا	�	26.0	Wallis & Futuna	Wallis and Futuna	//ldml/localeDisplayNames/territories/territory[@type="WF"]
ar	1.4.1	أفغاني - 1927-2002	�	24.0	Afghan Afghani (1927–2002)	Afghan Afghani (1927-2002)	//ldml/numbers/currencies/currency[@type="AFA"]/displayName
ar	1.4.1	كرونة تشيكية	�	31.0	Czech Koruna	Czech Republic Koruna	//ldml/numbers/currencies/currency[@type="CZK"]/displayName
ar	1.4.1	فرنك غينيا	�	1.7.2	Guinean Franc	Guinea Franc	//ldml/numbers/currencies/currency[@type="GNF"]/displayName
ar	1.4.1	اكويل جونينا غينيا الاستوائيّة	�	1.7.2	Equatorial Guinean Ekwele	Equatorial Guinea Ekwele Guineana	//ldml/numbers/currencies/currency[@type="GQE"]/displayName
ar	1.4.1	دولار غيانا	�	1.7.2	Guyanaese Dollar	Guyana Dollar	//ldml/numbers/currencies/currency[@type="GYD"]/displayName
ar	1.4.1	ليمبيرا هنداروس	�	1.7.2	Honduran Lempira	Honduras Lempira	//ldml/numbers/currencies/currency[@type="HNL"]/displayName
ar	1.4.1	روبية سريلانكية	�	1.9.1	Sri Lankan Rupee	Sri Lanka Rupee	//ldml/numbers/currencies/currency[@type="LKR"]/displayName
ar	1.4.1	فرنك لوكسمبرج قابل للتحويل	�	1.7.2	Luxembourgian Convertible Franc	Luxembourg Convertible Franc	//ldml/numbers/currencies/currency[@type="LUC"]/displayName
ar	1.4.1	فرنك لوكسمبرج	�	1.7.2	Luxembourgian Franc	Luxembourg Franc	//ldml/numbers/currencies/currency[@type="LUF"]/displayName
ar	1.4.1	فرنك مدغشقر	�	1.7.2	Malagasy Franc	Madagascar Franc	//ldml/numbers/currencies/currency[@type="MGF"]/displayName
ar	1.4.1	كيات ميانمار	�	24.0	Myanmar Kyat	Myanma Kyat	//ldml/numbers/currencies/currency[@type="MMK"]/displayName
ar	1.4.1	روفيه جزر المالديف	�	1.7.2	Maldivian Rufiyaa	Maldive Islands Rufiyaa	//ldml/numbers/currencies/currency[@type="MVR"]/displayName
ar	1.4.1	كوردوبة نيكاراجوا	�	24.0	Nicaraguan Córdoba (1988–1991)	Nicaraguan Córdoba (1988-1991)	//ldml/numbers/currencies/currency[@type="NIC"]/displayName
ar	1.4.1	كينا بابوا غينيا الجديدة	�	1.7.2	Papua New Guinean Kina	Papua New Guinea Kina	//ldml/numbers/currencies/currency[@type="PGK"]/displayName
ar	1.4.1	روبية باكستاني	�	1.7.2	Pakistani Rupee	Pakistan Rupee	//ldml/numbers/currencies/currency[@type="PKR"]/displayName
ar	1.4.1	روبية سيشيلية	�	1.7.2	Seychellois Rupee	Seychelles Rupee	//ldml/numbers/currencies/currency[@type="SCR"]/displayName
ar	1.4.1	جنيه سانت هيلين	�	26.0	St. Helena Pound	Saint Helena Pound	//ldml/numbers/currencies/currency[@type="SHP"]/displayName
ar	1.4.1	تولار سلوفيني	�	1.7.2	Slovenian Tolar	Slovenia Tolar	//ldml/numbers/currencies/currency[@type="SIT"]/displayName
ar	1.4.1	ليرة تركي	�	24.0	Turkish Lira (1922–2005)	Turkish Lira (1922-2005)	//ldml/numbers/currencies/currency[@type="TRL"]/displayName
ar	1.5.1	التقويم	تقويم	1.9.1	Calendar	�	//ldml/localeDisplayNames/keys/key[@type="calendar"]
ar	1.5.1	الكريك	�	36.0	Muscogee	Creek	//ldml/localeDisplayNames/languages/language[@type="mus"]
ar	1.5.1	بلنسية	�	1.6.1	Valencian	�	//ldml/localeDisplayNames/variants/variant[@type="VALENCIA"]
ar	1.6.1	h–h a	�	24.0	h – h a	h–h a	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="h"]/greatestDifference[@id="h"]
ar	1.6.1	h:mm–h:mm a	�	24.0	h:mm – h:mm a	h:mm–h:mm a	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="hm"]/greatestDifference[@id="h"]
ar	1.6.1	h:mm–h:mm a	�	24.0	h:mm – h:mm a	h:mm–h:mm a	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/intervalFormats/intervalFormatItem[@id="hm"]/greatestDifference[@id="m"]
ar	1.6.1	كييف	كيف	35.0	Kiev	�	//ldml/dates/timeZoneNames/zone[@type="Europe/Kiev"]/exemplarCity
ar	1.7.2	MMMM y	MMMM yyyy	28.0	MMMM y	�	//ldml/dates/calendars/calendar[@type="gregorian"]/dateTimeFormats/availableFormats/dateFormatItem[@id="yMMMM"]
ar	1.7.2	هـ	ه‍	23.1	AH	�	//ldml/dates/calendars/calendar[@type="islamic"]/eras/eraAbbr/era[@type="0"]
ar	1.7.2	كوانزا أنجولي - 1977-1990	كوانزا أنجولى - 1977-1990	24.0	Angolan Kwanza (1977–1991)	Angolan Kwanza (1977-1991)	//ldml/numbers/currencies/currency[@type="AOK"]/displayName
ar	1.7.2	كوانزا أنجولي جديدة - 1990-2000	كوانزا أنجولى جديدة - 1990-2000	24.0	Angolan New Kwanza (1990–2000)	Angolan New Kwanza (1990-2000)	//ldml/numbers/currencies/currency[@type="AON"]/displayName
ar	1.7.2	كوانزا أنجولي معدلة - 1995 - 1999	كوانزا أنجولى معدلة - 1995 - 1999	24.0	Angolan Readjusted Kwanza (1995–1999)	Angolan Readjusted Kwanza (1995-1999)	//ldml/numbers/currencies/currency[@type="AOR"]/displayName
ar	1.7.2	بيزو أرجنتيني - 1983-1985	بيزو أرجنتينى - 1983-1985	24.0	Argentine Peso (1983–1985)	Argentine Peso (1983-1985)	//ldml/numbers/currencies/currency[@type="ARP"]/displayName
ar	1.7.2	مانات أذريبجاني	مانات أذريبجانى	24.0	Azerbaijani Manat (1993–2006)	Azerbaijani Manat (1993-2006)	//ldml/numbers/currencies/currency[@type="AZM"]/displayName
ar	1.7.2	دينار البوسنة والهرسك	دينار البوسنة و الهرسك	24.0	Bosnia-Herzegovina Dinar (1992–1994)	Bosnia-Herzegovina Dinar (1992-1994)	//ldml/numbers/currencies/currency[@type="BAD"]/displayName
ar	1.7.2	نوفو كروزايرو برازيلي - 1967-1986	نوفو كروزايرو برازيلى - 1967-1986	24.0	Brazilian New Cruzeiro (1967–1986)	Brazilian New Cruzeiro (1967-1986)	//ldml/numbers/currencies/currency[@type="BRB"]/displayName
ar	1.7.2	كروزادو برازيلي	كروزادو برازيلى	24.0	Brazilian Cruzado (1986–1989)	Brazilian Cruzado (1986-1989)	//ldml/numbers/currencies/currency[@type="BRC"]/displayName
ar	1.7.2	كروزايرو برازيلي - 1990-1993	كروزايرو برازيلى - 1990-1993	24.0	Brazilian Cruzeiro (1990–1993)	Brazilian Cruzeiro (1990-1993)	//ldml/numbers/currencies/currency[@type="BRE"]/displayName
ar	1.7.2	روبل بيلاروسي جديد - 1994-1999	روبل بيلاروسى جديد - 1994-1999	30.0	Belarusian Ruble (1994–1999)	Belarusian New Ruble (1994–1999)	//ldml/numbers/currencies/currency[@type="BYB"]/displayName
ar	1.7.2	جنيه إسترليني	جنيه سترليني	27.0	British Pound	British Pound Sterling	//ldml/numbers/currencies/currency[@type="GBP"]/displayName
ar	1.7.2	سيدي غاني	سيدى غانى	24.0	Ghanaian Cedi (1979–2007)	Ghanaian Cedi (1979-2007)	//ldml/numbers/currencies/currency[@type="GHC"]/displayName
ar	1.7.2	شيكل إسرائيلي جديد	شيكل اسرائيلى جديد	30.0	Israeli New Shekel	Israeli New Sheqel	//ldml/numbers/currencies/currency[@type="ILS"]/displayName
ar	1.7.2	تينغ كازاخستاني	تينغ كازاخستانى	1.9.1	Kazakhstani Tenge	Kazakhstan Tenge	//ldml/numbers/currencies/currency[@type="KZT"]/displayName
ar	1.7.2	بيزو فضي مكسيكي - 1861-1992	بيزو فضى مكسيكى - 1861-1992	24.0	Mexican Silver Peso (1861–1992)	Mexican Silver Peso (1861-1992)	//ldml/numbers/currencies/currency[@type="MXP"]/displayName
ar	1.7.2	بيزو فلبيني	بيزو فلبينى	32.0	Philippine Piso	Philippine Peso	//ldml/numbers/currencies/currency[@type="PHP"]/displayName
ar	1.7.2	زلوتي بولندي - 1950-1995	زلوتى بولندى - 1950-1995	24.0	Polish Zloty (1950–1995)	Polish Zloty (1950-1995)	//ldml/numbers/currencies/currency[@type="PLZ"]/displayName
ar	1.7.2	ليو روماني قديم	ليو رومانى قديم	24.0	Romanian Leu (1952–2006)	Romanian Leu (1952-2006)	//ldml/numbers/currencies/currency[@type="ROL"]/displayName
ar	1.7.2	روبل روسي - 1991-1998	روبل روسى - 1991-1998	24.0	Russian Ruble (1991–1998)	Russian Ruble (1991-1998)	//ldml/numbers/currencies/currency[@type="RUR"]/displayName
ar	1.7.2	جلدر سورينامي	جلدر سورينامى	1.9.1	Surinamese Guilder	Suriname Guilder	//ldml/numbers/currencies/currency[@type="SRG"]/displayName
ar	1.7.2	مانات تركمنستاني	مانات تركمنستانى	24.0	Turkmenistani Manat (1993–2009)	Turkmenistani Manat (1993-2009)	//ldml/numbers/currencies/currency[@type="TMM"]/displayName
ar	1.7.2	شلن أوغندي - 1966-1987	شلن أوغندى - 1966-1987	24.0	Ugandan Shilling (1966–1987)	Ugandan Shilling (1966-1987)	//ldml/numbers/currencies/currency[@type="UGS"]/displayName
ar	1.7.2	بيزو أوروجواي - 1975-1993	بيزو أوروجواى - 1975-1993	24.0	Uruguayan Peso (1975–1993)	Uruguayan Peso (1975-1993)	//ldml/numbers/currencies/currency[@type="UYP"]/displayName
ar	1.7.2	سوم أوزبكستاني	سوم أوزبكستانى	27.0	Uzbekistani Som	Uzbekistan Som	//ldml/numbers/currencies/currency[@type="UZS"]/displayName
ar	1.7.2	دينار يوغسلافي	دينار يوغسلافى	24.0	Yugoslavian Hard Dinar (1966–1990)	Yugoslavian Hard Dinar (1966-1990)	//ldml/numbers/currencies/currency[@type="YUD"]/displayName
