# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Date & Time	Gregorian	Formats - Standard - Time Formats	full-ascii	en_UG	HH:mm:ss zzzz	h:mm:ss a zzzz	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	full-ascii	en_ZA	HH:mm:ss zzzz	h:mm:ss a zzzz	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	full-ascii	en_ZW	HH:mm:ss zzzz	h:mm:ss a zzzz	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_150	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_AI	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_BI	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_BW	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_BZ	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_CC	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_CK	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_CM	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_CX	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_DG	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_DK	HH.mm.ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_FI	H.mm.ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_FK	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_GB	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_GG	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_GI	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_IE	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_IL	H:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_IM	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_IO	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_JE	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_KE	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_MG	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_MS	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_MT	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_MU	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_MV	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_NF	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_NG	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_NR	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_NU	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_PN	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_RW	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_SC	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_SH	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_SX	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_TK	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_TV	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_TZ	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_UG	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_ZA	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	long-ascii	en_ZW	HH:mm:ss z	h:mm:ss a z	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_150	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_AI	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_BI	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_BW	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_BZ	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_CC	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_CK	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_CM	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_CX	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_DG	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_DK	HH.mm.ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_FI	H.mm.ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_FK	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_GB	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_GG	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_GI	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_IE	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_IL	H:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_IM	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_IO	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_JE	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_KE	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_MG	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_MS	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_MT	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_MU	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_MV	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_NF	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_NG	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_NR	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_NU	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_PN	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_RW	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_SC	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_SH	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_SX	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_TK	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_TV	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_TZ	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_UG	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_ZA	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	medium-ascii	en_ZW	HH:mm:ss	h:mm:ss a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_150	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_AI	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_BI	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_BW	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_BZ	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_CC	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_CK	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_CM	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_CX	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_DG	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_DK	HH.mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_FI	H.mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_FK	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_GB	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_GG	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_GI	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_IE	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_IL	H:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_IM	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_IO	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_JE	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_KE	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_MG	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_MS	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_MT	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_MU	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_MV	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_NF	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_NG	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_NR	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_NU	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_PN	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_RW	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_SC	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_SH	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_SX	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_TK	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_TV	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_TZ	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_UG	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_ZA	HH:mm	h:mm a	comprehensive
Date & Time	Gregorian	Formats - Standard - Time Formats	short-ascii	en_ZW	HH:mm	h:mm a	comprehensive
Numbers	Symbols	Symbols 	decimal	en_ZA	,	.	basic
Numbers	Symbols	Symbols 	group	en_ZA	 	,	basic
Units	Graphics	dot	short-displayName	en	pixels	dots	modern
Units	Graphics	dot	short-one-nominative	en	{0} px	{0} dot	modern
Units	Graphics	dot	short-other-nominative	en	{0} px	{0} dots	modern
Units	Weather	gasoline-equivalent	long-displayName	en	▷missing◁	of gasoline equivalent	modern
Units	Weather	gasoline-equivalent	short-displayName	en	▷missing◁	gas-equiv	modern
Units	Weather	gasoline-equivalent	narrow-displayName	en	▷missing◁	gas-equiv	modern
Units	Weather	gasoline-equivalent	long-one-nominative	en	▷missing◁	{0} of gasoline equivalent	modern
Units	Weather	gasoline-equivalent	long-other-nominative	en	▷missing◁	{0} of gasoline equivalent	modern
Units	Weather	gasoline-equivalent	short-one-nominative	en	▷missing◁	{0} gas-equiv	modern
Units	Weather	gasoline-equivalent	short-other-nominative	en	▷missing◁	{0} gas-equiv	modern
Units	Weather	gasoline-equivalent	narrow-one-nominative	en	▷missing◁	{0}gas-equiv	modern
Units	Weather	gasoline-equivalent	narrow-other-nominative	en	▷missing◁	{0}gas-equiv	modern
Units	Compound Units	10p-27	long	en	▷missing◁	ronto{0}	modern
Units	Compound Units	10p-30	long	en	▷missing◁	quecto{0}	modern
Units	Compound Units	10p27	long	en	▷missing◁	ronna{0}	modern
Units	Compound Units	10p30	long	en	▷missing◁	quetta{0}	modern
Characters	Category	Pattern	facing-left	en	▷missing◁	{0} facing left	modern
Characters	Category	Pattern	facing-right	en	▷missing◁	{0} facing right	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙂‍↔ -name	en	▷missing◁	head shaking horizontally	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙂‍↔ –keywords	en	▷missing◁	head shaking horizontally • no, shake	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙂‍↕ -name	en	▷missing◁	head shaking vertically	modern
Characters	Smileys & Emotion	face-neutral-skeptical	🙂‍↕ –keywords	en	▷missing◁	head shaking vertically • nod, yes	modern
Characters	People & Body	person-fantasy	🧑‍🎄 –keywords	en	Claus, christmas • …	christmas • claus • …	modern
Characters	People & Body	person-symbol	🧑‍🧑‍🧒 -name	en	▷missing◁	family: adult, adult, child	modern
Characters	People & Body	person-symbol	🧑‍🧑‍🧒 –keywords	en	▷missing◁	family: adult, adult, child	modern
Characters	People & Body	person-symbol	🧑‍🧑‍🧒‍🧒 -name	en	▷missing◁	family: adult, adult, child, child	modern
Characters	People & Body	person-symbol	🧑‍🧑‍🧒‍🧒 –keywords	en	▷missing◁	family: adult, adult, child, child	modern
Characters	People & Body	person-symbol	🧑‍🧒 -name	en	▷missing◁	family: adult, child	modern
Characters	People & Body	person-symbol	🧑‍🧒 –keywords	en	▷missing◁	family: adult, child	modern
Characters	People & Body	person-symbol	🧑‍🧒‍🧒 -name	en	▷missing◁	family: adult, child, child	modern
Characters	People & Body	person-symbol	🧑‍🧒‍🧒 –keywords	en	▷missing◁	family: adult, child, child	modern
Characters	Animals & Nature	animal-bird	🐦‍🔥 -name	en	▷missing◁	phoenix	modern
Characters	Animals & Nature	animal-bird	🐦‍🔥 –keywords	en	▷missing◁	fantasy, firebird, rebirth, reincarnation • phoenix	modern
Characters	Food & Drink	food-fruit	🍋‍🟩 -name	en	▷missing◁	lime	modern
Characters	Food & Drink	food-fruit	🍋‍🟩 –keywords	en	▷missing◁	citrus, fruit, tropical • lime	modern
Characters	Food & Drink	food-vegetable	🍄‍🟫 -name	en	▷missing◁	brown mushroom	modern
Characters	Food & Drink	food-vegetable	🍄‍🟫 –keywords	en	▷missing◁	brown mushroom • food, fungus, nature, vegetable	modern
Characters	Objects	tool	⛓‍💥 -name	en	▷missing◁	broken chain	modern
Characters	Objects	tool	⛓‍💥 –keywords	en	▷missing◁	break, breaking, chain, cuffs, freedom • broken chain	modern
Miscellaneous	Person Name Formats	Default Parameters	formality	en	▷missing◁	informal	modern
Miscellaneous	Person Name Formats	Default Parameters	length	en	▷missing◁	medium	modern
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	es	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	et	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	fi	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	fil	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	fo	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	fr	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	gd	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	gl	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	gu	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	he	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	hi	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Locale Display Names	Territories (Africa)	Eastern Africa	IO-chagos	hi_Latn	British Indian Ocean Territory	Chagos Archipelago	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	hr	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	hu	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Parse	general-lenient($)	id	[\$＄﹩ \uFFFF]	[\$＄﹩]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
