# Section	Page	Header	Code	Locale	Old	New	Level
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	he	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	he	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	he	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	he	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	hi	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	hi	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	hi	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	hi	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	hr	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	hr	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	hr	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	hsb	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	hsb	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	hsb	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	hu	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	hu	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: index	hu	…[]…	…[]…	moderate
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	hu	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	hu	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	hu	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	ia	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ia	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	id	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	id	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	id	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	id	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ig	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ig	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	is	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	is	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	is	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	it	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	it	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	it	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	it	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	it	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ja	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ja	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	ja	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	ja	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	jv	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: index	jv	…[]…	…[]…	moderate
Core Data	Alphabetic Information	Parse	date-lenient(:)	jv	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	jv	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ka	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	kea	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	kea	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	kgp	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: auxiliary	kgp	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	kgp	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	kgp	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	kgp	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	kk	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	km	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	km	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	kn	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	kn	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	kn	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	kn	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ko	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ko	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	ko	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	ko	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	kok	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	kok	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ks	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ks_Deva	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ks_Deva	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ky	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	ky	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	ky	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	lo	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	lo	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	lt	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: index	lt	…[]…	…[]…	moderate
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	lt	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	lt	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	lt	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	lv	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: index	lv	…[]…	…[]…	moderate
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	lv	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	lv	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	lv	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	mai	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	mai	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	mi	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	mk	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	mk	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	mk	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	ml	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	ml	…[]…	…[]…	core
Core Data	Alphabetic Information	Parse	date-lenient(:)	ml	[\: ∶]	[\:∶]	moderate
Core Data	Alphabetic Information	Parse	general-lenient(£)	ml	[£ ₤]	[£₤]	moderate
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	mn	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	mn	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
Core Data	Alphabetic Information	Characters in Use	Main Letters	mni	…[]…	…[]…	core
Core Data	Alphabetic Information	Characters in Use	Others: punctuation	mni	…[]…	…[]…	core
#Section	Page	Header	Code	Locale	Old	New	Level
