# Section	Page	Header	Code	Locale	Old	New	Level
Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other	mk	000 илј'.' ¤ 	000 илј'.' ¤	modern
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	mk	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	ml	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	mn	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	mr	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	ms	CFA	F CFA	moderate
Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/G	my	GGGGG y-MM – GGGGG y-MM   	GGGGG y-MM – GGGGG y-MM	moderate
Date & Time	Gregorian	Formats - Intervals - Date Formats	GyM/y	my	GGGGG y-MM – y-MM 	GGGGG y-MM – y-MM	moderate
Date & Time	Gregorian	Formats - Intervals - Date Formats	GyMMMd/G	my	G y MMM d – G y MMM d   	G y MMM d – G y MMM d	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	my	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	ne	CFA	F CFA	moderate
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	nl	CFA	F CFA	moderate
Core Data	Alphabetic Information	Characters in Use	Main Letters	nn	[]	[a à b c d e é f g h i j k l m n o ó ò ô p q r s t u v w x y z æ ø å]	core
Locale Display Names	Languages (K-N)	N	Norwegian Nynorsk ► nn	nn	nn	norsk nynorsk	basic
Locale Display Names	Territories (Europe)	Northern Europe	NO	nn	NO	Noreg	basic
Date & Time	Fields	Date Fields	era	nn	Era	tidsalder	basic
Date & Time	Fields	Date Fields	year	nn	Year	år	basic
Date & Time	Fields	Date Fields	month	nn	Month	månad	basic
Date & Time	Fields	Date Fields	week	nn	Week	veke	basic
Date & Time	Fields	Date Fields	day	nn	Day	dag	basic
Date & Time	Fields	Date Fields	hour	nn	Hour	time	basic
Date & Time	Fields	Date Fields	minute	nn	Minute	minutt	basic
Date & Time	Fields	Date Fields	second	nn	Second	sekund	basic
Date & Time	Gregorian	Day Periods - wide - Formatting	am	nn	AM	formiddag	basic
Date & Time	Gregorian	Day Periods - wide - Formatting	pm	nn	PM	ettermiddag	basic
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	am	nn	AM	f.m.	moderate
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	pm	nn	PM	e.m.	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	full	nn	y MMMM d, EEEE	EEEE d. MMMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	long	nn	y MMMM d	d. MMMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	medium	nn	y MMM d	d. MMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	short	nn	y-MM-dd	dd.MM.y	basic
Date & Time	Gregorian	Formats - Standard - Time Formats	full	nn	HH:mm:ss zzzz	'kl'. HH:mm:ss zzzz	basic
Date & Time	Gregorian	Formats - Flexible - Date Formats	MEd	nn	MM-dd, E	E d.M	basic
Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMEd	nn	MMM d, E	E d. MMM	basic
Numbers	Symbols	Symbols 	decimal	nn	.	,	basic
Numbers	Symbols	Symbols 	group	nn	,	 	basic
Numbers	Number Formatting Patterns	Standard Patterns 	standard-currency	nn	¤ #,##0.00	#,##0.00 ¤	basic
Numbers	Number Formatting Patterns	Standard Patterns 	standard-percent	nn	#,##0%	#,##0 %	basic
Numbers	Number Formatting Patterns	Standard Patterns 	accounting-currency	nn	¤ #,##0.00	#,##0.00 ¤	moderate
Currencies	North America (C)	Northern America: Canada	CAD-symbol	nn	CA$	CAD	moderate
Currencies	North America (C)	Northern America: United States	USD-symbol	nn	US$	USD	basic
Currencies	North America (C)	Central America: Mexico	MXN-symbol	nn	MX$	MXN	moderate
Currencies	North America (C)	Caribbean: St. Lucia	XCD-symbol	nn	EC$	XCD	moderate
Currencies	South America (C)	South America: Brazil	BRL-symbol	nn	R$	BRL	basic
Currencies	Northern/Western Europe	Northern Europe: United Kingdom	GBP-symbol	nn	£	GBP	basic
Currencies	Northern/Western Europe	Northern Europe: Norway	NOK-name-one	nn	NOK	norsk krone	basic
Currencies	Northern/Western Europe	Northern Europe: Norway	NOK-name-other	nn	NOK	norske kroner	basic
Currencies	Northern/Western Europe	Northern Europe: Norway	NOK-name	nn	NOK	norske kroner	basic
Currencies	Northern/Western Europe	Northern Europe: Norway	NOK-symbol	nn	NOK	kr	basic
Currencies	Western Africa	Western Africa: Côte d’Ivoire	XOF-symbol	nn	CFA	F CFA	moderate
Currencies	Middle Africa	Middle Africa: Cameroon	XAF-symbol	nn	FCFA	XAF	moderate
Currencies	Western Asia (C)	Western Asia: Israel	ILS-symbol	nn	₪	ILS	moderate
Currencies	Eastern Asia (C)	Eastern Asia: China	CNY-symbol	nn	CN¥	CNY	basic
Currencies	Eastern Asia (C)	Eastern Asia: Hong Kong SAR China	HKD-symbol	nn	HK$	HKD	moderate
Currencies	Eastern Asia (C)	Eastern Asia: Japan	JPY-symbol	nn	JP¥	JPY	basic
Currencies	Eastern Asia (C)	Eastern Asia: South Korea	KRW-symbol	nn	₩	KRW	moderate
Currencies	Eastern Asia (C)	Eastern Asia: Taiwan	TWD-symbol	nn	NT$	TWD	moderate
Currencies	Southern Asia (C)	Southern Asia: India	INR-symbol	nn	₹	INR	basic
Currencies	Southeast Asia (C)	Southeast Asia: Vietnam	VND-symbol	nn	₫	VND	moderate
Currencies	Oceania (C)	Australasia: Australia	AUD-symbol	nn	A$	AUD	moderate
Currencies	Oceania (C)	Australasia: New Zealand	NZD-symbol	nn	NZ$	NZD	moderate
Currencies	Oceania (C)	Polynesia: French Polynesia	XPF-symbol	nn	CFPF	XPF	moderate
Units	Duration	month	narrow-one-nominative	nn	{0} m	{0}m	moderate
Units	Duration	month	narrow-other-nominative	nn	{0} m	{0}m	moderate
Units	Duration	day	narrow-one-nominative	nn	{0} d	{0}d	moderate
Units	Duration	day	narrow-other-nominative	nn	{0} d	{0}d	moderate
Units	Duration	second	narrow-one-nominative	nn	{0} s	{0}s	moderate
Units	Duration	second	narrow-other-nominative	nn	{0} s	{0}s	moderate
Units	Duration	millisecond	narrow-one-nominative	nn	{0} ms	{0}ms	moderate
Units	Duration	millisecond	narrow-other-nominative	nn	{0} ms	{0}ms	moderate
Units	Duration	nanosecond	narrow-one-nominative	nn	{0} ns	{0}ns	modern
Units	Duration	nanosecond	narrow-other-nominative	nn	{0} ns	{0}ns	modern
Units	Length	kilometer	narrow-one-nominative	nn	{0} km	{0}km	moderate
Units	Length	kilometer	narrow-other-nominative	nn	{0} km	{0}km	moderate
Units	Length	meter	narrow-one-nominative	nn	{0} m	{0}m	moderate
Units	Length	meter	narrow-other-nominative	nn	{0} m	{0}m	moderate
Units	Length	decimeter	narrow-one-nominative	nn	{0} dm	{0}dm	modern
Units	Length	decimeter	narrow-other-nominative	nn	{0} dm	{0}dm	modern
Units	Length	centimeter	narrow-one-nominative	nn	{0} cm	{0}cm	moderate
Units	Length	centimeter	narrow-other-nominative	nn	{0} cm	{0}cm	moderate
Units	Length	millimeter	narrow-one-nominative	nn	{0} mm	{0}mm	moderate
Units	Length	millimeter	narrow-other-nominative	nn	{0} mm	{0}mm	moderate
Units	Length	picometer	narrow-one-nominative	nn	{0} pm	{0}pm	modern
Units	Length	picometer	narrow-other-nominative	nn	{0} pm	{0}pm	modern
Units	Area	square-kilometer	narrow-one-nominative	nn	{0} km²	{0}km²	modern
Units	Area	square-kilometer	narrow-other-nominative	nn	{0} km²	{0}km²	modern
Units	Area	hectare	narrow-one-nominative	nn	{0} ha	{0}ha	modern
Units	Area	hectare	narrow-other-nominative	nn	{0} ha	{0}ha	modern
Units	Area	square-meter	narrow-one-nominative	nn	{0} m²	{0}m²	modern
Units	Area	square-meter	narrow-other-nominative	nn	{0} m²	{0}m²	modern
Units	Volume	cubic-kilometer	narrow-one-nominative	nn	{0} km³	{0}km³	modern
Units	Volume	cubic-kilometer	narrow-other-nominative	nn	{0} km³	{0}km³	modern
Units	Volume	liter	narrow-one-nominative	nn	{0} l	{0}l	moderate
Units	Volume	liter	narrow-other-nominative	nn	{0} l	{0}l	moderate
Units	Volume	pint	short-one-nominative	nn	{0} pt	{0} pt	moderate
Units	Speed and Acceleration	g-force	narrow-one-nominative	nn	{0} G	{0}G	modern
Units	Speed and Acceleration	g-force	narrow-other-nominative	nn	{0} G	{0}G	modern
Units	Speed and Acceleration	meter-per-second	narrow-one-nominative	nn	{0} m/s	{0}m/s	modern
Units	Speed and Acceleration	meter-per-second	narrow-other-nominative	nn	{0} m/s	{0}m/s	modern
Units	Mass and Weight	kilogram	narrow-one-nominative	nn	{0} kg	{0}kg	moderate
Units	Mass and Weight	kilogram	narrow-other-nominative	nn	{0} kg	{0}kg	moderate
Units	Mass and Weight	gram	narrow-one-nominative	nn	{0} g	{0}g	moderate
Units	Mass and Weight	gram	narrow-other-nominative	nn	{0} g	{0}g	moderate
Units	Energy and Power	kilowatt	narrow-one-nominative	nn	{0} kW	{0}kW	modern
Units	Energy and Power	kilowatt	narrow-other-nominative	nn	{0} kW	{0}kW	modern
Units	Energy and Power	watt	narrow-one-nominative	nn	{0} W	{0}W	modern
Units	Energy and Power	watt	narrow-other-nominative	nn	{0} W	{0}W	modern
Units	Weather	millimeter-ofhg	short-displayName	nn	mm Hg	mmHg	moderate
Units	Weather	millimeter-ofhg	short-one-nominative	nn	{0} mm Hg	{0} mmHg	moderate
Units	Weather	millimeter-ofhg	short-other-nominative	nn	{0} mm Hg	{0} mmHg	moderate
Units	Weather	millibar	narrow-one-nominative	nn	{0} mbar	{0}mbar	modern
Units	Weather	millibar	narrow-other-nominative	nn	{0} mbar	{0}mbar	modern
Units	Weather	hectopascal	narrow-one-nominative	nn	{0} hPa	{0}hPa	modern
Units	Weather	hectopascal	narrow-other-nominative	nn	{0} hPa	{0}hPa	modern
Units	Weather	celsius	short-one-nominative	nn	{0}°C	{0} °C	moderate
Units	Weather	celsius	short-other-nominative	nn	{0}°C	{0} °C	moderate
Units	Weather	fahrenheit	short-one-nominative	nn	{0}°F	{0} °F	moderate
Units	Weather	fahrenheit	short-other-nominative	nn	{0}°F	{0} °F	moderate
Units	Coordinates	north	short	nn	{0}N	{0} N	moderate
Units	Coordinates	south	short	nn	{0}S	{0} S	moderate
Units	Other Units	percent	short-one-nominative	nn	{0}%	{0} %	moderate
Units	Other Units	percent	short-other-nominative	nn	{0}%	{0} %	moderate
Units	Other Units	percent	narrow-one-nominative	nn	{0}%	{0} %	moderate
Units	Other Units	percent	narrow-other-nominative	nn	{0}%	{0} %	moderate
Units	Other Units	permille	short-one-nominative	nn	{0}‰	{0} ‰	moderate
Units	Other Units	permille	short-other-nominative	nn	{0}‰	{0} ‰	moderate
Units	Other Units	permyriad	short-one-nominative	nn	{0}‱	{0} ‱	moderate
Units	Other Units	permyriad	short-other-nominative	nn	{0}‱	{0} ‱	moderate
Core Data	Alphabetic Information	Characters in Use	Main Letters	no	[]	[a à b c d e é f g h i j k l m n o ó ò ô p q r s t u v w x y z æ ø å]	core
Locale Display Names	Languages (K-N)	N	Norwegian ► no	no	no	norsk	basic
Locale Display Names	Territories (Europe)	Northern Europe	NO	no	NO	Norge	basic
Locale Display Names	Territories (Europe)	Northern Europe	SJ	no	SJ	Svalbard og Jan Mayen	basic
Date & Time	Fields	Date Fields	era	no	Era	tidsalder	basic
Date & Time	Fields	Date Fields	year	no	Year	år	basic
Date & Time	Fields	Date Fields	month	no	Month	måned	basic
Date & Time	Fields	Date Fields	week	no	Week	uke	basic
Date & Time	Fields	Date Fields	day	no	Day	dag	basic
Date & Time	Fields	Date Fields	hour	no	Hour	time	basic
Date & Time	Fields	Date Fields	minute	no	Minute	minutt	basic
Date & Time	Fields	Date Fields	second	no	Second	sekund	basic
Date & Time	Gregorian	Day Periods - wide - Formatting	am	no	AM	a.m.	basic
Date & Time	Gregorian	Day Periods - wide - Formatting	pm	no	PM	p.m.	basic
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	am	no	AM	a.m.	moderate
Date & Time	Gregorian	Day Periods - abbreviated - Formatting	pm	no	PM	p.m.	moderate
Date & Time	Gregorian	Formats - Standard - Date Formats	full	no	y MMMM d, EEEE	EEEE d. MMMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	long	no	y MMMM d	d. MMMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	medium	no	y MMM d	d. MMM y	basic
Date & Time	Gregorian	Formats - Standard - Date Formats	short	no	y-MM-dd	dd.MM.y	basic
Date & Time	Gregorian	Formats - Flexible - Date Formats	MEd	no	MM-dd, E	E d.M.	basic
Date & Time	Gregorian	Formats - Flexible - Date Formats	MMMEd	no	MMM d, E	E d. MMM	basic
Date & Time	Gregorian	Formats - Intervals - Date Formats	Bh/B	no	h B – h B	h B–h B	modern
Date & Time	Gregorian	Formats - Intervals - Date Formats	Bhm/B	no	h:mm B – h:mm B	h:mm B–h:mm B	modern
Date & Time	Gregorian	Formats - Intervals - 12 Hour Time Formats	h/a	no	h a – h a	h a–h a	moderate
Date & Time	Gregorian	Formats - Intervals - 12 Hour Time Formats	hm/a	no	h:mm a – h:mm a	h:mm a–h:mm a	moderate
Date & Time	Gregorian	Formats - Intervals - 12 Hour Time Formats	hmv/a	no	h:mm a – h:mm a v	h:mm a–h:mm a v	moderate
Date & Time	Gregorian	Formats - Intervals - 12 Hour Time Formats	hv/a	no	h a – h a v	h a–h a v	moderate
Date & Time	Gregorian	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	basic
Date & Time	Generic	Formats - Intervals - Date Formats	Bh/B	no	h B – h B	h B–h B	modern
Date & Time	Generic	Formats - Intervals - Date Formats	Bhm/B	no	h:mm B – h:mm B	h:mm B–h:mm B	modern
Date & Time	Generic	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	basic
Date & Time	Buddhist	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Buddhist	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Buddhist	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Chinese	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Chinese	Formats - Intervals - Date Formats	hm/a	no	h:mm a – h:mm a	h:mm a–h:mm a	comprehensive
Date & Time	Chinese	Formats - Intervals - Date Formats	hmv/a	no	h:mm a – h:mm a v	h:mm a–h:mm a v	comprehensive
Date & Time	Chinese	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Chinese	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Coptic	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Coptic	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Coptic	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Dangi	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Dangi	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Dangi	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Ethiopic	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Ethiopic	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Ethiopic	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Hebrew	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Hebrew	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Hebrew	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Indian	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Indian	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Indian	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Islamic	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Islamic	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Islamic	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Japanese	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Japanese	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Japanese	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Persian	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Persian	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Persian	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Date & Time	Minguo	Formats - Intervals - Date Formats	h/a	no	h a – h a	h a–h a	comprehensive
Date & Time	Minguo	Formats - Intervals - Date Formats	hv/a	no	h a – h a v	h a–h a v	comprehensive
Date & Time	Minguo	Formats - Intervals - Fallback	Fallback	no	{0} – {1}	{0}–{1}	comprehensive
Numbers	Symbols	Symbols 	decimal	no	.	,	basic
Numbers	Symbols	Symbols 	group	no	,	 	basic
Numbers	Symbols	Symbols using Arabic-Indic Digits (arab)	group	no	٬	 	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns 	standard-percent	no	#,##0%	#,##0 %	basic
Numbers	Number Formatting Patterns	Standard Patterns using Arabic-Indic Digits (arab)	standard-currency	no	#,##0.00 ¤	¤ #,##0.00	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Arabic-Indic Digits (arab)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Balinese Digits (bali)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Bangla Digits (beng)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Brahmi Digits (brah)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Chakma Digits (cakm)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Cham Digits (cham)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Chinese Decimal Numerals (hanidec)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Devanagari Digits (deva)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Extended Arabic-Indic Digits (arabext)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Full-Width Digits (fullwide)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Gujarati Digits (gujr)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Gurmukhi Digits (guru)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Javanese Digits (java)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Kannada Digits (knda)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Kayah Li Digits (kali)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Khmer Digits (khmr)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Lao Digits (laoo)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Lepcha Digits (lepc)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Limbu Digits (limb)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Malayalam Digits (mlym)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Meetei Mayek Digits (mtei)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Mongolian Digits (mong)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Myanmar Digits (mymr)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using Myanmar Shan Digits (mymrshan)	standard-percent	no	#,##0%	#,##0 %	comprehensive
Numbers	Number Formatting Patterns	Standard Patterns using N’Ko Digits (nkoo)	standard-percent	no	#,##0%	#,##0 %	comprehensive
