# Count	Section	Page	Subhead	Code

17	Units	Other Units	milligram-ofglucose-per-deciliter	long-few-nominative
15	Units	Mass and Weight	microgram	short-few-nominative
13	Units	Length	micrometer	short-few-nominative
13	Units	Graphics	dot-per-inch	short-one-nominative
12	Units	Other Units	milligram-ofglucose-per-deciliter	short-many-nominative
12	Units	Other Units	milligram-per-deciliter	long-many-nominative
12	Units	Other Units	milligram-per-deciliter	short-many-nominative
12	Units	Graphics	dot	short-other-nominative
11	Units	Other Units	milligram-ofglucose-per-deciliter	long-many-nominative
11	Units	Graphics	dot-per-centimeter	short-one-nominative
8	Units	Length	micrometer	narrow-few-nominative
8	Units	Mass and Weight	microgram	short-two-nominative
8	Units	Mass and Weight	microgram	narrow-few-nominative
7	Units	Other Units	milligram-per-deciliter	long-two-nominative
7	Units	Other Units	milligram-per-deciliter	short-two-nominative
7	Units	Length	micrometer	short-many-nominative
7	Units	Length	micrometer	short-two-nominative
7	Units	Duration	microsecond	short-other-nominative
6	Units	Other Units	milligram-ofglucose-per-deciliter	long-two-nominative
6	Units	Other Units	milligram-ofglucose-per-deciliter	short-two-nominative
6	Units	Length	micrometer	narrow-many-nominative
6	Units	Length	micrometer	narrow-two-nominative
6	Units	Mass and Weight	microgram	short-many-nominative
6	Units	Graphics	dot	long-other-nominative
6	Units	Duration	microsecond	short-displayName
5	Units	Mass and Weight	microgram	long-displayName
5	Units	Mass and Weight	microgram	long-one-nominative
5	Units	Mass and Weight	microgram	long-other-nominative
5	Units	Length	micrometer	long-one-nominative
5	Units	Graphics	dot-per-centimeter	short-displayName
5	Units	Mass and Weight	microgram	narrow-many-nominative
5	Units	Mass and Weight	microgram	narrow-two-nominative
5	Units	Graphics	dot-per-inch	short-few-nominative
5	Locale Display Names	Languages (A-D)	C	Chinese ► zh_Hant
5	Units	Graphics	dot	short-one-nominative
5	Units	Duration	microsecond	short-one-nominative
5	Characters	Smileys & Emotion	face-unwell	🤮 –keywords
5	Characters	Symbols2	alphanum	µ –keywords
5	Characters	Animals & Nature	animal-marine	🐙 –keywords
5	Characters	Travel & Places	transport-ground	🛤 –keywords
4	Units	Length	micrometer	long-displayName
4	Units	Length	micrometer	long-other-nominative
4	Units	Other Units	milligram-ofglucose-per-deciliter	narrow-few-nominative
4	Units	Other Units	milligram-per-deciliter	narrow-few-nominative
4	Units	Graphics	dot-per-centimeter	short-few-nominative
4	Locale Display Names	Languages (E-J)	F	French ► fr_CH
4	Locale Display Names	Languages (O-S)	S	Spanish ► es_419
4	Units	Graphics	dot	long-one-nominative
4	Units	Energy and Power	foodcalorie	short-other-nominative
4	Characters	Symbols2	punctuation	『 -name
4	Characters	Symbols2	punctuation	『 –keywords
4	Characters	Symbols2	punctuation	】 -name
4	Characters	Symbols2	punctuation	】 –keywords
4	Units	Duration	microsecond	narrow-one-nominative
4	Units	Duration	microsecond	narrow-other-nominative
4	Characters	Smileys & Emotion	face-negative	😠 –keywords
4	Characters	Animals & Nature	animal-marine	🦭 –keywords
4	Characters	Objects	musical-instrument	🪗 –keywords
4	Characters	Symbols2	math	≤ –keywords
4	Units	Compound Units	times	narrow
4	Units	Compound Units	times	short
4	Units	Graphics	dot-per-centimeter	short-other-nominative
4	Units	Graphics	dot-per-inch	short-other-nominative
4	Characters	Symbols2	alphanum	µ -name
4	Timezones	Southeast Asia	Indochina	standard-long
4	Characters	Smileys & Emotion	face-smiling	😀 -name
4	Characters	Smileys & Emotion	face-smiling	😀 –keywords
4	Characters	Smileys & Emotion	face-smiling	😃 -name
4	Characters	Smileys & Emotion	face-smiling	😃 –keywords
4	Characters	Smileys & Emotion	face-smiling	😄 -name
4	Characters	Smileys & Emotion	face-smiling	😄 –keywords
4	Characters	Smileys & Emotion	face-smiling	😁 -name
4	Characters	Smileys & Emotion	face-smiling	😁 –keywords
4	Characters	Smileys & Emotion	face-smiling	😆 -name
4	Characters	Smileys & Emotion	face-smiling	😆 –keywords
4	Characters	Smileys & Emotion	face-smiling	😅 -name
4	Characters	Smileys & Emotion	face-smiling	😅 –keywords
4	Characters	Smileys & Emotion	face-smiling	🤣 -name
4	Characters	Smileys & Emotion	face-smiling	🤣 –keywords
4	Characters	Smileys & Emotion	face-smiling	😂 -name
4	Characters	Smileys & Emotion	face-smiling	😂 –keywords
4	Characters	Smileys & Emotion	face-smiling	🙂 -name
4	Characters	Smileys & Emotion	face-smiling	🙂 –keywords
4	Characters	Smileys & Emotion	face-smiling	🙃 -name
4	Characters	Smileys & Emotion	face-smiling	🙃 –keywords
4	Characters	Smileys & Emotion	face-smiling	😉 -name
4	Characters	Smileys & Emotion	face-smiling	😉 –keywords
4	Characters	Smileys & Emotion	face-smiling	😊 -name
4	Characters	Smileys & Emotion	face-smiling	😊 –keywords
4	Characters	Smileys & Emotion	face-smiling	😇 -name
4	Characters	Smileys & Emotion	face-smiling	😇 –keywords
4	Characters	Smileys & Emotion	face-affection	😍 -name
4	Characters	Smileys & Emotion	face-affection	😍 –keywords
4	Characters	Smileys & Emotion	face-affection	🤩 -name
4	Characters	Smileys & Emotion	face-affection	🤩 –keywords
4	Characters	Smileys & Emotion	face-affection	😘 -name
4	Characters	Smileys & Emotion	face-affection	😘 –keywords
4	Characters	Smileys & Emotion	face-affection	😗 -name
4	Characters	Smileys & Emotion	face-affection	😗 –keywords
4	Characters	Smileys & Emotion	face-affection	☺ -name
4	Characters	Smileys & Emotion	face-affection	☺ –keywords
4	Characters	Smileys & Emotion	face-affection	😚 -name
4	Characters	Smileys & Emotion	face-affection	😚 –keywords
4	Characters	Smileys & Emotion	face-affection	😙 -name
4	Characters	Smileys & Emotion	face-affection	😙 –keywords
4	Characters	Smileys & Emotion	face-tongue	😋 -name
4	Characters	Smileys & Emotion	face-tongue	😋 –keywords
4	Characters	Smileys & Emotion	face-tongue	😛 -name
4	Characters	Smileys & Emotion	face-tongue	😛 –keywords
4	Characters	Smileys & Emotion	face-tongue	😜 -name
4	Characters	Smileys & Emotion	face-tongue	😜 –keywords
4	Characters	Smileys & Emotion	face-tongue	🤪 -name
4	Characters	Smileys & Emotion	face-tongue	🤪 –keywords
4	Characters	Smileys & Emotion	face-tongue	😝 -name
4	Characters	Smileys & Emotion	face-tongue	😝 –keywords
4	Characters	Smileys & Emotion	face-tongue	🤑 -name
4	Characters	Smileys & Emotion	face-tongue	🤑 –keywords
4	Characters	Smileys & Emotion	face-hand	🤗 -name
4	Characters	Smileys & Emotion	face-hand	🤗 –keywords
4	Characters	Smileys & Emotion	face-hand	🤭 -name
4	Characters	Smileys & Emotion	face-hand	🤭 –keywords
4	Characters	Smileys & Emotion	face-hand	🤫 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	🤐 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	🤐 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	🤨 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	😐 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	😑 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	😑 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	😶 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	😶 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	😏 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	😏 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	😒 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	😒 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	🙄 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	🙄 –keywords
4	Characters	Smileys & Emotion	face-neutral-skeptical	🤥 -name
4	Characters	Smileys & Emotion	face-neutral-skeptical	🤥 –keywords
4	Characters	Smileys & Emotion	face-sleepy	😔 –keywords
4	Characters	Smileys & Emotion	face-sleepy	🤤 -name
4	Characters	Smileys & Emotion	face-sleepy	🤤 –keywords
4	Characters	Smileys & Emotion	face-unwell	😷 -name
4	Characters	Smileys & Emotion	face-unwell	😷 –keywords
4	Characters	Smileys & Emotion	face-unwell	🤒 -name
4	Characters	Smileys & Emotion	face-unwell	🤒 –keywords
4	Characters	Smileys & Emotion	face-unwell	🤕 -name
4	Characters	Smileys & Emotion	face-unwell	🤕 –keywords
4	Characters	Smileys & Emotion	face-unwell	🤮 -name
4	Characters	Smileys & Emotion	face-hat	🤠 –keywords
4	Characters	Smileys & Emotion	face-glasses	😎 -name
4	Characters	Smileys & Emotion	face-glasses	😎 –keywords
4	Characters	Smileys & Emotion	face-glasses	🤓 -name
4	Characters	Smileys & Emotion	face-glasses	🤓 –keywords
4	Characters	Smileys & Emotion	face-glasses	🧐 –keywords
4	Characters	Smileys & Emotion	face-concerned	🙁 -name
4	Characters	Smileys & Emotion	face-concerned	🙁 –keywords
4	Characters	Smileys & Emotion	face-concerned	😮 -name
4	Characters	Smileys & Emotion	face-concerned	😮 –keywords
4	Characters	Smileys & Emotion	face-concerned	😯 -name
4	Characters	Smileys & Emotion	face-concerned	😯 –keywords
4	Characters	Smileys & Emotion	face-concerned	😲 -name
4	Characters	Smileys & Emotion	face-concerned	😲 –keywords
4	Characters	Smileys & Emotion	face-concerned	😳 –keywords
4	Characters	Smileys & Emotion	face-concerned	😦 -name
4	Characters	Smileys & Emotion	face-concerned	😦 –keywords
4	Characters	Smileys & Emotion	face-concerned	😨 -name
4	Characters	Smileys & Emotion	face-concerned	😨 –keywords
4	Characters	Smileys & Emotion	face-concerned	😰 -name
4	Characters	Smileys & Emotion	face-concerned	😰 –keywords
4	Characters	Smileys & Emotion	face-concerned	😥 -name
4	Characters	Smileys & Emotion	face-concerned	😥 –keywords
4	Characters	Smileys & Emotion	face-concerned	😢 -name
4	Characters	Smileys & Emotion	face-concerned	😢 –keywords
4	Characters	Smileys & Emotion	face-concerned	😭 –keywords
4	Characters	Smileys & Emotion	face-concerned	😱 -name
4	Characters	Smileys & Emotion	face-concerned	😱 –keywords
4	Characters	Smileys & Emotion	face-concerned	😞 -name
4	Characters	Smileys & Emotion	face-concerned	😞 –keywords
4	Characters	Smileys & Emotion	face-concerned	😓 -name
4	Characters	Smileys & Emotion	face-concerned	😓 –keywords
4	Characters	Smileys & Emotion	face-concerned	😩 -name
4	Characters	Smileys & Emotion	face-concerned	😩 –keywords
4	Characters	Smileys & Emotion	face-concerned	😫 -name
4	Characters	Smileys & Emotion	face-concerned	😫 –keywords
4	Characters	Smileys & Emotion	face-negative	😤 -name
4	Characters	Smileys & Emotion	face-negative	😤 –keywords
4	Characters	Smileys & Emotion	face-negative	🤬 -name
4	Characters	Smileys & Emotion	face-negative	🤬 –keywords
4	Characters	Smileys & Emotion	face-negative	😈 -name
4	Characters	Smileys & Emotion	face-negative	😈 –keywords
4	Characters	Smileys & Emotion	face-negative	👿 -name
4	Characters	Smileys & Emotion	face-negative	👿 –keywords
4	Characters	Smileys & Emotion	face-negative	💀 -name
4	Characters	Smileys & Emotion	face-negative	💀 –keywords
4	Characters	Smileys & Emotion	face-negative	☠ -name
4	Characters	Smileys & Emotion	face-negative	☠ –keywords
4	Characters	Smileys & Emotion	face-costume	💩 -name
4	Characters	Smileys & Emotion	face-costume	💩 –keywords
4	Characters	Smileys & Emotion	face-costume	🤡 -name
4	Characters	Smileys & Emotion	face-costume	🤡 –keywords
4	Characters	Smileys & Emotion	face-costume	👹 -name
4	Characters	Smileys & Emotion	face-costume	👹 –keywords
4	Characters	Smileys & Emotion	face-costume	👺 –keywords
4	Characters	Smileys & Emotion	face-costume	👻 –keywords
4	Characters	Smileys & Emotion	face-costume	👽 –keywords
4	Characters	Smileys & Emotion	face-costume	👾 –keywords
4	Characters	Smileys & Emotion	face-costume	🤖 -name
4	Characters	Smileys & Emotion	face-costume	🤖 –keywords
4	Characters	Smileys & Emotion	cat-face	😺 -name
4	Characters	Smileys & Emotion	cat-face	😺 –keywords
4	Characters	Smileys & Emotion	cat-face	😸 -name
4	Characters	Smileys & Emotion	cat-face	😸 –keywords
4	Characters	Smileys & Emotion	cat-face	😹 -name
4	Characters	Smileys & Emotion	cat-face	😹 –keywords
4	Characters	Smileys & Emotion	cat-face	😻 -name
4	Characters	Smileys & Emotion	cat-face	😻 –keywords
4	Characters	Smileys & Emotion	cat-face	😼 -name
4	Characters	Smileys & Emotion	cat-face	😼 –keywords
4	Characters	Smileys & Emotion	cat-face	😽 -name
4	Characters	Smileys & Emotion	cat-face	😽 –keywords
4	Characters	Smileys & Emotion	cat-face	🙀 -name
4	Characters	Smileys & Emotion	cat-face	🙀 –keywords
4	Characters	Smileys & Emotion	cat-face	😿 -name
4	Characters	Smileys & Emotion	cat-face	😿 –keywords
4	Characters	Smileys & Emotion	cat-face	😾 –keywords
4	Characters	Smileys & Emotion	monkey-face	🙈 -name
4	Characters	Smileys & Emotion	monkey-face	🙈 –keywords
4	Characters	Smileys & Emotion	monkey-face	🙉 -name
4	Characters	Smileys & Emotion	monkey-face	🙉 –keywords
4	Characters	Smileys & Emotion	monkey-face	🙊 -name
4	Characters	Smileys & Emotion	monkey-face	🙊 –keywords
4	Characters	Smileys & Emotion	emotion	💋 -name
4	Characters	Smileys & Emotion	emotion	💋 –keywords
4	Characters	Smileys & Emotion	emotion	💌 -name
4	Characters	Smileys & Emotion	emotion	💌 –keywords
4	Characters	Smileys & Emotion	emotion	💘 -name
4	Characters	Smileys & Emotion	emotion	💘 –keywords
4	Characters	Smileys & Emotion	emotion	💝 -name
4	Characters	Smileys & Emotion	emotion	💝 –keywords
4	Characters	Smileys & Emotion	emotion	💖 -name
4	Characters	Smileys & Emotion	emotion	💖 –keywords
4	Characters	Smileys & Emotion	emotion	💗 -name
4	Characters	Smileys & Emotion	emotion	💗 –keywords
4	Characters	Smileys & Emotion	emotion	💓 -name
4	Characters	Smileys & Emotion	emotion	💓 –keywords
4	Characters	Smileys & Emotion	emotion	💞 -name
4	Characters	Smileys & Emotion	emotion	💞 –keywords
4	Characters	Smileys & Emotion	emotion	💕 -name
4	Characters	Smileys & Emotion	emotion	💕 –keywords
4	Characters	Smileys & Emotion	emotion	💟 -name
4	Characters	Smileys & Emotion	emotion	💟 –keywords
4	Characters	Smileys & Emotion	emotion	❣ -name
4	Characters	Smileys & Emotion	emotion	❣ –keywords
4	Characters	Smileys & Emotion	emotion	💔 -name
4	Characters	Smileys & Emotion	emotion	💔 –keywords
4	Characters	Smileys & Emotion	emotion	❤ -name
4	Characters	Smileys & Emotion	emotion	❤ –keywords
4	Characters	Smileys & Emotion	emotion	🧡 -name
4	Characters	Smileys & Emotion	emotion	🧡 –keywords
4	Characters	Smileys & Emotion	emotion	💛 -name
4	Characters	Smileys & Emotion	emotion	💛 –keywords
4	Characters	Smileys & Emotion	emotion	💚 -name
4	Characters	Smileys & Emotion	emotion	💚 –keywords
4	Characters	Smileys & Emotion	emotion	💙 -name
4	Characters	Smileys & Emotion	emotion	💙 –keywords
4	Characters	Smileys & Emotion	emotion	💜 -name
4	Characters	Smileys & Emotion	emotion	💜 –keywords
4	Characters	Smileys & Emotion	emotion	🖤 -name
4	Characters	Smileys & Emotion	emotion	🖤 –keywords
4	Characters	Smileys & Emotion	emotion	💯 -name
4	Characters	Smileys & Emotion	emotion	💯 –keywords
4	Characters	Smileys & Emotion	emotion	💥 -name
4	Characters	Smileys & Emotion	emotion	💥 –keywords
4	Characters	Smileys & Emotion	emotion	💫 –keywords
4	Characters	Smileys & Emotion	emotion	💨 -name
4	Characters	Smileys & Emotion	emotion	💨 –keywords
4	Characters	Smileys & Emotion	emotion	💣 -name
4	Characters	Smileys & Emotion	emotion	💣 –keywords
4	Characters	Smileys & Emotion	emotion	💬 -name
4	Characters	Smileys & Emotion	emotion	💬 –keywords
4	Characters	Smileys & Emotion	emotion	👁‍🗨 -name
4	Characters	Smileys & Emotion	emotion	👁‍🗨 –keywords
4	Characters	Smileys & Emotion	emotion	🗨 -name
4	Characters	Smileys & Emotion	emotion	🗨 –keywords
4	Characters	Smileys & Emotion	emotion	🗯 -name
4	Characters	Smileys & Emotion	emotion	🗯 –keywords
4	Characters	People & Body	hand-fingers-open	👋 -name
4	Characters	People & Body	hand-fingers-open	👋 –keywords
4	Characters	People & Body	hand-fingers-open	🤚 -name
4	Characters	People & Body	hand-fingers-open	🤚 –keywords
4	Characters	People & Body	hand-fingers-open	🖐 -name
4	Characters	People & Body	hand-fingers-open	🖐 –keywords
4	Characters	People & Body	hand-fingers-open	✋ -name
4	Characters	People & Body	hand-fingers-open	✋ –keywords
4	Characters	People & Body	hand-fingers-open	🖖 -name
4	Characters	People & Body	hand-fingers-open	🖖 –keywords
4	Characters	People & Body	hand-fingers-partial	👌 -name
4	Characters	People & Body	hand-fingers-partial	👌 –keywords
4	Characters	People & Body	hand-fingers-partial	✌ -name
4	Characters	People & Body	hand-fingers-partial	✌ –keywords
4	Characters	People & Body	hand-fingers-partial	🤞 –keywords
4	Characters	People & Body	hand-fingers-partial	🤟 -name
4	Characters	People & Body	hand-fingers-partial	🤟 –keywords
4	Characters	People & Body	hand-fingers-partial	🤘 -name
4	Characters	People & Body	hand-fingers-partial	🤘 –keywords
4	Characters	People & Body	hand-fingers-partial	🤙 -name
4	Characters	People & Body	hand-fingers-partial	🤙 –keywords
4	Characters	People & Body	hand-single-finger	👈 -name
4	Characters	People & Body	hand-single-finger	👈 –keywords
4	Characters	People & Body	hand-single-finger	👉 -name
4	Characters	People & Body	hand-single-finger	👉 –keywords
4	Characters	People & Body	hand-single-finger	👆 -name
4	Characters	People & Body	hand-single-finger	👆 –keywords
4	Characters	People & Body	hand-single-finger	🖕 –keywords
4	Characters	People & Body	hand-single-finger	👇 -name
4	Characters	People & Body	hand-single-finger	👇 –keywords
4	Characters	People & Body	hand-single-finger	☝ -name
4	Characters	People & Body	hand-single-finger	☝ –keywords
4	Characters	People & Body	hand-fingers-closed	👍 –keywords
4	Characters	People & Body	hand-fingers-closed	👎 -name
4	Characters	People & Body	hand-fingers-closed	👎 –keywords
4	Characters	People & Body	hand-fingers-closed	✊ -name
4	Characters	People & Body	hand-fingers-closed	✊ –keywords
4	Characters	People & Body	hand-fingers-closed	👊 -name
4	Characters	People & Body	hand-fingers-closed	👊 –keywords
4	Characters	People & Body	hand-fingers-closed	🤛 -name
4	Characters	People & Body	hand-fingers-closed	🤛 –keywords
4	Characters	People & Body	hand-fingers-closed	🤜 -name
4	Characters	People & Body	hand-fingers-closed	🤜 –keywords
4	Characters	People & Body	hands	👏 -name
4	Characters	People & Body	hands	👏 –keywords
4	Characters	People & Body	hands	🙌 -name
4	Characters	People & Body	hands	🙌 –keywords
4	Characters	People & Body	hands	👐 -name
4	Characters	People & Body	hands	👐 –keywords
4	Characters	People & Body	hands	🤲 -name
4	Characters	People & Body	hands	🤲 –keywords
4	Characters	People & Body	hands	🤝 -name
4	Characters	People & Body	hands	🤝 –keywords
4	Characters	People & Body	hands	🙏 -name
4	Characters	People & Body	hands	🙏 –keywords
4	Characters	People & Body	hand-prop	✍ -name
4	Characters	People & Body	hand-prop	✍ –keywords
4	Characters	People & Body	hand-prop	💅 –keywords
4	Characters	People & Body	hand-prop	🤳 -name
4	Characters	People & Body	hand-prop	🤳 –keywords
4	Characters	People & Body	body-parts	💪 -name
4	Characters	People & Body	body-parts	💪 –keywords
4	Characters	People & Body	body-parts	🧠 -name
4	Characters	People & Body	body-parts	🧠 –keywords
4	Characters	People & Body	body-parts	👀 -name
4	Characters	People & Body	body-parts	👀 –keywords
4	Characters	People & Body	body-parts	👅 -name
4	Characters	People & Body	body-parts	👅 –keywords
4	Characters	People & Body	body-parts	👄 -name
4	Characters	People & Body	body-parts	👄 –keywords
4	Characters	People & Body	person	👶 –keywords
4	Characters	People & Body	person	🧒 -name
4	Characters	People & Body	person	🧒 –keywords
4	Characters	People & Body	person	👦 -name
4	Characters	People & Body	person	👦 –keywords
4	Characters	People & Body	person	👧 -name
4	Characters	People & Body	person	👧 –keywords
4	Characters	People & Body	person	🧑 –keywords
4	Characters	People & Body	person	👨 -name
4	Characters	People & Body	person	👨 –keywords
4	Characters	People & Body	person	🧔 –keywords
4	Characters	People & Body	person	👱‍♂ -name
4	Characters	People & Body	person	👱‍♂ –keywords
4	Characters	People & Body	person	🧓 –keywords
4	Characters	People & Body	person	👴 -name
4	Characters	People & Body	person	👴 –keywords
4	Characters	People & Body	person-gesture	🙍 -name
4	Characters	People & Body	person-gesture	🙍 –keywords
4	Characters	People & Body	person-gesture	🙍‍♂ -name
4	Characters	People & Body	person-gesture	🙍‍♂ –keywords
4	Characters	People & Body	person-gesture	🙍‍♀ –keywords
4	Characters	People & Body	person-gesture	🙎 -name
4	Characters	People & Body	person-gesture	🙎 –keywords
4	Characters	People & Body	person-gesture	🙎‍♂ -name
4	Characters	People & Body	person-gesture	🙎‍♂ –keywords
4	Characters	People & Body	person-gesture	🙎‍♀ -name
4	Characters	People & Body	person-gesture	🙎‍♀ –keywords
4	Characters	People & Body	person-gesture	🙅 -name
4	Characters	People & Body	person-gesture	🙅 –keywords
4	Characters	People & Body	person-gesture	🙅‍♂ -name
4	Characters	People & Body	person-gesture	🙅‍♂ –keywords
4	Characters	People & Body	person-gesture	🙅‍♀ -name
4	Characters	People & Body	person-gesture	🙅‍♀ –keywords
4	Characters	People & Body	person-gesture	🙆 -name
4	Characters	People & Body	person-gesture	🙆 –keywords
4	Characters	People & Body	person-gesture	🙆‍♂ -name
4	Characters	People & Body	person-gesture	🙆‍♂ –keywords
4	Characters	People & Body	person-gesture	🙆‍♀ -name
4	Characters	People & Body	person-gesture	🙆‍♀ –keywords
4	Characters	People & Body	person-gesture	💁 -name
4	Characters	People & Body	person-gesture	💁 –keywords
4	Characters	People & Body	person-gesture	💁‍♂ -name
4	Characters	People & Body	person-gesture	💁‍♂ –keywords
4	Characters	People & Body	person-gesture	💁‍♀ -name
4	Characters	People & Body	person-gesture	💁‍♀ –keywords
4	Characters	People & Body	person-gesture	🙋 -name
4	Characters	People & Body	person-gesture	🙋 –keywords
4	Characters	People & Body	person-gesture	🙋‍♂ -name
4	Characters	People & Body	person-gesture	🙋‍♂ –keywords
4	Characters	People & Body	person-gesture	🙋‍♀ -name
4	Characters	People & Body	person-gesture	🙋‍♀ –keywords
4	Characters	People & Body	person-gesture	🙇 -name
4	Characters	People & Body	person-gesture	🙇 –keywords
4	Characters	People & Body	person-gesture	🙇‍♂ -name
4	Characters	People & Body	person-gesture	🙇‍♂ –keywords
4	Characters	People & Body	person-gesture	🙇‍♀ -name
4	Characters	People & Body	person-gesture	🙇‍♀ –keywords
4	Characters	People & Body	person-gesture	🤦 -name
4	Characters	People & Body	person-gesture	🤦 –keywords
4	Characters	People & Body	person-gesture	🤦‍♂ -name
4	Characters	People & Body	person-gesture	🤦‍♂ –keywords
4	Characters	People & Body	person-gesture	🤦‍♀ -name
4	Characters	People & Body	person-gesture	🤦‍♀ –keywords
4	Characters	People & Body	person-gesture	🤷 -name
4	Characters	People & Body	person-gesture	🤷 –keywords
4	Characters	People & Body	person-gesture	🤷‍♂ -name
4	Characters	People & Body	person-gesture	🤷‍♂ –keywords
4	Characters	People & Body	person-gesture	🤷‍♀ –keywords
4	Characters	People & Body	person-role	👨‍⚕ -name
4	Characters	People & Body	person-role	👨‍⚕ –keywords
4	Characters	People & Body	person-role	👩‍⚕ -name
4	Characters	People & Body	person-role	👩‍⚕ –keywords
4	Characters	People & Body	person-role	👨‍🎓 -name
4	Characters	People & Body	person-role	👨‍🎓 –keywords
4	Characters	People & Body	person-role	👩‍🎓 -name
4	Characters	People & Body	person-role	👩‍🎓 –keywords
4	Characters	People & Body	person-role	👨‍🏫 -name
4	Characters	People & Body	person-role	👨‍🏫 –keywords
4	Characters	People & Body	person-role	👩‍🏫 -name
4	Characters	People & Body	person-role	👩‍🏫 –keywords
4	Characters	People & Body	person-role	👨‍⚖ -name
4	Characters	People & Body	person-role	👨‍⚖ –keywords
4	Characters	People & Body	person-role	👩‍⚖ -name
4	Characters	People & Body	person-role	👩‍⚖ –keywords
4	Characters	People & Body	person-role	👨‍🌾 -name
4	Characters	People & Body	person-role	👨‍🌾 –keywords
4	Characters	People & Body	person-role	👩‍🌾 -name
4	Characters	People & Body	person-role	👩‍🌾 –keywords
4	Characters	People & Body	person-role	👨‍🍳 -name
4	Characters	People & Body	person-role	👨‍🍳 –keywords
4	Characters	People & Body	person-role	👩‍🍳 -name
4	Characters	People & Body	person-role	👩‍🍳 –keywords
4	Characters	People & Body	person-role	👨‍🔧 -name
4	Characters	People & Body	person-role	👨‍🔧 –keywords
4	Characters	People & Body	person-role	👩‍🔧 -name
4	Characters	People & Body	person-role	👩‍🔧 –keywords
4	Characters	People & Body	person-role	👨‍🏭 -name
4	Characters	People & Body	person-role	👨‍🏭 –keywords
4	Characters	People & Body	person-role	👩‍🏭 -name
4	Characters	People & Body	person-role	👩‍🏭 –keywords
4	Characters	People & Body	person-role	👨‍💼 -name
4	Characters	People & Body	person-role	👨‍💼 –keywords
4	Characters	People & Body	person-role	👩‍💼 -name
4	Characters	People & Body	person-role	👩‍💼 –keywords
4	Characters	People & Body	person-role	👨‍🔬 -name
4	Characters	People & Body	person-role	👨‍🔬 –keywords
4	Characters	People & Body	person-role	👩‍🔬 -name
