#LCode	English Name	Script	Locale Level	Path Level	STStatus	Bailey	Section	Page	Header	Code	ST Link
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Central	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7218b3a75cf9ee6f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//8d1b6d54e8c48f4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Southern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4c5a0414f6429e3f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ff//197807eedabaa241
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7a32e22f40a0bf1a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Africa_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//416fde448b1ab8b9
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Alaska	generic-long	http://st.unicode.org/cldr-apps/v#/ff//28ff024fd077ca91
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Alaska	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7df6076f5791c3a6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Alaska	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//7243c127bb9f5845
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Amazon	generic-long	http://st.unicode.org/cldr-apps/v#/ff//a3ebfc0a93b2cc
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Amazon	standard-long	http://st.unicode.org/cldr-apps/v#/ff//1e0276ce5c0d8653
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Amazon	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//18d72353b0efd339
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Central	generic-long	http://st.unicode.org/cldr-apps/v#/ff//75087bd9bfb8c0fb
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Central	standard-long	http://st.unicode.org/cldr-apps/v#/ff//d2740e109b7a41b
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Central	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//5ec471c5b4624f9f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Eastern	generic-long	http://st.unicode.org/cldr-apps/v#/ff//4d00ef2b7bd52715
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3faba62da50085e6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Eastern	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//5d9bc817573d9e22
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Mountain	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6a604f36d3f2f392
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Mountain	standard-long	http://st.unicode.org/cldr-apps/v#/ff//48e68b3cc0138878
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Mountain	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//41fd4254ae2cb1b6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Pacific	generic-long	http://st.unicode.org/cldr-apps/v#/ff//d9ddb4b8f878994
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Pacific	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4a3c9b4e030d9bef
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	America_Pacific	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//398cc9f22c64ea56
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Apia	generic-long	http://st.unicode.org/cldr-apps/v#/ff//5b2794440034c148
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Apia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//795ef1b53f3b669f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Apia	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//7c6f37d613d754f3
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Arabian	generic-long	http://st.unicode.org/cldr-apps/v#/ff//13ee117cea2985e9
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Arabian	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4dfec27ec38f58bd
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Arabian	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//35396b4e327b39e7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6bb0021770715b59
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina	standard-long	http://st.unicode.org/cldr-apps/v#/ff//44d4dca1da13aeb7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//4d4375f299b7feb8
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ff//19d5ae2ea4f35d28
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4f53582a465717b7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Argentina_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//57428c87ff653fb8
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Armenia	generic-long	http://st.unicode.org/cldr-apps/v#/ff//56f0cb6918548ce2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Armenia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//1dac388287ffe44d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Armenia	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//330eb49d1395a613
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Atlantic	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3d642408bdeac517
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Atlantic	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3009c27660eb2ee0
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Atlantic	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//78a511b3e4eff7f6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Central	generic-long	http://st.unicode.org/cldr-apps/v#/ff//723c61047195e848
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Central	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7727c8f2586b1201
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Central	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//32ed16647ab918c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_CentralWestern	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3f44a602424bce81
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_CentralWestern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4a034ee37e0e49c8
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_CentralWestern	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//26a572b176f8886c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Eastern	generic-long	http://st.unicode.org/cldr-apps/v#/ff//7cb2bdcc243fb6c6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7f3aff9c164ae15e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Eastern	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//13c18e32ceb491f2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ff//130376755be0f8a2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6a0eb410dd709c45
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Australia_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//f921addb69cd243
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Azerbaijan	generic-long	http://st.unicode.org/cldr-apps/v#/ff//71fda258fe508f2c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Azerbaijan	standard-long	http://st.unicode.org/cldr-apps/v#/ff//181512c01e9e4faa
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Azerbaijan	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//20d4c5b9670e759d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Azores	generic-long	http://st.unicode.org/cldr-apps/v#/ff//375897d25b2aacd4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Azores	standard-long	http://st.unicode.org/cldr-apps/v#/ff//acb9c1c43d75ca2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Azores	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//3acaa0a77b501737
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Bangladesh	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6c016f2fac4018c3
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Bangladesh	standard-long	http://st.unicode.org/cldr-apps/v#/ff//23e9ac8dee4f8275
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Bangladesh	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//1b2b0a8e94da0e5c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Bhutan	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4ce6335d63f78f9a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Bolivia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//77e1294619ad5df7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Brasilia	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6cf4ddcb2ac65b50
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Brasilia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//308490c6d45001d4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Brasilia	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//76f1ece99e439271
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	Brunei	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6086d322ff829dfe
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Cape_Verde	generic-long	http://st.unicode.org/cldr-apps/v#/ff//71eb6dfd1969a175
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Cape_Verde	standard-long	http://st.unicode.org/cldr-apps/v#/ff//54585519e2360c42
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Cape_Verde	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//7926d3a2f399966e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Chamorro	standard-long	http://st.unicode.org/cldr-apps/v#/ff//71c572493d3de7c5
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Chatham	generic-long	http://st.unicode.org/cldr-apps/v#/ff//2bd4771e52799445
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Chatham	standard-long	http://st.unicode.org/cldr-apps/v#/ff//15013accbc342c7d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Chatham	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//7c7db0e66cd7ea42
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Chile	generic-long	http://st.unicode.org/cldr-apps/v#/ff//4c157f5f8e5654f0
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Chile	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6af18163cf81c7f0
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Chile	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//aff64bc8c51a818
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	China	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3dcf50d6a312097b
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	China	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7daf1cae749ab29d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	China	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//6adfa14465ce223c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Choibalsan	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3fc4e0b2199c8871
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Choibalsan	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3b78e14788b9ed8e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Choibalsan	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//1a27550936307421
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Christmas	standard-long	http://st.unicode.org/cldr-apps/v#/ff//851a4f07cbc3b1a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Australasia	Cocos	standard-long	http://st.unicode.org/cldr-apps/v#/ff//792f42d83efb648f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Colombia	generic-long	http://st.unicode.org/cldr-apps/v#/ff//583f34d40df30177
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Colombia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6e16c94db52e3391
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Colombia	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//59ba2f85ede41d2b
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Cook	generic-long	http://st.unicode.org/cldr-apps/v#/ff//4a92da9fe30f1ca2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Cook	standard-long	http://st.unicode.org/cldr-apps/v#/ff//7ac1e019e2cdb054
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Cook	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//41424e108d83a038
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Cuba	generic-long	http://st.unicode.org/cldr-apps/v#/ff//4482c24744a9d12e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Cuba	standard-long	http://st.unicode.org/cldr-apps/v#/ff//26de73975ccaaf90
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Cuba	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//5fa350824e7b4770
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Antarctica	Davis	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2305f1507981aac1
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Antarctica	DumontDUrville	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3fae1c1d11fb78dd
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	East_Timor	standard-long	http://st.unicode.org/cldr-apps/v#/ff//757716702a815977
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Easter	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6559a85dd4e33174
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Easter	standard-long	http://st.unicode.org/cldr-apps/v#/ff//47a891705026e20e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Easter	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//54e8ee02355843b4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Ecuador	standard-long	http://st.unicode.org/cldr-apps/v#/ff//4eedddd9c9859d60
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Central	generic-long	http://st.unicode.org/cldr-apps/v#/ff//5feb4aa7860c2069
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Central	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6ca85b06d5e4f88e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Central	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//1291b321c7317b0d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Eastern	generic-long	http://st.unicode.org/cldr-apps/v#/ff//33d78df6450f7abc
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6381abd57b5d58ff
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Eastern	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//73809a2284b051e7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Further_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6afe5949505d096d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ff//120c3b428aeca35e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//345504a9517769c1
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Europe	Europe_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//3012c0d5d382cd93
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Falkland	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3a2be08fe41e8171
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Falkland	standard-long	http://st.unicode.org/cldr-apps/v#/ff//40e85dfa9823ce6c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Falkland	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//20447a99bb30474d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Fiji	generic-long	http://st.unicode.org/cldr-apps/v#/ff//17aed4b68fe9314a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Fiji	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2ca0b311e7a12a3a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Fiji	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//2b901ff44001126f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	French_Guiana	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2a67fbb622c4d504
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	French_Southern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//15915bec706f2de3
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Galapagos	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3783dfba84f0bcd5
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Gambier	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2b780fca089742a2
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Georgia	generic-long	http://st.unicode.org/cldr-apps/v#/ff//1bdf41c80ea6aff4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Georgia	standard-long	http://st.unicode.org/cldr-apps/v#/ff//9e37ccc45ff7972
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Georgia	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//15ed1bb98de49caa
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Gilbert_Islands	standard-long	http://st.unicode.org/cldr-apps/v#/ff//67b1e5d9fec33ed4
ff	Fulah	Latin	moderate	basic	n/a	null	Timezones	Europe	GMT	standard-long	http://st.unicode.org/cldr-apps/v#/ff//78a6f76bb3f4d4f8
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Eastern	generic-long	http://st.unicode.org/cldr-apps/v#/ff//5f7c1da1cf37cf08
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2b8b01810741f294
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Eastern	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//31158533ba015e05
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Western	generic-long	http://st.unicode.org/cldr-apps/v#/ff//34b1fd10dc3bbb89
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//15d6c5515d624600
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Greenland_Western	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//21086916be290fc0
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Gulf	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6601365ed5da78fd
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	South America	Guyana	standard-long	http://st.unicode.org/cldr-apps/v#/ff//244f984e2606b8f8
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Hawaii_Aleutian	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3414a6632bb74de7
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Hawaii_Aleutian	standard-long	http://st.unicode.org/cldr-apps/v#/ff//35a7e4c8c7610ba4
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	North America	Hawaii_Aleutian	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//963cfefdac4c225
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hong_Kong	generic-long	http://st.unicode.org/cldr-apps/v#/ff//141b9916bed77d2f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hong_Kong	standard-long	http://st.unicode.org/cldr-apps/v#/ff//6bf8cca7fb26b389
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hong_Kong	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//786973ad78447c12
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hovd	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3912327b96437339
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hovd	standard-long	http://st.unicode.org/cldr-apps/v#/ff//580cfba907e761c
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Hovd	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//71fb4c481b7112d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	India	standard-long	http://st.unicode.org/cldr-apps/v#/ff//2dac3ef061238996
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Africa	Indian_Ocean	standard-long	http://st.unicode.org/cldr-apps/v#/ff//387c9509d9b585ab
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	Indochina	standard-long	http://st.unicode.org/cldr-apps/v#/ff//43aa68f07c4f4530
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	Indonesia_Central	standard-long	http://st.unicode.org/cldr-apps/v#/ff//1f1f911833c8ce45
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	Indonesia_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//3d5252926a3b2bf1
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southeast Asia	Indonesia_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//63001d130bb45806
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Iran	generic-long	http://st.unicode.org/cldr-apps/v#/ff//2bdc6d0dbca4c93d
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Iran	standard-long	http://st.unicode.org/cldr-apps/v#/ff//5d24bfe2c7b8264a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Southern Asia	Iran	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//53caea998a7de5f9
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Russia	Irkutsk	generic-long	http://st.unicode.org/cldr-apps/v#/ff//52ccd806bfd197e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Russia	Irkutsk	standard-long	http://st.unicode.org/cldr-apps/v#/ff//774f4dbe375c5f5e
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Russia	Irkutsk	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//10c1255f01435a4a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Israel	generic-long	http://st.unicode.org/cldr-apps/v#/ff//2af44c315f24b66f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Israel	standard-long	http://st.unicode.org/cldr-apps/v#/ff//73bcccd662647468
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Western Asia	Israel	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//444e3182815c5f12
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Japan	generic-long	http://st.unicode.org/cldr-apps/v#/ff//3f6247d9415160cd
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Japan	standard-long	http://st.unicode.org/cldr-apps/v#/ff//65448cd95b00c50f
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Japan	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//4ba0ad4b615157b6
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Central Asia	Kazakhstan_Eastern	standard-long	http://st.unicode.org/cldr-apps/v#/ff//35cbcd768d0ad2c9
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Central Asia	Kazakhstan_Western	standard-long	http://st.unicode.org/cldr-apps/v#/ff//266d384714d9cdc1
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Korea	generic-long	http://st.unicode.org/cldr-apps/v#/ff//6c19c16c6059c265
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Korea	standard-long	http://st.unicode.org/cldr-apps/v#/ff//39d1bb7c869bb1ae
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Eastern Asia	Korea	daylight-long	http://st.unicode.org/cldr-apps/v#/ff//7f0380da351d4a0a
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Oceania	Kosrae	standard-long	http://st.unicode.org/cldr-apps/v#/ff//18d52a21018e76b5
ff	Fulah	Latin	moderate	moderate	n/a	null	Timezones	Russia	Krasnoyarsk	generic-long	http://st.unicode.org/cldr-apps/v#/ff//13c09b17e6e233e9
