# Count	Section	Page	Subhead	Code

86	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	referring-formal
86	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	referring-formal
86	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	referring-informal
86	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	addressing-formal
86	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-short	referring-informal
85	Locale Display Names	Scripts	Limited Use	Adlm
85	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-other-alphaNextToNumber
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	addressing-informal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	addressing-formal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	referring-formal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	referring-informal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	addressing-formal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	addressing-informal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-medium	referring-formal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-medium	referring-informal
85	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-short	referring-formal
84	Units	Duration	quarter	narrow-other-nominative
84	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	addressing-informal
84	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	referring-informal
84	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-long	referring-formal
84	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: sorting/index-long	referring-informal
83	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	addressing-formal
83	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-other-alphaNextToNumber
82	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	fr75c
82	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-other-alphaNextToNumber
82	Units	Duration	quarter	narrow-per
82	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	addressing-formal
82	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	referring-informal
82	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-other-alphaNextToNumber
82	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-other-alphaNextToNumber
81	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-other-alphaNextToNumber
81	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	referring-informal
81	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	referring-formal
81	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-other-alphaNextToNumber
80	Locale Display Names	Languages (K-N)	K	Kaingang ► kgp
80	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbeng
80	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	fr75
80	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	referring-informal
79	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbsct
79	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	gbwls
79	Units	Duration	quarter	long-one-nominative
79	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	monogram-formal
79	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-short	monogram-informal
79	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-other-alphaNextToNumber
79	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-other-alphaNextToNumber
79	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-other-alphaNextToNumber
78	Locale Display Names	Languages (K-N)	N	Najdi Arabic ► ars
78	Units	Duration	quarter	narrow-displayName
78	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	referring-formal
78	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-other-alphaNextToNumber
77	Units	Duration	quarter	short-one-nominative
77	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-other-alphaNextToNumber
76	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	monogram-formal
76	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-short	monogram-informal
76	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	monogram-formal
76	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-medium	monogram-informal
75	Locale Display Names	Keys	numbers	numbers-cakm
74	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	escn
74	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	monogram-informal
74	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	monogram-informal
73	Locale Display Names	Keys	numbers	numbers-olck
73	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	referring-formal
72	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-medium	monogram-formal
72	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	monogram-informal
71	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	fr971
71	Locale Display Names	Keys	numbers	numbers-mtei
69	Units	Duration	quarter	narrow-one-nominative
68	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	fr20r
67	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	full
66	Locale Display Names	Scripts	Other	Aran
66	Locale Display Names	Keys	numbers	numbers-java
66	Date & Time	Generic	Formats - Standard - Date & Time Combination Formats	long
64	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: surnameFirst-long	monogram-formal
63	Locale Display Names	Territories (Europe)	Western Europe-Subdivisions	frcor
62	Locale Display Names	Languages (A-D)	C	Cayuga ► cay
61	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	long
60	Locale Display Names	Territories (Africa)	Southern Africa-Subdivisions	zagp
60	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	ad07
60	Locale Display Names	Territories (Asia)	Central Asia-Subdivisions	kzshy
60	Locale Display Names	Languages (T-Z)	W	Wu Chinese ► wuu
59	Locale Display Names	Territories (Africa)	Southern Africa-Subdivisions	zakzn
59	Miscellaneous	Person Name Formats	PersonName Patterns for Order-Length: givenFirst-long	monogram-formal
59	Date & Time	Gregorian	Formats - Standard - Date & Time Combination Formats	full
58	Locale Display Names	Scripts	Limited Use	Cans
58	Miscellaneous	Person Name Formats	AuxiliaryItems	foreignSpaceReplacement
57	Locale Display Names	Scripts	Limited Use	Cakm
57	Locale Display Names	Territories (Africa)	Southern Africa-Subdivisions	zagt
57	Locale Display Names	Territories (Africa)	Southern Africa-Subdivisions	zanl
57	Locale Display Names	Keys	numbers	numbers-vaii
56	Numbers	Compact Decimal Formatting	Short Currency 	12-digits-short-one-alphaNextToNumber
56	Units	Mass and Weight	tonne	narrow-other-nominative
55	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	no34
55	Numbers	Compact Decimal Formatting	Short Currency 	11-digits-short-one-alphaNextToNumber
54	Numbers	Compact Decimal Formatting	Short Currency 	15-digits-short-one-alphaNextToNumber
54	Numbers	Compact Decimal Formatting	Short Currency 	13-digits-short-one-alphaNextToNumber
54	Locale Display Names	Territories (Asia)	Southern Asia-Subdivisions	ir00
54	Locale Display Names	Territories (Asia)	Southern Asia-Subdivisions	ir09
53	Numbers	Compact Decimal Formatting	Short Currency 	9-digits-short-one-alphaNextToNumber
53	Numbers	Compact Decimal Formatting	Short Currency 	14-digits-short-one-alphaNextToNumber
52	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	isaku
52	Numbers	Compact Decimal Formatting	Short Currency 	7-digits-short-one-alphaNextToNumber
52	Numbers	Compact Decimal Formatting	Short Currency 	10-digits-short-one-alphaNextToNumber
52	Locale Display Names	Territories (Asia)	Southern Asia-Subdivisions	inla
51	Locale Display Names	Languages (T-Z)	T	Tlingit ► tli
51	Locale Display Names	Territories (Asia)	Eastern Asia-Subdivisions	twnwt
51	Numbers	Compact Decimal Formatting	Short Currency 	6-digits-short-one-alphaNextToNumber
51	Numbers	Compact Decimal Formatting	Short Currency 	8-digits-short-one-alphaNextToNumber
50	Locale Display Names	Languages (E-J)	H	Haida ► hai
50	Units	Mass and Weight	metric-ton	narrow-other-nominative
50	Numbers	Compact Decimal Formatting	Short Currency 	4-digits-short-one-alphaNextToNumber
50	Numbers	Compact Decimal Formatting	Short Currency 	5-digits-short-one-alphaNextToNumber
49	Locale Display Names	Languages (A-D)	C	Chipewyan ► chp
49	Locale Display Names	Languages (K-N)	L	Louisiana Creole ► lou
49	Locale Display Names	Scripts	Limited Use	Mtei
49	Locale Display Names	Scripts	Limited Use	Olck
49	Locale Display Names	Scripts	Limited Use	Sund
49	Locale Display Names	Scripts	Limited Use	Tfng
49	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk310
49	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk508
49	Locale Display Names	Keys	calendar	calendar-ethiopic-amete-alem
48	Locale Display Names	Scripts	Limited Use	Cher
48	Locale Display Names	Scripts	Limited Use	Nkoo
47	Locale Display Names	Languages (K-N)	N	Northern Frisian ► frr
47	Locale Display Names	Scripts	Limited Use	Syrc
47	Units	Mass and Weight	tonne	narrow-one-nominative
47	Locale Display Names	Keys	calendar	calendar-coptic
46	Locale Display Names	Languages (A-D)	C	Cajun French ► frc
46	Locale Display Names	Keys	calendar	calendar-islamic-umalqura
46	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt01
46	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt17
46	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk501
45	Locale Display Names	Scripts	Limited Use	Vaii
45	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt03
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk304
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk410
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk505
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk604
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk607
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk703
45	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk802
44	Locale Display Names	Scripts	Limited Use	Yiii
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt06
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt09
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt11
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt12
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt15
44	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt16
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk102
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk104
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk106
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk109
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk203
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk307
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk312
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk401
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk404
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk503
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk602
44	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk609
44	Locale Display Names	Keys	calendar	calendar-islamic-civil
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt02
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt04
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt05
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt08
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt10
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt13
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt18
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt19
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt20
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt21
43	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt22
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk105
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk108
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk201
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk202
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk209
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk211
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk303
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk308
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk311
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk402
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk407
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk408
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk409
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk509
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk601
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk608
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk701
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk702
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk704
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk705
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk806
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk807
43	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk812
42	Units	Mass and Weight	metric-ton	narrow-one-nominative
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt07
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gt14
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtbv
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtgu
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtpe
42	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	isakn
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk11
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk204
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk205
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk206
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk207
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk208
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk313
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk504
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk605
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk606
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk813
42	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk816
42	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtsa
41	Units	Mass and Weight	tonne	narrow-displayName
41	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk19
41	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk46
41	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk56
41	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtqz
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtav
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtcm
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtiz
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtpr
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtqc
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtre
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtsr
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtsu
40	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtza
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk02
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk07
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk23
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk27
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk34
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk36
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk44
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk47
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk49
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk58
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk65
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk66
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk80
40	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk210
39	Locale Display Names	Territories (North America)	Central America-Subdivisions	gthu
39	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtja
39	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtju
39	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtso
39	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtto
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk03
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk06
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk20
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk21
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk32
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk37
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk40
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk41
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk42
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk43
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk48
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk54
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk62
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk64
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk72
39	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk76
38	Locale Display Names	Territories (North America)	Central America-Subdivisions	gtcq
38	Locale Display Names	Territories (Europe)	Northern Europe-Subdivisions	no50
38	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk04
38	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk05
38	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk08
38	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk14
38	Locale Display Names	Territories (Europe)	Southern Europe-Subdivisions	mk22
