# Grammatical Features
#Locale	ID	Feature	Usage	Values
Finnish	fi	grammaticalCase	general	nominative, genitive, partitive, instrumental, ablative, inessive, elative, illative, adessive, allative, essive, translative, abessive, comitative
Finnish	fi	grammaticalCase	units	nominative, genitive, partitive, elative, illative

# Minimal Pairs
#Type	Code	Pattern	Formatted Sample
Plural	one	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2</span> päivä</div>
Plural	other	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>2</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1</span> päivää</div>
Case (for measurement units)	nominative	{0} päivä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutti</span> päivä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivä</div>
Case (for measurement units)	genitive	{0} päivän	<div class='cldr_example'><span class='cldr_substituted'>2 kulmaminuutin</span> päivän</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivän</div>
Case (for measurement units)	partitive	{0} päivää	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttia</span> päivää</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivää</div>
Case (for measurement units)	elative	{0} päivästä	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuutista</span> päivästä</div><div class='cldr_example'>❌  <span class='cldr_substituted'>2 kulmaminuutin</span> päivästä</div>
Case (for measurement units)	illative	{0} päivään	<div class='cldr_example'><span class='cldr_substituted'>1 kulmaminuuttiin</span> päivään</div><div class='cldr_example'>❌  <span class='cldr_substituted'>1 kulmaminuutista</span> päivään</div>

# Unit Case and Gender Info
#Quantity	Unit	Case	Pattern for one	Case MP + pattern with 1.0	Pattern for other	Case MP + pattern with 2.0
duration	minute • ( = 60 sec)	illative	{0} minuuttiin	1 minuuttiin päivään	{0} minuutista	2 minuutista päivään
duration	hour • ( = 3600 sec)	nominative	{0} tunti	1 tunti päivä	{0} tuntia	2 tuntia päivä
duration	hour • ( = 3600 sec)	genitive	{0} tunnin	1 tunnin päivän	{0} tunnin	2 tunnin päivän
duration	hour • ( = 3600 sec)	partitive	{0} tuntia	1 tuntia päivää	{0} tuntia	2 tuntia päivää
duration	hour • ( = 3600 sec)	elative	{0} tunnista	1 tunnista päivästä	{0} tunnista	2 tunnista päivästä
duration	hour • ( = 3600 sec)	illative	{0} tuntiin	1 tuntiin päivään	{0} tuntiin	2 tuntiin päivään
duration	day • ( = 86400 sec)	nominative	{0} päivä	1 päivä päivä	{0} päivää	2 päivää päivä
duration	day • ( = 86400 sec)	genitive	{0} päivän	1 päivän päivän	{0} päivän	2 päivän päivän
duration	day • ( = 86400 sec)	partitive	{0} päivää	1 päivää päivää	{0} päivää	2 päivää päivää
duration	day • ( = 86400 sec)	elative	{0} päivästä	1 päivästä päivästä	{0} päivästä	2 päivästä päivästä
duration	day • ( = 86400 sec)	illative	{0} päivään	1 päivään päivään	{0} päivään	2 päivään päivään
duration	week • ( = 604800 sec)	nominative	{0} viikko	1 viikko päivä	{0} viikkoa	2 viikkoa päivä
duration	week • ( = 604800 sec)	genitive	{0} viikon	1 viikon päivän	{0} viikon	2 viikon päivän
duration	week • ( = 604800 sec)	partitive	{0} viikkoa	1 viikkoa päivää	{0} viikkoa	2 viikkoa päivää
duration	week • ( = 604800 sec)	elative	{0} viikosta	1 viikosta päivästä	{0} viikosta	2 viikosta päivästä
duration	week • ( = 604800 sec)	illative	{0} viikkoon	1 viikkoon päivään	{0} viikkoon	2 viikkoon päivään
electric-current	milliamperes	nominative	{0} milliampeeri	1 milliampeeri päivä	{0} milliampeeria	2 milliampeeria päivä
electric-current	milliamperes	genitive	{0} milliampeerin	1 milliampeerin päivän	{0} milliampeerin	2 milliampeerin päivän
electric-current	milliamperes	partitive	{0} milliampeeria	1 milliampeeria päivää	{0} milliampeeria	2 milliampeeria päivää
electric-current	milliamperes	elative	{0} milliampeerista	1 milliampeerista päivästä	{0} milliampeerista	2 milliampeerista päivästä
electric-current	milliamperes	illative	{0} milliampeeriin	1 milliampeeriin päivään	{0} milliampeeriin	2 milliampeeriin päivään
electric-current	amperes	nominative	{0} ampeeri	1 ampeeri päivä	{0} ampeeria	2 ampeeria päivä
electric-current	amperes	genitive	{0} ampeerin	1 ampeerin päivän	{0} ampeerin	2 ampeerin päivän
electric-current	amperes	partitive	{0} ampeeria	1 ampeeria päivää	{0} ampeeria	2 ampeeria päivää
electric-current	amperes	elative	{0} ampeerista	1 ampeerista päivästä	{0} ampeerista	2 ampeerista päivästä
electric-current	amperes	illative	{0} ampeeriin	1 ampeeriin päivään	{0} ampeeriin	2 ampeeriin päivään
electric-resistance	ohms	nominative	{0} ohmi	1 ohmi päivä	{0} ohmia	2 ohmia päivä
electric-resistance	ohms	genitive	{0} ohmin	1 ohmin päivän	{0} ohmin	2 ohmin päivän
electric-resistance	ohms	partitive	{0} ohmia	1 ohmia päivää	{0} ohmia	2 ohmia päivää
electric-resistance	ohms	elative	{0} ohmista	1 ohmista päivästä	{0} ohmista	2 ohmista päivästä
electric-resistance	ohms	illative	{0} ohmiin	1 ohmiin päivään	{0} ohmiin	2 ohmiin päivään
energy	joules	nominative	{0} joule	1 joule päivä	{0} joulea	2 joulea päivä
energy	joules	genitive	{0} joulen	1 joulen päivän	{0} joulen	2 joulen päivän
energy	joules	partitive	{0} joulea	1 joulea päivää	{0} joulea	2 joulea päivää
energy	joules	elative	{0} joulesta	1 joulesta päivästä	{0} joulesta	2 joulesta päivästä
energy	joules	illative	{0} jouleen	1 jouleen päivään	{0} jouleen	2 jouleen päivään
energy	newton-meter • ( = 1 J)	nominative	{0} newtonmetri	1 newtonmetri päivä	{0} newtonmetriä	2 newtonmetriä päivä
energy	newton-meter • ( = 1 J)	genitive	{0} newtonmetrin	1 newtonmetrin päivän	{0} newtonmetrin	2 newtonmetrin päivän
energy	newton-meter • ( = 1 J)	partitive	{0} newtonmetriä	1 newtonmetriä päivää	{0} newtonmetriä	2 newtonmetriä päivää
energy	newton-meter • ( = 1 J)	elative	{0} newtonmetristä	1 newtonmetristä päivästä	{0} newtonmetristä	2 newtonmetristä päivästä
energy	newton-meter • ( = 1 J)	illative	{0} newtonmetriin	1 newtonmetriin päivään	{0} newtonmetriin	2 newtonmetriin päivään
energy	pound-force-foot • ( = 1.3558179483314004 J)	nominative	{0} pauna-jalka	1 pauna-jalka päivä	{0} pauna-jalkaa	2 pauna-jalkaa päivä
energy	pound-force-foot • ( = 1.3558179483314004 J)	genitive	{0} pauna-jalka	1 pauna-jalka päivän	{0} pauna-jalkaa	2 pauna-jalkaa päivän
energy	pound-force-foot • ( = 1.3558179483314004 J)	partitive	{0} pauna-jalka	1 pauna-jalka päivää	{0} pauna-jalkaa	2 pauna-jalkaa päivää
energy	pound-force-foot • ( = 1.3558179483314004 J)	elative	{0} pauna-jalka	1 pauna-jalka päivästä	{0} pauna-jalkaa	2 pauna-jalkaa päivästä
energy	pound-force-foot • ( = 1.3558179483314004 J)	illative	{0} pauna-jalka	1 pauna-jalka päivään	{0} pauna-jalkaa	2 pauna-jalkaa päivään
energy	calorie • ( = 4.184 J)	nominative	{0} kalori	1 kalori päivä	{0} kaloria	2 kaloria päivä
energy	calorie • ( = 4.184 J)	genitive	{0} kalorin	1 kalorin päivän	{0} kalorin	2 kalorin päivän
energy	calorie • ( = 4.184 J)	partitive	{0} kaloria	1 kaloria päivää	{0} kaloria	2 kaloria päivää
energy	calorie • ( = 4.184 J)	elative	{0} kalorista	1 kalorista päivästä	{0} kalorista	2 kalorista päivästä
energy	calorie • ( = 4.184 J)	illative	{0} kaloriin	1 kaloriin päivään	{0} kaloriin	2 kaloriin päivään
energy	kilojoules	nominative	{0} kilojoule	1 kilojoule päivä	{0} kilojoulea	2 kilojoulea päivä
energy	kilojoules	genitive	{0} kilojoulen	1 kilojoulen päivän	{0} kilojoulen	2 kilojoulen päivän
energy	kilojoules	partitive	{0} kilojoulea	1 kilojoulea päivää	{0} kilojoulea	2 kilojoulea päivää
energy	kilojoules	elative	{0} kilojoulesta	1 kilojoulesta päivästä	{0} kilojoulesta	2 kilojoulesta päivästä
energy	kilojoules	illative	{0} kilojouleen	1 kilojouleen päivään	{0} kilojouleen	2 kilojouleen päivään
energy	british-thermal-unit • ( = 1.0543502644˙8 kJ)	nominative	{0} brittiläinen terminen yksikkö	1 brittiläinen terminen yksikkö päivä	{0} brittiläistä termistä yksikköä	2 brittiläistä termistä yksikköä päivä
energy	british-thermal-unit • ( = 1.0543502644˙8 kJ)	genitive	{0} brittiläinen terminen yksikkö	1 brittiläinen terminen yksikkö päivän	{0} brittiläistä termistä yksikköä	2 brittiläistä termistä yksikköä päivän
energy	british-thermal-unit • ( = 1.0543502644˙8 kJ)	partitive	{0} brittiläinen terminen yksikkö	1 brittiläinen terminen yksikkö päivää	{0} brittiläistä termistä yksikköä	2 brittiläistä termistä yksikköä päivää
energy	british-thermal-unit • ( = 1.0543502644˙8 kJ)	elative	{0} brittiläinen terminen yksikkö	1 brittiläinen terminen yksikkö päivästä	{0} brittiläistä termistä yksikköä	2 brittiläistä termistä yksikköä päivästä
energy	british-thermal-unit • ( = 1.0543502644˙8 kJ)	illative	{0} brittiläinen terminen yksikkö	1 brittiläinen terminen yksikkö päivään	{0} brittiläistä termistä yksikköä	2 brittiläistä termistä yksikköä päivään
energy	foodcalorie • ( = 4.184 kJ)	nominative	{0} kilokalori	1 kilokalori päivä	{0} kilokaloria	2 kilokaloria päivä
energy	foodcalorie • ( = 4.184 kJ)	genitive	{0} kilokalori	1 kilokalori päivän	{0} kilokaloria	2 kilokaloria päivän
energy	foodcalorie • ( = 4.184 kJ)	partitive	{0} kilokalori	1 kilokalori päivää	{0} kilokaloria	2 kilokaloria päivää
energy	foodcalorie • ( = 4.184 kJ)	elative	{0} kilokalori	1 kilokalori päivästä	{0} kilokaloria	2 kilokaloria päivästä
energy	foodcalorie • ( = 4.184 kJ)	illative	{0} kilokalori	1 kilokalori päivään	{0} kilokaloria	2 kilokaloria päivään
energy	kilowatt-hour • ( = 3600000 kilogram-square meter-seconds per cubic second)	nominative	{0} kilowattitunti	1 kilowattitunti päivä	{0} kilowattituntia	2 kilowattituntia päivä
energy	kilowatt-hour • ( = 3600000 kilogram-square meter-seconds per cubic second)	genitive	{0} kilowattitunnin	1 kilowattitunnin päivän	{0} kilowattitunnin	2 kilowattitunnin päivän
energy	kilowatt-hour • ( = 3600000 kilogram-square meter-seconds per cubic second)	partitive	{0} kilowattituntia	1 kilowattituntia päivää	{0} kilowattituntia	2 kilowattituntia päivää
energy	kilowatt-hour • ( = 3600000 kilogram-square meter-seconds per cubic second)	elative	{0} kilowattitunnista	1 kilowattitunnista päivästä	{0} kilowattitunnista	2 kilowattitunnista päivästä
energy	kilowatt-hour • ( = 3600000 kilogram-square meter-seconds per cubic second)	illative	{0} kilowattituntiin	1 kilowattituntiin päivään	{0} kilowattituntiin	2 kilowattituntiin päivään
energy	therm-us • ( = 105480.4 kJ)	nominative	{0} US therm	1 US therm päivä	{0} US therm	2 US therm päivä
energy	therm-us • ( = 105480.4 kJ)	genitive	{0} US therm	1 US therm päivän	{0} US therm	2 US therm päivän
energy	therm-us • ( = 105480.4 kJ)	partitive	{0} US therm	1 US therm päivää	{0} US therm	2 US therm päivää
energy	therm-us • ( = 105480.4 kJ)	elative	{0} US therm	1 US therm päivästä	{0} US therm	2 US therm päivästä
energy	therm-us • ( = 105480.4 kJ)	illative	{0} US therm	1 US therm päivään	{0} US therm	2 US therm päivään
force	newtons	nominative	{0} newton	1 newton päivä	{0} newtonia	2 newtonia päivä
force	newtons	genitive	{0} newtonin	1 newtonin päivän	{0} newtonin	2 newtonin päivän
force	newtons	partitive	{0} newtonia	1 newtonia päivää	{0} newtonia	2 newtonia päivää
force	newtons	elative	{0} newtonista	1 newtonista päivästä	{0} newtonista	2 newtonista päivästä
force	newtons	illative	{0} newtoniin	1 newtoniin päivään	{0} newtoniin	2 newtoniin päivään
force	pound-force • ( = 4.4482216152605 N)	nominative	{0} pauna-voima	1 pauna-voima päivä	{0} pauna-voimaa	2 pauna-voimaa päivä
force	pound-force • ( = 4.4482216152605 N)	genitive	{0} pauna-voima	1 pauna-voima päivän	{0} pauna-voimaa	2 pauna-voimaa päivän
force	pound-force • ( = 4.4482216152605 N)	partitive	{0} pauna-voima	1 pauna-voima päivää	{0} pauna-voimaa	2 pauna-voimaa päivää
force	pound-force • ( = 4.4482216152605 N)	elative	{0} pauna-voima	1 pauna-voima päivästä	{0} pauna-voimaa	2 pauna-voimaa päivästä
force	pound-force • ( = 4.4482216152605 N)	illative	{0} pauna-voima	1 pauna-voima päivään	{0} pauna-voimaa	2 pauna-voimaa päivään
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	nominative	{0} kilowattitunti 100 kilometrillä	1 kilowattitunti 100 kilometrillä päivä	{0} kilowattituntia 100 kilometrillä	2 kilowattituntia 100 kilometrillä päivä
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	genitive	{0} kilowattitunnin / 100 km	1 kilowattitunnin / 100 km päivän	{0} kilowattitunnin / 100 km	2 kilowattitunnin / 100 km päivän
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	partitive	{0} kilowattituntia / 100 km	1 kilowattituntia / 100 km päivää	{0} kilowattituntia / 100 km	2 kilowattituntia / 100 km päivää
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	elative	{0} kilowattitunnista / 100 km	1 kilowattitunnista / 100 km päivästä	{0} kilowattitunnista / 100 km	2 kilowattitunnista / 100 km päivästä
force	kilowatt-hour-per-100-kilometer • ( = 36 kilogram-square meter-seconds per meter-cubic second)	illative	{0} kilowattituntiin / 100 km	1 kilowattituntiin / 100 km päivään	{0} kilowattituntiin / 100 km	2 kilowattituntiin / 100 km päivään
frequency	hertz	nominative	{0} hertsi	1 hertsi päivä	{0} hertsiä	2 hertsiä päivä
frequency	hertz	genitive	{0} hertsin	1 hertsin päivän	{0} hertsin	2 hertsin päivän
frequency	hertz	partitive	{0} hertsiä	1 hertsiä päivää	{0} hertsiä	2 hertsiä päivää
frequency	hertz	elative	{0} hertsistä	1 hertsistä päivästä	{0} hertsistä	2 hertsistä päivästä
frequency	hertz	illative	{0} hertsiin	1 hertsiin päivään	{0} hertsiin	2 hertsiin päivään
frequency	kilohertz	nominative	{0} kilohertsi	1 kilohertsi päivä	{0} kilohertsiä	2 kilohertsiä päivä
frequency	kilohertz	genitive	{0} kilohertsin	1 kilohertsin päivän	{0} kilohertsin	2 kilohertsin päivän
frequency	kilohertz	partitive	{0} kilohertsiä	1 kilohertsiä päivää	{0} kilohertsiä	2 kilohertsiä päivää
frequency	kilohertz	elative	{0} kilohertsistä	1 kilohertsistä päivästä	{0} kilohertsistä	2 kilohertsistä päivästä
frequency	kilohertz	illative	{0} kilohertsiin	1 kilohertsiin päivään	{0} kilohertsiin	2 kilohertsiin päivään
frequency	megahertz	nominative	{0} megahertsi	1 megahertsi päivä	{0} megahertsiä	2 megahertsiä päivä
frequency	megahertz	genitive	{0} megahertsin	1 megahertsin päivän	{0} megahertsin	2 megahertsin päivän
frequency	megahertz	partitive	{0} megahertsiä	1 megahertsiä päivää	{0} megahertsiä	2 megahertsiä päivää
frequency	megahertz	elative	{0} megahertsistä	1 megahertsistä päivästä	{0} megahertsistä	2 megahertsistä päivästä
frequency	megahertz	illative	{0} megahertsiin	1 megahertsiin päivään	{0} megahertsiin	2 megahertsiin päivään
frequency	gigahertz	nominative	{0} gigahertsi	1 gigahertsi päivä	{0} gigahertsiä	2 gigahertsiä päivä
frequency	gigahertz	genitive	{0} gigahertsin	1 gigahertsin päivän	{0} gigahertsin	2 gigahertsin päivän
frequency	gigahertz	partitive	{0} gigahertsiä	1 gigahertsiä päivää	{0} gigahertsiä	2 gigahertsiä päivää
frequency	gigahertz	elative	{0} gigahertsistä	1 gigahertsistä päivästä	{0} gigahertsistä	2 gigahertsistä päivästä
frequency	gigahertz	illative	{0} gigahertsiin	1 gigahertsiin päivään	{0} gigahertsiin	2 gigahertsiin päivään
graphics	pixel • ( = 1 dot)	nominative	{0} pikseli	1 pikseli päivä	{0} pikseliä	2 pikseliä päivä
graphics	pixel • ( = 1 dot)	genitive	{0} pikselin	1 pikselin päivän	{0} pikselin	2 pikselin päivän
graphics	pixel • ( = 1 dot)	partitive	{0} pikseliä	1 pikseliä päivää	{0} pikseliä	2 pikseliä päivää
graphics	pixel • ( = 1 dot)	elative	{0} pikselistä	1 pikselistä päivästä	{0} pikselistä	2 pikselistä päivästä
graphics	pixel • ( = 1 dot)	illative	{0} pikseliin	1 pikseliin päivään	{0} pikseliin	2 pikseliin päivään
graphics	megapixels	nominative	{0} megapikseliä	1 megapikseliä päivä	{0} megapikseliä	2 megapikseliä päivä
graphics	megapixels	genitive	{0} megapikselin	1 megapikselin päivän	{0} megapikselin	2 megapikselin päivän
graphics	megapixels	partitive	{0} megapikseliä	1 megapikseliä päivää	{0} megapikseliä	2 megapikseliä päivää
graphics	megapixels	elative	{0} megapikselistä	1 megapikselistä päivästä	{0} megapikselistä	2 megapikselistä päivästä
graphics	megapixels	illative	{0} megapikseliin	1 megapikseliin päivään	{0} megapikseliin	2 megapikseliin päivään
illuminance	lux	nominative	{0} luksi	1 luksi päivä	{0} luksia	2 luksia päivä
illuminance	lux	genitive	{0} luksin	1 luksin päivän	{0} luksin	2 luksin päivän
illuminance	lux	partitive	{0} luksia	1 luksia päivää	{0} luksia	2 luksia päivää
illuminance	lux	elative	{0} luksista	1 luksista päivästä	{0} luksista	2 luksista päivästä
illuminance	lux	illative	{0} luksiin	1 luksiin päivään	{0} luksiin	2 luksiin päivään
length	picometers	nominative	{0} pikometri	1 pikometri päivä	{0} pikometriä	2 pikometriä päivä
length	picometers	genitive	{0} pikometrin	1 pikometrin päivän	{0} pikometrin	2 pikometrin päivän
length	picometers	partitive	{0} pikometriä	1 pikometriä päivää	{0} pikometriä	2 pikometriä päivää
length	picometers	elative	{0} pikometristä	1 pikometristä päivästä	{0} pikometristä	2 pikometristä päivästä
length	picometers	illative	{0} pikometriin	1 pikometriin päivään	{0} pikometriin	2 pikometriin päivään
length	nanometers	nominative	{0} nanometri	1 nanometri päivä	{0} nanometriä	2 nanometriä päivä
length	nanometers	genitive	{0} nanometrin	1 nanometrin päivän	{0} nanometrin	2 nanometrin päivän
length	nanometers	partitive	{0} nanometriä	1 nanometriä päivää	{0} nanometriä	2 nanometriä päivää
length	nanometers	elative	{0} nanometristä	1 nanometristä päivästä	{0} nanometristä	2 nanometristä päivästä
length	nanometers	illative	{0} nanometriin	1 nanometriin päivään	{0} nanometriin	2 nanometriin päivään
length	micrometers	nominative	{0} mikrometri	1 mikrometri päivä	{0} mikrometriä	2 mikrometriä päivä
length	micrometers	genitive	{0} mikrometrin	1 mikrometrin päivän	{0} mikrometrin	2 mikrometrin päivän
length	micrometers	partitive	{0} mikrometriä	1 mikrometriä päivää	{0} mikrometriä	2 mikrometriä päivää
length	micrometers	elative	{0} mikrometristä	1 mikrometristä päivästä	{0} mikrometristä	2 mikrometristä päivästä
length	micrometers	illative	{0} mikrometriin	1 mikrometriin päivään	{0} mikrometriin	2 mikrometriin päivään
length	point • ( = 352.˙7 μm)	nominative	{0} pt	1 pt päivä	{0} pt	2 pt päivä
length	point • ( = 352.˙7 μm)	genitive	{0} pt	1 pt päivän	{0} pt	2 pt päivän
length	point • ( = 352.˙7 μm)	partitive	{0} pt	1 pt päivää	{0} pt	2 pt päivää
length	point • ( = 352.˙7 μm)	elative	{0} pt	1 pt päivästä	{0} pt	2 pt päivästä
length	point • ( = 352.˙7 μm)	illative	{0} pt	1 pt päivään	{0} pt	2 pt päivään
length	millimeters	nominative	{0} millimetri	1 millimetri päivä	{0} millimetriä	2 millimetriä päivä
length	millimeters	genitive	{0} millimetrin	1 millimetrin päivän	{0} millimetrin	2 millimetrin päivän
length	millimeters	partitive	{0} millimetrin	1 millimetrin päivää	{0} millimetriä	2 millimetriä päivää
length	millimeters	elative	{0} millimetristä	1 millimetristä päivästä	{0} millimetristä	2 millimetristä päivästä
length	millimeters	illative	{0} millimetriin	1 millimetriin päivään	{0} millimetriin	2 millimetriin päivään
length	centimeters	nominative	{0} senttimetri	1 senttimetri päivä	{0} senttimetriä	2 senttimetriä päivä
length	centimeters	genitive	{0} senttimetrin	1 senttimetrin päivän	{0} senttimetrin	2 senttimetrin päivän
length	centimeters	partitive	{0} senttimetriä	1 senttimetriä päivää	{0} senttimetriä	2 senttimetriä päivää
length	centimeters	elative	{0} senttimetristä	1 senttimetristä päivästä	{0} senttimetristä	2 senttimetristä päivästä
length	centimeters	illative	{0} senttimetriin	1 senttimetriin päivään	{0} senttimetriin	2 senttimetriin päivään
length	inch • ( = 2.54 cm)	nominative	{0} tuuma	1 tuuma päivä	{0} tuumaa	2 tuumaa päivä
length	inch • ( = 2.54 cm)	genitive	{0} tuuma	1 tuuma päivän	{0} tuumaa	2 tuumaa päivän
length	inch • ( = 2.54 cm)	partitive	{0} tuuma	1 tuuma päivää	{0} tuumaa	2 tuumaa päivää
length	inch • ( = 2.54 cm)	elative	{0} tuuma	1 tuuma päivästä	{0} tuumaa	2 tuumaa päivästä
length	inch • ( = 2.54 cm)	illative	{0} tuuma	1 tuuma päivään	{0} tuumaa	2 tuumaa päivään
length	decimeters	nominative	{0} desimetri	1 desimetri päivä	{0} desimetriä	2 desimetriä päivä
length	decimeters	genitive	{0} desimetrin	1 desimetrin päivän	{0} desimetrin	2 desimetrin päivän
length	decimeters	partitive	{0} desimetriä	1 desimetriä päivää	{0} desimetriä	2 desimetriä päivää
length	decimeters	elative	{0} desimetristä	1 desimetristä päivästä	{0} desimetristä	2 desimetristä päivästä
length	decimeters	illative	{0} desimetriin	1 desimetriin päivään	{0} desimetriin	2 desimetriin päivään
length	foot • ( = 3.048 dm)	nominative	{0} jalka	1 jalka päivä	{0} jalkaa	2 jalkaa päivä
length	foot • ( = 3.048 dm)	genitive	{0} jalka	1 jalka päivän	{0} jalkaa	2 jalkaa päivän
length	foot • ( = 3.048 dm)	partitive	{0} jalka	1 jalka päivää	{0} jalkaa	2 jalkaa päivää
length	foot • ( = 3.048 dm)	elative	{0} jalka	1 jalka päivästä	{0} jalkaa	2 jalkaa päivästä
length	foot • ( = 3.048 dm)	illative	{0} jalka	1 jalka päivään	{0} jalkaa	2 jalkaa päivään
length	yard • ( = 0.9144 m)	nominative	{0} jaardi	1 jaardi päivä	{0} jaardia	2 jaardia päivä
length	yard • ( = 0.9144 m)	genitive	{0} jaardi	1 jaardi päivän	{0} jaardia	2 jaardia päivän
length	yard • ( = 0.9144 m)	partitive	{0} jaardi	1 jaardi päivää	{0} jaardia	2 jaardia päivää
length	yard • ( = 0.9144 m)	elative	{0} jaardi	1 jaardi päivästä	{0} jaardia	2 jaardia päivästä
length	yard • ( = 0.9144 m)	illative	{0} jaardi	1 jaardi päivään	{0} jaardia	2 jaardia päivään
length	meters	nominative	{0} metri	1 metri päivä	{0} metriä	2 metriä päivä
length	meters	genitive	{0} metrin	1 metrin päivän	{0} metrin	2 metrin päivän
length	meters	partitive	{0} metriä	1 metriä päivää	{0} metriä	2 metriä päivää
length	meters	elative	{0} metristä	1 metristä päivästä	{0} metristä	2 metristä päivästä
length	meters	illative	{0} metriin	1 metriin päivään	{0} metriin	2 metriin päivään
length	fathom • ( = 1.8288 m)	nominative	{0} syli	1 syli päivä	{0} syltä	2 syltä päivä
length	fathom • ( = 1.8288 m)	genitive	{0} syli	1 syli päivän	{0} syltä	2 syltä päivän
length	fathom • ( = 1.8288 m)	partitive	{0} syli	1 syli päivää	{0} syltä	2 syltä päivää
length	fathom • ( = 1.8288 m)	elative	{0} syli	1 syli päivästä	{0} syltä	2 syltä päivästä
length	fathom • ( = 1.8288 m)	illative	{0} syli	1 syli päivään	{0} syltä	2 syltä päivään
length	furlong • ( = 201.168 m)	nominative	{0} furlong	1 furlong päivä	{0} furlongia	2 furlongia päivä
length	furlong • ( = 201.168 m)	genitive	{0} furlong	1 furlong päivän	{0} furlongia	2 furlongia päivän
length	furlong • ( = 201.168 m)	partitive	{0} furlong	1 furlong päivää	{0} furlongia	2 furlongia päivää
length	furlong • ( = 201.168 m)	elative	{0} furlong	1 furlong päivästä	{0} furlongia	2 furlongia päivästä
length	furlong • ( = 201.168 m)	illative	{0} furlong	1 furlong päivään	{0} furlongia	2 furlongia päivään
length	kilometers	nominative	{0} kilometri	1 kilometri päivä	{0} kilometriä	2 kilometriä päivä
length	kilometers	genitive	{0} kilometrin	1 kilometrin päivän	{0} kilometrin	2 kilometrin päivän
length	kilometers	partitive	{0} kilometriä	1 kilometriä päivää	{0} kilometriä	2 kilometriä päivää
length	kilometers	elative	{0} kilometristä	1 kilometristä päivästä	{0} kilometristä	2 kilometristä päivästä
length	kilometers	illative	{0} kilometriin	1 kilometriin päivään	{0} kilometriin	2 kilometriin päivään
length	mile • ( = 1.609344 km)	nominative	{0} maili	1 maili päivä	{0} mailia	2 mailia päivä
length	mile • ( = 1.609344 km)	genitive	{0} maili	1 maili päivän	{0} mailia	2 mailia päivän
length	mile • ( = 1.609344 km)	partitive	{0} maili	1 maili päivää	{0} mailia	2 mailia päivää
length	mile • ( = 1.609344 km)	elative	{0} maili	1 maili päivästä	{0} mailia	2 mailia päivästä
length	mile • ( = 1.609344 km)	illative	{0} maili	1 maili päivään	{0} mailia	2 mailia päivään
length	mile-scandinavian • ( = 10 km)	nominative	{0} peninkulma	1 peninkulma päivä	{0} peninkulmaa	2 peninkulmaa päivä
length	mile-scandinavian • ( = 10 km)	genitive	{0} peninkulman	1 peninkulman päivän	{0} peninkulman	2 peninkulman päivän
length	mile-scandinavian • ( = 10 km)	partitive	{0} peninkulmaa	1 peninkulmaa päivää	{0} peninkulmaa	2 peninkulmaa päivää
length	mile-scandinavian • ( = 10 km)	elative	{0} peninkulmasta	1 peninkulmasta päivästä	{0} peninkulmasta	2 peninkulmasta päivästä
length	mile-scandinavian • ( = 10 km)	illative	{0} peninkulmaan	1 peninkulmaan päivään	{0} peninkulmaan	2 peninkulmaan päivään
length	earth-radius • ( = 6378.1 km)	nominative	{0} Maan säde	1 Maan säde päivä	{0} Maan sädettä	2 Maan sädettä päivä
length	earth-radius • ( = 6378.1 km)	genitive	{0} Maan säde	1 Maan säde päivän	{0} Maan sädettä	2 Maan sädettä päivän
length	earth-radius • ( = 6378.1 km)	partitive	{0} Maan säde	1 Maan säde päivää	{0} Maan sädettä	2 Maan sädettä päivää
length	earth-radius • ( = 6378.1 km)	elative	{0} Maan säde	1 Maan säde päivästä	{0} Maan sädettä	2 Maan sädettä päivästä
length	earth-radius • ( = 6378.1 km)	illative	{0} Maan säde	1 Maan säde päivään	{0} Maan sädettä	2 Maan sädettä päivään
length	solar-radius • ( = 695700 km)	nominative	{0} auringon säde	1 auringon säde päivä	{0} auringon sädettä	2 auringon sädettä päivä
length	solar-radius • ( = 695700 km)	genitive	{0} auringon säde	1 auringon säde päivän	{0} auringon sädettä	2 auringon sädettä päivän
length	solar-radius • ( = 695700 km)	partitive	{0} auringon säde	1 auringon säde päivää	{0} auringon sädettä	2 auringon sädettä päivää
length	solar-radius • ( = 695700 km)	elative	{0} auringon säde	1 auringon säde päivästä	{0} auringon sädettä	2 auringon sädettä päivästä
length	solar-radius • ( = 695700 km)	illative	{0} auringon säde	1 auringon säde päivään	{0} auringon sädettä	2 auringon sädettä päivään
