angle	arc-minute ( = 0.00004˙629 rev)	feminine	arcminúta=ženský rod	genitive	{0} arcminúty	1 arcminúty=genitív	{0} arcminút	3 arcminút=genitív	{0} arcminúty	0,1 arcminúty=genitív	{0} arcminút	5 arcminút=genitív
angle	arc-minute ( = 0.00004˙629 rev)	feminine	arcminúta=ženský rod	instrumental	{0} arcminútou	1 arcminútou=inštrumentál	{0} arcminútami	3 arcminútami=inštrumentál	{0} arcminúty	0,1 arcminúty=inštrumentál	{0} arcminútami	5 arcminútami=inštrumentál
angle	degree ( = 0.002˙7 rev)	inanimate	stupeň=mužský rod, neživotné	nominative	{0} stupeň	1 stupeň=nominatív	{0} stupne	3 stupne=nominatív	{0} stupňa	0,1 stupňa=nominatív	{0} stupňov	5 stupňov=nominatív
angle	degree ( = 0.002˙7 rev)	inanimate	stupeň=mužský rod, neživotné	accusative	{0} stupeň	1 stupeň=akuzatív	{0} stupne	3 stupne=akuzatív	{0} stupňa	0,1 stupňa=akuzatív	{0} stupňov	5 stupňov=akuzatív
angle	degree ( = 0.002˙7 rev)	inanimate	stupeň=mužský rod, neživotné	genitive	{0} stupňa	1 stupňa=genitív	{0} stupňov	3 stupňov=genitív	{0} stupňa	0,1 stupňa=genitív	{0} stupňov	5 stupňov=genitív
angle	degree ( = 0.002˙7 rev)	inanimate	stupeň=mužský rod, neživotné	instrumental	{0} stupňom	1 stupňom=inštrumentál	{0} stupňami	3 stupňami=inštrumentál	{0} stupňa	0,1 stupňa=inštrumentál	{0} stupňami	5 stupňami=inštrumentál
angle	radian ( = ~0.1591549430918953 rev)	inanimate	radián=mužský rod, neživotné	nominative	{0} radián	1 radián=nominatív	{0} radiány	3 radiány=nominatív	{0} radiánu	0,1 radiánu=nominatív	{0} radiánov	5 radiánov=nominatív
angle	radian ( = ~0.1591549430918953 rev)	inanimate	radián=mužský rod, neživotné	accusative	{0} radián	1 radián=akuzatív	{0} radiány	3 radiány=akuzatív	{0} radiánu	0,1 radiánu=akuzatív	{0} radiánov	5 radiánov=akuzatív
angle	radian ( = ~0.1591549430918953 rev)	inanimate	radián=mužský rod, neživotné	genitive	{0} radiánu	1 radiánu=genitív	{0} radiánov	3 radiánov=genitív	{0} radiánu	0,1 radiánu=genitív	{0} radiánov	5 radiánov=genitív
angle	radian ( = ~0.1591549430918953 rev)	inanimate	radián=mužský rod, neživotné	instrumental	{0} radiánom	1 radiánom=inštrumentál	{0} radiánmi	3 radiánmi=inštrumentál	{0} radiánu	0,1 radiánu=inštrumentál	{0} radiánmi	5 radiánmi=inštrumentál
angle	revolutions	feminine	otáčka=ženský rod	nominative	{0} otáčka	1 otáčka=nominatív	{0} otáčky	3 otáčky=nominatív	{0} otáčky	0,1 otáčky=nominatív	{0} otáčok	5 otáčok=nominatív
angle	revolutions	feminine	otáčka=ženský rod	accusative	{0} otáčku	1 otáčku=akuzatív	{0} otáčky	3 otáčky=akuzatív	{0} otáčky	0,1 otáčky=akuzatív	{0} otáčok	5 otáčok=akuzatív
angle	revolutions	feminine	otáčka=ženský rod	genitive	{0} otáčky	1 otáčky=genitív	{0} otáčok	3 otáčok=genitív	{0} otáčky	0,1 otáčky=genitív	{0} otáčok	5 otáčok=genitív
angle	revolutions	feminine	otáčka=ženský rod	instrumental	{0} otáčkou	1 otáčkou=inštrumentál	{0} otáčkami	3 otáčkami=inštrumentál	{0} otáčky	0,1 otáčky=inštrumentál	{0} otáčkami	5 otáčkami=inštrumentál
area	hectares	inanimate	hektár=mužský rod, neživotné	nominative	{0} hektár	1 hektár=nominatív	{0} hektáre	3 hektáre=nominatív	{0} hektára	0,1 hektára=nominatív	{0} hektárov	5 hektárov=nominatív
area	hectares	inanimate	hektár=mužský rod, neživotné	accusative	{0} hektár	1 hektár=akuzatív	{0} hektáre	3 hektáre=akuzatív	{0} hektára	0,1 hektára=akuzatív	{0} hektárov	5 hektárov=akuzatív
area	hectares	inanimate	hektár=mužský rod, neživotné	genitive	{0} hektára	1 hektára=genitív	{0} hektárov	3 hektárov=genitív	{0} hektára	0,1 hektára=genitív	{0} hektárov	5 hektárov=genitív
area	hectares	inanimate	hektár=mužský rod, neživotné	instrumental	{0} hektárom	1 hektárom=inštrumentál	{0} hektármi	3 hektármi=inštrumentál	{0} hektára	0,1 hektára=inštrumentál	{0} hektármi	5 hektármi=inštrumentál
digital	bits	inanimate	bit=mužský rod, neživotné	nominative	{0} bit	1 bit=nominatív	{0} bity	3 bity=nominatív	{0} bitu	0,1 bitu=nominatív	{0} bitov	5 bitov=nominatív
digital	bits	inanimate	bit=mužský rod, neživotné	accusative	{0} bit	1 bit=akuzatív	{0} bity	3 bity=akuzatív	{0} bitu	0,1 bitu=akuzatív	{0} bitov	5 bitov=akuzatív
digital	bits	inanimate	bit=mužský rod, neživotné	genitive	{0} bitu	1 bitu=genitív	{0} bitov	3 bitov=genitív	{0} bitu	0,1 bitu=genitív	{0} bitov	5 bitov=genitív
digital	bits	inanimate	bit=mužský rod, neživotné	instrumental	{0} bitom	1 bitom=inštrumentál	{0} bitmi	3 bitmi=inštrumentál	{0} bitu	0,1 bitu=inštrumentál	{0} bitmi	5 bitmi=inštrumentál
digital	byte ( = 8 bit)	inanimate	bajt=mužský rod, neživotné	nominative	{0} bajt	1 bajt=nominatív	{0} bajty	3 bajty=nominatív	{0} bajtu	0,1 bajtu=nominatív	{0} bajtov	5 bajtov=nominatív
digital	byte ( = 8 bit)	inanimate	bajt=mužský rod, neživotné	accusative	{0} bajt	1 bajt=akuzatív	{0} bajty	3 bajty=akuzatív	{0} bajtu	0,1 bajtu=akuzatív	{0} bajtov	5 bajtov=akuzatív
digital	byte ( = 8 bit)	inanimate	bajt=mužský rod, neživotné	genitive	{0} bajtu	1 bajtu=genitív	{0} bajtov	3 bajtov=genitív	{0} bajtu	0,1 bajtu=genitív	{0} bajtov	5 bajtov=genitív
digital	byte ( = 8 bit)	inanimate	bajt=mužský rod, neživotné	instrumental	{0} bajtom	1 bajtom=inštrumentál	{0} bajtmi	3 bajtmi=inštrumentál	{0} bajtu	0,1 bajtu=inštrumentál	{0} bajtmi	5 bajtmi=inštrumentál
duration	seconds	feminine	sekunda=ženský rod	nominative	{0} sekunda	1 sekunda=nominatív	{0} sekundy	3 sekundy=nominatív	{0} sekundy	0,1 sekundy=nominatív	{0} sekúnd	5 sekúnd=nominatív
duration	seconds	feminine	sekunda=ženský rod	accusative	{0} sekundu	1 sekundu=akuzatív	{0} sekundy	3 sekundy=akuzatív	{0} sekundy	0,1 sekundy=akuzatív	{0} sekúnd	5 sekúnd=akuzatív
duration	seconds	feminine	sekunda=ženský rod	genitive	{0} sekundy	1 sekundy=genitív	{0} sekúnd	3 sekúnd=genitív	{0} sekundy	0,1 sekundy=genitív	{0} sekúnd	5 sekúnd=genitív
duration	seconds	feminine	sekunda=ženský rod	instrumental	{0} sekundou	1 sekundou=inštrumentál	{0} sekundami	3 sekundami=inštrumentál	{0} sekundy	0,1 sekundy=inštrumentál	{0} sekundami	5 sekundami=inštrumentál
duration	minute ( = 60 sec)	feminine	minúta=ženský rod	nominative	{0} minúta	1 minúta=nominatív	{0} minúty	3 minúty=nominatív	{0} minúty	0,1 minúty=nominatív	{0} minút	5 minút=nominatív
duration	minute ( = 60 sec)	feminine	minúta=ženský rod	accusative	{0} minútu	1 minútu=akuzatív	{0} minúty	3 minúty=akuzatív	{0} minúty	0,1 minúty=akuzatív	{0} minút	5 minút=akuzatív
duration	minute ( = 60 sec)	feminine	minúta=ženský rod	genitive	{0} minúty	1 minúty=genitív	{0} minút	3 minút=genitív	{0} minúty	0,1 minúty=genitív	{0} minút	5 minút=genitív
duration	minute ( = 60 sec)	feminine	minúta=ženský rod	instrumental	{0} minútou	1 minútou=inštrumentál	{0} minútami	3 minútami=inštrumentál	{0} minúty	0,1 minúty=inštrumentál	{0} minútami	5 minútami=inštrumentál
duration	hour ( = 3,600 sec)	feminine	hodina=ženský rod	nominative	{0} hodina	1 hodina=nominatív	{0} hodiny	3 hodiny=nominatív	{0} hodiny	0,1 hodiny=nominatív	{0} hodín	5 hodín=nominatív
duration	hour ( = 3,600 sec)	feminine	hodina=ženský rod	accusative	{0} hodinu	1 hodinu=akuzatív	{0} hodiny	3 hodiny=akuzatív	{0} hodiny	0,1 hodiny=akuzatív	{0} hodín	5 hodín=akuzatív
duration	hour ( = 3,600 sec)	feminine	hodina=ženský rod	genitive	{0} hodiny	1 hodiny=genitív	{0} hodín	3 hodín=genitív	{0} hodiny	0,1 hodiny=genitív	{0} hodín	5 hodín=genitív
duration	hour ( = 3,600 sec)	feminine	hodina=ženský rod	instrumental	{0} hodinou	1 hodinou=inštrumentál	{0} hodinami	3 hodinami=inštrumentál	{0} hodiny	0,1 hodiny=inštrumentál	{0} hodinami	5 hodinami=inštrumentál
duration	day ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	nominative	{0} deň	1 deň=nominatív	{0} dni	3 dni=nominatív	{0} dňa	0,1 dňa=nominatív	{0} dní	5 dní=nominatív
duration	day ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	accusative	{0} deň	1 deň=akuzatív	{0} dni	3 dni=akuzatív	{0} dňa	0,1 dňa=akuzatív	{0} dní	5 dní=akuzatív
duration	day ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	genitive	{0} dňa	1 dňa=genitív	{0} dní	3 dní=genitív	{0} dňa	0,1 dňa=genitív	{0} dní	5 dní=genitív
duration	day ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	instrumental	{0} dňom	1 dňom=inštrumentál	{0} dňami	3 dňami=inštrumentál	{0} dňa	0,1 dňa=inštrumentál	{0} dňami	5 dňami=inštrumentál
duration	day-person ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	nominative	{0} deň	1 deň=nominatív	{0} dni	3 dni=nominatív	{0} dňa	0,1 dňa=nominatív	{0} dní	5 dní=nominatív
duration	day-person ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	accusative	{0} deň	1 deň=akuzatív	{0} dni	3 dni=akuzatív	{0} dňa	0,1 dňa=akuzatív	{0} dní	5 dní=akuzatív
duration	day-person ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	genitive	{0} dňa	1 dňa=genitív	{0} dní	3 dní=genitív	{0} dňa	0,1 dňa=genitív	{0} dní	5 dní=genitív
duration	day-person ( = 86,400 sec)	inanimate	deň=mužský rod, neživotné	instrumental	{0} dňom	1 dňom=inštrumentál	{0} dňami	3 dňami=inštrumentál	{0} dňa	0,1 dňa=inštrumentál	{0} dňami	5 dňami=inštrumentál
duration	week ( = 604,800 sec)	inanimate	týždeň=mužský rod, neživotné	nominative	{0} týždeň	1 týždeň=nominatív	{0} týždne	3 týždne=nominatív	{0} týždňa	0,1 týždňa=nominatív	{0} týždňov	5 týždňov=nominatív
duration	week ( = 604,800 sec)	inanimate	týždeň=mužský rod, neživotné	accusative	{0} týždeň	1 týždeň=akuzatív	{0} týždne	3 týždne=akuzatív	{0} týždňa	0,1 týždňa=akuzatív	{0} týždňov	5 týždňov=akuzatív
duration	week ( = 604,800 sec)	inanimate	týždeň=mužský rod, neživotné	genitive	{0} týždňa	1 týždňa=genitív	{0} týždňov	3 týždňov=genitív	{0} týždňa	0,1 týždňa=genitív	{0} týždňov	5 týždňov=genitív
duration	week ( = 604,800 sec)	inanimate	týždeň=mužský rod, neživotné	instrumental	{0} týždňom	1 týždňom=inštrumentál	{0} týždňami	3 týždňami=inštrumentál	{0} týždňa	0,1 týždňa=inštrumentál	{0} týždňami	5 týždňami=inštrumentál
electric-current	amperes	inanimate	ampér=mužský rod, neživotné	nominative	{0} ampér	1 ampér=nominatív	{0} ampéry	3 ampéry=nominatív	{0} ampéra	0,1 ampéra=nominatív	{0} ampérov	5 ampérov=nominatív
electric-current	amperes	inanimate	ampér=mužský rod, neživotné	accusative	{0} ampér	1 ampér=akuzatív	{0} ampéry	3 ampéry=akuzatív	{0} ampéra	0,1 ampéra=akuzatív	{0} ampérov	5 ampérov=akuzatív
electric-current	amperes	inanimate	ampér=mužský rod, neživotné	genitive	{0} ampéra	1 ampéra=genitív	{0} ampérov	3 ampérov=genitív	{0} ampéra	0,1 ampéra=genitív	{0} ampérov	5 ampérov=genitív
electric-current	amperes	inanimate	ampér=mužský rod, neživotné	instrumental	{0} ampérom	1 ampérom=inštrumentál	{0} ampérmi	3 ampérmi=inštrumentál	{0} ampéra	0,1 ampéra=inštrumentál	{0} ampérmi	5 ampérmi=inštrumentál
electric-resistance	ohms	inanimate	ohm=mužský rod, neživotné	nominative	{0} ohm	1 ohm=nominatív	{0} ohmy	3 ohmy=nominatív	{0} ohmu	0,1 ohmu=nominatív	{0} ohmov	5 ohmov=nominatív
electric-resistance	ohms	inanimate	ohm=mužský rod, neživotné	accusative	{0} ohm	1 ohm=akuzatív	{0} ohmy	3 ohmy=akuzatív	{0} ohmu	0,1 ohmu=akuzatív	{0} ohmov	5 ohmov=akuzatív
electric-resistance	ohms	inanimate	ohm=mužský rod, neživotné	genitive	{0} ohmu	1 ohmu=genitív	{0} ohmov	3 ohmov=genitív	{0} ohmu	0,1 ohmu=genitív	{0} ohmov	5 ohmov=genitív
electric-resistance	ohms	inanimate	ohm=mužský rod, neživotné	instrumental	{0} ohmom	1 ohmom=inštrumentál	{0} ohmami	3 ohmami=inštrumentál	{0} ohmu	0,1 ohmu=inštrumentál	{0} ohmami	5 ohmami=inštrumentál
energy	joules	inanimate	joule=mužský rod, neživotné	nominative	joule	joule=nominatív	{0} jouly	3 jouly=nominatív	{0} joulu	0,1 joulu=nominatív	{0} joulov	5 joulov=nominatív
energy	joules	inanimate	joule=mužský rod, neživotné	accusative	{0} joule	1 joule=akuzatív	{0} jouly	3 jouly=akuzatív	{0} joulu	0,1 joulu=akuzatív	{0} joulov	5 joulov=akuzatív
energy	joules	inanimate	joule=mužský rod, neživotné	genitive	{0} joulu	1 joulu=genitív	{0} joulov	3 joulov=genitív	{0} joulu	0,1 joulu=genitív	{0} joulov	5 joulov=genitív
energy	joules	inanimate	joule=mužský rod, neživotné	instrumental	{0} joulom	1 joulom=inštrumentál	{0} joulami	3 joulami=inštrumentál	{0} joulu	0,1 joulu=inštrumentál	{0} joulami	5 joulami=inštrumentál
energy	calorie ( = 4.184 J)	feminine	kalória=ženský rod	nominative	{0} kalória	1 kalória=nominatív	{0} kalórie	3 kalórie=nominatív	{0} kalórie	0,1 kalórie=nominatív	{0} kalórií	5 kalórií=nominatív
energy	calorie ( = 4.184 J)	feminine	kalória=ženský rod	accusative	{0} kalóriu	1 kalóriu=akuzatív	{0} kalórie	3 kalórie=akuzatív	{0} kalórie	0,1 kalórie=akuzatív	{0} kalórií	5 kalórií=akuzatív
energy	calorie ( = 4.184 J)	feminine	kalória=ženský rod	genitive	{0} kalórie	1 kalórie=genitív	{0} kalórií	3 kalórií=genitív	{0} kalórie	0,1 kalórie=genitív	{0} kalórií	5 kalórií=genitív
energy	calorie ( = 4.184 J)	feminine	kalória=ženský rod	instrumental	{0} kalóriou	1 kalóriou=inštrumentál	{0} kalóriami	3 kalóriami=inštrumentál	{0} kalórie	0,1 kalórie=inštrumentál	{0} kalóriami	5 kalóriami=inštrumentál
force	newtons	inanimate	newton=mužský rod, neživotné	nominative	{0} newton	1 newton=nominatív	{0} newtony	3 newtony=nominatív	{0} newtona	0,1 newtona=nominatív	{0} newtonov	5 newtonov=nominatív
force	newtons	inanimate	newton=mužský rod, neživotné	accusative	{0} newton	1 newton=akuzatív	{0} newtony	3 newtony=akuzatív	{0} newtona	0,1 newtona=akuzatív	{0} newtonov	5 newtonov=akuzatív
force	newtons	inanimate	newton=mužský rod, neživotné	genitive	{0} newtona	1 newtona=genitív	{0} newtonov	3 newtonov=genitív	{0} newtona	0,1 newtona=genitív	{0} newtonov	5 newtonov=genitív
force	newtons	inanimate	newton=mužský rod, neživotné	instrumental	{0} newtonom	1 newtonom=inštrumentál	{0} newtonmi	3 newtonmi=inštrumentál	{0} newtona	0,1 newtona=inštrumentál	{0} newtonmi	5 newtonmi=inštrumentál
frequency	hertz	inanimate	hertz=mužský rod, neživotné	nominative	{0} hertz	1 hertz=nominatív	{0} hertze	3 hertze=nominatív	{0} hertza	0,1 hertza=nominatív	{0} hertzov	5 hertzov=nominatív
frequency	hertz	inanimate	hertz=mužský rod, neživotné	accusative	{0} hertz	1 hertz=akuzatív	{0} hertze	3 hertze=akuzatív	{0} hertza	0,1 hertza=akuzatív	{0} hertzov	5 hertzov=akuzatív
frequency	hertz	inanimate	hertz=mužský rod, neživotné	genitive	{0} hertza	1 hertza=genitív	{0} hertzov	3 hertzov=genitív	{0} hertza	0,1 hertza=genitív	{0} hertzov	5 hertzov=genitív
frequency	hertz	inanimate	hertz=mužský rod, neživotné	instrumental	{0} hertzom	1 hertzom=inštrumentál	{0} hertzmi	3 hertzmi=inštrumentál	{0} hertza	0,1 hertza=inštrumentál	{0} hertzmi	5 hertzmi=inštrumentál
graphics	pixel ( = 1 px)	inanimate	pixel=mužský rod, neživotné	nominative	{0} pixel	1 pixel=nominatív	{0} pixely	3 pixely=nominatív	{0} pixela	0,1 pixela=nominatív	{0} pixelov	5 pixelov=nominatív
graphics	pixel ( = 1 px)	inanimate	pixel=mužský rod, neživotné	accusative	{0} pixel	1 pixel=akuzatív	{0} pixely	3 pixely=akuzatív	{0} pixela	0,1 pixela=akuzatív	{0} pixelov	5 pixelov=akuzatív
graphics	pixel ( = 1 px)	inanimate	pixel=mužský rod, neživotné	genitive	{0} pixela	1 pixela=genitív	{0} pixelov	3 pixelov=genitív	{0} pixela	0,1 pixela=genitív	{0} pixelov	5 pixelov=genitív
graphics	pixel ( = 1 px)	inanimate	pixel=mužský rod, neživotné	instrumental	{0} pixelom	1 pixelom=inštrumentál	{0} pixelmi	3 pixelmi=inštrumentál	{0} pixela	0,1 pixela=inštrumentál	{0} pixelmi	5 pixelmi=inštrumentál
illuminance	lux	inanimate	lux=mužský rod, neživotné	nominative	{0} lux	1 lux=nominatív	{0} luxy	3 luxy=nominatív	{0} luxu	0,1 luxu=nominatív	{0} luxov	5 luxov=nominatív
illuminance	lux	inanimate	lux=mužský rod, neživotné	accusative	{0} lux	1 lux=akuzatív	{0} luxy	3 luxy=akuzatív	{0} luxu	0,1 luxu=akuzatív	{0} luxov	5 luxov=akuzatív
illuminance	lux	inanimate	lux=mužský rod, neživotné	genitive	{0} luxu	1 luxu=genitív	{0} luxov	3 luxov=genitív	{0} luxu	0,1 luxu=genitív	{0} luxov	5 luxov=genitív
illuminance	lux	inanimate	lux=mužský rod, neživotné	instrumental	{0} luxom	1 luxom=inštrumentál	{0} luxmi	3 luxmi=inštrumentál	{0} luxu	0,1 luxu=inštrumentál	{0} luxmi	5 luxmi=inštrumentál
length	meters	inanimate	meter=mužský rod, neživotné	nominative	{0} meter	1 meter=nominatív	{0} metre	3 metre=nominatív	{0} metra	0,1 metra=nominatív	{0} metrov	5 metrov=nominatív
length	meters	inanimate	meter=mužský rod, neživotné	accusative	{0} meter	1 meter=akuzatív	{0} metre	3 metre=akuzatív	{0} metra	0,1 metra=akuzatív	{0} metrov	5 metrov=akuzatív
length	meters	inanimate	meter=mužský rod, neživotné	genitive	{0} metra	1 metra=genitív	{0} metrov	3 metrov=genitív	{0} metra	0,1 metra=genitív	{0} metrov	5 metrov=genitív
length	meters	inanimate	meter=mužský rod, neživotné	instrumental	{0} metrom	1 metrom=inštrumentál	{0} metrami	3 metrami=inštrumentál	{0} metra	0,1 metra=inštrumentál	{0} metrami	5 metrami=inštrumentál
length	mile-scandinavian ( = 10 km)	feminine	škandinávska míľa=ženský rod	nominative	{0} škandinávska míľa	1 škandinávska míľa=nominatív	{0} škandinávske míle	3 škandinávske míle=nominatív	{0} škandinávskej míle	0,1 škandinávskej míle=nominatív	{0} škandinávskych míľ	5 škandinávskych míľ=nominatív
length	mile-scandinavian ( = 10 km)	feminine	škandinávska míľa=ženský rod	accusative	{0} škandinávsku míľu	1 škandinávsku míľu=akuzatív	{0} škandinávske míle	3 škandinávske míle=akuzatív	{0} škandinávskej míle	0,1 škandinávskej míle=akuzatív	{0} škandinávskych míľ	5 škandinávskych míľ=akuzatív
length	mile-scandinavian ( = 10 km)	feminine	škandinávska míľa=ženský rod	genitive	{0} škandinávskej míle	1 škandinávskej míle=genitív	{0} škandinávskych míľ	3 škandinávskych míľ=genitív	{0} škandinávskej míle	0,1 škandinávskej míle=genitív	{0} škandinávskych míľ	5 škandinávskych míľ=genitív
length	mile-scandinavian ( = 10 km)	feminine	škandinávska míľa=ženský rod	instrumental	{0} škandinávskou míľou	1 škandinávskou míľou=inštrumentál	{0} škandinávskymi míľami	3 škandinávskymi míľami=inštrumentál	{0} škandinávskej míle	0,1 škandinávskej míle=inštrumentál	{0} škandinávskymi míľami	5 škandinávskymi míľami=inštrumentál
luminous-flux	lumen	inanimate	lúmen=mužský rod, neživotné	nominative	{0} lúmen	1 lúmen=nominatív	{0} lúmeny	3 lúmeny=nominatív	{0} lúmenu	0,1 lúmenu=nominatív	{0} lúmenov	5 lúmenov=nominatív
luminous-flux	lumen	inanimate	lúmen=mužský rod, neživotné	accusative	{0} lúmen	1 lúmen=akuzatív	{0} lúmeny	3 lúmeny=akuzatív	{0} lúmenu	0,1 lúmenu=akuzatív	{0} lúmenov	5 lúmenov=akuzatív
luminous-flux	lumen	inanimate	lúmen=mužský rod, neživotné	genitive	{0} lúmenu	1 lúmenu=genitív	{0} lúmenov	3 lúmenov=genitív	{0} lúmenu	0,1 lúmenu=genitív	{0} lúmenov	5 lúmenov=genitív
luminous-flux	lumen	inanimate	lúmen=mužský rod, neživotné	instrumental	{0} lúmenom	1 lúmenom=inštrumentál	{0} lúmenmi	3 lúmenmi=inštrumentál	{0} lúmenu	0,1 lúmenu=inštrumentál	{0} lúmenmi	5 lúmenmi=inštrumentál
luminous-intensity	candela	feminine	kandela=ženský rod	nominative	{0} kandela	1 kandela=nominatív	{0} kandely	3 kandely=nominatív	{0} kandely	0,1 kandely=nominatív	{0} kandel	5 kandel=nominatív
luminous-intensity	candela	feminine	kandela=ženský rod	accusative	{0} kandelu	1 kandelu=akuzatív	{0} kandely	3 kandely=akuzatív	{0} kandely	0,1 kandely=akuzatív	{0} kandel	5 kandel=akuzatív
luminous-intensity	candela	feminine	kandela=ženský rod	genitive	{0} kandely	1 kandely=genitív	{0} kandel	3 kandel=genitív	{0} kandely	0,1 kandely=genitív	{0} kandel	5 kandel=genitív
luminous-intensity	candela	feminine	kandela=ženský rod	instrumental	{0} kandelou	1 kandelou=inštrumentál	{0} kandelami	3 kandelami=inštrumentál	{0} kandely	0,1 kandely=inštrumentál	{0} kandelami	5 kandelami=inštrumentál
mass	carat ( = 200 mg)	inanimate	karát=mužský rod, neživotné	nominative	{0} karát	1 karát=nominatív	{0} karáty	3 karáty=nominatív	{0} karátu	0,1 karátu=nominatív	{0} karátov	5 karátov=nominatív
