# Grammatical Features
Hindi	hi	grammaticalCase	general	nominative, oblique
Hindi	hi	grammaticalGender	general	masculine, feminine

# Minimal Pairs
Plural	one	{0} घंटा	<div class='cldr_example'><span class='cldr_substituted'>1</span> घंटा</div>
Plural	other	{0} घंटे	<div class='cldr_example'><span class='cldr_substituted'>2</span> घंटे</div>
Gender	feminine	{0} बड़ी है.	<div class='cldr_example'><span class='cldr_substituted'>वोल्ट</span> बड़ी है.</div>
Gender	masculine	{0} बड़ा है.	<div class='cldr_example'><span class='cldr_substituted'>मीटर</span> बड़ा है.</div>

# Unit Case and Gender Info
acceleration	meters per second squared	masculine	मीटर प्रति सेकंड वर्ग बड़ा है.	nominative	{0} मीटर प्रति सेकंड वर्ग	1 मीटर प्रति सेकंड वर्ग	{0} मीटर प्रति सेकंड वर्ग	3 मीटर प्रति सेकंड वर्ग
acceleration	meters per second squared	masculine	मीटर प्रति सेकंड वर्ग बड़ा है.	oblique	{0} मीटर प्रति वर्ग सेकंड	1 मीटर प्रति वर्ग सेकंड	{0} मीटर प्रति वर्ग सेकंड	3 मीटर प्रति वर्ग सेकंड
acceleration	g-force ( = 9.80665 m/s²)	masculine	गुरुत्व–बल बड़ा है.	nominative	{0} गुरुत्व–बल	1 गुरुत्व–बल	{0} गुरुत्व–बल	3 गुरुत्व–बल
acceleration	g-force ( = 9.80665 m/s²)	masculine	गुरुत्व–बल बड़ा है.	oblique	{0} गुरुत्वाकर्षण बल	1 गुरुत्वाकर्षण बल	{0} गुरुत्वाकर्षण बल	3 गुरुत्वाकर्षण बल
angle	arc-second ( = 0.0000007˙716049382 rev)	masculine	आर्क सेकंड बड़ा है.	nominative	{0} आर्क सेकंड	1 आर्क सेकंड	{0} आर्क सेकंड	3 आर्क सेकंड
angle	arc-second ( = 0.0000007˙716049382 rev)	masculine	आर्क सेकंड बड़ा है.	oblique	{0} आर्क सेकंड	1 आर्क सेकंड	{0} आर्क सेकंड	3 आर्क सेकंड
angle	arc-minute ( = 0.00004˙629 rev)	masculine	आर्क मिनट बड़ा है.	nominative	{0} आर्क मिनट	1 आर्क मिनट	{0} आर्क मिनट	3 आर्क मिनट
angle	arc-minute ( = 0.00004˙629 rev)	masculine	आर्क मिनट बड़ा है.	oblique	{0} आर्क मिनट	1 आर्क मिनट	{0} आर्क मिनट	3 आर्क मिनट
angle	degree ( = 0.002˙7 rev)	feminine	अंश बड़ी है.	nominative	{0} अंश	1 अंश	{0} अंश	3 अंश
angle	degree ( = 0.002˙7 rev)	feminine	अंश बड़ी है.	oblique	{0} अंश	1 अंश	{0} अंशों	3 अंशों
angle	radian ( = ~0.1591549430918953 rev)	masculine	रेडियन बड़ा है.	nominative	{0} रेडियन	1 रेडियन	{0} रेडियन	3 रेडियन
