angle	arc-second ( = 0.0000007˙716049382 rev)	neuter	ಆರ್ಕ್‌ಸೆಕೆಂಡ್ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ಆರ್ಕ್‌ಸೆಕೆಂಡ್‌ಗೆ	1 ಆರ್ಕ್‌ಸೆಕೆಂಡ್‌ಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ಆರ್ಕ್‌ಸೆಕೆಂಡುಗಳಿಗೆ	3 ಆರ್ಕ್‌ಸೆಕೆಂಡುಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
angle	arc-second ( = 0.0000007˙716049382 rev)	neuter	ಆರ್ಕ್‌ಸೆಕೆಂಡ್ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ಆರ್ಕ್‌ಸೆಕೆಂಡ್‌ನಲ್ಲಿ	1 ಆರ್ಕ್‌ಸೆಕೆಂಡ್‌ನಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0} ಆರ್ಕ್‌ಸೆಕೆಂಡುಗಳಲ್ಲಿ	3 ಆರ್ಕ್‌ಸೆಕೆಂಡುಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ಆರ್ಕ್‌ಮಿನಿಟ್	1 ಆರ್ಕ್‌ಮಿನಿಟ್ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳು	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ಆರ್ಕ್‌ಮಿನಿಟ್	1 ಆರ್ಕ್‌ಮಿನಿಟ್ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳು	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ಆರ್ಕ್‌ಮಿನಿಟ್ ಅನ್ನು	1 ಆರ್ಕ್‌ಮಿನಿಟ್ ಅನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳನ್ನು	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ನ	1 ಆರ್ಕ್‌ಮಿನಿಟ್‌ನ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳ	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗೆ	1 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳಿಗೆ	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
angle	arc-minute ( = 0.00004˙629 rev)	neuter	ಆರ್ಕ್‌ಮಿನಿಟ್ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ನಲ್ಲಿ	1 ಆರ್ಕ್‌ಮಿನಿಟ್‌ನಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0} ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳಲ್ಲಿ	3 ಆರ್ಕ್‌ಮಿನಿಟ್‌ಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ಡಿಗ್ರಿ	1 ಡಿಗ್ರಿ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0}ಡಿಗ್ರಿಗಳು	3ಡಿಗ್ರಿಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ಡಿಗ್ರಿ	1 ಡಿಗ್ರಿ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ಡಿಗ್ರಿಗಳು	3 ಡಿಗ್ರಿಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ಡಿಗ್ರಿಯನ್ನು	1 ಡಿಗ್ರಿಯನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0}ಡಿಗ್ರಿಗಳನ್ನು	3ಡಿಗ್ರಿಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ಡಿಗ್ರಿಯ	1 ಡಿಗ್ರಿಯ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0}ಡಿಗ್ರಿಗಳ	3ಡಿಗ್ರಿಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ಡಿಗ್ರಿಗೆ	1 ಡಿಗ್ರಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0}ಡಿಗ್ರಿಗಳಿಗೆ	3ಡಿಗ್ರಿಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
angle	degree ( = 0.002˙7 rev)	neuter	ಡಿಗ್ರಿ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ಡಿಗ್ರಿಯಲ್ಲಿ	1 ಡಿಗ್ರಿಯಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0}ಡಿಗ್ರಿಗಳಲ್ಲಿ	3ಡಿಗ್ರಿಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ರೇಡಿಯಾನ್‌	1 ರೇಡಿಯಾನ್‌ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0} ರೇಡಿಯಾನ್‌ಗಳು	3 ರೇಡಿಯಾನ್‌ಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ರೇಡಿಯಾನ್‌	1 ರೇಡಿಯಾನ್‌ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ರೇಡಿಯಾನ್‌ಗಳು	3 ರೇಡಿಯಾನ್‌ಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ರೇಡಿಯಾನ್‌ ಅನ್ನು	1 ರೇಡಿಯಾನ್‌ ಅನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0} ರೇಡಿಯಾನ್‌ಗಳನ್ನು	3 ರೇಡಿಯಾನ್‌ಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ರೇಡಿಯಾನ್‌ನ	1 ರೇಡಿಯಾನ್‌ನ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0} ರೇಡಿಯಾನ್‌ಗಳ	3 ರೇಡಿಯಾನ್‌ಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ರೇಡಿಯಾನ್‌ಗೆ	1 ರೇಡಿಯಾನ್‌ಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ರೇಡಿಯಾನ್‌ಗಳಿಗೆ	3 ರೇಡಿಯಾನ್‌ಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
angle	radian ( = ~0.1591549430918953 rev)	neuter	ರೇಡಿಯಾನ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ರೇಡಿಯಾನ್‌ನಲ್ಲಿ	1 ರೇಡಿಯಾನ್‌ನಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0} ರೇಡಿಯಾನ್‌ಗಳಲ್ಲಿ	3 ರೇಡಿಯಾನ್‌ಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ತಿರುಗುವಿಕೆ	1 ತಿರುಗುವಿಕೆ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0} ತಿರುಗುವಿಕೆಗಳು	3 ತಿರುಗುವಿಕೆಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ತಿರುಗುವಿಕೆ	1 ತಿರುಗುವಿಕೆ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ತಿರುಗುವಿಕೆಗಳು	3 ತಿರುಗುವಿಕೆಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ತಿರುಗುವಿಕೆಯನ್ನು	1 ತಿರುಗುವಿಕೆಯನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0} ತಿರುಗುವಿಕೆಗಳನ್ನು	3 ತಿರುಗುವಿಕೆಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ತಿರುಗುವಿಕೆಯ	1 ತಿರುಗುವಿಕೆಯ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0} ತಿರುಗುವಿಕೆಗಳ	3 ತಿರುಗುವಿಕೆಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ತಿರುಗುವಿಕೆಗೆ	1 ತಿರುಗುವಿಕೆಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ತಿರುಗುವಿಕೆಗಳಿಗೆ	3 ತಿರುಗುವಿಕೆಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
angle	revolutions	neuter	ತಿರುಗುವಿಕೆ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ತಿರುಗುವಿಕೆಯಲ್ಲಿ	1 ತಿರುಗುವಿಕೆಯಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0} ತಿರುಗುವಿಕೆಗಳಲ್ಲಿ	3 ತಿರುಗುವಿಕೆಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ಹೆಕ್ಟೇರ್	1 ಹೆಕ್ಟೇರ್ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0} ಹೆಕ್ಟೇರುಗಳು	3 ಹೆಕ್ಟೇರುಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ಹೆಕ್ಟೇರ್	1 ಹೆಕ್ಟೇರ್ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ಹೆಕ್ಟೇರುಗಳು	3 ಹೆಕ್ಟೇರುಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ಹೆಕ್ಟೇರನ್ನು	1 ಹೆಕ್ಟೇರನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0} ಹೆಕ್ಟೇರುಗಳನ್ನು	3 ಹೆಕ್ಟೇರುಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ಹೆಕ್ಟೇರ್‌ನ	1 ಹೆಕ್ಟೇರ್‌ನ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0} ಹೆಕ್ಟೇರುಗಳ	3 ಹೆಕ್ಟೇರುಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ಹೆಕ್ಟೇರ್‌ಗೆ	1 ಹೆಕ್ಟೇರ್‌ಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ಹೆಕ್ಟೇರುಗಳಿಗೆ	3 ಹೆಕ್ಟೇರುಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
area	hectares	neuter	ಹೆಕ್ಟೇರ್ ಅದು ಚಲಿಸುತ್ತದೆ	locative	{0} ಹೆಕ್ಟೇರ್‌ನಲ್ಲಿ	1 ಹೆಕ್ಟೇರ್‌ನಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು	{0} ಹೆಕ್ಟೇರುಗಳಲ್ಲಿ	3 ಹೆಕ್ಟೇರುಗಳಲ್ಲಿ ರಾಮನು ಮರದಲ್ಲಿ ಹಣ್ಣನ್ನು ನೋಡಿದನು
digital	bits	neuter	ಬಿಟ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	nominative	{0} ಬಿಟ್‌	1 ಬಿಟ್‌ ಮರವು ದೊಡ್ಡದಾಗಿದೆ	{0} ಬಿಟ್‍ಗಳು	3 ಬಿಟ್‍ಗಳು ಮರವು ದೊಡ್ಡದಾಗಿದೆ
digital	bits	neuter	ಬಿಟ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	vocative	{0} ಬಿಟ್‌	1 ಬಿಟ್‌ ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ	{0} ಬಿಟ್‍ಗಳು	3 ಬಿಟ್‍ಗಳು ಓಹ್ ಮರವೇ ! ಇದನ್ನು ಹತ್ತುವುದು ಬಹಳ ಕಷ್ಟ
digital	bits	neuter	ಬಿಟ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	accusative	{0} ಬಿಟ್‌ ಅನ್ನು	1 ಬಿಟ್‌ ಅನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು	{0} ಬಿಟ್‍ಗಳನ್ನು	3 ಬಿಟ್‍ಗಳನ್ನು ರಾಮನು ಮರವನ್ನು ಹತ್ತಿದನು
digital	bits	neuter	ಬಿಟ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	genitive	{0} ಬಿಟ್‌ನ	1 ಬಿಟ್‌ನ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು	{0} ಬಿಟ್‍ಗಳ	3 ಬಿಟ್‍ಗಳ ರಾಮನು ಮರದ ಬಳಿ ಹೋದನು
digital	bits	neuter	ಬಿಟ್‌ ಅದು ಚಲಿಸುತ್ತದೆ	dative	{0} ಬಿಟ್‌ಗೆ	1 ಬಿಟ್‌ಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು	{0} ಬಿಟ್‍ಗಳಿಗೆ	3 ಬಿಟ್‍ಗಳಿಗೆ ರಾಮನು ಮರಕ್ಕೆ ಕಲ್ಲು ಹೊಡೆದನು
