# Section	Page	Header	Code	Locale	Old	New	Level
Characters	People & Body	person-gesture	🙎‍♂ –keywords	root	▷missing◁	E10-1221	comprehensive
Characters	People & Body	person-gesture	🙎‍♀ -name	root	▷missing◁	E10-1220	comprehensive
Characters	People & Body	person-gesture	🙎‍♀ –keywords	root	▷missing◁	E10-1220	comprehensive
Characters	People & Body	person-gesture	🙅 -name	root	▷missing◁	E10-905	modern
Characters	People & Body	person-gesture	🙅 –keywords	root	▷missing◁	E10-905	modern
Characters	People & Body	person-gesture	🙅‍♂ -name	root	▷missing◁	E10-1211	comprehensive
Characters	People & Body	person-gesture	🙅‍♂ –keywords	root	▷missing◁	E10-1211	comprehensive
Characters	People & Body	person-gesture	🙅‍♀ -name	root	▷missing◁	E10-1210	comprehensive
Characters	People & Body	person-gesture	🙅‍♀ –keywords	root	▷missing◁	E10-1210	comprehensive
Characters	People & Body	person-gesture	🙆 -name	root	▷missing◁	E10-906	modern
Characters	People & Body	person-gesture	🙆 –keywords	root	▷missing◁	E10-906	modern
Characters	People & Body	person-gesture	🙆‍♂ -name	root	▷missing◁	E10-1213	comprehensive
Characters	People & Body	person-gesture	🙆‍♂ –keywords	root	▷missing◁	E10-1213	comprehensive
Characters	People & Body	person-gesture	🙆‍♀ -name	root	▷missing◁	E10-1212	comprehensive
Characters	People & Body	person-gesture	🙆‍♀ –keywords	root	▷missing◁	E10-1212	comprehensive
Characters	People & Body	person-gesture	💁 -name	root	▷missing◁	E10-574	modern
Characters	People & Body	person-gesture	💁 –keywords	root	▷missing◁	E10-574	modern
Characters	People & Body	person-gesture	💁‍♂ -name	root	▷missing◁	E10-1201	comprehensive
Characters	People & Body	person-gesture	💁‍♂ –keywords	root	▷missing◁	E10-1201	comprehensive
Characters	People & Body	person-gesture	💁‍♀ -name	root	▷missing◁	E10-1200	comprehensive
Characters	People & Body	person-gesture	💁‍♀ –keywords	root	▷missing◁	E10-1200	comprehensive
Characters	People & Body	person-gesture	🙋 -name	root	▷missing◁	E10-911	modern
Characters	People & Body	person-gesture	🙋 –keywords	root	▷missing◁	E10-911	modern
Characters	People & Body	person-gesture	🙋‍♂ -name	root	▷missing◁	E10-1217	comprehensive
Characters	People & Body	person-gesture	🙋‍♂ –keywords	root	▷missing◁	E10-1217	comprehensive
Characters	People & Body	person-gesture	🙋‍♀ -name	root	▷missing◁	E10-1216	comprehensive
Characters	People & Body	person-gesture	🙋‍♀ –keywords	root	▷missing◁	E10-1216	comprehensive
Characters	People & Body	person-gesture	🧏 -name	root	▷missing◁	E12–056	modern
Characters	People & Body	person-gesture	🧏 –keywords	root	▷missing◁	E12–056	modern
Characters	People & Body	person-gesture	🧏‍♂ -name	root	▷missing◁	E12–058	comprehensive
Characters	People & Body	person-gesture	🧏‍♂ –keywords	root	▷missing◁	E12–058	comprehensive
Characters	People & Body	person-gesture	🧏‍♀ -name	root	▷missing◁	E12–057	comprehensive
Characters	People & Body	person-gesture	🧏‍♀ –keywords	root	▷missing◁	E12–057	comprehensive
Characters	People & Body	person-gesture	🙇 -name	root	▷missing◁	E10-907	modern
Characters	People & Body	person-gesture	🙇 –keywords	root	▷missing◁	E10-907	modern
Characters	People & Body	person-gesture	🙇‍♂ -name	root	▷missing◁	E10-1215	comprehensive
Characters	People & Body	person-gesture	🙇‍♂ –keywords	root	▷missing◁	E10-1215	comprehensive
Characters	People & Body	person-gesture	🙇‍♀ -name	root	▷missing◁	E10-1214	comprehensive
Characters	People & Body	person-gesture	🙇‍♀ –keywords	root	▷missing◁	E10-1214	comprehensive
Characters	People & Body	person-gesture	🤦 -name	root	▷missing◁	E10-1032	modern
Characters	People & Body	person-gesture	🤦 –keywords	root	▷missing◁	E10-1032	modern
Characters	People & Body	person-gesture	🤦‍♂ -name	root	▷missing◁	E10-1231	comprehensive
Characters	People & Body	person-gesture	🤦‍♂ –keywords	root	▷missing◁	E10-1231	comprehensive
Characters	People & Body	person-gesture	🤦‍♀ -name	root	▷missing◁	E10-1230	comprehensive
Characters	People & Body	person-gesture	🤦‍♀ –keywords	root	▷missing◁	E10-1230	comprehensive
Characters	People & Body	person-gesture	🤷 -name	root	▷missing◁	E10-1049	modern
Characters	People & Body	person-gesture	🤷 –keywords	root	▷missing◁	E10-1049	modern
Characters	People & Body	person-gesture	🤷‍♂ -name	root	▷missing◁	E10-1233	comprehensive
Characters	People & Body	person-gesture	🤷‍♂ –keywords	root	▷missing◁	E10-1233	comprehensive
Characters	People & Body	person-gesture	🤷‍♀ -name	root	▷missing◁	E10-1232	comprehensive
Characters	People & Body	person-gesture	🤷‍♀ –keywords	root	▷missing◁	E10-1232	comprehensive
Characters	People & Body	person-role	🧑‍⚕ -name	root	▷missing◁	E13-007	comprehensive
Characters	People & Body	person-role	🧑‍⚕ –keywords	root	▷missing◁	E13-007	comprehensive
Characters	People & Body	person-role	👨‍⚕ -name	root	▷missing◁	E10-1158	comprehensive
Characters	People & Body	person-role	👨‍⚕ –keywords	root	▷missing◁	E10-1158	comprehensive
Characters	People & Body	person-role	👩‍⚕ -name	root	▷missing◁	E10-1174	comprehensive
Characters	People & Body	person-role	👩‍⚕ –keywords	root	▷missing◁	E10-1174	comprehensive
Characters	People & Body	person-role	🧑‍🎓 -name	root	▷missing◁	E13-008	comprehensive
Characters	People & Body	person-role	🧑‍🎓 –keywords	root	▷missing◁	E13-008	comprehensive
Characters	People & Body	person-role	👨‍🎓 -name	root	▷missing◁	E10-1163	comprehensive
Characters	People & Body	person-role	👨‍🎓 –keywords	root	▷missing◁	E10-1163	comprehensive
Characters	People & Body	person-role	👩‍🎓 -name	root	▷missing◁	E10-1179	comprehensive
Characters	People & Body	person-role	👩‍🎓 –keywords	root	▷missing◁	E10-1179	comprehensive
Characters	People & Body	person-role	🧑‍🏫 -name	root	▷missing◁	E13-009	comprehensive
Characters	People & Body	person-role	🧑‍🏫 –keywords	root	▷missing◁	E13-009	comprehensive
Characters	People & Body	person-role	👨‍🏫 -name	root	▷missing◁	E10-1166	comprehensive
Characters	People & Body	person-role	👨‍🏫 –keywords	root	▷missing◁	E10-1166	comprehensive
Characters	People & Body	person-role	👩‍🏫 -name	root	▷missing◁	E10-1182	comprehensive
Characters	People & Body	person-role	👩‍🏫 –keywords	root	▷missing◁	E10-1182	comprehensive
Characters	People & Body	person-role	🧑‍⚖ -name	root	▷missing◁	E13-010	comprehensive
Characters	People & Body	person-role	🧑‍⚖ –keywords	root	▷missing◁	E13-010	comprehensive
Characters	People & Body	person-role	👨‍⚖ -name	root	▷missing◁	E10-1159	comprehensive
Characters	People & Body	person-role	👨‍⚖ –keywords	root	▷missing◁	E10-1159	comprehensive
Characters	People & Body	person-role	👩‍⚖ -name	root	▷missing◁	E10-1175	comprehensive
Characters	People & Body	person-role	👩‍⚖ –keywords	root	▷missing◁	E10-1175	comprehensive
Characters	People & Body	person-role	🧑‍🌾 -name	root	▷missing◁	E13-011	comprehensive
Characters	People & Body	person-role	🧑‍🌾 –keywords	root	▷missing◁	E13-011	comprehensive
Characters	People & Body	person-role	👨‍🌾 -name	root	▷missing◁	E10-1161	comprehensive
Characters	People & Body	person-role	👨‍🌾 –keywords	root	▷missing◁	E10-1161	comprehensive
Characters	People & Body	person-role	👩‍🌾 -name	root	▷missing◁	E10-1177	comprehensive
Characters	People & Body	person-role	👩‍🌾 –keywords	root	▷missing◁	E10-1177	comprehensive
Characters	People & Body	person-role	🧑‍🍳 -name	root	▷missing◁	E13-012	comprehensive
Characters	People & Body	person-role	🧑‍🍳 –keywords	root	▷missing◁	E13-012	comprehensive
Characters	People & Body	person-role	👨‍🍳 -name	root	▷missing◁	E10-1162	comprehensive
Characters	People & Body	person-role	👨‍🍳 –keywords	root	▷missing◁	E10-1162	comprehensive
Characters	People & Body	person-role	👩‍🍳 -name	root	▷missing◁	E10-1178	comprehensive
Characters	People & Body	person-role	👩‍🍳 –keywords	root	▷missing◁	E10-1178	comprehensive
Characters	People & Body	person-role	🧑‍🔧 -name	root	▷missing◁	E13-013	comprehensive
Characters	People & Body	person-role	🧑‍🔧 –keywords	root	▷missing◁	E13-013	comprehensive
Characters	People & Body	person-role	👨‍🔧 -name	root	▷missing◁	E10-1170	comprehensive
Characters	People & Body	person-role	👨‍🔧 –keywords	root	▷missing◁	E10-1170	comprehensive
Characters	People & Body	person-role	👩‍🔧 -name	root	▷missing◁	E10-1186	comprehensive
Characters	People & Body	person-role	👩‍🔧 –keywords	root	▷missing◁	E10-1186	comprehensive
Characters	People & Body	person-role	🧑‍🏭 -name	root	▷missing◁	E13-014	comprehensive
Characters	People & Body	person-role	🧑‍🏭 –keywords	root	▷missing◁	E13-014	comprehensive
Characters	People & Body	person-role	👨‍🏭 -name	root	▷missing◁	E10-1167	comprehensive
Characters	People & Body	person-role	👨‍🏭 –keywords	root	▷missing◁	E10-1167	comprehensive
Characters	People & Body	person-role	👩‍🏭 -name	root	▷missing◁	E10-1183	comprehensive
Characters	People & Body	person-role	👩‍🏭 –keywords	root	▷missing◁	E10-1183	comprehensive
Characters	People & Body	person-role	🧑‍💼 -name	root	▷missing◁	E13-015	comprehensive
Characters	People & Body	person-role	🧑‍💼 –keywords	root	▷missing◁	E13-015	comprehensive
Characters	People & Body	person-role	👨‍💼 -name	root	▷missing◁	E10-1169	comprehensive
Characters	People & Body	person-role	👨‍💼 –keywords	root	▷missing◁	E10-1169	comprehensive
Characters	People & Body	person-role	👩‍💼 -name	root	▷missing◁	E10-1185	comprehensive
Characters	People & Body	person-role	👩‍💼 –keywords	root	▷missing◁	E10-1185	comprehensive
Characters	People & Body	person-role	🧑‍🔬 -name	root	▷missing◁	E13-016	comprehensive
Characters	People & Body	person-role	🧑‍🔬 –keywords	root	▷missing◁	E13-016	comprehensive
Characters	People & Body	person-role	👨‍🔬 -name	root	▷missing◁	E10-1171	comprehensive
Characters	People & Body	person-role	👨‍🔬 –keywords	root	▷missing◁	E10-1171	comprehensive
Characters	People & Body	person-role	👩‍🔬 -name	root	▷missing◁	E10-1187	comprehensive
Characters	People & Body	person-role	👩‍🔬 –keywords	root	▷missing◁	E10-1187	comprehensive
Characters	People & Body	person-role	🧑‍💻 -name	root	▷missing◁	E13-017	comprehensive
Characters	People & Body	person-role	🧑‍💻 –keywords	root	▷missing◁	E13-017	comprehensive
Characters	People & Body	person-role	👨‍💻 -name	root	▷missing◁	E10-1168	comprehensive
Characters	People & Body	person-role	👨‍💻 –keywords	root	▷missing◁	E10-1168	comprehensive
Characters	People & Body	person-role	👩‍💻 -name	root	▷missing◁	E10-1184	comprehensive
Characters	People & Body	person-role	👩‍💻 –keywords	root	▷missing◁	E10-1184	comprehensive
Characters	People & Body	person-role	🧑‍🎤 -name	root	▷missing◁	E13-018	comprehensive
Characters	People & Body	person-role	🧑‍🎤 –keywords	root	▷missing◁	E13-018	comprehensive
Characters	People & Body	person-role	👨‍🎤 -name	root	▷missing◁	E10-1164	comprehensive
Characters	People & Body	person-role	👨‍🎤 –keywords	root	▷missing◁	E10-1164	comprehensive
Characters	People & Body	person-role	👩‍🎤 -name	root	▷missing◁	E10-1180	comprehensive
Characters	People & Body	person-role	👩‍🎤 –keywords	root	▷missing◁	E10-1180	comprehensive
Characters	People & Body	person-role	🧑‍🎨 -name	root	▷missing◁	E13-019	comprehensive
Characters	People & Body	person-role	🧑‍🎨 –keywords	root	▷missing◁	E13-019	comprehensive
Characters	People & Body	person-role	👨‍🎨 -name	root	▷missing◁	E10-1165	comprehensive
Characters	People & Body	person-role	👨‍🎨 –keywords	root	▷missing◁	E10-1165	comprehensive
Characters	People & Body	person-role	👩‍🎨 -name	root	▷missing◁	E10-1181	comprehensive
Characters	People & Body	person-role	👩‍🎨 –keywords	root	▷missing◁	E10-1181	comprehensive
Characters	People & Body	person-role	🧑‍✈ -name	root	▷missing◁	E13-020	comprehensive
Characters	People & Body	person-role	🧑‍✈ –keywords	root	▷missing◁	E13-020	comprehensive
Characters	People & Body	person-role	👨‍✈ -name	root	▷missing◁	E10-1160	comprehensive
Characters	People & Body	person-role	👨‍✈ –keywords	root	▷missing◁	E10-1160	comprehensive
Characters	People & Body	person-role	👩‍✈ -name	root	▷missing◁	E10-1176	comprehensive
Characters	People & Body	person-role	👩‍✈ –keywords	root	▷missing◁	E10-1176	comprehensive
Characters	People & Body	person-role	🧑‍🚀 -name	root	▷missing◁	E13-021	comprehensive
Characters	People & Body	person-role	🧑‍🚀 –keywords	root	▷missing◁	E13-021	comprehensive
Characters	People & Body	person-role	👨‍🚀 -name	root	▷missing◁	E10-1172	comprehensive
Characters	People & Body	person-role	👨‍🚀 –keywords	root	▷missing◁	E10-1172	comprehensive
Characters	People & Body	person-role	👩‍🚀 -name	root	▷missing◁	E10-1188	comprehensive
Characters	People & Body	person-role	👩‍🚀 –keywords	root	▷missing◁	E10-1188	comprehensive
Characters	People & Body	person-role	🧑‍🚒 -name	root	▷missing◁	E13-022	comprehensive
Characters	People & Body	person-role	🧑‍🚒 –keywords	root	▷missing◁	E13-022	comprehensive
Characters	People & Body	person-role	👨‍🚒 -name	root	▷missing◁	E10-1173	comprehensive
Characters	People & Body	person-role	👨‍🚒 –keywords	root	▷missing◁	E10-1173	comprehensive
Characters	People & Body	person-role	👩‍🚒 -name	root	▷missing◁	E10-1189	comprehensive
Characters	People & Body	person-role	👩‍🚒 –keywords	root	▷missing◁	E10-1189	comprehensive
Characters	People & Body	person-role	👮 -name	root	▷missing◁	E10-555	modern
Characters	People & Body	person-role	👮 –keywords	root	▷missing◁	E10-555	modern
Characters	People & Body	person-role	👮‍♂ -name	root	▷missing◁	E10-1191	comprehensive
Characters	People & Body	person-role	👮‍♂ –keywords	root	▷missing◁	E10-1191	comprehensive
Characters	People & Body	person-role	👮‍♀ -name	root	▷missing◁	E10-1190	comprehensive
Characters	People & Body	person-role	👮‍♀ –keywords	root	▷missing◁	E10-1190	comprehensive
Characters	People & Body	person-role	🕵 -name	root	▷missing◁	E10-796	modern
Characters	People & Body	person-role	🕵 –keywords	root	▷missing◁	E10-796	modern
Characters	People & Body	person-role	🕵‍♂ -name	root	▷missing◁	E10-1209	comprehensive
Characters	People & Body	person-role	🕵‍♂ –keywords	root	▷missing◁	E10-1209	comprehensive
Characters	People & Body	person-role	🕵‍♀ -name	root	▷missing◁	E10-1208	comprehensive
Characters	People & Body	person-role	🕵‍♀ –keywords	root	▷missing◁	E10-1208	comprehensive
Characters	People & Body	person-role	💂 -name	root	▷missing◁	E10-575	modern
Characters	People & Body	person-role	💂 –keywords	root	▷missing◁	E10-575	modern
Characters	People & Body	person-role	💂‍♂ -name	root	▷missing◁	E10-1203	comprehensive
Characters	People & Body	person-role	💂‍♂ –keywords	root	▷missing◁	E10-1203	comprehensive
Characters	People & Body	person-role	💂‍♀ -name	root	▷missing◁	E10-1202	comprehensive
Characters	People & Body	person-role	💂‍♀ –keywords	root	▷missing◁	E10-1202	comprehensive
Characters	People & Body	person-role	🥷 -name	root	▷missing◁	E13-002	modern
Characters	People & Body	person-role	🥷 –keywords	root	▷missing◁	E13-002	modern
Characters	People & Body	person-role	👷 -name	root	▷missing◁	E10-564	modern
Characters	People & Body	person-role	👷 –keywords	root	▷missing◁	E10-564	modern
Characters	People & Body	person-role	👷‍♂ -name	root	▷missing◁	E10-1199	comprehensive
Characters	People & Body	person-role	👷‍♂ –keywords	root	▷missing◁	E10-1199	comprehensive
Characters	People & Body	person-role	👷‍♀ -name	root	▷missing◁	E10-1198	comprehensive
Characters	People & Body	person-role	👷‍♀ –keywords	root	▷missing◁	E10-1198	comprehensive
Characters	People & Body	person-role	🤴 -name	root	▷missing◁	E10-1046	modern
Characters	People & Body	person-role	🤴 –keywords	root	▷missing◁	E10-1046	modern
Characters	People & Body	person-role	👸 -name	root	▷missing◁	E10-565	modern
Characters	People & Body	person-role	👸 –keywords	root	▷missing◁	E10-565	modern
Characters	People & Body	person-role	👳 -name	root	▷missing◁	E10-560	modern
Characters	People & Body	person-role	👳 –keywords	root	▷missing◁	E10-560	modern
Characters	People & Body	person-role	👳‍♂ -name	root	▷missing◁	E10-1197	comprehensive
Characters	People & Body	person-role	👳‍♂ –keywords	root	▷missing◁	E10-1197	comprehensive
Characters	People & Body	person-role	👳‍♀ -name	root	▷missing◁	E10-1196	comprehensive
Characters	People & Body	person-role	👳‍♀ –keywords	root	▷missing◁	E10-1196	comprehensive
Characters	People & Body	person-role	👲 -name	root	▷missing◁	E10-559	modern
Characters	People & Body	person-role	👲 –keywords	root	▷missing◁	E10-559	modern
Characters	People & Body	person-role	🧕 -name	root	▷missing◁	E10-1126	modern
Characters	People & Body	person-role	🧕 –keywords	root	▷missing◁	E10-1126	modern
Characters	People & Body	person-role	🤵 -name	root	▷missing◁	E10-1047	modern
Characters	People & Body	person-role	🤵 –keywords	root	▷missing◁	E10-1047	modern
Characters	People & Body	person-role	🤵‍♂ -name	root	▷missing◁	E13-077	comprehensive
Characters	People & Body	person-role	🤵‍♂ –keywords	root	▷missing◁	E13-077	comprehensive
Characters	People & Body	person-role	🤵‍♀ -name	root	▷missing◁	E13-078	comprehensive
Characters	People & Body	person-role	🤵‍♀ –keywords	root	▷missing◁	E13-078	comprehensive
Characters	People & Body	person-role	👰 -name	root	▷missing◁	E10-557	modern
Characters	People & Body	person-role	👰 –keywords	root	▷missing◁	E10-557	modern
Characters	People & Body	person-role	👰‍♂ -name	root	▷missing◁	E13-080	comprehensive
Characters	People & Body	person-role	👰‍♂ –keywords	root	▷missing◁	E13-080	comprehensive
Characters	People & Body	person-role	👰‍♀ -name	root	▷missing◁	E13-079	comprehensive
Characters	People & Body	person-role	👰‍♀ –keywords	root	▷missing◁	E13-079	comprehensive
Characters	People & Body	person-role	🤰 -name	root	▷missing◁	E10-1042	modern
Characters	People & Body	person-role	🤰 –keywords	root	▷missing◁	E10-1042	modern
Characters	People & Body	person-role	🤱 -name	root	▷missing◁	E10-1043	modern
Characters	People & Body	person-role	🤱 –keywords	root	▷missing◁	E10-1043	modern
Characters	People & Body	person-role	👩‍🍼 -name	root	▷missing◁	E13-081	comprehensive
Characters	People & Body	person-role	👩‍🍼 –keywords	root	▷missing◁	E13-081	comprehensive
Characters	People & Body	person-role	👨‍🍼 -name	root	▷missing◁	E13-082	comprehensive
Characters	People & Body	person-role	👨‍🍼 –keywords	root	▷missing◁	E13-082	comprehensive
Characters	People & Body	person-role	🧑‍🍼 -name	root	▷missing◁	E13-083	comprehensive
Characters	People & Body	person-role	🧑‍🍼 –keywords	root	▷missing◁	E13-083	comprehensive
Characters	People & Body	person-fantasy	👼 -name	root	▷missing◁	E10-569	modern
Characters	People & Body	person-fantasy	👼 –keywords	root	▷missing◁	E10-569	modern
Characters	People & Body	person-fantasy	🎅 -name	root	▷missing◁	E10-330	modern
Characters	People & Body	person-fantasy	🎅 –keywords	root	▷missing◁	E10-330	modern
Characters	People & Body	person-fantasy	🤶 -name	root	▷missing◁	E10-1048	modern
Characters	People & Body	person-fantasy	🤶 –keywords	root	▷missing◁	E10-1048	modern
Characters	People & Body	person-fantasy	🧑‍🎄 -name	root	▷missing◁	E13-084	comprehensive
Characters	People & Body	person-fantasy	🧑‍🎄 –keywords	root	▷missing◁	E13-084	comprehensive
Characters	People & Body	person-fantasy	🦸 -name	root	▷missing◁	E11-041	modern
Characters	People & Body	person-fantasy	🦸 –keywords	root	▷missing◁	E11-041	modern
Characters	People & Body	person-fantasy	🦸‍♂ -name	root	▷missing◁	E11-043	comprehensive
Characters	People & Body	person-fantasy	🦸‍♂ –keywords	root	▷missing◁	E11-043	comprehensive
Characters	People & Body	person-fantasy	🦸‍♀ -name	root	▷missing◁	E11-042	comprehensive
Characters	People & Body	person-fantasy	🦸‍♀ –keywords	root	▷missing◁	E11-042	comprehensive
Characters	People & Body	person-fantasy	🦹 -name	root	▷missing◁	E11-044	modern
Characters	People & Body	person-fantasy	🦹 –keywords	root	▷missing◁	E11-044	modern
Characters	People & Body	person-fantasy	🦹‍♂ -name	root	▷missing◁	E11-046	comprehensive
Characters	People & Body	person-fantasy	🦹‍♂ –keywords	root	▷missing◁	E11-046	comprehensive
Characters	People & Body	person-fantasy	🦹‍♀ -name	root	▷missing◁	E11-045	comprehensive
Characters	People & Body	person-fantasy	🦹‍♀ –keywords	root	▷missing◁	E11-045	comprehensive
Characters	People & Body	person-fantasy	🧙 -name	root	▷missing◁	E10-1130	modern
Characters	People & Body	person-fantasy	🧙 –keywords	root	▷missing◁	E10-1130	modern
Characters	People & Body	person-fantasy	🧙‍♂ -name	root	▷missing◁	E10-1251	comprehensive
Characters	People & Body	person-fantasy	🧙‍♂ –keywords	root	▷missing◁	E10-1251	comprehensive
Characters	People & Body	person-fantasy	🧙‍♀ -name	root	▷missing◁	E10-1250	comprehensive
Characters	People & Body	person-fantasy	🧙‍♀ –keywords	root	▷missing◁	E10-1250	comprehensive
Characters	People & Body	person-fantasy	🧚 -name	root	▷missing◁	E10-1131	modern
Characters	People & Body	person-fantasy	🧚 –keywords	root	▷missing◁	E10-1131	modern
Characters	People & Body	person-fantasy	🧚‍♂ -name	root	▷missing◁	E10-1253	comprehensive
Characters	People & Body	person-fantasy	🧚‍♂ –keywords	root	▷missing◁	E10-1253	comprehensive
Characters	People & Body	person-fantasy	🧚‍♀ -name	root	▷missing◁	E10-1252	comprehensive
Characters	People & Body	person-fantasy	🧚‍♀ –keywords	root	▷missing◁	E10-1252	comprehensive
Characters	People & Body	person-fantasy	🧛 -name	root	▷missing◁	E10-1132	modern
Characters	People & Body	person-fantasy	🧛 –keywords	root	▷missing◁	E10-1132	modern
Characters	People & Body	person-fantasy	🧛‍♂ -name	root	▷missing◁	E10-1255	comprehensive
Characters	People & Body	person-fantasy	🧛‍♂ –keywords	root	▷missing◁	E10-1255	comprehensive
Characters	People & Body	person-fantasy	🧛‍♀ -name	root	▷missing◁	E10-1254	comprehensive
Characters	People & Body	person-fantasy	🧛‍♀ –keywords	root	▷missing◁	E10-1254	comprehensive
Characters	People & Body	person-fantasy	🧜 -name	root	▷missing◁	E10-1133	modern
Characters	People & Body	person-fantasy	🧜 –keywords	root	▷missing◁	E10-1133	modern
Characters	People & Body	person-fantasy	🧜‍♂ -name	root	▷missing◁	E10-1257	comprehensive
Characters	People & Body	person-fantasy	🧜‍♂ –keywords	root	▷missing◁	E10-1257	comprehensive
Characters	People & Body	person-fantasy	🧜‍♀ -name	root	▷missing◁	E10-1256	comprehensive
Characters	People & Body	person-fantasy	🧜‍♀ –keywords	root	▷missing◁	E10-1256	comprehensive
Characters	People & Body	person-fantasy	🧝 -name	root	▷missing◁	E10-1134	modern
Characters	People & Body	person-fantasy	🧝 –keywords	root	▷missing◁	E10-1134	modern
Characters	People & Body	person-fantasy	🧝‍♂ -name	root	▷missing◁	E10-1259	comprehensive
Characters	People & Body	person-fantasy	🧝‍♂ –keywords	root	▷missing◁	E10-1259	comprehensive
Characters	People & Body	person-fantasy	🧝‍♀ -name	root	▷missing◁	E10-1258	comprehensive
Characters	People & Body	person-fantasy	🧝‍♀ –keywords	root	▷missing◁	E10-1258	comprehensive
Characters	People & Body	person-fantasy	🧞 -name	root	▷missing◁	E10-1135	modern
Characters	People & Body	person-fantasy	🧞 –keywords	root	▷missing◁	E10-1135	modern
Characters	People & Body	person-fantasy	🧞‍♂ -name	root	▷missing◁	E10-1261	comprehensive
Characters	People & Body	person-fantasy	🧞‍♂ –keywords	root	▷missing◁	E10-1261	comprehensive
Characters	People & Body	person-fantasy	🧞‍♀ -name	root	▷missing◁	E10-1260	comprehensive
Characters	People & Body	person-fantasy	🧞‍♀ –keywords	root	▷missing◁	E10-1260	comprehensive
Characters	People & Body	person-fantasy	🧟 -name	root	▷missing◁	E10-1136	modern
Characters	People & Body	person-fantasy	🧟 –keywords	root	▷missing◁	E10-1136	modern
Characters	People & Body	person-fantasy	🧟‍♂ -name	root	▷missing◁	E10-1263	comprehensive
Characters	People & Body	person-fantasy	🧟‍♂ –keywords	root	▷missing◁	E10-1263	comprehensive
Characters	People & Body	person-fantasy	🧟‍♀ -name	root	▷missing◁	E10-1262	comprehensive
Characters	People & Body	person-fantasy	🧟‍♀ –keywords	root	▷missing◁	E10-1262	comprehensive
Characters	People & Body	person-activity	💆 -name	root	▷missing◁	E10-579	modern
Characters	People & Body	person-activity	💆 –keywords	root	▷missing◁	E10-579	modern
Characters	People & Body	person-activity	💆‍♂ -name	root	▷missing◁	E10-1205	comprehensive
Characters	People & Body	person-activity	💆‍♂ –keywords	root	▷missing◁	E10-1205	comprehensive
Characters	People & Body	person-activity	💆‍♀ -name	root	▷missing◁	E10-1204	comprehensive
Characters	People & Body	person-activity	💆‍♀ –keywords	root	▷missing◁	E10-1204	comprehensive
Characters	People & Body	person-activity	💇 -name	root	▷missing◁	E10-580	modern
Characters	People & Body	person-activity	💇 –keywords	root	▷missing◁	E10-580	modern
Characters	People & Body	person-activity	💇‍♂ -name	root	▷missing◁	E10-1207	comprehensive
Characters	People & Body	person-activity	💇‍♂ –keywords	root	▷missing◁	E10-1207	comprehensive
Characters	People & Body	person-activity	💇‍♀ -name	root	▷missing◁	E10-1206	comprehensive
Characters	People & Body	person-activity	💇‍♀ –keywords	root	▷missing◁	E10-1206	comprehensive
Characters	People & Body	person-activity	🚶 -name	root	▷missing◁	E10-970	modern
Characters	People & Body	person-activity	🚶 –keywords	root	▷missing◁	E10-970	modern
Characters	People & Body	person-activity	🚶‍♂ -name	root	▷missing◁	E10-1229	comprehensive
Characters	People & Body	person-activity	🚶‍♂ –keywords	root	▷missing◁	E10-1229	comprehensive
Characters	People & Body	person-activity	🚶‍♀ -name	root	▷missing◁	E10-1228	comprehensive
Characters	People & Body	person-activity	🚶‍♀ –keywords	root	▷missing◁	E10-1228	comprehensive
Characters	People & Body	person-activity	🧍 -name	root	▷missing◁	E12–050	modern
Characters	People & Body	person-activity	🧍 –keywords	root	▷missing◁	E12–050	modern
Characters	People & Body	person-activity	🧍‍♂ -name	root	▷missing◁	E12–052	comprehensive
Characters	People & Body	person-activity	🧍‍♂ –keywords	root	▷missing◁	E12–052	comprehensive
Characters	People & Body	person-activity	🧍‍♀ -name	root	▷missing◁	E12–051	comprehensive
Characters	People & Body	person-activity	🧍‍♀ –keywords	root	▷missing◁	E12–051	comprehensive
Characters	People & Body	person-activity	🧎 -name	root	▷missing◁	E12–053	modern
Characters	People & Body	person-activity	🧎 –keywords	root	▷missing◁	E12–053	modern
Characters	People & Body	person-activity	🧎‍♂ -name	root	▷missing◁	E12–055	comprehensive
Characters	People & Body	person-activity	🧎‍♂ –keywords	root	▷missing◁	E12–055	comprehensive
Characters	People & Body	person-activity	🧎‍♀ -name	root	▷missing◁	E12–054	comprehensive
Characters	People & Body	person-activity	🧎‍♀ –keywords	root	▷missing◁	E12–054	comprehensive
Characters	People & Body	person-activity	🧑‍🦯 -name	root	▷missing◁	E13-023	comprehensive
Characters	People & Body	person-activity	🧑‍🦯 –keywords	root	▷missing◁	E13-023	comprehensive
Characters	People & Body	person-activity	👨‍🦯 -name	root	▷missing◁	E12–002	comprehensive
Characters	People & Body	person-activity	👨‍🦯 –keywords	root	▷missing◁	E12–002	comprehensive
Characters	People & Body	person-activity	👩‍🦯 -name	root	▷missing◁	E12–005	comprehensive
Characters	People & Body	person-activity	👩‍🦯 –keywords	root	▷missing◁	E12–005	comprehensive
Characters	People & Body	person-activity	🧑‍🦼 -name	root	▷missing◁	E13-024	comprehensive
Characters	People & Body	person-activity	🧑‍🦼 –keywords	root	▷missing◁	E13-024	comprehensive
Characters	People & Body	person-activity	👨‍🦼 -name	root	▷missing◁	E12–003	comprehensive
Characters	People & Body	person-activity	👨‍🦼 –keywords	root	▷missing◁	E12–003	comprehensive
